Unnamed: 0,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100.0,12.6,5.8,6.8,6.8,0.0,5.4,616.0,10.6,4.8,5.8,5.8,0.0,4.4,570.0,9.0,4.0,5.0,5.0,0.0,4.0,616.0,12.2,5.6,6.6,6.6,0.0,4.6,596.0,11.0,5.0,6.0,6.0,0.0,5.0,621.0,10.6,4.8,5.8,5.8,0.0,4.0,589.0,11.4,5.2,6.2,6.2,0.0,4.8,572.0,11.8,5.4,6.4,6.4,0.0,4.4,622.0,8.6,3.8,4.8,4.8,0.0,4.2,569.0,11.8,5.4,6.4,6.4,0.0,4.6,584.0,12.6,5.8,6.8,6.8,0.0,5.0,588.0,8.6,3.8,4.8,4.8,0.0,4.0,576.0,11.4,5.2,6.2,6.2,0.0,5.2,598.0,10.6,4.8,5.8,5.8,0.0,4.6,610.0,9.4,4.2,5.2,5.2,0.0,4.2,537.0,10.6,4.8,5.8,5.8,0.0,4.6,636.0,10.2,4.6,5.6,5.6,0.0,4.4,587.0,11.8,5.4,6.4,6.4,0.0,4.6,581.0,10.2,4.6,5.6,5.6,0.0,4.4,615.0,13.8,6.4,7.4,7.4,0.0,4.6,607.0
200.0,21.8,10.4,11.4,11.4,0.0,7.2,1182.0,20.2,9.6,10.6,10.6,0.0,6.4,1176.0,20.6,9.8,10.8,10.8,0.0,6.4,1214.0,23.8,11.4,12.4,12.4,0.0,6.2,1175.0,19.0,9.0,10.0,10.0,0.0,6.4,1219.0,19.4,9.2,10.2,10.2,0.0,5.6,1228.0,23.4,11.2,12.2,12.2,0.0,7.2,1160.0,22.2,10.6,11.6,11.6,0.0,6.4,1261.0,18.6,8.8,9.8,9.8,0.0,5.8,1220.0,23.4,11.2,12.2,12.2,0.0,6.4,1238.0,22.6,10.8,11.8,11.8,0.0,6.6,1194.0,18.2,8.6,9.6,9.6,0.0,6.0,1178.0,21.0,10.0,11.0,11.0,0.0,6.6,1202.0,21.8,10.4,11.4,11.4,0.0,6.8,1209.0,17.8,8.4,9.4,9.4,0.0,5.6,1152.0,21.8,10.4,11.4,11.4,0.0,6.2,1227.0,22.6,10.8,11.8,11.8,0.0,6.0,1175.0,23.0,11.0,12.0,12.0,0.0,6.4,1159.0,20.6,9.8,10.8,10.8,0.0,5.8,1224.0,22.6,10.8,11.8,11.8,0.0,6.4,1263.0
300.0,35.0,17.0,18.0,18.0,0.0,8.2,1840.0,24.6,11.8,12.8,12.8,0.0,6.6,1479.4,17.8,8.4,9.4,9.4,0.0,5.4,1135.0,31.0,15.0,16.0,16.0,0.0,6.6,1743.0,28.2,13.6,14.6,14.6,0.0,7.2,1809.0,27.4,13.2,14.2,14.2,0.0,6.4,1791.0,27.0,13.0,14.0,14.0,0.0,7.4,1474.4,30.2,14.6,15.6,15.6,0.0,7.2,1840.0,23.0,11.0,12.0,12.0,0.0,6.0,1608.6,34.6,16.8,17.8,17.8,0.0,7.4,1832.0,29.0,14.0,15.0,15.0,0.0,7.4,1768.0,22.6,10.8,11.8,11.8,0.0,6.2,1510.2,33.4,16.2,17.2,17.2,0.0,7.8,1797.0,26.2,12.6,13.6,13.6,0.0,6.6,1514.4,21.0,10.0,11.0,11.0,0.0,6.4,1529.0,21.0,10.0,11.0,11.0,0.0,5.8,1325.4,29.4,14.2,15.2,15.2,0.0,6.6,1363.2,35.8,17.4,18.4,18.4,0.0,8.2,1766.0,23.0,11.0,12.0,12.0,0.0,5.6,1238.4,28.6,13.8,14.8,14.8,0.0,6.8,1566.0
400.0,40.6,19.8,20.8,20.8,0.0,8.2,2186.2,34.6,16.8,17.8,17.8,0.0,7.6,2074.4,29.0,14.0,15.0,15.0,0.0,7.2,1739.0,40.2,19.6,20.6,20.6,0.0,7.8,2328.0,36.6,17.8,18.8,18.8,0.0,8.2,2397.0,35.8,17.4,18.4,18.4,0.0,7.4,2402.0,32.6,15.8,16.8,16.8,0.0,8.4,1773.8,37.0,18.0,19.0,19.0,0.0,7.8,2187.4,32.2,15.6,16.6,16.6,0.0,6.4,1845.8,45.4,22.2,23.2,23.2,0.0,8.4,2452.0,34.2,16.6,17.6,17.6,0.0,7.8,2070.6,34.6,16.8,17.8,17.8,0.0,7.6,2077.2,41.4,20.2,21.2,21.2,0.0,8.6,2355.0,36.6,17.8,18.8,18.8,0.0,7.6,2084.4,29.8,14.4,15.4,15.4,0.0,7.4,2141.0,32.2,15.6,16.6,16.6,0.0,6.8,1939.4,32.6,15.8,16.8,16.8,0.0,6.6,1642.4,49.4,24.2,25.2,25.2,0.0,9.0,2389.0,33.8,16.4,17.4,17.4,0.0,7.0,1848.4,39.0,19.0,20.0,20.0,0.0,7.6,1979.2
500.0,46.6,22.8,23.8,23.8,0.0,7.8,2445.8,35.8,17.4,18.4,18.4,0.0,7.0,2151.8,25.8,12.4,13.4,13.4,0.0,6.2,1524.2,41.4,20.2,21.2,21.2,0.0,7.2,2409.0,43.4,21.2,22.2,22.2,0.0,9.0,2984.0,43.0,21.0,22.0,22.0,0.0,7.6,2709.6,34.2,16.6,17.6,17.6,0.0,8.0,1961.0,47.0,23.0,24.0,24.0,0.0,8.8,2823.4,44.2,21.6,22.6,22.6,0.0,7.0,2459.8,56.2,27.6,28.6,28.6,0.0,9.0,3069.0,31.4,15.2,16.2,16.2,0.0,7.0,2033.8,39.4,19.2,20.2,20.2,0.0,7.4,2307.8,42.2,20.6,21.6,21.6,0.0,8.2,2492.8,45.4,22.2,23.2,23.2,0.0,8.2,2644.4,29.0,14.0,15.0,15.0,0.0,7.2,2215.2,33.8,16.4,17.4,17.4,0.0,6.8,2004.8,34.6,16.8,17.8,17.8,0.0,7.2,1687.2,46.2,22.6,23.6,23.6,0.0,8.2,2434.6,22.6,10.8,11.8,11.8,0.0,5.0,1062.6,50.2,24.6,25.6,25.6,0.0,8.8,2560.2
600.0,55.0,27.0,28.0,28.0,0.0,9.2,3092.8,46.6,22.8,23.8,23.8,0.0,7.8,2736.8,33.4,16.2,17.2,17.2,0.0,7.4,1993.2,49.4,24.2,25.2,25.2,0.0,8.6,3001.0,37.8,18.4,19.4,19.4,0.0,7.8,2674.6,51.4,25.2,26.2,26.2,0.0,8.4,3341.6,33.0,16.0,17.0,17.0,0.0,7.4,1980.2,49.4,24.2,25.2,25.2,0.0,8.4,2920.4,53.8,26.4,27.4,27.4,0.0,7.6,3077.8,64.6,31.8,32.8,32.8,0.0,9.4,3661.0,40.6,19.8,20.8,20.8,0.0,7.8,2571.8,47.0,23.0,24.0,24.0,0.0,8.2,2874.8,51.0,25.0,26.0,26.0,0.0,9.0,3134.8,35.8,17.4,18.4,18.4,0.0,6.8,1992.6,31.8,15.4,16.4,16.4,0.0,7.2,2200.8,36.2,17.6,18.6,18.6,0.0,7.0,2028.0,46.6,22.8,23.8,23.8,0.0,8.6,2289.2,55.4,27.2,28.2,28.2,0.0,8.8,2870.4,19.8,9.4,10.4,10.4,0.0,5.8,955.4,48.2,23.6,24.6,24.6,0.0,8.0,2530.8
700.0,63.4,31.2,32.2,32.2,0.0,9.6,3679.8,59.0,29.0,30.0,30.0,0.0,8.6,3300.8,45.0,22.0,23.0,23.0,0.0,8.8,2595.2,53.8,26.4,27.4,27.4,0.0,8.4,3449.0,45.4,22.2,23.2,23.2,0.0,8.8,3272.6,59.0,29.0,30.0,30.0,0.0,8.8,3931.6,45.4,22.2,23.2,23.2,0.0,8.2,2578.2,57.4,28.2,29.2,29.2,0.0,9.4,3457.4,51.8,25.4,26.4,26.4,0.0,8.0,2995.0,72.2,35.6,36.6,36.6,0.0,10.4,4280.0,50.2,24.6,25.6,25.6,0.0,8.8,3122.8,56.2,27.6,28.6,28.6,0.0,9.0,3513.8,61.4,30.2,31.2,31.2,0.0,9.8,3719.8,35.4,17.2,18.2,18.2,0.0,7.2,2041.6,41.8,20.4,21.4,21.4,0.0,8.4,2777.8,40.2,19.6,20.6,20.6,0.0,8.2,2320.6,57.0,28.0,29.0,29.0,0.0,9.6,2910.2,66.2,32.6,33.6,33.6,0.0,9.6,3486.4,30.6,14.8,15.8,15.8,0.0,6.8,1572.4,49.0,24.0,25.0,25.0,0.0,8.0,2675.0
800.0,58.6,28.8,29.8,29.8,0.0,8.2,3336.8,55.0,27.0,28.0,28.0,0.0,7.6,2751.0,56.2,27.6,28.6,28.6,0.0,9.6,3208.2,47.0,23.0,24.0,24.0,0.0,9.2,2962.8,44.2,21.6,22.6,22.6,0.0,8.4,3233.0,67.4,33.2,34.2,34.2,0.0,9.2,4504.6,57.4,28.2,29.2,29.2,0.0,9.2,3226.2,68.6,33.8,34.8,34.8,0.0,10.0,4014.4,63.4,31.2,32.2,32.2,0.0,9.0,3598.0,67.8,33.4,34.4,34.4,0.0,9.8,4149.8,44.6,21.8,22.8,22.8,0.0,8.4,2834.8,67.4,33.2,34.2,34.2,0.0,9.2,4094.8,70.2,34.6,35.6,35.6,0.0,10.2,4337.8,32.2,15.6,16.6,16.6,0.0,6.6,1707.2,50.6,24.8,25.8,25.8,0.0,8.8,3398.8,49.4,24.2,25.2,25.2,0.0,9.2,2957.6,65.8,32.4,33.4,33.4,0.0,10.6,3528.2,78.6,38.8,39.8,39.8,0.0,10.6,4108.4,27.8,13.4,14.4,14.4,0.0,6.4,1654.6,59.0,29.0,30.0,30.0,0.0,8.8,3221.0
900.0,70.2,34.6,35.6,35.6,0.0,9.2,3935.8,68.2,33.6,34.6,34.6,0.0,8.8,3400.0,53.8,26.4,27.4,27.4,0.0,8.4,2863.2,39.4,19.2,20.2,20.2,0.0,7.4,2223.4,52.6,25.8,26.8,26.8,0.0,8.6,3846.0,76.6,37.8,38.8,38.8,0.0,9.6,5079.6,67.0,33.0,34.0,34.0,0.0,9.6,3840.2,61.8,30.4,31.4,31.4,0.0,8.4,3228.8,57.0,28.0,29.0,29.0,0.0,9.0,3248.0,77.8,38.4,39.4,39.4,0.0,10.0,4779.8,43.8,21.4,22.4,22.4,0.0,8.6,2536.8,63.8,31.4,32.4,32.4,0.0,9.2,3958.4,66.2,32.6,33.6,33.6,0.0,8.6,3874.8,43.4,21.2,22.2,22.2,0.0,8.0,2290.2,49.4,24.2,25.2,25.2,0.0,8.4,3071.0,46.6,22.8,23.8,23.8,0.0,9.0,2771.2,40.6,19.8,20.8,20.8,0.0,7.0,2279.0,89.8,44.4,45.4,45.4,0.0,10.8,4703.4,40.2,19.6,20.6,20.6,0.0,7.6,2210.6,65.8,32.4,33.4,33.4,0.0,8.6,3501.8
1000.0,65.8,32.4,33.4,33.4,0.0,8.4,3619.8,78.2,38.6,39.6,39.6,0.0,9.2,3980.0,67.0,33.0,34.0,34.0,0.0,9.4,3474.2,51.4,25.2,26.2,26.2,0.0,9.2,2876.4,59.8,29.4,30.4,30.4,0.0,9.2,4449.0,88.6,43.8,44.8,44.8,0.0,9.8,5665.6,78.2,38.6,39.6,39.6,0.0,10.0,4448.2,71.4,35.2,36.2,36.2,0.0,9.2,3835.8,68.6,33.8,34.8,34.8,0.0,9.8,3825.0,88.6,43.8,44.8,44.8,0.0,10.2,5384.8,52.6,25.8,26.8,26.8,0.0,9.4,3155.8,74.2,36.6,37.6,37.6,0.0,9.4,4570.4,75.8,37.4,38.4,38.4,0.0,9.4,4484.8,54.6,26.8,27.8,27.8,0.0,8.8,2924.2,58.2,28.6,29.6,29.6,0.0,9.0,3661.0,55.0,27.0,28.0,28.0,0.0,9.8,3330.2,53.0,26.0,27.0,27.0,0.0,8.6,2903.0,101.0,50.0,51.0,51.0,0.0,11.2,5280.4,47.0,23.0,24.0,24.0,0.0,8.6,2855.6,76.2,37.6,38.6,38.6,0.0,9.6,4093.8
