n_samples,time,memory,MAE,RMSE,R2
0.0,3.323100961451136e-05,0.0,2.0493901531919114e-06,7.014271166700077e-06,0.1273815583383246
0.0,0.00012500079999743202,0.0,3.7815340802377995e-06,3.6742346141747733e-06,0.058551430974827595
0.0,0.00012061799202441304,0.0,1.3038404810405264e-06,2.489979919597743e-06,0.035667224394393245
0.0,0.00019661561484277581,0.0,2.190890230020663e-06,1.8708286933869655e-06,0.024012402268411216
0.0,0.0002643034241170614,0.0,1.2247448713915953e-06,8.36660026534074e-07,0.01907236774760806
0.0,0.00032539929317685517,0.0,4.722287581247046e-06,2.3415806627148253e-05,0.012040537791145377
0.0,0.00036142191411145613,0.0,4.393176527297763e-06,1.111305538544643e-05,0.004335447324094711
0.0,0.0003900119228946727,0.0,2.5099800796022272e-06,5.7879184513951e-06,0.0031787413861464092
0.0,0.00046669122554424,0.0,2.3021728866442603e-06,2.0000000000000135e-06,0.0026274537484035753
0.0,0.0004713706609452865,0.0,8.366600265340726e-07,1.1401754250991478e-06,0.002310008593057611
0.0,0.0005851621997360993,0.0,4.472135954999581e-07,1.5165750888102832e-06,0.0020577037444685763
0.0,0.0006415944981061056,0.0,8.366600265340738e-07,1.3416407864998574e-06,0.0019049658002179455
0.0,0.000690938998754587,0.0,1.2247448713915847e-06,1.4832396974191322e-06,0.0017056692821294521
0.0,0.000776334850434991,0.0,8.366600265340764e-07,8.94427190999907e-07,0.001624708373832055
0.0,0.0007866719138243273,0.0,1.6733200530681535e-06,3.999999999999988e-06,0.0012864346854776579
0.0,0.0008529893317034943,0.0,2.0736441353327883e-06,2.863564212655263e-06,0.0011674905567069912
0.0,0.0008783670645009379,0.0,5.47722557505165e-07,1.2247448713915792e-06,0.0010450932015853896
0.0,0.000959362548779127,0.0,1.1401754250991425e-06,1.5811388300842053e-06,0.0009510784930803556
0.0,0.001063637015151289,0.0,8.366600265340624e-07,1.0954451150103315e-06,0.00087361049673181
0.0,0.0011826310920993151,0.0,1.3038404810405277e-06,2.049390153191913e-06,0.0008211986970277046
0.0,0.0012463906690921938,0.0,4.4721359549996274e-07,1.14017542509913e-06,0.0007438835258291449
0.0,0.001303665716355172,0.0,8.366600265340879e-07,2.4083189157584557e-06,0.0006976613075124635
