n_samples,time,memory,MAE,RMSE,R2
17900,143.8820578,64.454,2.5170700000000004,3.1241866000000003,0.6058346
18000,144.9122198,64.568,2.5162780000000002,3.1234036,0.606031
18100,145.94628319999998,63.720000000000006,2.5155046,3.1224478,0.6063584
18200,146.974119,64.394,2.5137352,3.1206446,0.6068386
18300,148.01003480000003,64.654,2.5120296,3.1185532,0.6073131999999999
18400,149.1016954,64.00399999999999,2.510115,3.1164321999999998,0.6077364000000001
18500,150.132225,64.48400000000001,2.5089306000000002,3.114726,0.6080864000000001
18600,151.1872532,64.102,2.5072946000000003,3.1128646,0.6084822
18700,152.2149986,64.406,2.5063128,3.1116268000000002,0.6088666
18800,153.2471844,65.446,2.5052422,3.1104138,0.6092510000000001
18900,154.2958254,65.662,2.5037786000000004,3.1086932000000003,0.6096855999999999
19000,155.347179,66.79,2.502058,3.1070463999999998,0.6101268
19100,156.4557748,67.262,2.5003383999999995,3.1052406,0.610501
19200,157.5302252,67.522,2.499447,3.1039526000000004,0.6108834
19300,158.5994834,68.226,2.4976700000000003,3.1019654,0.6112662
19400,159.67064739999998,68.33200000000001,2.4965833999999996,3.1004924,0.6117222
19500,160.7446042,68.84400000000001,2.4953322,3.0987747999999997,0.6119576
19600,161.827171,69.31400000000001,2.4946302000000005,3.0976544,0.6122266
19700,162.908871,69.224,2.4933892,3.0964972,0.6124288
19800,163.99433159999998,69.776,2.4921254,3.0949953999999997,0.6128934
19900,165.0842722,70.276,2.4907182000000003,3.09336,0.6133409999999999
20000,166.18839440000002,70.082,2.4890394000000002,3.0913183999999996,0.6136958
20100,167.28061200000002,70.212,2.4873216,3.0893618,0.6140840000000001
20200,168.42189539999998,70.25,2.4864553999999996,3.088023,0.614444
20300,169.54090119999998,71.252,2.4859182,3.0872705999999996,0.6147615999999999
20400,170.64292659999998,71.714,2.484883,3.0860092000000003,0.6150706
20500,171.7495604,72.186,2.4837584,3.0848736000000003,0.6155215999999999
20600,172.8624848,73.62199999999999,2.4828508,3.0836194,0.6159510000000001
20700,173.99199760000002,73.64200000000001,2.4812852,3.0817214,0.6163288
20800,175.1512342,73.504,2.4798274,3.0799554000000002,0.6167603999999999
20900,176.309174,74.05199999999999,2.4781332,3.0781798,0.6172288
21000,177.44511659999998,74.36,2.4763862000000003,3.076291,0.6177664
21100,178.58238859999997,74.882,2.4757884,3.0754492,0.6180262000000001
21200,179.7260482,75.04400000000001,2.4745148,3.0739037999999996,0.6184725999999999
21300,180.87348779999996,75.2,2.4732964,3.0727026,0.6188424
21400,182.024527,75.58200000000001,2.472433,3.0717602,0.6192452
21500,183.17318219999999,75.25399999999999,2.4713111999999997,3.0704070000000003,0.6196264
21600,184.3247806,75.776,2.4700290000000003,3.0690326,0.620018
21700,185.4804974,75.998,2.4685604000000003,3.0673103999999998,0.6203912
21800,186.65594000000002,76.76199999999999,2.467785,3.066311,0.6207857999999999
21900,187.8429316,76.86,2.4660846,3.0645021999999997,0.6211458000000001
22000,189.00151979999998,77.226,2.4650626000000004,3.063157,0.6213952
22100,190.19916640000002,77.05000000000001,2.4638704000000002,3.0618778,0.6216385999999999
22200,191.352847,77.376,2.4626702000000003,3.0605529999999996,0.6221142
22300,192.5146286,78.29400000000001,2.4616736,3.0593806,0.6224038
22400,193.70101240000002,78.244,2.4607973999999997,3.0582808,0.6226529999999999
22500,194.86729960000002,77.808,2.4594522000000003,3.0567774,0.6229202
22600,196.05638539999998,77.70400000000001,2.4582854,3.0554205999999993,0.6232857999999999
22700,197.2226368,78.41799999999998,2.4575818,3.0546884,0.6235768
22800,198.4219776,78.238,2.4562505999999997,3.0530302000000002,0.6238757999999999
22900,199.58877220000002,78.126,2.4548562000000005,3.0514432,0.6241825999999999
23000,200.753636,78.576,2.4533866,3.0496414,0.6246226
