,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,1,0,1,1,0,1,49.0,1,0,1,1,0,1,47.0,3,1,2,2,0,2,57.0,1,0,1,1,0,1,55.0,3,1,2,2,0,2,56.0,3,1,2,2,0,2,52.0,3,1,2,2,0,2,50.0,3,1,2,2,0,2,54.0,3,1,2,2,0,2,50.0,1,0,1,1,0,1,48.0,3,1,2,2,0,2,53.0,1,0,1,1,0,1,53.0,1,0,1,1,0,1,46.0,1,0,1,1,0,1,52.0,1,0,1,1,0,1,48.0,3,1,2,2,0,2,55.0,1,0,1,1,0,1,47.0,3,1,2,2,0,2,54.0,3,1,2,2,0,2,55.0,3,1,2,2,0,2,54.0
200,3,1,2,2,0,2,102.0,3,1,2,2,0,2,98.0,3,1,2,2,0,2,111.0,3,1,2,2,0,2,114.0,3,1,2,2,0,2,109.0,3,1,2,2,0,2,106.0,3,1,2,2,0,2,106.0,3,1,2,2,0,2,107.0,3,1,2,2,0,2,94.0,1,0,1,1,0,1,95.0,3,1,2,2,0,2,107.0,1,0,1,1,0,1,98.0,3,1,2,2,0,2,92.0,3,1,2,2,0,2,107.0,3,1,2,2,0,2,96.0,3,1,2,2,0,2,106.0,1,0,1,1,0,1,95.0,3,1,2,2,0,2,103.0,3,1,2,2,0,2,103.0,3,1,2,2,0,2,106.0
300,3,1,2,2,0,2,157.0,3,1,2,2,0,2,146.0,5,2,3,3,0,3,169.0,3,1,2,2,0,2,165.0,3,1,2,2,0,2,170.0,3,1,2,2,0,2,160.0,3,1,2,2,0,2,151.0,3,1,2,2,0,2,166.0,5,2,3,3,0,3,144.0,3,1,2,2,0,2,148.0,3,1,2,2,0,2,158.0,3,1,2,2,0,2,158.0,3,1,2,2,0,2,136.0,3,1,2,2,0,2,164.0,3,1,2,2,0,2,143.0,3,1,2,2,0,2,159.0,3,1,2,2,0,2,142.0,3,1,2,2,0,2,149.0,3,1,2,2,0,2,152.0,3,1,2,2,0,2,168.0
400,5,2,3,3,0,3,209.0,3,1,2,2,0,2,193.0,5,2,3,3,0,3,217.0,3,1,2,2,0,2,205.0,3,1,2,2,0,2,222.0,7,3,4,4,0,3,216.0,3,1,2,2,0,2,198.0,5,2,3,3,0,3,212.0,5,2,3,3,0,3,194.0,5,2,3,3,0,3,202.0,5,2,3,3,0,3,212.0,3,1,2,2,0,2,208.0,3,1,2,2,0,2,182.0,3,1,2,2,0,2,210.0,3,1,2,2,0,2,193.0,3,1,2,2,0,2,205.0,3,1,2,2,0,2,197.0,5,2,3,3,0,3,194.0,5,2,3,3,0,3,204.0,3,1,2,2,0,2,211.0
500,5,2,3,3,0,3,257.0,3,1,2,2,0,2,244.0,5,2,3,3,0,3,267.0,5,2,3,3,0,3,247.0,7,3,4,4,0,3,279.0,7,3,4,4,0,3,269.0,3,1,2,2,0,2,254.0,5,2,3,3,0,3,263.0,5,2,3,3,0,3,250.0,5,2,3,3,0,3,252.0,7,3,4,4,0,3,266.0,3,1,2,2,0,2,261.0,5,2,3,3,0,3,231.0,5,2,3,3,0,3,256.0,3,1,2,2,0,2,244.0,3,1,2,2,0,2,259.0,3,1,2,2,0,2,245.0,5,2,3,3,0,3,252.0,5,2,3,3,0,3,256.0,5,2,3,3,0,3,250.0
600,5,2,3,3,0,3,303.0,3,1,2,2,0,2,298.0,5,2,3,3,0,3,315.0,5,2,3,3,0,3,294.0,7,3,4,4,0,3,326.0,7,3,4,4,0,3,316.0,3,1,2,2,0,2,305.0,5,2,3,3,0,3,307.0,5,2,3,3,0,3,296.0,5,2,3,3,0,3,295.0,7,3,4,4,0,3,309.0,3,1,2,2,0,2,312.0,5,2,3,3,0,3,284.0,5,2,3,3,0,3,310.0,3,1,2,2,0,2,284.0,3,1,2,2,0,2,313.0,3,1,2,2,0,2,303.0,5,2,3,3,0,3,302.0,5,2,3,3,0,3,299.0,5,2,3,3,0,3,298.0
700,5,2,3,3,0,3,350.0,3,1,2,2,0,2,356.0,5,2,3,3,0,3,361.0,7,3,4,4,0,3,343.0,7,3,4,4,0,3,384.0,7,3,4,4,0,3,369.0,3,1,2,2,0,2,353.0,5,2,3,3,0,3,357.0,5,2,3,3,0,3,347.0,5,2,3,3,0,3,345.0,7,3,4,4,0,3,361.0,3,1,2,2,0,2,353.0,7,3,4,4,0,3,338.0,5,2,3,3,0,3,355.0,3,1,2,2,0,2,330.0,5,2,3,3,0,3,375.0,3,1,2,2,0,2,352.0,7,3,4,4,0,4,348.0,5,2,3,3,0,3,345.0,5,2,3,3,0,3,349.0
800,7,3,4,4,0,3,400.0,5,2,3,3,0,3,410.0,7,3,4,4,0,4,413.0,7,3,4,4,0,3,405.0,9,4,5,5,0,4,430.0,7,3,4,4,0,3,409.0,3,1,2,2,0,2,401.0,5,2,3,3,0,3,403.0,7,3,4,4,0,4,397.0,5,2,3,3,0,3,394.0,9,4,5,5,0,4,410.0,3,1,2,2,0,2,400.0,7,3,4,4,0,3,381.0,7,3,4,4,0,3,409.0,5,2,3,3,0,3,379.0,5,2,3,3,0,3,439.0,5,2,3,3,0,3,410.0,7,3,4,4,0,4,397.0,5,2,3,3,0,3,408.0,5,2,3,3,0,3,400.0
900,7,3,4,4,0,3,451.0,5,2,3,3,0,3,459.0,9,4,5,5,0,4,469.0,7,3,4,4,0,3,456.0,9,4,5,5,0,4,485.0,7,3,4,4,0,3,465.0,5,2,3,3,0,3,445.0,7,3,4,4,0,3,459.0,7,3,4,4,0,4,452.0,9,4,5,5,0,4,448.0,11,5,6,6,0,4,461.0,3,1,2,2,0,2,452.0,7,3,4,4,0,3,436.0,7,3,4,4,0,3,458.0,5,2,3,3,0,3,427.0,7,3,4,4,0,4,482.0,5,2,3,3,0,3,460.0,7,3,4,4,0,4,447.0,5,2,3,3,0,3,461.0,5,2,3,3,0,3,456.0
1000,9,4,5,5,0,4,500.0,5,2,3,3,0,3,511.0,11,5,6,6,0,4,523.0,7,3,4,4,0,3,499.0,9,4,5,5,0,4,529.0,7,3,4,4,0,3,512.0,7,3,4,4,0,3,493.0,7,3,4,4,0,3,511.0,7,3,4,4,0,4,502.0,9,4,5,5,0,4,491.0,11,5,6,6,0,4,508.0,3,1,2,2,0,2,503.0,9,4,5,5,0,4,490.0,9,4,5,5,0,4,509.0,5,2,3,3,0,3,480.0,9,4,5,5,0,4,538.0,5,2,3,3,0,3,506.0,9,4,5,5,0,4,493.0,7,3,4,4,0,3,511.0,7,3,4,4,0,3,500.0
