,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,1,0,1,1,0,1,46.0,3,1,2,2,0,2,52.0,1,0,1,1,0,1,58.0,3,1,2,2,0,2,52.0,1,0,1,1,0,1,46.0,1,0,1,1,0,1,53.0,1,0,1,1,0,1,51.0,1,0,1,1,0,1,49.0,1,0,1,1,0,1,44.0,1,0,1,1,0,1,49.0,3,1,2,2,0,2,54.0,3,1,2,2,0,2,55.0,1,0,1,1,0,1,41.0,1,0,1,1,0,1,48.0,3,1,2,2,0,2,53.0,1,0,1,1,0,1,55.0,1,0,1,1,0,1,57.0,3.0,1.0,2.0,2,0,2.0,51.0,1,0,1,1,0,1,49.0,3,1,2,2,0,2,55.0
200,3,1,2,2,0,2,97.0,3,1,2,2,0,2,105.0,1,0,1,1,0,1,39.0,3,1,2,2,0,2,106.0,1,0,1,1,0,1,94.0,3,1,2,2,0,2,102.0,3,1,2,2,0,2,103.0,3,1,2,2,0,2,97.0,3,1,2,2,0,2,100.0,3,1,2,2,0,2,91.0,3,1,2,2,0,2,108.0,3,1,2,2,0,2,109.0,3,1,2,2,0,2,94.0,3,1,2,2,0,2,93.0,3,1,2,2,0,2,56.0,1,0,1,1,0,1,99.0,1,0,1,1,0,1,110.0,3.0,1.0,2.0,2,0,2.0,109.0,3,1,2,2,0,2,93.0,3,1,2,2,0,2,103.0
300,3,1,2,2,0,2,89.0,3,1,2,2,0,2,159.0,3,1,2,2,0,2,101.0,5,2,3,3,0,3,156.0,3,1,2,2,0,2,152.0,3,1,2,2,0,2,157.0,3,1,2,2,0,2,153.0,3,1,2,2,0,2,148.0,3,1,2,2,0,2,145.0,1,0,1,1,0,1,77.0,5,2,3,3,0,3,155.0,5,2,3,3,0,3,145.0,3,1,2,2,0,2,98.0,3,1,2,2,0,2,137.0,3,1,2,2,0,2,101.0,3,1,2,2,0,2,147.0,1,0,1,1,0,1,165.0,1.0,0.0,1.0,1,0,1.0,40.0,3,1,2,2,0,2,150.0,3,1,2,2,0,2,148.0
400,3,1,2,2,0,2,134.0,3,1,2,2,0,2,75.0,5,2,3,3,0,3,147.0,5,2,3,3,0,3,205.0,1,0,1,1,0,1,7.0,3,1,2,2,0,2,76.0,1,0,1,1,0,1,9.0,3,1,2,2,0,2,196.0,5,2,3,3,0,3,198.0,1,0,1,1,0,1,127.0,5,2,3,3,0,3,208.0,5,2,3,3,0,3,194.0,5,2,3,3,0,3,147.0,3,1,2,2,0,2,194.0,3,1,2,2,0,2,149.0,3,1,2,2,0,2,68.0,1,0,1,1,0,1,5.0,3.0,1.0,2.0,2,0,2.0,98.0,5,2,3,3,0,3,204.0,3,1,2,2,0,2,195.0
500,3,1,2,2,0,2,187.0,3,1,2,2,0,2,121.0,7,3,4,4,0,4,196.0,1,0,1,1,0,1,47.0,3,1,2,2,0,2,61.0,5,2,3,3,0,3,127.0,1,0,1,1,0,1,48.0,3,1,2,2,0,2,244.0,1,0,1,1,0,1,49.0,1,0,1,1,0,1,180.0,7,3,4,4,0,4,256.0,1,0,1,1,0,1,126.0,5,2,3,3,0,3,195.0,5,2,3,3,0,3,243.0,3,1,2,2,0,2,202.0,3,1,2,2,0,2,116.0,1,0,1,1,0,1,54.0,3.0,1.0,2.0,2,0,2.0,138.0,1,0,1,1,0,1,47.0,3,1,2,2,0,2,246.0
600,3,1,2,2,0,2,240.0,3,1,2,2,0,2,174.0,7,3,4,4,0,4,243.0,1,0,1,1,0,1,97.0,3,1,2,2,0,2,113.0,5,2,3,3,0,3,175.0,3,1,2,2,0,2,89.0,5,2,3,3,0,3,294.0,3,1,2,2,0,2,99.0,1,0,1,1,0,1,41.0,3,1,2,2,0,2,84.0,3,1,2,2,0,2,179.0,7,3,4,4,0,4,237.0,1,0,1,1,0,1,47.0,1,0,1,1,0,1,29.0,3,1,2,2,0,2,163.0,3,1,2,2,0,2,109.0,5.0,2.0,3.0,3,0,3.0,188.0,3,1,2,2,0,2,97.0,3,1,2,2,0,2,171.0
700,5,2,3,3,0,3,289.0,3,1,2,2,0,2,218.0,1,0,1,1,0,1,40.0,1,0,1,1,0,1,148.0,3,1,2,2,0,2,157.0,7,3,4,4,0,4,222.0,3,1,2,2,0,2,144.0,3,1,2,2,0,2,102.0,3,1,2,2,0,2,147.0,3,1,2,2,0,2,94.0,3,1,2,2,0,2,131.0,1,0,1,1,0,1,14.0,9,4,5,5,0,4,285.0,1,0,1,1,0,1,83.0,3,1,2,2,0,2,77.0,3,1,2,2,0,2,211.0,3,1,2,2,0,2,159.0,7.0,3.0,4.0,4,0,3.0,241.0,5,2,3,3,0,3,147.0,3,1,2,2,0,2,214.0
800,5,2,3,3,0,3,127.0,3,1,2,2,0,2,262.0,3,1,2,2,0,2,95.0,1,0,1,1,0,1,9.0,5,2,3,3,0,3,210.0,7,3,4,4,0,4,270.0,5,2,3,3,0,3,194.0,3,1,2,2,0,2,153.0,7,3,4,4,0,3,192.0,3,1,2,2,0,2,148.0,5,2,3,3,0,3,179.0,3,1,2,2,0,2,71.0,5,2,3,3,0,3,134.0,3,1,2,2,0,2,123.0,3,1,2,2,0,2,126.0,3,1,2,2,0,2,263.0,3,1,2,2,0,2,73.0,7.0,3.0,4.0,4,0,3.0,287.0,5,2,3,3,0,3,199.0,3,1,2,2,0,2,265.0
900,5,2,3,3,0,3,178.0,1,0,1,1,0,1,3.0,3,1,2,2,0,2,139.0,1,0,1,1,0,1,49.0,3,1,2,2,0,2,64.0,7,3,4,4,0,4,315.0,7,3,4,4,0,3,245.0,3,1,2,2,0,2,62.0,7,3,4,4,0,3,245.0,3,1,2,2,0,2,195.0,5,2,3,3,0,3,236.0,3,1,2,2,0,2,119.0,5,2,3,3,0,3,189.0,3,1,2,2,0,2,176.0,3,1,2,2,0,2,172.0,3,1,2,2,0,2,317.0,5,2,3,3,0,3,125.0,1.0,0.0,1.0,1,0,1.0,60.0,9,4,5,5,0,4,252.0,7,3,4,4,0,3,314.0
1000,5,2,3,3,0,3,230.0,3,1,2,2,0,2,59.0,3,1,2,2,0,2,184.0,1,0,1,1,0,1,47.0,3,1,2,2,0,2,114.0,7,3,4,4,0,4,367.0,1,0,1,1,0,1,72.0,3,1,2,2,0,2,116.0,7,3,4,4,0,3,286.0,5,2,3,3,0,3,237.0,5,2,3,3,0,3,283.0,3,1,2,2,0,2,172.0,5,2,3,3,0,3,246.0,3,1,2,2,0,2,217.0,3,1,2,2,0,2,219.0,1,0,1,1,0,1,28.0,5,2,3,3,0,3,171.0,3.0,1.0,2.0,2,0,2.0,115.0,7,3,4,4,0,3,239.0,7,3,4,4,0,3,370.0
1100,7,3,4,4,0,4,286.0,3,1,2,2,0,2,113.0,1,0,1,1,0,1,27.0,3,1,2,2,0,2,99.0,3,1,2,2,0,2,166.0,9,4,5,5,0,4,420.0,3,1,2,2,0,2,119.0,5,2,3,3,0,3,165.0,1,0,1,1,0,1,31.0,1,0,1,1,0,1,39.0,3,1,2,2,0,2,195.0,3,1,2,2,0,2,83.0,7,3,4,4,0,4,306.0,3,1,2,2,0,2,82.0,1,0,1,1,0,1,37.0,3,1,2,2,0,2,83.0,5,2,3,3,0,3,223.0,3.0,1.0,2.0,2,0,2.0,165.0,7,3,4,4,0,3,290.0,7,3,4,4,0,3,424.0
1200,3,1,2,2,0,2,154.0,3,1,2,2,0,2,162.0,3,1,2,2,0,2,85.0,3,1,2,2,0,2,145.0,5,2,3,3,0,3,215.0,9,4,5,5,0,4,468.0,3,1,2,2,0,2,163.0,5,2,3,3,0,3,214.0,3,1,2,2,0,2,83.0,3,1,2,2,0,2,104.0,3,1,2,2,0,2,243.0,3,1,2,2,0,2,135.0,7,3,4,4,0,4,360.0,3,1,2,2,0,2,130.0,3,1,2,2,0,2,84.0,3,1,2,2,0,2,133.0,5,2,3,3,0,3,270.0,3.0,1.0,2.0,2,0,2.0,224.0,7,3,4,4,0,3,344.0,9,4,5,5,0,4,477.0
1300,3,1,2,2,0,2,201.0,3,1,2,2,0,2,214.0,3,1,2,2,0,2,143.0,5,2,3,3,0,3,196.0,1,0,1,1,0,1,39.0,13,6,7,7,0,5,520.0,1,0,1,1,0,1,27.0,7,3,4,4,0,3,266.0,3,1,2,2,0,2,132.0,3,1,2,2,0,2,153.0,3,1,2,2,0,2,288.0,5,2,3,3,0,3,181.0,7,3,4,4,0,4,414.0,7,3,4,4,0,3,180.0,3,1,2,2,0,2,139.0,3,1,2,2,0,2,187.0,5,2,3,3,0,3,314.0,3.0,1.0,2.0,2,0,2.0,102.0,7,3,4,4,0,3,393.0,9,4,5,5,0,4,532.0
1400,3,1,2,2,0,2,251.0,5,2,3,3,0,3,266.0,5,2,3,3,0,3,200.0,5,2,3,3,0,3,244.0,3,1,2,2,0,2,98.0,3,1,2,2,0,2,57.0,3,1,2,2,0,2,76.0,7,3,4,4,0,3,317.0,3,1,2,2,0,2,180.0,3,1,2,2,0,2,198.0,3,1,2,2,0,2,333.0,5,2,3,3,0,3,225.0,7,3,4,4,0,4,473.0,7,3,4,4,0,3,224.0,3,1,2,2,0,2,179.0,3,1,2,2,0,2,235.0,1,0,1,1,0,1,33.0,3.0,1.0,2.0,2,0,2.0,156.0,9,4,5,5,0,4,446.0,11,5,6,6,0,4,584.0
1500,3,1,2,2,0,2,302.0,3,1,2,2,0,2,68.0,5,2,3,3,0,3,246.0,3,1,2,2,0,2,131.0,5,2,3,3,0,3,153.0,3,1,2,2,0,2,110.0,5,2,3,3,0,3,123.0,1,0,1,1,0,1,47.0,7,3,4,4,0,3,219.0,5,2,3,3,0,3,251.0,5,2,3,3,0,3,382.0,7,3,4,4,0,3,281.0,7,3,4,4,0,4,522.0,7,3,4,4,0,3,272.0,5,2,3,3,0,3,228.0,3,1,2,2,0,2,291.0,3,1,2,2,0,2,91.0,3.0,1.0,2.0,2,0,2.0,221.0,9,4,5,5,0,4,492.0,11,5,6,6,0,4,627.0
1600,5,2,3,3,0,3,355.0,3,1,2,2,0,2,107.0,1,0,1,1,0,1,51.0,7,3,4,4,0,3,181.0,5,2,3,3,0,3,195.0,3,1,2,2,0,2,157.0,5,2,3,3,0,3,176.0,3,1,2,2,0,2,91.0,1,0,1,1,0,1,33.0,5,2,3,3,0,3,308.0,5,2,3,3,0,3,432.0,7,3,4,4,0,3,338.0,9,4,5,5,0,5,573.0,7,3,4,4,0,4,262.0,7,3,4,4,0,3,281.0,1,0,1,1,0,1,16.0,3,1,2,2,0,2,132.0,3.0,1.0,2.0,2,0,2.0,264.0,11,5,6,6,0,4,543.0,11,5,6,6,0,4,667.0
1700,7,3,4,4,0,3,410.0,5,2,3,3,0,3,165.0,1,0,1,1,0,1,92.0,7,3,4,4,0,3,231.0,1,0,1,1,0,1,21.0,3,1,2,2,0,2,211.0,5,2,3,3,0,3,196.0,3,1,2,2,0,2,141.0,3,1,2,2,0,2,78.0,1,0,1,1,0,1,21.0,7,3,4,4,0,3,481.0,1,0,1,1,0,1,2.0,9,4,5,5,0,5,619.0,9,4,5,5,0,4,313.0,7,3,4,4,0,3,331.0,3,1,2,2,0,2,64.0,3,1,2,2,0,2,185.0,3.0,1.0,2.0,2,0,2.0,193.0,11,5,6,6,0,4,589.0,11,5,6,6,0,4,718.0
1800,7,3,4,4,0,3,458.0,5,2,3,3,0,3,220.0,3,1,2,2,0,2,145.0,7,3,4,4,0,3,279.0,3,1,2,2,0,2,71.0,1,0,1,1,0,1,1.0,7,3,4,4,0,3,249.0,5,2,3,3,0,3,190.0,3,1,2,2,0,2,130.0,3,1,2,2,0,2,61.0,7,3,4,4,0,3,534.0,3,1,2,2,0,2,52.0,9,4,5,5,0,5,669.0,9,4,5,5,0,4,364.0,7,3,4,4,0,3,390.0,3,1,2,2,0,2,113.0,1,0,1,1,0,1,48.0,3.0,1.0,2.0,2,0,2.0,247.0,11,5,6,6,0,4,640.0,11,5,6,6,0,4,766.0
1900,9,4,5,5,0,4,502.0,1,0,1,1,0,1,6.0,1,0,1,1,0,1,42.0,7,3,4,4,0,3,325.0,5,2,3,3,0,3,121.0,1,0,1,1,0,1,44.0,7,3,4,4,0,3,294.0,7,3,4,4,0,3,249.0,3,1,2,2,0,2,181.0,3,1,2,2,0,2,114.0,7,3,4,4,0,3,592.0,3,1,2,2,0,2,101.0,9,4,5,5,0,5,720.0,9,4,5,5,0,4,420.0,3,1,2,2,0,2,115.0,3,1,2,2,0,2,158.0,3,1,2,2,0,2,93.0,5.0,2.0,3.0,3,0,3.0,286.0,11,5,6,6,0,4,684.0,13,6,7,7,0,5,823.0
2000,9,4,5,5,0,4,542.0,3,1,2,2,0,2,55.0,3,1,2,2,0,2,81.0,1,0,1,1,0,1,46.0,5,2,3,3,0,3,167.0,3,1,2,2,0,2,94.0,7,3,4,4,0,3,339.0,7,3,4,4,0,3,304.0,1,0,1,1,0,1,9.0,3,1,2,2,0,2,167.0,7,3,4,4,0,3,638.0,5,2,3,3,0,3,149.0,9,4,5,5,0,5,774.0,9,4,5,5,0,4,472.0,3,1,2,2,0,2,157.0,3,1,2,2,0,2,208.0,3,1,2,2,0,2,135.0,5.0,2.0,3.0,3,0,3.0,330.0,11,5,6,6,0,4,735.0,13,6,7,7,0,5,867.0
2100,9,4,5,5,0,4,591.0,3,1,2,2,0,2,112.0,3,1,2,2,0,2,127.0,3,1,2,2,0,2,91.0,1,0,1,1,0,1,28.0,5,2,3,3,0,3,136.0,9,4,5,5,0,4,385.0,3,1,2,2,0,2,63.0,1,0,1,1,0,1,62.0,1,0,1,1,0,1,22.0,9,4,5,5,0,4,689.0,7,3,4,4,0,3,197.0,11,5,6,6,0,5,822.0,13,6,7,7,0,5,525.0,7,3,4,4,0,3,206.0,3,1,2,2,0,2,207.0,3,1,2,2,0,2,180.0,7.0,3.0,4.0,4,0,4.0,384.0,11,5,6,6,0,4,779.0,13,6,7,7,0,5,913.0
2200,9,4,5,5,0,4,637.0,3,1,2,2,0,2,162.0,5,2,3,3,0,3,177.0,3,1,2,2,0,2,145.0,3,1,2,2,0,2,78.0,3,1,2,2,0,2,123.0,9,4,5,5,0,4,441.0,3,1,2,2,0,2,119.0,3,1,2,2,0,2,109.0,3,1,2,2,0,2,68.0,9,4,5,5,0,4,733.0,3,1,2,2,0,2,163.0,13,6,7,7,0,5,870.0,13,6,7,7,0,5,582.0,7,3,4,4,0,3,248.0,3,1,2,2,0,2,248.0,5,2,3,3,0,3,225.0,7.0,3.0,4.0,4,0,4.0,433.0,11,5,6,6,0,4,835.0,13,6,7,7,0,5,972.0
2300,9,4,5,5,0,4,689.0,3,1,2,2,0,2,214.0,3,1,2,2,0,2,97.0,3,1,2,2,0,2,195.0,3,1,2,2,0,2,129.0,3,1,2,2,0,2,169.0,11,5,6,6,0,4,489.0,7,3,4,4,0,3,168.0,3,1,2,2,0,2,164.0,3,1,2,2,0,2,118.0,9,4,5,5,0,4,789.0,3,1,2,2,0,2,205.0,13,6,7,7,0,5,922.0,13,6,7,7,0,5,628.0,7,3,4,4,0,3,299.0,5,2,3,3,0,3,297.0,5,2,3,3,0,3,283.0,9.0,4.0,5.0,5,0,4.0,478.0,11,5,6,6,0,4,879.0,13,6,7,7,0,5,1020.0
2400,11,5,6,6,0,4,733.0,5,2,3,3,0,3,186.0,3,1,2,2,0,2,143.0,5,2,3,3,0,3,153.0,3,1,2,2,0,2,183.0,5,2,3,3,0,3,225.0,11,5,6,6,0,4,544.0,7,3,4,4,0,3,212.0,3,1,2,2,0,2,84.0,5,2,3,3,0,3,172.0,9,4,5,5,0,4,841.0,3,1,2,2,0,2,250.0,13,6,7,7,0,5,969.0,13,6,7,7,0,5,679.0,7,3,4,4,0,3,351.0,7,3,4,4,0,3,346.0,3,1,2,2,0,2,62.0,13.0,6.0,7.0,7,0,5.0,532.0,11,5,6,6,0,4,930.0,15,7,8,8,0,5,1064.0
2500,11,5,6,6,0,4,788.0,5,2,3,3,0,3,234.0,5,2,3,3,0,3,195.0,5,2,3,3,0,3,201.0,5,2,3,3,0,3,215.0,7,3,4,4,0,3,275.0,11,5,6,6,0,4,603.0,7,3,4,4,0,3,251.0,3,1,2,2,0,2,135.0,1,0,1,1,0,1,1.0,9,4,5,5,0,4,892.0,3,1,2,2,0,2,300.0,13,6,7,7,0,5,1020.0,13,6,7,7,0,5,721.0,7,3,4,4,0,3,407.0,7,3,4,4,0,3,386.0,3,1,2,2,0,2,104.0,15.0,7.0,8.0,8,0,5.0,577.0,13,6,7,7,0,4,985.0,15,7,8,8,0,5,1103.0
2600,11,5,6,6,0,4,833.0,5,2,3,3,0,3,290.0,5,2,3,3,0,3,237.0,5,2,3,3,0,3,255.0,1,0,1,1,0,1,99.0,9,4,5,5,0,4,327.0,11,5,6,6,0,4,655.0,1,0,1,1,0,1,31.0,3,1,2,2,0,2,189.0,1,0,1,1,0,1,52.0,9,4,5,5,0,4,942.0,3,1,2,2,0,2,350.0,15,7,8,8,0,5,1076.0,15,7,8,8,0,5,772.0,7,3,4,4,0,3,462.0,7,3,4,4,0,3,437.0,3,1,2,2,0,2,156.0,15.0,7.0,8.0,8,0,5.0,622.0,13,6,7,7,0,4,1045.0,15,7,8,8,0,5,1154.0
2700,11,5,6,6,0,4,884.0,5,2,3,3,0,3,344.0,5,2,3,3,0,3,298.0,3,1,2,2,0,2,75.0,3,1,2,2,0,2,146.0,3,1,2,2,0,2,99.0,11,5,6,6,0,4,702.0,3,1,2,2,0,2,88.0,5,2,3,3,0,3,240.0,3,1,2,2,0,2,106.0,9,4,5,5,0,4,995.0,5,2,3,3,0,3,401.0,15,7,8,8,0,5,1124.0,15,7,8,8,0,5,826.0,9,4,5,5,0,4,507.0,7,3,4,4,0,3,486.0,3,1,2,2,0,2,202.0,15.0,7.0,8.0,8,0,5.0,670.0,13,6,7,7,0,4,1086.0,17,8,9,9,0,5,1193.0
2800,11,5,6,6,0,4,936.0,5,2,3,3,0,3,396.0,7,3,4,4,0,4,349.0,3,1,2,2,0,2,123.0,3,1,2,2,0,2,102.0,3,1,2,2,0,2,149.0,11,5,6,6,0,4,753.0,3,1,2,2,0,2,147.0,7,3,4,4,0,3,301.0,1,0,1,1,0,1,5.0,9,4,5,5,0,4,1047.0,7,3,4,4,0,3,445.0,17,8,9,9,0,5,1168.0,17,8,9,9,0,5,868.0,9,4,5,5,0,4,562.0,7,3,4,4,0,3,532.0,3,1,2,2,0,2,71.0,17.0,8.0,9.0,9,0,6.0,713.0,15,7,8,8,0,5,1133.0,19,9,10,10,0,6,1243.0
