,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,3,1,2,2,0,2,54.0,3,1,2,2,0,2,55.0,1,0,1,1,0,1,52.0,3,1,2,2,0,2,53.0,1,0,1,1,0,1,42.0,1,0,1,1,0,1,46.0,1,0,1,1,0,1,46.0,1,0,1,1,0,1,47.0,1,0,1,1,0,1,48.0,3,1,2,2,0,2,54.0,3,1,2,2,0,2,54.0,1,0,1,1,0,1,46.0,1,0,1,1,0,1,45.0,3,1,2,2,0,2,51.0,3,1,2,2,0,2,59.0,1,0,1,1,0,1,48.0,3,1,2,2,0,2,51.0,3,1,2,2,0,2,56.0,1,0,1,1,0,1,48.0,1,0,1,1,0,1,54.0
200,3,1,2,2,0,2,112.0,3,1,2,2,0,2,105.0,3,1,2,2,0,2,103.0,3,1,2,2,0,2,99.0,3,1,2,2,0,2,91.0,1,0,1,1,0,1,100.0,3,1,2,2,0,2,94.0,3,1,2,2,0,2,53.0,1,0,1,1,0,1,103.0,3,1,2,2,0,2,106.0,3,1,2,2,0,2,112.0,3,1,2,2,0,2,100.0,3,1,2,2,0,2,100.0,3,1,2,2,0,2,104.0,3,1,2,2,0,2,116.0,3,1,2,2,0,2,96.0,3,1,2,2,0,2,99.0,3,1,2,2,0,2,104.0,3,1,2,2,0,2,103.0,1,0,1,1,0,1,108.0
300,3,1,2,2,0,2,162.0,3,1,2,2,0,2,155.0,3,1,2,2,0,2,155.0,3,1,2,2,0,2,155.0,3,1,2,2,0,2,137.0,3,1,2,2,0,2,155.0,3,1,2,2,0,2,150.0,3,1,2,2,0,2,103.0,1,0,1,1,0,1,149.0,3,1,2,2,0,2,162.0,3,1,2,2,0,2,154.0,3,1,2,2,0,2,146.0,3,1,2,2,0,2,145.0,3,1,2,2,0,2,162.0,3,1,2,2,0,2,158.0,3,1,2,2,0,2,141.0,3,1,2,2,0,2,147.0,3,1,2,2,0,2,144.0,3,1,2,2,0,2,140.0,3,1,2,2,0,2,154.0
400,3,1,2,2,0,2,209.0,5,2,3,3,0,3,206.0,3,1,2,2,0,2,202.0,3,1,2,2,0,2,201.0,3,1,2,2,0,2,187.0,3,1,2,2,0,2,211.0,3,1,2,2,0,2,203.0,3,1,2,2,0,2,149.0,3,1,2,2,0,2,207.0,3,1,2,2,0,2,209.0,5,2,3,3,0,3,203.0,3,1,2,2,0,2,195.0,3,1,2,2,0,2,189.0,3,1,2,2,0,2,220.0,3,1,2,2,0,2,214.0,5,2,3,3,0,3,190.0,3,1,2,2,0,2,199.0,5,2,3,3,0,3,194.0,5,2,3,3,0,3,188.0,3,1,2,2,0,2,206.0
500,5,2,3,3,0,3,262.0,5,2,3,3,0,3,257.0,3,1,2,2,0,2,255.0,3,1,2,2,0,2,250.0,3,1,2,2,0,2,241.0,5,2,3,3,0,3,266.0,5,2,3,3,0,3,245.0,5,2,3,3,0,3,193.0,3,1,2,2,0,2,260.0,3,1,2,2,0,2,252.0,5,2,3,3,0,3,255.0,3,1,2,2,0,2,242.0,3,1,2,2,0,2,241.0,5,2,3,3,0,3,272.0,3,1,2,2,0,2,263.0,5,2,3,3,0,3,236.0,5,2,3,3,0,3,243.0,5,2,3,3,0,3,244.0,5,2,3,3,0,3,243.0,3,1,2,2,0,2,254.0
600,5,2,3,3,0,3,311.0,5,2,3,3,0,3,315.0,5,2,3,3,0,3,304.0,3,1,2,2,0,2,299.0,5,2,3,3,0,3,291.0,5,2,3,3,0,3,309.0,5,2,3,3,0,3,304.0,5,2,3,3,0,3,241.0,3,1,2,2,0,2,306.0,3,1,2,2,0,2,292.0,5,2,3,3,0,3,311.0,3,1,2,2,0,2,289.0,3,1,2,2,0,2,286.0,5,2,3,3,0,3,327.0,5,2,3,3,0,3,323.0,5,2,3,3,0,3,292.0,7,3,4,4,0,3,296.0,5,2,3,3,0,3,296.0,5,2,3,3,0,3,296.0,3,1,2,2,0,2,308.0
700,5,2,3,3,0,3,351.0,5,2,3,3,0,3,368.0,5,2,3,3,0,3,357.0,3,1,2,2,0,2,345.0,5,2,3,3,0,3,340.0,7,3,4,4,0,4,355.0,7,3,4,4,0,3,363.0,5,2,3,3,0,3,293.0,3,1,2,2,0,2,355.0,3,1,2,2,0,2,344.0,5,2,3,3,0,3,366.0,5,2,3,3,0,3,339.0,3,1,2,2,0,2,339.0,5,2,3,3,0,3,382.0,5,2,3,3,0,3,368.0,5,2,3,3,0,3,342.0,7,3,4,4,0,3,341.0,7,3,4,4,0,3,339.0,7,3,4,4,0,4,348.0,3,1,2,2,0,2,359.0
800,5,2,3,3,0,3,406.0,5,2,3,3,0,3,421.0,5,2,3,3,0,3,405.0,5,2,3,3,0,3,397.0,7,3,4,4,0,3,391.0,7,3,4,4,0,4,395.0,7,3,4,4,0,3,422.0,5,2,3,3,0,3,339.0,3,1,2,2,0,2,400.0,5,2,3,3,0,3,401.0,5,2,3,3,0,3,423.0,5,2,3,3,0,3,388.0,3,1,2,2,0,2,389.0,5,2,3,3,0,3,429.0,5,2,3,3,0,3,419.0,7,3,4,4,0,4,389.0,7,3,4,4,0,3,392.0,7,3,4,4,0,3,390.0,7,3,4,4,0,4,403.0,3,1,2,2,0,2,405.0
900,5,2,3,3,0,3,457.0,7,3,4,4,0,3,469.0,5,2,3,3,0,3,454.0,5,2,3,3,0,3,440.0,7,3,4,4,0,3,436.0,7,3,4,4,0,4,445.0,7,3,4,4,0,3,471.0,5,2,3,3,0,3,392.0,3,1,2,2,0,2,453.0,5,2,3,3,0,3,452.0,5,2,3,3,0,3,474.0,5,2,3,3,0,3,445.0,3,1,2,2,0,2,435.0,7,3,4,4,0,3,491.0,5,2,3,3,0,3,467.0,7,3,4,4,0,4,439.0,7,3,4,4,0,3,445.0,7,3,4,4,0,3,440.0,7,3,4,4,0,4,454.0,3,1,2,2,0,2,454.0
1000,5,2,3,3,0,3,502.0,7,3,4,4,0,3,517.0,5,2,3,3,0,3,505.0,5,2,3,3,0,3,483.0,7,3,4,4,0,3,491.0,7,3,4,4,0,4,492.0,9,4,5,5,0,4,519.0,5,2,3,3,0,3,442.0,5,2,3,3,0,3,505.0,5,2,3,3,0,3,500.0,5,2,3,3,0,3,526.0,5,2,3,3,0,3,499.0,3,1,2,2,0,2,482.0,9,4,5,5,0,4,547.0,5,2,3,3,0,3,517.0,7,3,4,4,0,4,484.0,7,3,4,4,0,3,486.0,7,3,4,4,0,3,493.0,9,4,5,5,0,4,507.0,5,2,3,3,0,3,503.0
