,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,16,6,10,10,0,4,616.0,14,4,10,10,0,4,570.0,12,3,9,9,0,3,616.0,31,5,26,26,0,4,596.0,5,2,3,3,0,3,621.0,12,3,9,9,0,3,589.0,23,4,19,19,0,4,572.0,14,4,10,10,0,4,622.0,12,3,9,9,0,3,569.0,14,4,10,10,0,3,584.0,18,6,12,12,0,4,588.0,21,5,16,16,0,4,576.0,12,3,9,9,0,3,598.0,15,4,11,11,0,4,610.0,9,4,5,5,0,4,537.0,14,4,10,10,0,4,636.0,14,4,10,10,0,4,587.0,9,2,7,7,0,3,581.0,32,1,31,31,0,2,615.0,14,4,10,10,0,3,607.0
200,28,10,18,18,0,6,1182.0,32,9,23,23,0,5,1176.0,29,7,22,22,0,5,1214.0,40,6,34,34,0,5,1175.0,11,5,6,6,0,6,1219.0,29,10,19,19,0,5,1228.0,44,7,37,37,0,4,1160.0,27,9,18,18,0,5,1261.0,23,7,16,16,0,5,1220.0,23,7,16,16,0,3,1238.0,23,7,16,16,0,4,1194.0,34,6,28,28,0,5,1178.0,21,6,15,15,0,5,1202.0,35,9,26,26,0,6,1209.0,42,8,34,34,0,5,1152.0,23,7,16,16,0,4,1227.0,25,8,17,17,0,6,1175.0,17,4,13,13,0,4,1159.0,34,2,32,32,0,3,1224.0,19,5,14,14,0,3,1263.0
300,39,14,25,25,0,7,1840.0,51,11,40,40,0,5,1744.0,39,9,30,30,0,5,1800.0,49,10,39,39,0,7,1743.0,23,11,12,12,0,8,1809.0,46,15,31,31,0,5,1791.0,53,7,46,46,0,4,1735.0,37,13,24,24,0,5,1840.0,33,11,22,22,0,7,1887.0,31,10,21,21,0,4,1832.0,27,8,19,19,0,5,1768.0,57,10,47,47,0,5,1776.0,37,13,24,24,0,6,1797.0,67,13,54,54,0,7,1782.0,62,9,53,53,0,6,1750.0,35,10,25,25,0,5,1842.0,35,12,23,23,0,9,1826.0,34,8,26,26,0,6,1766.0,3,1,2,2,0,2,443.0,29,9,20,20,0,4,1848.0
400,57,21,36,36,0,9,2452.0,64,14,50,50,0,5,2339.0,45,12,33,33,0,6,2404.0,57,14,43,43,0,7,2328.0,34,15,19,19,0,8,2397.0,58,20,38,38,0,6,2402.0,59,10,49,49,0,5,2295.0,51,19,32,32,0,6,2429.0,45,17,28,28,0,8,2488.0,39,14,25,25,0,5,2452.0,44,15,29,29,0,6,2411.0,70,15,55,55,0,5,2343.0,48,17,31,31,0,8,2355.0,89,15,74,74,0,8,2352.0,74,13,61,61,0,6,2362.0,51,14,37,37,0,5,2456.0,56,18,38,38,0,10,2418.0,51,11,40,40,0,6,2389.0,19,5,14,14,0,4,1053.0,39,14,25,25,0,4,2466.0
500,64,23,41,41,0,9,3061.0,78,20,58,58,0,6,2939.0,55,17,38,38,0,6,3001.0,69,20,49,49,0,8,2937.0,51,20,31,31,0,9,2984.0,70,25,45,45,0,7,3018.0,67,14,53,53,0,5,2922.0,62,22,40,40,0,6,3065.0,51,20,31,31,0,8,3102.0,47,18,29,29,0,5,3069.0,59,21,38,38,0,6,3019.0,80,20,60,60,0,6,2916.0,64,23,41,41,0,8,2985.0,106,17,89,89,0,9,2912.0,78,15,63,63,0,6,2971.0,74,19,55,55,0,6,3073.0,70,24,46,46,0,11,3004.0,67,17,50,50,0,6,2972.0,38,9,29,29,0,5,1642.0,47,18,29,29,0,5,3047.0
600,77,29,48,48,0,10,3708.0,84,23,61,61,0,6,3524.0,65,22,43,43,0,6,3619.0,9,4,5,5,0,4,889.0,70,25,45,45,0,10,3561.0,87,32,55,55,0,8,3650.0,80,18,62,62,0,5,3544.0,74,27,47,47,0,6,3668.0,72,27,45,45,0,8,3720.0,57,23,34,34,0,6,3661.0,67,24,43,43,0,6,3557.0,90,22,68,68,0,6,3483.0,71,26,45,45,0,8,3627.0,122,22,100,100,0,10,3543.0,87,19,68,68,0,6,3570.0,98,24,74,74,0,6,3730.0,84,31,53,53,0,12,3606.0,80,22,58,58,0,6,3554.0,58,12,46,46,0,7,2233.0,49,19,30,30,0,5,3643.0
700,89,35,54,54,0,11,4295.0,93,27,66,66,0,6,4088.0,75,27,48,48,0,6,4221.0,30,10,20,20,0,6,1493.0,94,30,64,64,0,10,4159.0,98,36,62,62,0,8,4240.0,89,22,67,67,0,6,4142.0,82,31,51,51,0,6,4205.0,90,32,58,58,0,9,4279.0,69,29,40,40,0,6,4280.0,78,29,49,49,0,7,4108.0,118,29,89,89,0,6,4122.0,90,33,57,57,0,9,4212.0,136,26,110,110,0,10,4117.0,10,2,8,8,0,3,349.0,119,26,93,93,0,6,4297.0,107,36,71,71,0,12,4227.0,102,26,76,76,0,7,4170.0,92,19,73,73,0,7,2850.0,68,24,44,44,0,5,4246.0
800,105,40,65,65,0,12,4894.0,102,31,71,71,0,6,4657.0,83,31,52,52,0,7,4834.0,45,13,32,32,0,7,2099.0,107,33,74,74,0,10,4769.0,113,40,73,73,0,8,4813.0,107,28,79,79,0,6,4790.0,88,34,54,54,0,7,4762.0,105,38,67,67,0,10,4882.0,79,34,45,45,0,6,4893.0,90,35,55,55,0,7,4731.0,130,33,97,97,0,7,4703.0,105,40,65,65,0,9,4830.0,146,30,116,116,0,10,4690.0,25,5,20,20,0,4,970.0,141,31,110,110,0,6,4934.0,115,38,77,77,0,13,4845.0,120,34,86,86,0,8,4792.0,104,22,82,82,0,7,3468.0,79,27,52,52,0,6,4792.0
900,115,45,70,70,0,12,5493.0,120,37,83,83,0,8,5306.0,97,38,59,59,0,7,5416.0,55,17,38,38,0,8,2695.0,129,38,91,91,0,10,5382.0,122,44,78,78,0,8,5388.0,1,0,1,1,0,1,8.0,102,41,61,61,0,7,5358.0,113,42,71,71,0,10,5468.0,94,36,58,58,0,6,5523.0,123,41,82,82,0,7,5344.0,138,36,102,102,0,7,5278.0,121,44,77,77,0,9,5409.0,155,33,122,122,0,11,5273.0,37,6,31,31,0,4,1560.0,153,32,121,121,0,6,5504.0,128,44,84,84,0,14,5415.0,136,39,97,97,0,8,5387.0,125,29,96,96,0,8,4024.0,92,32,60,60,0,6,5367.0
1000,131,50,81,81,0,13,6080.0,134,39,95,95,0,8,5886.0,109,44,65,65,0,7,6027.0,64,20,44,44,0,8,3348.0,141,41,100,100,0,11,5985.0,136,48,88,88,0,8,5974.0,7,3,4,4,0,4,616.0,110,45,65,65,0,7,5965.0,120,45,75,75,0,10,6045.0,126,45,81,81,0,6,6128.0,154,46,108,108,0,7,5963.0,151,40,111,111,0,7,5890.0,133,49,84,84,0,9,6019.0,179,41,138,138,0,11,5907.0,49,10,39,39,0,4,2150.0,175,40,135,135,0,6,6063.0,131,45,86,86,0,14,6039.0,148,43,105,105,0,8,5964.0,154,35,119,119,0,8,4669.0,112,41,71,71,0,6,5959.0
