,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,1,0,1,1,0,1,48.0,1.0,0.0,1.0,1,0,1.0,42.0,3.0,1.0,2.0,2,0,2.0,50.0,1.0,0.0,1.0,1,0,1.0,49.0,1.0,0.0,1.0,1,0,1.0,45.0,1.0,0.0,1.0,1,0,1.0,38.0,1.0,0.0,1.0,1,0,1.0,45.0,1.0,0.0,1.0,1,0,1.0,50.0,1,0,1,1,0,1,53.0,1.0,0.0,1.0,1,0,1.0,46.0,3,1,2,2,0,2,53.0,3.0,1.0,2.0,2,0,2.0,51.0,1.0,0.0,1.0,1,0,1.0,52.0,3.0,1.0,2.0,2,0,2.0,58.0,3.0,1.0,2.0,2,0,2.0,55.0,1.0,0.0,1.0,1,0,1.0,50.0,3.0,1.0,2.0,2,0,2.0,61.0,1.0,0.0,1.0,1,0,1.0,32.0,1.0,0.0,1.0,1,0,1.0,51.0,1.0,0.0,1.0,1,0,1.0,50.0
200,3,1,2,2,0,2,97.0,1.0,0.0,1.0,1,0,1.0,92.0,3.0,1.0,2.0,2,0,2.0,97.0,3.0,1.0,2.0,2,0,2.0,100.0,3.0,1.0,2.0,2,0,2.0,86.0,1.0,0.0,1.0,1,0,1.0,95.0,3.0,1.0,2.0,2,0,2.0,95.0,3.0,1.0,2.0,2,0,2.0,106.0,3,1,2,2,0,2,106.0,3.0,1.0,2.0,2,0,2.0,96.0,3,1,2,2,0,2,105.0,3.0,1.0,2.0,2,0,2.0,101.0,3.0,1.0,2.0,2,0,2.0,103.0,3.0,1.0,2.0,2,0,2.0,112.0,3.0,1.0,2.0,2,0,2.0,98.0,1.0,0.0,1.0,1,0,1.0,98.0,3.0,1.0,2.0,2,0,2.0,104.0,3.0,1.0,2.0,2,0,2.0,82.0,3.0,1.0,2.0,2,0,2.0,107.0,3.0,1.0,2.0,2,0,2.0,101.0
300,3,1,2,2,0,2,152.0,3.0,1.0,2.0,2,0,2.0,136.0,3.0,1.0,2.0,2,0,2.0,147.0,3.0,1.0,2.0,2,0,2.0,152.0,3.0,1.0,2.0,2,0,2.0,135.0,1.0,0.0,1.0,1,0,1.0,135.0,3.0,1.0,2.0,2,0,2.0,147.0,3.0,1.0,2.0,2,0,2.0,153.0,3,1,2,2,0,2,150.0,3.0,1.0,2.0,2,0,2.0,153.0,3,1,2,2,0,2,148.0,3.0,1.0,2.0,2,0,2.0,146.0,3.0,1.0,2.0,2,0,2.0,151.0,3.0,1.0,2.0,2,0,2.0,165.0,5.0,2.0,3.0,3,0,3.0,155.0,3.0,1.0,2.0,2,0,2.0,144.0,3.0,1.0,2.0,2,0,2.0,150.0,3.0,1.0,2.0,2,0,2.0,125.0,3.0,1.0,2.0,2,0,2.0,158.0,3.0,1.0,2.0,2,0,2.0,152.0
400,3,1,2,2,0,2,205.0,3.0,1.0,2.0,2,0,2.0,180.0,3.0,1.0,2.0,2,0,2.0,192.0,3.0,1.0,2.0,2,0,2.0,197.0,3.0,1.0,2.0,2,0,2.0,187.0,1.0,0.0,1.0,1,0,1.0,36.0,3.0,1.0,2.0,2,0,2.0,198.0,1.0,0.0,1.0,1,0,1.0,11.0,1,0,1,1,0,1,11.0,3.0,1.0,2.0,2,0,2.0,204.0,3,1,2,2,0,2,198.0,3.0,1.0,2.0,2,0,2.0,195.0,3.0,1.0,2.0,2,0,2.0,200.0,3.0,1.0,2.0,2,0,2.0,217.0,5.0,2.0,3.0,3,0,3.0,204.0,3.0,1.0,2.0,2,0,2.0,193.0,3.0,1.0,2.0,2,0,2.0,203.0,3.0,1.0,2.0,2,0,2.0,170.0,3.0,1.0,2.0,2,0,2.0,203.0,3.0,1.0,2.0,2,0,2.0,200.0
500,1,0,1,1,0,1,41.0,3.0,1.0,2.0,2,0,2.0,52.0,5.0,2.0,3.0,3,0,3.0,242.0,5.0,2.0,3.0,3,0,3.0,247.0,5.0,2.0,3.0,3,0,3.0,235.0,1.0,0.0,1.0,1,0,1.0,38.0,3.0,1.0,2.0,2,0,2.0,249.0,3.0,1.0,2.0,2,0,2.0,62.0,3,1,2,2,0,2,60.0,3.0,1.0,2.0,2,0,2.0,249.0,3,1,2,2,0,2,213.0,3.0,1.0,2.0,2,0,2.0,246.0,1.0,0.0,1.0,1,0,1.0,51.0,1.0,0.0,1.0,1,0,1.0,24.0,1.0,0.0,1.0,1,0,1.0,15.0,3.0,1.0,2.0,2,0,2.0,207.0,3.0,1.0,2.0,2,0,2.0,257.0,5.0,2.0,3.0,3,0,3.0,221.0,3.0,1.0,2.0,2,0,2.0,56.0,1.0,0.0,1.0,1,0,1.0,27.0
600,3,1,2,2,0,2,97.0,3.0,1.0,2.0,2,0,2.0,105.0,1.0,0.0,1.0,1,0,1.0,36.0,1.0,0.0,1.0,1,0,1.0,42.0,1.0,0.0,1.0,1,0,1.0,41.0,3.0,1.0,2.0,2,0,2.0,83.0,1.0,0.0,1.0,1,0,1.0,48.0,3.0,1.0,2.0,2,0,2.0,118.0,3,1,2,2,0,2,110.0,3.0,1.0,2.0,2,0,2.0,57.0,3,1,2,2,0,2,265.0,3.0,1.0,2.0,2,0,2.0,65.0,1.0,0.0,1.0,1,0,1.0,103.0,1.0,0.0,1.0,1,0,1.0,75.0,3.0,1.0,2.0,2,0,2.0,58.0,5.0,2.0,3.0,3,0,3.0,258.0,1.0,0.0,1.0,1,0,1.0,40.0,1.0,0.0,1.0,1,0,1.0,65.0,3.0,1.0,2.0,2,0,2.0,95.0,3.0,1.0,2.0,2,0,2.0,74.0
700,3,1,2,2,0,2,154.0,3.0,1.0,2.0,2,0,2.0,161.0,3.0,1.0,2.0,2,0,2.0,90.0,3.0,1.0,2.0,2,0,2.0,91.0,3.0,1.0,2.0,2,0,2.0,92.0,3.0,1.0,2.0,2,0,2.0,134.0,3.0,1.0,2.0,2,0,2.0,95.0,3.0,1.0,2.0,2,0,2.0,169.0,3,1,2,2,0,2,167.0,3.0,1.0,2.0,2,0,2.0,105.0,3,1,2,2,0,2,322.0,3.0,1.0,2.0,2,0,2.0,109.0,1.0,0.0,1.0,1,0,1.0,153.0,1.0,0.0,1.0,1,0,1.0,127.0,3.0,1.0,2.0,2,0,2.0,101.0,5.0,2.0,3.0,3,0,3.0,306.0,1.0,0.0,1.0,1,0,1.0,95.0,3.0,1.0,2.0,2,0,2.0,116.0,3.0,1.0,2.0,2,0,2.0,139.0,3.0,1.0,2.0,2,0,2.0,126.0
800,3,1,2,2,0,2,203.0,3.0,1.0,2.0,2,0,2.0,212.0,3.0,1.0,2.0,2,0,2.0,80.0,3.0,1.0,2.0,2,0,2.0,80.0,3.0,1.0,2.0,2,0,2.0,56.0,3.0,1.0,2.0,2,0,2.0,191.0,3.0,1.0,2.0,2,0,2.0,143.0,3.0,1.0,2.0,2,0,2.0,217.0,3,1,2,2,0,2,215.0,3.0,1.0,2.0,2,0,2.0,157.0,3,1,2,2,0,2,380.0,3.0,1.0,2.0,2,0,2.0,160.0,3.0,1.0,2.0,2,0,2.0,64.0,1.0,0.0,1.0,1,0,1.0,18.0,3.0,1.0,2.0,2,0,2.0,148.0,5.0,2.0,3.0,3,0,3.0,357.0,,,,0,0,,0.0,3.0,1.0,2.0,2,0,2.0,173.0,3.0,1.0,2.0,2,0,2.0,183.0,3.0,1.0,2.0,2,0,2.0,175.0
900,5,2,3,3,0,3,250.0,1.0,0.0,1.0,1,0,1.0,19.0,3.0,1.0,2.0,2,0,2.0,127.0,3.0,1.0,2.0,2,0,2.0,134.0,3.0,1.0,2.0,2,0,2.0,110.0,1.0,0.0,1.0,1,0,1.0,20.0,5.0,2.0,3.0,3,0,3.0,190.0,1.0,0.0,1.0,1,0,1.0,36.0,1,0,1,1,0,1,53.0,5.0,2.0,3.0,3,0,3.0,206.0,3,1,2,2,0,2,422.0,3.0,1.0,2.0,2,0,2.0,208.0,3.0,1.0,2.0,2,0,2.0,121.0,3.0,1.0,2.0,2,0,2.0,63.0,1.0,0.0,1.0,1,0,1.0,13.0,5.0,2.0,3.0,3,0,3.0,411.0,1.0,0.0,1.0,1,0,1.0,48.0,1.0,0.0,1.0,1,0,1.0,15.0,3.0,1.0,2.0,2,0,2.0,171.0,3.0,1.0,2.0,2,0,2.0,221.0
1000,1,0,1,1,0,1,54.0,3.0,1.0,2.0,2,0,2.0,70.0,3.0,1.0,2.0,2,0,2.0,186.0,3.0,1.0,2.0,2,0,2.0,179.0,3.0,1.0,2.0,2,0,2.0,161.0,3.0,1.0,2.0,2,0,2.0,67.0,5.0,2.0,3.0,3,0,3.0,235.0,3.0,1.0,2.0,2,0,2.0,79.0,3,1,2,2,0,2,110.0,3.0,1.0,2.0,2,0,2.0,195.0,7,3,4,4,0,3,261.0,3.0,1.0,2.0,2,0,2.0,256.0,3.0,1.0,2.0,2,0,2.0,176.0,3.0,1.0,2.0,2,0,2.0,116.0,3.0,1.0,2.0,2,0,2.0,65.0,7.0,3.0,4.0,4,0,3.0,459.0,3.0,1.0,2.0,2,0,2.0,104.0,1.0,0.0,1.0,1,0,1.0,73.0,3.0,1.0,2.0,2,0,2.0,225.0,1.0,0.0,1.0,1,0,1.0,33.0
