,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,3,1,2,2,0,2,50.0,3,1,2,2,0,2,51.0,1,0,1,1,0,1,43.0,3,1,2,2,0,2,52.0,1,0,1,1,0,1,40.0,3.0,1.0,2.0,2,0,2.0,52.0,1,0,1,1,0,1,52.0,1,0,1,1,0,1,50.0,3,1,2,2,0,2,54.0,3,1,2,2,0,2,55.0,1,0,1,1,0,1,48.0,1,0,1,1,0,1,21.0,1,0,1,1,0,1,49.0,1,0,1,1,0,1,45.0,1,0,1,1,0,1,47.0,1,0,1,1,0,1,18.0,1,0,1,1,0,1,49.0,3,1,2,2,0,2,52.0,1,0,1,1,0,1,48.0,1,0,1,1,0,1,48.0
200,3,1,2,2,0,2,97.0,3,1,2,2,0,2,107.0,3,1,2,2,0,2,83.0,3,1,2,2,0,2,99.0,3,1,2,2,0,2,96.0,3.0,1.0,2.0,2,0,2.0,101.0,1,0,1,1,0,1,99.0,1,0,1,1,0,1,93.0,3,1,2,2,0,2,98.0,3,1,2,2,0,2,110.0,3,1,2,2,0,2,99.0,3,1,2,2,0,2,78.0,3,1,2,2,0,2,103.0,1,0,1,1,0,1,96.0,1,0,1,1,0,1,49.0,3,1,2,2,0,2,65.0,3,1,2,2,0,2,102.0,3,1,2,2,0,2,106.0,1,0,1,1,0,1,44.0,3,1,2,2,0,2,98.0
300,3,1,2,2,0,2,139.0,3,1,2,2,0,2,156.0,3,1,2,2,0,2,130.0,3,1,2,2,0,2,154.0,3,1,2,2,0,2,143.0,3.0,1.0,2.0,2,0,2.0,153.0,3,1,2,2,0,2,145.0,1,0,1,1,0,1,140.0,3,1,2,2,0,2,150.0,3,1,2,2,0,2,164.0,3,1,2,2,0,2,146.0,3,1,2,2,0,2,131.0,3,1,2,2,0,2,147.0,1,0,1,1,0,1,137.0,1,0,1,1,0,1,94.0,3,1,2,2,0,2,113.0,3,1,2,2,0,2,147.0,3,1,2,2,0,2,158.0,3,1,2,2,0,2,93.0,3,1,2,2,0,2,140.0
400,1,0,1,1,0,1,10.0,3,1,2,2,0,2,89.0,3,1,2,2,0,2,179.0,1,0,1,1,0,1,9.0,1,0,1,1,0,1,5.0,1.0,0.0,1.0,1,0,1.0,4.0,1,0,1,1,0,1,10.0,1,0,1,1,0,1,59.0,1,0,1,1,0,1,11.0,1,0,1,1,0,1,77.0,1,0,1,1,0,1,6.0,3,1,2,2,0,2,180.0,3,1,2,2,0,2,88.0,1,0,1,1,0,1,58.0,1,0,1,1,0,1,143.0,5,2,3,3,0,3,160.0,1,0,1,1,0,1,8.0,5,2,3,3,0,3,213.0,3,1,2,2,0,2,151.0,3,1,2,2,0,2,80.0
500,3,1,2,2,0,2,58.0,3,1,2,2,0,2,141.0,1,0,1,1,0,1,49.0,3,1,2,2,0,2,63.0,1,0,1,1,0,1,55.0,1.0,0.0,1.0,1,0,1.0,24.0,3,1,2,2,0,2,62.0,3,1,2,2,0,2,105.0,1,0,1,1,0,1,66.0,3,1,2,2,0,2,125.0,3,1,2,2,0,2,57.0,7,3,4,4,0,3,232.0,3,1,2,2,0,2,143.0,3,1,2,2,0,2,115.0,3,1,2,2,0,2,193.0,5,2,3,3,0,3,215.0,3,1,2,2,0,2,72.0,1,0,1,1,0,1,66.0,3,1,2,2,0,2,203.0,3,1,2,2,0,2,132.0
600,3,1,2,2,0,2,109.0,3,1,2,2,0,2,184.0,3,1,2,2,0,2,102.0,3,1,2,2,0,2,105.0,3,1,2,2,0,2,104.0,3.0,1.0,2.0,2,0,2.0,73.0,3,1,2,2,0,2,114.0,5,2,3,3,0,3,160.0,3,1,2,2,0,2,114.0,3,1,2,2,0,2,179.0,3,1,2,2,0,2,110.0,1,0,1,1,0,1,90.0,3,1,2,2,0,2,196.0,3,1,2,2,0,2,165.0,3,1,2,2,0,2,86.0,7,3,4,4,0,3,260.0,3,1,2,2,0,2,127.0,1,0,1,1,0,1,117.0,1,0,1,1,0,1,48.0,3,1,2,2,0,2,185.0
700,3,1,2,2,0,2,162.0,5,2,3,3,0,3,228.0,5,2,3,3,0,3,157.0,3,1,2,2,0,2,153.0,1,0,1,1,0,1,30.0,3.0,1.0,2.0,2,0,2.0,116.0,3,1,2,2,0,2,160.0,3,1,2,2,0,2,95.0,3,1,2,2,0,2,167.0,1,0,1,1,0,1,32.0,3,1,2,2,0,2,157.0,3,1,2,2,0,2,142.0,3,1,2,2,0,2,247.0,3,1,2,2,0,2,215.0,5,2,3,3,0,3,138.0,3,1,2,2,0,2,89.0,3,1,2,2,0,2,177.0,3,1,2,2,0,2,171.0,3,1,2,2,0,2,101.0,3,1,2,2,0,2,241.0
800,3,1,2,2,0,2,212.0,7,3,4,4,0,3,278.0,7,3,4,4,0,3,202.0,3,1,2,2,0,2,194.0,3,1,2,2,0,2,77.0,3.0,1.0,2.0,2,0,2.0,165.0,1,0,1,1,0,1,12.0,5,2,3,3,0,3,141.0,1,0,1,1,0,1,16.0,3,1,2,2,0,2,87.0,3,1,2,2,0,2,204.0,3,1,2,2,0,2,194.0,5,2,3,3,0,3,292.0,3,1,2,2,0,2,129.0,5,2,3,3,0,3,191.0,3,1,2,2,0,2,141.0,1,0,1,1,0,1,16.0,1,0,1,1,0,1,28.0,3,1,2,2,0,2,143.0,5,2,3,3,0,3,287.0
900,3,1,2,2,0,2,55.0,7,3,4,4,0,3,332.0,7,3,4,4,0,3,249.0,1,0,1,1,0,1,48.0,3,1,2,2,0,2,121.0,3.0,1.0,2.0,2,0,2.0,217.0,3,1,2,2,0,2,62.0,5,2,3,3,0,3,183.0,3,1,2,2,0,2,57.0,3,1,2,2,0,2,139.0,5,2,3,3,0,3,248.0,3,1,2,2,0,2,248.0,5,2,3,3,0,3,348.0,3,1,2,2,0,2,185.0,5,2,3,3,0,3,241.0,3,1,2,2,0,2,191.0,3,1,2,2,0,2,59.0,1,0,1,1,0,1,81.0,5,2,3,3,0,3,197.0,3,1,2,2,0,2,129.0
1000,3,1,2,2,0,2,96.0,1,0,1,1,0,1,25.0,1,0,1,1,0,1,4.0,3,1,2,2,0,2,99.0,3,1,2,2,0,2,61.0,5.0,2.0,3.0,3,0,3.0,266.0,3,1,2,2,0,2,110.0,5,2,3,3,0,3,230.0,3,1,2,2,0,2,111.0,5,2,3,3,0,3,195.0,3,1,2,2,0,2,161.0,1,0,1,1,0,1,36.0,3,1,2,2,0,2,101.0,3,1,2,2,0,2,235.0,3,1,2,2,0,2,171.0,5,2,3,3,0,3,242.0,3,1,2,2,0,2,103.0,3,1,2,2,0,2,121.0,1,0,1,1,0,1,3.0,5,2,3,3,0,3,187.0
