,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,1,0,1,1,0,1,58.0,3,1,2,2,0,2,54.0,1,0,1,1,0,1,41.0,1,0,1,1,0,1,49.0,3,1,2,2,0,2,54.0,1,0,1,1,0,1,47.0,3,1,2,2,0,2,50.0,3,1,2,2,0,2,55.0,3,1,2,2,0,2,53.0,3,1,2,2,0,2,57.0,1,0,1,1,0,1,58.0,1,0,1,1,0,1,51.0,1,0,1,1,0,1,50.0,1,0,1,1,0,1,44.0,1,0,1,1,0,1,50.0,1,0,1,1,0,1,43.0,1,0,1,1,0,1,53.0,3,1,2,2,0,2,50.0,3,1,2,2,0,2,54.0,1,0,1,1,0,1,48.0
200,3,1,2,2,0,2,104.0,3,1,2,2,0,2,103.0,3,1,2,2,0,2,99.0,3,1,2,2,0,2,102.0,3,1,2,2,0,2,106.0,3,1,2,2,0,2,99.0,3,1,2,2,0,2,96.0,3,1,2,2,0,2,101.0,3,1,2,2,0,2,108.0,3,1,2,2,0,2,114.0,3,1,2,2,0,2,104.0,3,1,2,2,0,2,101.0,1,0,1,1,0,1,106.0,1,0,1,1,0,1,83.0,1,0,1,1,0,1,91.0,3,1,2,2,0,2,89.0,3,1,2,2,0,2,110.0,3,1,2,2,0,2,103.0,3,1,2,2,0,2,104.0,3,1,2,2,0,2,89.0
300,3,1,2,2,0,2,151.0,5,2,3,3,0,3,151.0,3,1,2,2,0,2,147.0,3,1,2,2,0,2,153.0,3,1,2,2,0,2,158.0,5,2,3,3,0,3,150.0,3,1,2,2,0,2,144.0,3,1,2,2,0,2,151.0,3,1,2,2,0,2,160.0,3,1,2,2,0,2,165.0,3,1,2,2,0,2,148.0,3,1,2,2,0,2,148.0,1,0,1,1,0,1,160.0,3,1,2,2,0,2,132.0,3,1,2,2,0,2,140.0,3,1,2,2,0,2,133.0,3,1,2,2,0,2,159.0,3,1,2,2,0,2,150.0,3,1,2,2,0,2,149.0,3,1,2,2,0,2,130.0
400,5,2,3,3,0,3,200.0,5,2,3,3,0,3,192.0,5,2,3,3,0,3,196.0,5,2,3,3,0,3,201.0,3,1,2,2,0,2,212.0,7,3,4,4,0,3,191.0,3,1,2,2,0,2,197.0,5,2,3,3,0,3,194.0,3,1,2,2,0,2,218.0,5,2,3,3,0,3,225.0,3,1,2,2,0,2,193.0,5,2,3,3,0,3,202.0,1,0,1,1,0,1,204.0,3,1,2,2,0,2,182.0,3,1,2,2,0,2,188.0,3,1,2,2,0,2,181.0,3,1,2,2,0,2,211.0,5,2,3,3,0,3,192.0,5,2,3,3,0,3,194.0,3,1,2,2,0,2,179.0
500,7,3,4,4,0,4,256.0,5,2,3,3,0,3,244.0,5,2,3,3,0,3,239.0,5,2,3,3,0,3,259.0,7,3,4,4,0,3,258.0,7,3,4,4,0,3,239.0,3,1,2,2,0,2,246.0,7,3,4,4,0,3,246.0,5,2,3,3,0,3,264.0,5,2,3,3,0,3,281.0,3,1,2,2,0,2,248.0,5,2,3,3,0,3,252.0,1,0,1,1,0,1,249.0,5,2,3,3,0,3,233.0,3,1,2,2,0,2,236.0,3,1,2,2,0,2,226.0,3,1,2,2,0,2,268.0,7,3,4,4,0,3,236.0,5,2,3,3,0,3,243.0,3,1,2,2,0,2,226.0
600,7,3,4,4,0,4,304.0,7,3,4,4,0,3,292.0,5,2,3,3,0,3,285.0,5,2,3,3,0,3,305.0,7,3,4,4,0,3,314.0,7,3,4,4,0,3,291.0,5,2,3,3,0,3,291.0,7,3,4,4,0,3,294.0,5,2,3,3,0,3,310.0,5,2,3,3,0,3,325.0,3,1,2,2,0,2,296.0,5,2,3,3,0,3,299.0,3,1,2,2,0,2,303.0,5,2,3,3,0,3,285.0,3,1,2,2,0,2,288.0,5,2,3,3,0,3,281.0,3,1,2,2,0,2,316.0,7,3,4,4,0,3,288.0,5,2,3,3,0,3,299.0,7,3,4,4,0,3,278.0
700,7,3,4,4,0,4,350.0,7,3,4,4,0,3,349.0,5,2,3,3,0,3,339.0,5,2,3,3,0,3,361.0,7,3,4,4,0,3,369.0,7,3,4,4,0,3,336.0,5,2,3,3,0,3,341.0,7,3,4,4,0,3,333.0,5,2,3,3,0,3,362.0,5,2,3,3,0,3,372.0,5,2,3,3,0,3,342.0,7,3,4,4,0,4,357.0,3,1,2,2,0,2,358.0,5,2,3,3,0,3,339.0,3,1,2,2,0,2,334.0,5,2,3,3,0,3,340.0,3,1,2,2,0,2,363.0,7,3,4,4,0,3,342.0,5,2,3,3,0,3,342.0,7,3,4,4,0,3,322.0
800,7,3,4,4,0,4,397.0,7,3,4,4,0,3,401.0,5,2,3,3,0,3,389.0,5,2,3,3,0,3,415.0,7,3,4,4,0,3,427.0,7,3,4,4,0,3,386.0,5,2,3,3,0,3,388.0,9,4,5,5,0,4,393.0,5,2,3,3,0,3,415.0,7,3,4,4,0,4,422.0,5,2,3,3,0,3,391.0,7,3,4,4,0,4,406.0,3,1,2,2,0,2,411.0,1,0,1,1,0,1,20.0,5,2,3,3,0,3,391.0,5,2,3,3,0,3,390.0,5,2,3,3,0,3,418.0,7,3,4,4,0,3,383.0,5,2,3,3,0,3,391.0,7,3,4,4,0,3,377.0
900,7,3,4,4,0,4,445.0,7,3,4,4,0,3,446.0,9,4,5,5,0,4,447.0,1,0,1,1,0,1,59.0,7,3,4,4,0,3,486.0,9,4,5,5,0,4,432.0,5,2,3,3,0,3,439.0,9,4,5,5,0,4,438.0,5,2,3,3,0,3,461.0,7,3,4,4,0,4,471.0,5,2,3,3,0,3,445.0,7,3,4,4,0,4,453.0,5,2,3,3,0,3,465.0,3,1,2,2,0,2,75.0,5,2,3,3,0,3,435.0,5,2,3,3,0,3,438.0,5,2,3,3,0,3,471.0,9,4,5,5,0,4,438.0,7,3,4,4,0,4,441.0,7,3,4,4,0,3,427.0
1000,7,3,4,4,0,4,495.0,7,3,4,4,0,3,500.0,9,4,5,5,0,4,489.0,3,1,2,2,0,2,116.0,7,3,4,4,0,3,535.0,9,4,5,5,0,4,474.0,5,2,3,3,0,3,491.0,11,5,6,6,0,4,490.0,7,3,4,4,0,3,512.0,7,3,4,4,0,4,529.0,5,2,3,3,0,3,498.0,7,3,4,4,0,4,504.0,5,2,3,3,0,3,516.0,3,1,2,2,0,2,128.0,5,2,3,3,0,3,488.0,5,2,3,3,0,3,498.0,5,2,3,3,0,3,525.0,9,4,5,5,0,4,498.0,7,3,4,4,0,4,493.0,7,3,4,4,0,3,471.0
1100,7,3,4,4,0,4,545.0,7,3,4,4,0,3,553.0,11,5,6,6,0,4,540.0,3,1,2,2,0,2,163.0,7,3,4,4,0,3,589.0,9,4,5,5,0,4,521.0,5,2,3,3,0,3,545.0,11,5,6,6,0,4,537.0,7,3,4,4,0,3,557.0,7,3,4,4,0,4,582.0,7,3,4,4,0,4,549.0,7,3,4,4,0,4,559.0,5,2,3,3,0,3,564.0,7,3,4,4,0,3,186.0,5,2,3,3,0,3,541.0,7,3,4,4,0,3,552.0,5,2,3,3,0,3,576.0,9,4,5,5,0,4,547.0,7,3,4,4,0,4,539.0,7,3,4,4,0,3,523.0
1200,9,4,5,5,0,5,602.0,7,3,4,4,0,3,606.0,11,5,6,6,0,4,593.0,3,1,2,2,0,2,213.0,7,3,4,4,0,3,640.0,9,4,5,5,0,4,570.0,5,2,3,3,0,3,605.0,11,5,6,6,0,4,587.0,7,3,4,4,0,3,596.0,9,4,5,5,0,4,625.0,7,3,4,4,0,4,604.0,7,3,4,4,0,4,614.0,5,2,3,3,0,3,616.0,7,3,4,4,0,3,242.0,7,3,4,4,0,3,587.0,7,3,4,4,0,3,607.0,5,2,3,3,0,3,625.0,9,4,5,5,0,4,591.0,7,3,4,4,0,4,579.0,7,3,4,4,0,3,569.0
