,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,3,1,2,2,0,2,54.0,3,1,2,2,0,2,56.0,1,0,1,1,0,1,48.0,1,0,1,1,0,1,47.0,3,1,2,2,0,2,54.0,3,1,2,2,0,2,54.0,1,0,1,1,0,1,46.0,3,1,2,2,0,2,53.0,1,0,1,1,0,1,47.0,1,0,1,1,0,1,56.0,1,0,1,1,0,1,46.0,1,0,1,1,0,1,51.0,1,0,1,1,0,1,45.0,1,0,1,1,0,1,47.0,1,0,1,1,0,1,47.0,1,0,1,1,0,1,46.0,1,0,1,1,0,1,47.0,3,1,2,2,0,2,53.0,3,1,2,2,0,2,60.0,3,1,2,2,0,2,52.0
200,3,1,2,2,0,2,99.0,3,1,2,2,0,2,105.0,3,1,2,2,0,2,96.0,1,0,1,1,0,1,99.0,3,1,2,2,0,2,104.0,3,1,2,2,0,2,107.0,3,1,2,2,0,2,96.0,3,1,2,2,0,2,98.0,3,1,2,2,0,2,95.0,3,1,2,2,0,2,100.0,3,1,2,2,0,2,97.0,3,1,2,2,0,2,101.0,3,1,2,2,0,2,100.0,3,1,2,2,0,2,94.0,1,0,1,1,0,1,95.0,3,1,2,2,0,2,95.0,3,1,2,2,0,2,98.0,3,1,2,2,0,2,104.0,3,1,2,2,0,2,110.0,3,1,2,2,0,2,97.0
300,5,2,3,3,0,3,153.0,3,1,2,2,0,2,167.0,3,1,2,2,0,2,148.0,3,1,2,2,0,2,154.0,3,1,2,2,0,2,148.0,3,1,2,2,0,2,160.0,5,2,3,3,0,3,145.0,3,1,2,2,0,2,146.0,3,1,2,2,0,2,135.0,3,1,2,2,0,2,148.0,3,1,2,2,0,2,142.0,3,1,2,2,0,2,147.0,3,1,2,2,0,2,158.0,3,1,2,2,0,2,141.0,3,1,2,2,0,2,144.0,3,1,2,2,0,2,142.0,3,1,2,2,0,2,145.0,3,1,2,2,0,2,152.0,3,1,2,2,0,2,155.0,5,2,3,3,0,3,147.0
400,5,2,3,3,0,3,195.0,3,1,2,2,0,2,215.0,3,1,2,2,0,2,203.0,3,1,2,2,0,2,207.0,5,2,3,3,0,3,200.0,5,2,3,3,0,3,214.0,7,3,4,4,0,3,184.0,3,1,2,2,0,2,200.0,3,1,2,2,0,2,180.0,3,1,2,2,0,2,199.0,5,2,3,3,0,3,187.0,5,2,3,3,0,3,195.0,3,1,2,2,0,2,209.0,5,2,3,3,0,3,199.0,3,1,2,2,0,2,191.0,5,2,3,3,0,3,187.0,5,2,3,3,0,3,195.0,5,2,3,3,0,3,204.0,3,1,2,2,0,2,210.0,7,3,4,4,0,3,190.0
500,7,3,4,4,0,3,240.0,3,1,2,2,0,2,273.0,3,1,2,2,0,2,254.0,5,2,3,3,0,3,260.0,5,2,3,3,0,3,252.0,5,2,3,3,0,3,268.0,7,3,4,4,0,3,238.0,3,1,2,2,0,2,250.0,3,1,2,2,0,2,236.0,3,1,2,2,0,2,245.0,5,2,3,3,0,3,232.0,7,3,4,4,0,3,237.0,3,1,2,2,0,2,258.0,5,2,3,3,0,3,253.0,3,1,2,2,0,2,243.0,5,2,3,3,0,3,245.0,5,2,3,3,0,3,237.0,5,2,3,3,0,3,260.0,3,1,2,2,0,2,258.0,7,3,4,4,0,3,232.0
600,7,3,4,4,0,3,284.0,3,1,2,2,0,2,325.0,5,2,3,3,0,3,306.0,5,2,3,3,0,3,311.0,5,2,3,3,0,3,299.0,5,2,3,3,0,3,316.0,7,3,4,4,0,3,289.0,3,1,2,2,0,2,301.0,3,1,2,2,0,2,288.0,3,1,2,2,0,2,298.0,5,2,3,3,0,3,286.0,7,3,4,4,0,3,284.0,3,1,2,2,0,2,318.0,5,2,3,3,0,3,303.0,3,1,2,2,0,2,302.0,7,3,4,4,0,3,300.0,9,4,5,5,0,4,284.0,5,2,3,3,0,3,318.0,5,2,3,3,0,3,302.0,7,3,4,4,0,3,285.0
700,7,3,4,4,0,3,332.0,3,1,2,2,0,2,377.0,5,2,3,3,0,3,354.0,5,2,3,3,0,3,356.0,5,2,3,3,0,3,350.0,5,2,3,3,0,3,363.0,7,3,4,4,0,3,342.0,5,2,3,3,0,3,353.0,5,2,3,3,0,3,339.0,3,1,2,2,0,2,344.0,5,2,3,3,0,3,335.0,7,3,4,4,0,3,334.0,3,1,2,2,0,2,370.0,7,3,4,4,0,3,349.0,3,1,2,2,0,2,341.0,7,3,4,4,0,3,348.0,9,4,5,5,0,4,334.0,9,4,5,5,0,4,371.0,7,3,4,4,0,3,354.0,9,4,5,5,0,4,338.0
800,9,4,5,5,0,4,387.0,5,2,3,3,0,3,433.0,5,2,3,3,0,3,404.0,5,2,3,3,0,3,400.0,5,2,3,3,0,3,395.0,5,2,3,3,0,3,410.0,9,4,5,5,0,4,396.0,5,2,3,3,0,3,404.0,5,2,3,3,0,3,395.0,3,1,2,2,0,2,395.0,5,2,3,3,0,3,388.0,7,3,4,4,0,3,381.0,5,2,3,3,0,3,420.0,7,3,4,4,0,3,400.0,3,1,2,2,0,2,395.0,9,4,5,5,0,4,399.0,9,4,5,5,0,4,390.0,9,4,5,5,0,4,427.0,7,3,4,4,0,3,406.0,11,5,6,6,0,4,381.0
900,9,4,5,5,0,4,433.0,5,2,3,3,0,3,494.0,5,2,3,3,0,3,461.0,7,3,4,4,0,3,444.0,7,3,4,4,0,3,443.0,5,2,3,3,0,3,464.0,9,4,5,5,0,4,441.0,5,2,3,3,0,3,458.0,5,2,3,3,0,3,444.0,3,1,2,2,0,2,449.0,5,2,3,3,0,3,447.0,7,3,4,4,0,3,435.0,5,2,3,3,0,3,474.0,7,3,4,4,0,3,443.0,3,1,2,2,0,2,446.0,9,4,5,5,0,4,448.0,9,4,5,5,0,4,440.0,9,4,5,5,0,4,489.0,7,3,4,4,0,3,459.0,11,5,6,6,0,4,428.0
1000,11,5,6,6,0,4,487.0,5,2,3,3,0,3,553.0,5,2,3,3,0,3,509.0,7,3,4,4,0,3,497.0,7,3,4,4,0,3,491.0,5,2,3,3,0,3,513.0,11,5,6,6,0,4,496.0,5,2,3,3,0,3,510.0,5,2,3,3,0,3,489.0,5,2,3,3,0,3,491.0,7,3,4,4,0,4,505.0,7,3,4,4,0,3,479.0,5,2,3,3,0,3,516.0,9,4,5,5,0,4,491.0,3,1,2,2,0,2,509.0,9,4,5,5,0,4,496.0,9,4,5,5,0,4,496.0,13,6,7,7,0,5,534.0,9,4,5,5,0,4,512.0,11,5,6,6,0,4,466.0
