,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,1,0,1,1,0,1,55.0,3,1,2,2,0,2,54.0,3,1,2,2,0,2,51.0,1.0,0.0,1.0,1,0,1.0,43.0,3,1,2,2,0,2,56.0,1.0,0.0,1.0,1,0,1.0,49.0,1.0,0.0,1.0,1,0,1.0,49.0,1,0,1,1,0,1,52.0,3,1,2,2,0,2,58.0,1.0,0.0,1.0,1,0,1.0,47.0,1.0,0.0,1.0,1,0,1.0,55.0,3,1,2,2,0,2,51.0,3.0,1.0,2.0,2,0,2.0,52.0,1,0,1,1,0,1,47.0,1.0,0.0,1.0,1,0,1.0,44.0,1.0,0.0,1.0,1,0,1.0,42.0,1.0,0.0,1.0,1,0,1.0,58.0,1.0,0.0,1.0,1,0,1.0,51.0,1,0,1,1,0,1,52.0,3,1,2,2,0,2,58.0
200,3,1,2,2,0,2,104.0,3,1,2,2,0,2,102.0,3,1,2,2,0,2,101.0,3.0,1.0,2.0,2,0,2.0,89.0,3,1,2,2,0,2,104.0,1.0,0.0,1.0,1,0,1.0,89.0,3.0,1.0,2.0,2,0,2.0,99.0,3,1,2,2,0,2,101.0,3,1,2,2,0,2,112.0,1.0,0.0,1.0,1,0,1.0,97.0,3.0,1.0,2.0,2,0,2.0,103.0,3,1,2,2,0,2,116.0,3.0,1.0,2.0,2,0,2.0,105.0,3,1,2,2,0,2,94.0,1.0,0.0,1.0,1,0,1.0,87.0,1.0,0.0,1.0,1,0,1.0,90.0,3.0,1.0,2.0,2,0,2.0,108.0,1.0,0.0,1.0,1,0,1.0,96.0,3,1,2,2,0,2,103.0,3,1,2,2,0,2,106.0
300,3,1,2,2,0,2,157.0,3,1,2,2,0,2,149.0,3,1,2,2,0,2,148.0,3.0,1.0,2.0,2,0,2.0,139.0,3,1,2,2,0,2,161.0,1.0,0.0,1.0,1,0,1.0,131.0,3.0,1.0,2.0,2,0,2.0,158.0,3,1,2,2,0,2,155.0,3,1,2,2,0,2,163.0,1.0,0.0,1.0,1,0,1.0,144.0,3.0,1.0,2.0,2,0,2.0,149.0,3,1,2,2,0,2,168.0,3.0,1.0,2.0,2,0,2.0,154.0,3,1,2,2,0,2,141.0,3.0,1.0,2.0,2,0,2.0,134.0,3.0,1.0,2.0,2,0,2.0,135.0,3.0,1.0,2.0,2,0,2.0,157.0,3.0,1.0,2.0,2,0,2.0,143.0,3,1,2,2,0,2,158.0,3,1,2,2,0,2,158.0
400,3,1,2,2,0,2,218.0,3,1,2,2,0,2,196.0,3,1,2,2,0,2,209.0,3.0,1.0,2.0,2,0,2.0,190.0,3,1,2,2,0,2,201.0,1.0,0.0,1.0,1,0,1.0,191.0,5.0,2.0,3.0,3,0,3.0,223.0,3,1,2,2,0,2,198.0,3,1,2,2,0,2,209.0,3.0,1.0,2.0,2,0,2.0,189.0,3.0,1.0,2.0,2,0,2.0,202.0,3,1,2,2,0,2,220.0,3.0,1.0,2.0,2,0,2.0,199.0,3,1,2,2,0,2,194.0,3.0,1.0,2.0,2,0,2.0,181.0,3.0,1.0,2.0,2,0,2.0,184.0,3.0,1.0,2.0,2,0,2.0,206.0,3.0,1.0,2.0,2,0,2.0,190.0,3,1,2,2,0,2,202.0,3,1,2,2,0,2,207.0
500,3,1,2,2,0,2,266.0,3,1,2,2,0,2,240.0,3,1,2,2,0,2,261.0,3.0,1.0,2.0,2,0,2.0,240.0,3,1,2,2,0,2,249.0,1.0,0.0,1.0,1,0,1.0,246.0,5.0,2.0,3.0,3,0,3.0,270.0,3,1,2,2,0,2,252.0,3,1,2,2,0,2,260.0,3.0,1.0,2.0,2,0,2.0,239.0,3.0,1.0,2.0,2,0,2.0,251.0,3,1,2,2,0,2,269.0,3.0,1.0,2.0,2,0,2.0,245.0,3,1,2,2,0,2,245.0,3.0,1.0,2.0,2,0,2.0,229.0,3.0,1.0,2.0,2,0,2.0,238.0,5.0,2.0,3.0,3,0,3.0,257.0,3.0,1.0,2.0,2,0,2.0,239.0,3,1,2,2,0,2,248.0,3,1,2,2,0,2,254.0
600,3,1,2,2,0,2,322.0,3,1,2,2,0,2,290.0,3,1,2,2,0,2,320.0,3.0,1.0,2.0,2,0,2.0,282.0,3,1,2,2,0,2,299.0,3.0,1.0,2.0,2,0,2.0,294.0,5.0,2.0,3.0,3,0,3.0,313.0,3,1,2,2,0,2,301.0,3,1,2,2,0,2,313.0,3.0,1.0,2.0,2,0,2.0,287.0,3.0,1.0,2.0,2,0,2.0,299.0,3,1,2,2,0,2,310.0,3.0,1.0,2.0,2,0,2.0,302.0,3,1,2,2,0,2,295.0,3.0,1.0,2.0,2,0,2.0,278.0,3.0,1.0,2.0,2,0,2.0,295.0,5.0,2.0,3.0,3,0,3.0,313.0,3.0,1.0,2.0,2,0,2.0,301.0,3,1,2,2,0,2,290.0,3,1,2,2,0,2,303.0
700,3,1,2,2,0,2,369.0,3,1,2,2,0,2,341.0,3,1,2,2,0,2,362.0,3.0,1.0,2.0,2,0,2.0,340.0,3,1,2,2,0,2,348.0,3.0,1.0,2.0,2,0,2.0,353.0,5.0,2.0,3.0,3,0,3.0,366.0,3,1,2,2,0,2,352.0,5,2,3,3,0,3,370.0,3.0,1.0,2.0,2,0,2.0,337.0,3.0,1.0,2.0,2,0,2.0,340.0,3,1,2,2,0,2,357.0,3.0,1.0,2.0,2,0,2.0,357.0,3,1,2,2,0,2,345.0,3.0,1.0,2.0,2,0,2.0,329.0,3.0,1.0,2.0,2,0,2.0,347.0,5.0,2.0,3.0,3,0,3.0,361.0,3.0,1.0,2.0,2,0,2.0,345.0,3,1,2,2,0,2,339.0,3,1,2,2,0,2,348.0
800,3,1,2,2,0,2,420.0,3,1,2,2,0,2,392.0,3,1,2,2,0,2,405.0,3.0,1.0,2.0,2,0,2.0,394.0,3,1,2,2,0,2,396.0,3.0,1.0,2.0,2,0,2.0,399.0,5.0,2.0,3.0,3,0,3.0,419.0,3,1,2,2,0,2,399.0,5,2,3,3,0,3,426.0,3.0,1.0,2.0,2,0,2.0,385.0,3.0,1.0,2.0,2,0,2.0,394.0,3,1,2,2,0,2,404.0,3.0,1.0,2.0,2,0,2.0,410.0,3,1,2,2,0,2,390.0,3.0,1.0,2.0,2,0,2.0,380.0,3.0,1.0,2.0,2,0,2.0,403.0,5.0,2.0,3.0,3,0,3.0,415.0,3.0,1.0,2.0,2,0,2.0,391.0,5,2,3,3,0,3,389.0,3,1,2,2,0,2,396.0
900,3,1,2,2,0,2,462.0,3,1,2,2,0,2,440.0,3,1,2,2,0,2,456.0,3.0,1.0,2.0,2,0,2.0,453.0,5,2,3,3,0,3,450.0,3.0,1.0,2.0,2,0,2.0,445.0,7.0,3.0,4.0,4,0,3.0,469.0,3,1,2,2,0,2,452.0,5,2,3,3,0,3,486.0,3.0,1.0,2.0,2,0,2.0,435.0,5.0,2.0,3.0,3,0,3.0,444.0,3,1,2,2,0,2,450.0,3.0,1.0,2.0,2,0,2.0,466.0,3,1,2,2,0,2,440.0,3.0,1.0,2.0,2,0,2.0,432.0,3.0,1.0,2.0,2,0,2.0,456.0,5.0,2.0,3.0,3,0,3.0,466.0,3.0,1.0,2.0,2,0,2.0,446.0,5,2,3,3,0,3,441.0,3,1,2,2,0,2,440.0
1000,3,1,2,2,0,2,503.0,3,1,2,2,0,2,490.0,3,1,2,2,0,2,512.0,5.0,2.0,3.0,3,0,3.0,503.0,5,2,3,3,0,3,515.0,3.0,1.0,2.0,2,0,2.0,500.0,7.0,3.0,4.0,4,0,3.0,521.0,3,1,2,2,0,2,500.0,5,2,3,3,0,3,541.0,3.0,1.0,2.0,2,0,2.0,476.0,5.0,2.0,3.0,3,0,3.0,498.0,5,2,3,3,0,3,496.0,3.0,1.0,2.0,2,0,2.0,519.0,3,1,2,2,0,2,497.0,3.0,1.0,2.0,2,0,2.0,484.0,5.0,2.0,3.0,3,0,3.0,511.0,5.0,2.0,3.0,3,0,3.0,516.0,3.0,1.0,2.0,2,0,2.0,487.0,7,3,4,4,0,3,497.0,3,1,2,2,0,2,488.0
1100,3,1,2,2,0,2,553.0,5,2,3,3,0,3,543.0,3,1,2,2,0,2,567.0,5.0,2.0,3.0,3,0,3.0,558.0,5,2,3,3,0,3,561.0,3.0,1.0,2.0,2,0,2.0,546.0,7.0,3.0,4.0,4,0,3.0,566.0,3,1,2,2,0,2,545.0,5,2,3,3,0,3,599.0,3.0,1.0,2.0,2,0,2.0,527.0,5.0,2.0,3.0,3,0,3.0,553.0,5,2,3,3,0,3,541.0,3.0,1.0,2.0,2,0,2.0,568.0,3,1,2,2,0,2,543.0,3.0,1.0,2.0,2,0,2.0,540.0,7.0,3.0,4.0,4,0,3.0,554.0,5.0,2.0,3.0,3,0,3.0,567.0,3.0,1.0,2.0,2,0,2.0,540.0,7,3,4,4,0,3,546.0,3,1,2,2,0,2,546.0
1200,3,1,2,2,0,2,593.0,5,2,3,3,0,3,592.0,3,1,2,2,0,2,620.0,5.0,2.0,3.0,3,0,3.0,615.0,5,2,3,3,0,3,616.0,3.0,1.0,2.0,2,0,2.0,601.0,7.0,3.0,4.0,4,0,3.0,613.0,5,2,3,3,0,3,595.0,5,2,3,3,0,3,654.0,3.0,1.0,2.0,2,0,2.0,569.0,5.0,2.0,3.0,3,0,3.0,601.0,5,2,3,3,0,3,591.0,3.0,1.0,2.0,2,0,2.0,614.0,5,2,3,3,0,3,595.0,3.0,1.0,2.0,2,0,2.0,586.0,7.0,3.0,4.0,4,0,3.0,606.0,5.0,2.0,3.0,3,0,3.0,618.0,3.0,1.0,2.0,2,0,2.0,591.0,7,3,4,4,0,3,595.0,3,1,2,2,0,2,596.0
1300,3,1,2,2,0,2,645.0,7,3,4,4,0,3,649.0,3,1,2,2,0,2,673.0,5.0,2.0,3.0,3,0,3.0,663.0,5,2,3,3,0,3,669.0,3.0,1.0,2.0,2,0,2.0,652.0,7.0,3.0,4.0,4,0,3.0,658.0,5,2,3,3,0,3,644.0,5,2,3,3,0,3,705.0,3.0,1.0,2.0,2,0,2.0,622.0,7.0,3.0,4.0,4,0,3.0,645.0,5,2,3,3,0,3,636.0,3.0,1.0,2.0,2,0,2.0,653.0,5,2,3,3,0,3,640.0,5.0,2.0,3.0,3,0,3.0,643.0,7.0,3.0,4.0,4,0,3.0,653.0,5.0,2.0,3.0,3,0,3.0,672.0,3.0,1.0,2.0,2,0,2.0,649.0,7,3,4,4,0,3,651.0,3,1,2,2,0,2,644.0
1400,5,2,3,3,0,3,696.0,7,3,4,4,0,3,704.0,5,2,3,3,0,3,725.0,7.0,3.0,4.0,4,0,3.0,716.0,5,2,3,3,0,3,717.0,3.0,1.0,2.0,2,0,2.0,698.0,9.0,4.0,5.0,5,0,4.0,703.0,5,2,3,3,0,3,691.0,5,2,3,3,0,3,753.0,5.0,2.0,3.0,3,0,3.0,669.0,7.0,3.0,4.0,4,0,3.0,692.0,7,3,4,4,0,3,680.0,3.0,1.0,2.0,2,0,2.0,701.0,5,2,3,3,0,3,697.0,5.0,2.0,3.0,3,0,3.0,697.0,7.0,3.0,4.0,4,0,3.0,710.0,5.0,2.0,3.0,3,0,3.0,719.0,3.0,1.0,2.0,2,0,2.0,693.0,7,3,4,4,0,3,699.0,3,1,2,2,0,2,692.0
