,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,3.0,1.0,2.0,2,0,2.0,51.0,1,0,1,1,0,1,49.0,1,0,1,1,0,1,40.0,3.0,1.0,2.0,2,0,2.0,53.0,1,0,1,1,0,1,44.0,3,1,2,2,0,2,50.0,1,0,1,1,0,1,42.0,3,1,2,2,0,2,51.0,3,1,2,2,0,2,53.0,1,0,1,1,0,1,47.0,3,1,2,2,0,2,57.0,3.0,1.0,2.0,2,0,2.0,51.0,1.0,0.0,1.0,1,0,1.0,45.0,1,0,1,1,0,1,47.0,3,1,2,2,0,2,58.0,3,1,2,2,0,2,55.0,3.0,1.0,2.0,2,0,2.0,50.0,3,1,2,2,0,2,55.0,1,0,1,1,0,1,52.0,3,1,2,2,0,2,53.0
200,3.0,1.0,2.0,2,0,2.0,99.0,3,1,2,2,0,2,102.0,3,1,2,2,0,2,80.0,3.0,1.0,2.0,2,0,2.0,96.0,8,1,7,7,0,2,96.0,3,1,2,2,0,2,103.0,3,1,2,2,0,2,94.0,3,1,2,2,0,2,99.0,5,2,3,3,0,3,109.0,1,0,1,1,0,1,101.0,3,1,2,2,0,2,106.0,3.0,1.0,2.0,2,0,2.0,104.0,3.0,1.0,2.0,2,0,2.0,91.0,3,1,2,2,0,2,87.0,3,1,2,2,0,2,109.0,3,1,2,2,0,2,98.0,3.0,1.0,2.0,2,0,2.0,93.0,3,1,2,2,0,2,103.0,3,1,2,2,0,2,100.0,3,1,2,2,0,2,103.0
300,5.0,2.0,3.0,3,0,3.0,153.0,3,1,2,2,0,2,153.0,3,1,2,2,0,2,131.0,3.0,1.0,2.0,2,0,2.0,149.0,10,1,9,9,0,2,146.0,5,2,3,3,0,3,156.0,5,2,3,3,0,3,140.0,3,1,2,2,0,2,145.0,5,2,3,3,0,3,150.0,1,0,1,1,0,1,147.0,3,1,2,2,0,2,145.0,5.0,2.0,3.0,3,0,3.0,153.0,5.0,2.0,3.0,3,0,3.0,135.0,3,1,2,2,0,2,138.0,3,1,2,2,0,2,164.0,5,2,3,3,0,3,146.0,3.0,1.0,2.0,2,0,2.0,142.0,3,1,2,2,0,2,157.0,3,1,2,2,0,2,153.0,5,2,3,3,0,3,154.0
400,7.0,3.0,4.0,4,0,3.0,210.0,3,1,2,2,0,2,199.0,3,1,2,2,0,2,176.0,3.0,1.0,2.0,2,0,2.0,197.0,12,1,11,11,0,2,196.0,5,2,3,3,0,3,211.0,5,2,3,3,0,3,198.0,3,1,2,2,0,2,182.0,5,2,3,3,0,3,206.0,3,1,2,2,0,2,204.0,3,1,2,2,0,2,190.0,5.0,2.0,3.0,3,0,3.0,194.0,5.0,2.0,3.0,3,0,3.0,183.0,3,1,2,2,0,2,190.0,3,1,2,2,0,2,211.0,5,2,3,3,0,3,198.0,3.0,1.0,2.0,2,0,2.0,189.0,3,1,2,2,0,2,209.0,3,1,2,2,0,2,204.0,7,3,4,4,0,4,205.0
500,9.0,4.0,5.0,5,0,4.0,264.0,3,1,2,2,0,2,251.0,5,2,3,3,0,3,230.0,3.0,1.0,2.0,2,0,2.0,252.0,14,1,13,13,0,2,243.0,5,2,3,3,0,3,266.0,5,2,3,3,0,3,241.0,3,1,2,2,0,2,225.0,5,2,3,3,0,3,261.0,3,1,2,2,0,2,252.0,3,1,2,2,0,2,241.0,7.0,3.0,4.0,4,0,4.0,243.0,7.0,3.0,4.0,4,0,4.0,233.0,3,1,2,2,0,2,236.0,3,1,2,2,0,2,259.0,9,4,5,5,0,4,261.0,5.0,2.0,3.0,3,0,3.0,228.0,3,1,2,2,0,2,269.0,3,1,2,2,0,2,250.0,7,3,4,4,0,4,257.0
600,11.0,5.0,6.0,6,0,4.0,314.0,5,2,3,3,0,3,303.0,5,2,3,3,0,3,277.0,5.0,2.0,3.0,3,0,3.0,291.0,15,1,14,14,0,2,295.0,5,2,3,3,0,3,319.0,7,3,4,4,0,4,287.0,3,1,2,2,0,2,277.0,9,4,5,5,0,4,312.0,3,1,2,2,0,2,289.0,3,1,2,2,0,2,293.0,7.0,3.0,4.0,4,0,4.0,293.0,9.0,4.0,5.0,5,0,5.0,291.0,3,1,2,2,0,2,290.0,3,1,2,2,0,2,301.0,9,4,5,5,0,4,309.0,5.0,2.0,3.0,3,0,3.0,279.0,5,2,3,3,0,3,325.0,3,1,2,2,0,2,309.0,7,3,4,4,0,4,311.0
700,13.0,6.0,7.0,7,0,5.0,368.0,5,2,3,3,0,3,356.0,5,2,3,3,0,3,331.0,5.0,2.0,3.0,3,0,3.0,347.0,16,1,15,15,0,2,336.0,7,3,4,4,0,4,369.0,7,3,4,4,0,4,337.0,5,2,3,3,0,3,325.0,9,4,5,5,0,4,368.0,3,1,2,2,0,2,337.0,3,1,2,2,0,2,342.0,7.0,3.0,4.0,4,0,4.0,345.0,9.0,4.0,5.0,5,0,5.0,345.0,3,1,2,2,0,2,344.0,3,1,2,2,0,2,343.0,9,4,5,5,0,4,358.0,7.0,3.0,4.0,4,0,3.0,329.0,5,2,3,3,0,3,377.0,3,1,2,2,0,2,360.0,7,3,4,4,0,4,354.0
800,13.0,6.0,7.0,7,0,5.0,420.0,5,2,3,3,0,3,406.0,7,3,4,4,0,3,379.0,5.0,2.0,3.0,3,0,3.0,399.0,22,4,18,18,0,3,387.0,7,3,4,4,0,4,427.0,7,3,4,4,0,4,398.0,7,3,4,4,0,4,371.0,11,5,6,6,0,5,415.0,3,1,2,2,0,2,392.0,3,1,2,2,0,2,398.0,9.0,4.0,5.0,5,0,4.0,399.0,11.0,5.0,6.0,6,0,5.0,396.0,3,1,2,2,0,2,398.0,3,1,2,2,0,2,392.0,9,4,5,5,0,4,400.0,7.0,3.0,4.0,4,0,3.0,387.0,9,4,5,5,0,4,427.0,3,1,2,2,0,2,409.0,9,4,5,5,0,5,405.0
900,13.0,6.0,7.0,7,0,5.0,470.0,7,3,4,4,0,3,455.0,7,3,4,4,0,3,422.0,5.0,2.0,3.0,3,0,3.0,444.0,22,4,18,18,0,3,437.0,7,3,4,4,0,4,479.0,7,3,4,4,0,4,453.0,7,3,4,4,0,4,414.0,11,5,6,6,0,5,458.0,3,1,2,2,0,2,444.0,3,1,2,2,0,2,450.0,9.0,4.0,5.0,5,0,4.0,452.0,13.0,6.0,7.0,7,0,6.0,454.0,3,1,2,2,0,2,450.0,3,1,2,2,0,2,438.0,9,4,5,5,0,4,456.0,7.0,3.0,4.0,4,0,3.0,440.0,9,4,5,5,0,4,471.0,3,1,2,2,0,2,466.0,11,5,6,6,0,5,454.0
1000,13.0,6.0,7.0,7,0,5.0,522.0,7,3,4,4,0,3,508.0,9,4,5,5,0,4,477.0,5.0,2.0,3.0,3,0,3.0,497.0,26,5,21,21,0,3,486.0,7,3,4,4,0,4,530.0,7,3,4,4,0,4,503.0,9,4,5,5,0,4,461.0,11,5,6,6,0,5,505.0,5,2,3,3,0,3,489.0,3,1,2,2,0,2,496.0,9.0,4.0,5.0,5,0,4.0,505.0,13.0,6.0,7.0,7,0,6.0,497.0,3,1,2,2,0,2,499.0,7,3,4,4,0,3,490.0,9,4,5,5,0,4,501.0,9.0,4.0,5.0,5,0,4.0,495.0,9,4,5,5,0,4,527.0,3,1,2,2,0,2,513.0,13,6,7,7,0,6,506.0
