,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,3,1,2,2,0,2,56.0,3,1,2,2,0,2,60.0,1,0,1,1,0,1,42.0,3,1,2,2,0,2,50.0,1,0,1,1,0,1,46.0,3,1,2,2,0,2,53.0,3,1,2,2,0,2,52.0,1,0,1,1,0,1,42.0,1,0,1,1,0,1,43.0,1,0,1,1,0,1,44.0,3,1,2,2,0,2,51.0,1,0,1,1,0,1,49.0,1,0,1,1,0,1,47.0,3,1,2,2,0,2,50.0,1,0,1,1,0,1,49.0,3,1,2,2,0,2,56.0,1,0,1,1,0,1,42.0,1,0,1,1,0,1,47.0,3,1,2,2,0,2,55.0,3,1,2,2,0,2,53.0
200,3,1,2,2,0,2,113.0,3,1,2,2,0,2,110.0,3,1,2,2,0,2,85.0,3,1,2,2,0,2,104.0,3,1,2,2,0,2,95.0,3,1,2,2,0,2,99.0,3,1,2,2,0,2,97.0,1,0,1,1,0,1,91.0,3,1,2,2,0,2,97.0,3,1,2,2,0,2,98.0,3,1,2,2,0,2,101.0,3,1,2,2,0,2,112.0,3,1,2,2,0,2,100.0,3,1,2,2,0,2,95.0,3,1,2,2,0,2,96.0,3,1,2,2,0,2,121.0,3,1,2,2,0,2,92.0,3,1,2,2,0,2,93.0,3,1,2,2,0,2,109.0,3,1,2,2,0,2,98.0
300,3,1,2,2,0,2,163.0,5,2,3,3,0,3,158.0,3,1,2,2,0,2,134.0,3,1,2,2,0,2,157.0,3,1,2,2,0,2,140.0,3,1,2,2,0,2,154.0,3,1,2,2,0,2,152.0,3,1,2,2,0,2,138.0,3,1,2,2,0,2,154.0,5,2,3,3,0,3,147.0,3,1,2,2,0,2,160.0,3,1,2,2,0,2,158.0,3,1,2,2,0,2,143.0,3,1,2,2,0,2,145.0,3,1,2,2,0,2,152.0,3,1,2,2,0,2,176.0,3,1,2,2,0,2,145.0,3,1,2,2,0,2,138.0,3,1,2,2,0,2,161.0,3,1,2,2,0,2,157.0
400,5,2,3,3,0,3,201.0,5,2,3,3,0,3,206.0,5,2,3,3,0,3,180.0,5,2,3,3,0,3,211.0,3,1,2,2,0,2,189.0,3,1,2,2,0,2,201.0,5,2,3,3,0,3,205.0,5,2,3,3,0,3,187.0,5,2,3,3,0,3,210.0,7,3,4,4,0,3,197.0,5,2,3,3,0,3,215.0,3,1,2,2,0,2,211.0,5,2,3,3,0,3,198.0,5,2,3,3,0,3,196.0,5,2,3,3,0,3,202.0,3,1,2,2,0,2,216.0,5,2,3,3,0,3,206.0,3,1,2,2,0,2,194.0,5,2,3,3,0,3,203.0,5,2,3,3,0,3,198.0
500,5,2,3,3,0,3,248.0,9,4,5,5,0,4,266.0,5,2,3,3,0,3,226.0,5,2,3,3,0,3,259.0,3,1,2,2,0,2,242.0,5,2,3,3,0,3,248.0,7,3,4,4,0,3,255.0,5,2,3,3,0,3,231.0,5,2,3,3,0,3,266.0,7,3,4,4,0,3,244.0,5,2,3,3,0,3,260.0,5,2,3,3,0,3,264.0,7,3,4,4,0,3,255.0,7,3,4,4,0,3,256.0,5,2,3,3,0,3,254.0,5,2,3,3,0,3,270.0,5,2,3,3,0,3,253.0,5,2,3,3,0,3,248.0,7,3,4,4,0,3,248.0,5,2,3,3,0,3,252.0
600,7,3,4,4,0,3,303.0,9,4,5,5,0,4,315.0,5,2,3,3,0,3,269.0,7,3,4,4,0,3,305.0,3,1,2,2,0,2,293.0,5,2,3,3,0,3,299.0,7,3,4,4,0,3,307.0,7,3,4,4,0,3,278.0,5,2,3,3,0,3,310.0,7,3,4,4,0,3,290.0,5,2,3,3,0,3,308.0,5,2,3,3,0,3,320.0,7,3,4,4,0,3,308.0,7,3,4,4,0,3,305.0,5,2,3,3,0,3,295.0,7,3,4,4,0,3,326.0,5,2,3,3,0,3,313.0,7,3,4,4,0,3,305.0,7,3,4,4,0,3,296.0,5,2,3,3,0,3,306.0
700,7,3,4,4,0,3,364.0,9,4,5,5,0,4,361.0,7,3,4,4,0,3,325.0,9,4,5,5,0,4,353.0,3,1,2,2,0,2,343.0,5,2,3,3,0,3,341.0,11,5,6,6,0,4,366.0,7,3,4,4,0,3,328.0,5,2,3,3,0,3,347.0,7,3,4,4,0,3,347.0,5,2,3,3,0,3,361.0,5,2,3,3,0,3,365.0,7,3,4,4,0,3,355.0,7,3,4,4,0,3,358.0,5,2,3,3,0,3,341.0,7,3,4,4,0,3,367.0,7,3,4,4,0,4,369.0,7,3,4,4,0,3,359.0,9,4,5,5,0,4,337.0,7,3,4,4,0,3,358.0
800,7,3,4,4,0,3,423.0,9,4,5,5,0,4,412.0,7,3,4,4,0,3,367.0,11,5,6,6,0,4,394.0,3,1,2,2,0,2,392.0,7,3,4,4,0,3,391.0,11,5,6,6,0,4,425.0,7,3,4,4,0,3,374.0,5,2,3,3,0,3,399.0,9,4,5,5,0,4,395.0,7,3,4,4,0,4,415.0,5,2,3,3,0,3,416.0,7,3,4,4,0,3,412.0,7,3,4,4,0,3,408.0,5,2,3,3,0,3,387.0,7,3,4,4,0,3,414.0,7,3,4,4,0,4,426.0,7,3,4,4,0,3,414.0,9,4,5,5,0,4,388.0,7,3,4,4,0,3,416.0
900,7,3,4,4,0,3,464.0,9,4,5,5,0,4,463.0,7,3,4,4,0,3,407.0,11,5,6,6,0,4,446.0,3,1,2,2,0,2,434.0,7,3,4,4,0,3,439.0,11,5,6,6,0,4,480.0,7,3,4,4,0,3,427.0,5,2,3,3,0,3,447.0,9,4,5,5,0,4,449.0,7,3,4,4,0,4,467.0,5,2,3,3,0,3,471.0,7,3,4,4,0,3,462.0,7,3,4,4,0,3,455.0,7,3,4,4,0,3,440.0,9,4,5,5,0,4,470.0,9,4,5,5,0,4,481.0,9,4,5,5,0,4,465.0,9,4,5,5,0,4,432.0,9,4,5,5,0,4,462.0
1000,9,4,5,5,0,4,513.0,9,4,5,5,0,4,515.0,7,3,4,4,0,3,461.0,11,5,6,6,0,4,493.0,5,2,3,3,0,3,485.0,7,3,4,4,0,3,487.0,13,6,7,7,0,4,529.0,7,3,4,4,0,3,477.0,5,2,3,3,0,3,502.0,11,5,6,6,0,4,498.0,7,3,4,4,0,4,519.0,5,2,3,3,0,3,521.0,9,4,5,5,0,4,510.0,7,3,4,4,0,3,511.0,7,3,4,4,0,3,499.0,9,4,5,5,0,4,518.0,11,5,6,6,0,4,531.0,9,4,5,5,0,4,511.0,9,4,5,5,0,4,477.0,9,4,5,5,0,4,513.0
