,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,1,0,1,1,0,1,45.0,1,0,1,1,0,1,50.0,3,1,2,2,0,2,59.0,1,0,1,1,0,1,46.0,3,1,2,2,0,2,55.0,3,1,2,2,0,2,56.0,1,0,1,1,0,1,49.0,3,1,2,2,0,2,51.0,1,0,1,1,0,1,50.0,1,0,1,1,0,1,44.0,1,0,1,1,0,1,48.0,1,0,1,1,0,1,47.0,3,1,2,2,0,2,57.0,1,0,1,1,0,1,49.0,3,1,2,2,0,2,56.0,3,1,2,2,0,2,51.0,1,0,1,1,0,1,44.0,1.0,0.0,1.0,1,0,1.0,45.0,1,0,1,1,0,1,46.0,3,1,2,2,0,2,51.0
200,3,1,2,2,0,2,92.0,1,0,1,1,0,1,94.0,3,1,2,2,0,2,102.0,3,1,2,2,0,2,94.0,3,1,2,2,0,2,104.0,3,1,2,2,0,2,100.0,3,1,2,2,0,2,96.0,3,1,2,2,0,2,105.0,1,0,1,1,0,1,93.0,3,1,2,2,0,2,100.0,3,1,2,2,0,2,99.0,3,1,2,2,0,2,96.0,3,1,2,2,0,2,100.0,3,1,2,2,0,2,101.0,3,1,2,2,0,2,115.0,3,1,2,2,0,2,103.0,3,1,2,2,0,2,94.0,3.0,1.0,2.0,2,0,2.0,103.0,3,1,2,2,0,2,90.0,3,1,2,2,0,2,109.0
300,5,2,3,3,0,3,137.0,3,1,2,2,0,2,151.0,3,1,2,2,0,2,149.0,3,1,2,2,0,2,140.0,7,3,4,4,0,3,160.0,3,1,2,2,0,2,157.0,3,1,2,2,0,2,141.0,5,2,3,3,0,3,157.0,3,1,2,2,0,2,146.0,5,2,3,3,0,3,147.0,5,2,3,3,0,3,140.0,3,1,2,2,0,2,147.0,3,1,2,2,0,2,149.0,3,1,2,2,0,2,152.0,3,1,2,2,0,2,161.0,3,1,2,2,0,2,149.0,5,2,3,3,0,3,152.0,3.0,1.0,2.0,2,0,2.0,149.0,3,1,2,2,0,2,143.0,5,2,3,3,0,3,161.0
400,5,2,3,3,0,3,190.0,3,1,2,2,0,2,201.0,5,2,3,3,0,3,199.0,3,1,2,2,0,2,179.0,7,3,4,4,0,3,217.0,5,2,3,3,0,3,212.0,3,1,2,2,0,2,182.0,7,3,4,4,0,3,207.0,3,1,2,2,0,2,195.0,7,3,4,4,0,4,200.0,5,2,3,3,0,3,198.0,3,1,2,2,0,2,201.0,5,2,3,3,0,3,199.0,5,2,3,3,0,3,206.0,3,1,2,2,0,2,214.0,3,1,2,2,0,2,192.0,5,2,3,3,0,3,197.0,5.0,2.0,3.0,3,0,3.0,205.0,5,2,3,3,0,3,199.0,5,2,3,3,0,3,203.0
500,5,2,3,3,0,3,237.0,3,1,2,2,0,2,250.0,7,3,4,4,0,3,246.0,3,1,2,2,0,2,227.0,7,3,4,4,0,3,268.0,7,3,4,4,0,3,268.0,5,2,3,3,0,3,230.0,7,3,4,4,0,3,252.0,5,2,3,3,0,3,253.0,7,3,4,4,0,4,249.0,5,2,3,3,0,3,244.0,5,2,3,3,0,3,257.0,5,2,3,3,0,3,246.0,5,2,3,3,0,3,258.0,3,1,2,2,0,2,257.0,3,1,2,2,0,2,237.0,5,2,3,3,0,3,248.0,5.0,2.0,3.0,3,0,3.0,257.0,7,3,4,4,0,3,250.0,5,2,3,3,0,3,263.0
600,5,2,3,3,0,3,292.0,3,1,2,2,0,2,304.0,7,3,4,4,0,3,294.0,3,1,2,2,0,2,276.0,9,4,5,5,0,4,324.0,7,3,4,4,0,3,311.0,5,2,3,3,0,3,286.0,7,3,4,4,0,3,305.0,7,3,4,4,0,3,306.0,9,4,5,5,0,5,293.0,7,3,4,4,0,3,297.0,5,2,3,3,0,3,308.0,7,3,4,4,0,3,295.0,5,2,3,3,0,3,305.0,5,2,3,3,0,3,307.0,3,1,2,2,0,2,282.0,5,2,3,3,0,3,295.0,5.0,2.0,3.0,3,0,3.0,312.0,9,4,5,5,0,4,302.0,7,3,4,4,0,4,314.0
700,7,3,4,4,0,3,347.0,7,3,4,4,0,3,353.0,7,3,4,4,0,3,339.0,5,2,3,3,0,3,327.0,9,4,5,5,0,4,375.0,7,3,4,4,0,3,362.0,7,3,4,4,0,3,347.0,7,3,4,4,0,3,349.0,3,1,2,2,0,2,104.0,9,4,5,5,0,5,350.0,5,2,3,3,0,3,108.0,5,2,3,3,0,3,350.0,7,3,4,4,0,3,344.0,5,2,3,3,0,3,365.0,7,3,4,4,0,3,359.0,5,2,3,3,0,3,330.0,7,3,4,4,0,4,351.0,7.0,3.0,4.0,4,0,3.0,363.0,9,4,5,5,0,4,353.0,7,3,4,4,0,4,360.0
800,7,3,4,4,0,3,396.0,7,3,4,4,0,3,395.0,9,4,5,5,0,4,398.0,5,2,3,3,0,3,378.0,9,4,5,5,0,4,439.0,7,3,4,4,0,3,407.0,7,3,4,4,0,3,397.0,7,3,4,4,0,3,399.0,3,1,2,2,0,2,153.0,9,4,5,5,0,5,402.0,5,2,3,3,0,3,164.0,5,2,3,3,0,3,397.0,7,3,4,4,0,3,392.0,5,2,3,3,0,3,416.0,7,3,4,4,0,3,407.0,5,2,3,3,0,3,379.0,9,4,5,5,0,4,389.0,7.0,3.0,4.0,4,0,3.0,421.0,9,4,5,5,0,4,401.0,7,3,4,4,0,4,409.0
900,7,3,4,4,0,3,449.0,7,3,4,4,0,3,446.0,9,4,5,5,0,4,451.0,5,2,3,3,0,3,424.0,9,4,5,5,0,4,490.0,7,3,4,4,0,3,456.0,7,3,4,4,0,3,457.0,9,4,5,5,0,4,449.0,5,2,3,3,0,3,200.0,9,4,5,5,0,5,449.0,5,2,3,3,0,3,224.0,5,2,3,3,0,3,453.0,11,5,6,6,0,4,444.0,5,2,3,3,0,3,464.0,7,3,4,4,0,3,455.0,7,3,4,4,0,4,434.0,9,4,5,5,0,4,443.0,7.0,3.0,4.0,4,0,3.0,467.0,9,4,5,5,0,4,443.0,9,4,5,5,0,4,459.0
1000,7,3,4,4,0,3,497.0,7,3,4,4,0,3,497.0,9,4,5,5,0,4,502.0,5,2,3,3,0,3,476.0,9,4,5,5,0,4,543.0,7,3,4,4,0,3,510.0,9,4,5,5,0,4,514.0,13,6,7,7,0,4,496.0,5,2,3,3,0,3,253.0,9,4,5,5,0,5,495.0,5,2,3,3,0,3,270.0,5,2,3,3,0,3,502.0,11,5,6,6,0,4,489.0,7,3,4,4,0,4,508.0,7,3,4,4,0,3,493.0,9,4,5,5,0,4,485.0,9,4,5,5,0,4,488.0,9.0,4.0,5.0,5,0,4.0,527.0,9,4,5,5,0,4,499.0,9,4,5,5,0,4,509.0
