,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,3,1,2,2,0,2,51.0,1,0,1,1,0,1,58.0,1,0,1,1,0,1,54.0,1,0,1,1,0,1,47.0,1,0,1,1,0,1,48.0,3.0,1.0,2.0,2,0,2.0,51.0,1.0,0.0,1.0,1,0,1.0,52.0,1,0,1,1,0,1,44.0,3,1,2,2,0,2,56.0,1,0,1,1,0,1,49.0,1.0,0.0,1.0,1,0,1.0,45.0,3.0,1.0,2.0,2,0,2.0,58.0,3.0,1.0,2.0,2,0,2.0,55.0,3.0,1.0,2.0,2,0,2.0,51.0,3.0,1.0,2.0,2,0,2.0,55.0,1.0,0.0,1.0,1,0,1.0,50.0,1,0,1,1,0,1,46.0,1,0,1,1,0,1,44.0,3,1,2,2,0,2,54.0,3,1,2,2,0,2,52.0
200,3,1,2,2,0,2,93.0,3,1,2,2,0,2,107.0,3,1,2,2,0,2,103.0,3,1,2,2,0,2,94.0,3,1,2,2,0,2,101.0,3.0,1.0,2.0,2,0,2.0,101.0,3.0,1.0,2.0,2,0,2.0,103.0,1,0,1,1,0,1,88.0,3,1,2,2,0,2,108.0,3,1,2,2,0,2,101.0,3.0,1.0,2.0,2,0,2.0,102.0,3.0,1.0,2.0,2,0,2.0,108.0,3.0,1.0,2.0,2,0,2.0,110.0,3.0,1.0,2.0,2,0,2.0,95.0,3.0,1.0,2.0,2,0,2.0,102.0,1.0,0.0,1.0,1,0,1.0,96.0,3,1,2,2,0,2,96.0,3,1,2,2,0,2,94.0,3,1,2,2,0,2,102.0,3,1,2,2,0,2,102.0
300,1,0,1,1,0,1,7.0,1,0,1,1,0,1,18.0,3,1,2,2,0,2,53.0,1,0,1,1,0,1,5.0,1,0,1,1,0,1,31.0,1.0,0.0,1.0,1,0,1.0,7.0,1.0,0.0,1.0,1,0,1.0,5.0,1,0,1,1,0,1,2.0,1,0,1,1,0,1,33.0,1,0,1,1,0,1,36.0,1.0,0.0,1.0,1,0,1.0,37.0,1.0,0.0,1.0,1,0,1.0,40.0,1.0,0.0,1.0,1,0,1.0,8.0,1.0,0.0,1.0,1,0,1.0,39.0,1.0,0.0,1.0,1,0,1.0,37.0,1.0,0.0,1.0,1,0,1.0,32.0,1,0,1,1,0,1,30.0,1,0,1,1,0,1,45.0,1,0,1,1,0,1,33.0,3,1,2,2,0,2,54.0
400,3,1,2,2,0,2,56.0,3,1,2,2,0,2,59.0,3,1,2,2,0,2,104.0,3,1,2,2,0,2,57.0,3,1,2,2,0,2,74.0,3.0,1.0,2.0,2,0,2.0,57.0,3.0,1.0,2.0,2,0,2.0,64.0,3,1,2,2,0,2,57.0,3,1,2,2,0,2,86.0,1,0,1,1,0,1,82.0,3.0,1.0,2.0,2,0,2.0,89.0,3.0,1.0,2.0,2,0,2.0,106.0,3.0,1.0,2.0,2,0,2.0,56.0,3.0,1.0,2.0,2,0,2.0,90.0,3.0,1.0,2.0,2,0,2.0,92.0,1.0,0.0,1.0,1,0,1.0,86.0,3,1,2,2,0,2,78.0,3,1,2,2,0,2,100.0,3,1,2,2,0,2,88.0,1,0,1,1,0,1,24.0
500,3,1,2,2,0,2,108.0,3,1,2,2,0,2,116.0,1,0,1,1,0,1,9.0,3,1,2,2,0,2,109.0,1,0,1,1,0,1,39.0,3.0,1.0,2.0,2,0,2.0,109.0,1.0,0.0,1.0,1,0,1.0,33.0,1,0,1,1,0,1,76.0,1,0,1,1,0,1,36.0,1,0,1,1,0,1,24.0,3.0,1.0,2.0,2,0,2.0,136.0,3.0,1.0,2.0,2,0,2.0,70.0,1.0,0.0,1.0,1,0,1.0,11.0,1.0,0.0,1.0,1,0,1.0,45.0,3.0,1.0,2.0,2,0,2.0,84.0,3.0,1.0,2.0,2,0,2.0,139.0,3,1,2,2,0,2,131.0,3,1,2,2,0,2,53.0,1,0,1,1,0,1,27.0,3,1,2,2,0,2,69.0
600,3,1,2,2,0,2,60.0,3,1,2,2,0,2,96.0,3,1,2,2,0,2,60.0,3,1,2,2,0,2,54.0,3,1,2,2,0,2,89.0,3.0,1.0,2.0,2,0,2.0,158.0,3.0,1.0,2.0,2,0,2.0,76.0,1,0,1,1,0,1,127.0,1,0,1,1,0,1,89.0,3,1,2,2,0,2,72.0,3.0,1.0,2.0,2,0,2.0,186.0,3.0,1.0,2.0,2,0,2.0,122.0,1.0,0.0,1.0,1,0,1.0,49.0,3.0,1.0,2.0,2,0,2.0,87.0,5.0,2.0,3.0,3,0,3.0,139.0,1.0,0.0,1.0,1,0,1.0,31.0,5,2,3,3,0,3,189.0,3,1,2,2,0,2,107.0,3,1,2,2,0,2,75.0,3,1,2,2,0,2,120.0
700,3,1,2,2,0,2,109.0,3,1,2,2,0,2,140.0,3,1,2,2,0,2,107.0,3,1,2,2,0,2,107.0,1,0,1,1,0,1,12.0,5.0,2.0,3.0,3,0,3.0,205.0,5.0,2.0,3.0,3,0,3.0,133.0,1,0,1,1,0,1,174.0,3,1,2,2,0,2,134.0,3,1,2,2,0,2,119.0,3.0,1.0,2.0,2,0,2.0,234.0,5.0,2.0,3.0,3,0,3.0,171.0,3.0,1.0,2.0,2,0,2.0,98.0,3.0,1.0,2.0,2,0,2.0,129.0,5.0,2.0,3.0,3,0,3.0,191.0,3.0,1.0,2.0,2,0,2.0,77.0,5,2,3,3,0,3,241.0,5,2,3,3,0,3,163.0,5,2,3,3,0,3,122.0,5,2,3,3,0,3,174.0
800,5,2,3,3,0,3,159.0,3,1,2,2,0,2,188.0,3,1,2,2,0,2,57.0,1,0,1,1,0,1,13.0,3,1,2,2,0,2,65.0,3.0,1.0,2.0,2,0,2.0,110.0,1.0,0.0,1.0,1,0,1.0,32.0,3,1,2,2,0,2,68.0,3,1,2,2,0,2,51.0,3,1,2,2,0,2,114.0,3.0,1.0,2.0,2,0,2.0,275.0,5.0,2.0,3.0,3,0,3.0,219.0,1.0,0.0,1.0,1,0,1.0,46.0,1.0,0.0,1.0,1,0,1.0,44.0,7.0,3.0,4.0,4,0,4.0,241.0,1.0,0.0,1.0,1,0,1.0,69.0,3,1,2,2,0,2,69.0,7,3,4,4,0,3,208.0,1,0,1,1,0,1,43.0,5,2,3,3,0,3,225.0
900,7,3,4,4,0,3,201.0,5,2,3,3,0,3,236.0,3,1,2,2,0,2,109.0,3,1,2,2,0,2,67.0,3,1,2,2,0,2,112.0,3.0,1.0,2.0,2,0,2.0,164.0,3.0,1.0,2.0,2,0,2.0,85.0,3,1,2,2,0,2,121.0,3,1,2,2,0,2,101.0,3,1,2,2,0,2,168.0,1.0,0.0,1.0,1,0,1.0,2.0,5.0,2.0,3.0,3,0,3.0,267.0,1.0,0.0,1.0,1,0,1.0,39.0,1.0,0.0,1.0,1,0,1.0,85.0,3.0,1.0,2.0,2,0,2.0,109.0,3.0,1.0,2.0,2,0,2.0,121.0,3,1,2,2,0,2,117.0,7,3,4,4,0,3,256.0,1,0,1,1,0,1,38.0,5,2,3,3,0,3,109.0
1000,7,3,4,4,0,3,246.0,5,2,3,3,0,3,286.0,3,1,2,2,0,2,156.0,3,1,2,2,0,2,121.0,3,1,2,2,0,2,51.0,5.0,2.0,3.0,3,0,3.0,213.0,3.0,1.0,2.0,2,0,2.0,135.0,1,0,1,1,0,1,5.0,1,0,1,1,0,1,41.0,3,1,2,2,0,2,225.0,3.0,1.0,2.0,2,0,2.0,54.0,5.0,2.0,3.0,3,0,3.0,324.0,3.0,1.0,2.0,2,0,2.0,99.0,1.0,0.0,1.0,1,0,1.0,89.0,3.0,1.0,2.0,2,0,2.0,156.0,3.0,1.0,2.0,2,0,2.0,166.0,3,1,2,2,0,2,170.0,7,3,4,4,0,3,306.0,3,1,2,2,0,2,93.0,5,2,3,3,0,3,152.0
