,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,3.0,1.0,2.0,2,0,2.0,58.0,1,0,1,1,0,1,51.0,1,0,1,1,0,1,48.0,3,1,2,2,0,2,53.0,3,1,2,2,0,2,58.0,3,1,2,2,0,2,57.0,3.0,1.0,2.0,2,0,2.0,56.0,1,0,1,1,0,1,56.0,3.0,1.0,2.0,2,0,2.0,51.0,3,1,2,2,0,2,55.0,1,0,1,1,0,1,49.0,1,0,1,1,0,1,53.0,1,0,1,1,0,1,46.0,3.0,1.0,2.0,2,0,2.0,51.0,1.0,0.0,1.0,1,0,1.0,35.0,1.0,0.0,1.0,1,0,1.0,46.0,3.0,1.0,2.0,2,0,2.0,55.0,3,1,2,2,0,2,53.0,1,0,1,1,0,1,53.0,1,0,1,1,0,1,47.0
200,3.0,1.0,2.0,2,0,2.0,108.0,3,1,2,2,0,2,105.0,3,1,2,2,0,2,98.0,3,1,2,2,0,2,98.0,3,1,2,2,0,2,101.0,3,1,2,2,0,2,97.0,3.0,1.0,2.0,2,0,2.0,110.0,3,1,2,2,0,2,108.0,3.0,1.0,2.0,2,0,2.0,104.0,3,1,2,2,0,2,102.0,1,0,1,1,0,1,101.0,3,1,2,2,0,2,103.0,1,0,1,1,0,1,90.0,3.0,1.0,2.0,2,0,2.0,102.0,1.0,0.0,1.0,1,0,1.0,93.0,3.0,1.0,2.0,2,0,2.0,91.0,3.0,1.0,2.0,2,0,2.0,98.0,3,1,2,2,0,2,105.0,3,1,2,2,0,2,101.0,3,1,2,2,0,2,92.0
300,1.0,0.0,1.0,1,0,1.0,39.0,1,0,1,1,0,1,6.0,1,0,1,1,0,1,34.0,3,1,2,2,0,2,144.0,1,0,1,1,0,1,19.0,3,1,2,2,0,2,148.0,1.0,0.0,1.0,1,0,1.0,44.0,1,0,1,1,0,1,35.0,3.0,1.0,2.0,2,0,2.0,157.0,3,1,2,2,0,2,153.0,1,0,1,1,0,1,42.0,1,0,1,1,0,1,8.0,3,1,2,2,0,2,135.0,1.0,0.0,1.0,1,0,1.0,24.0,1.0,0.0,1.0,1,0,1.0,145.0,3.0,1.0,2.0,2,0,2.0,145.0,3.0,1.0,2.0,2,0,2.0,153.0,1,0,1,1,0,1,29.0,1,0,1,1,0,1,38.0,5,2,3,3,0,3,146.0
400,3.0,1.0,2.0,2,0,2.0,88.0,3,1,2,2,0,2,53.0,3,1,2,2,0,2,84.0,3,1,2,2,0,2,201.0,3,1,2,2,0,2,74.0,1,0,1,1,0,1,7.0,1.0,0.0,1.0,1,0,1.0,12.0,3,1,2,2,0,2,83.0,3.0,1.0,2.0,2,0,2.0,219.0,3,1,2,2,0,2,197.0,3,1,2,2,0,2,95.0,3,1,2,2,0,2,50.0,3,1,2,2,0,2,183.0,3.0,1.0,2.0,2,0,2.0,75.0,3.0,1.0,2.0,2,0,2.0,194.0,5.0,2.0,3.0,3,0,3.0,196.0,3.0,1.0,2.0,2,0,2.0,91.0,3,1,2,2,0,2,79.0,3,1,2,2,0,2,89.0,5,2,3,3,0,3,188.0
500,1.0,0.0,1.0,1,0,1.0,41.0,3,1,2,2,0,2,101.0,3,1,2,2,0,2,75.0,1,0,1,1,0,1,45.0,5,2,3,3,0,3,117.0,1,0,1,1,0,1,61.0,3.0,1.0,2.0,2,0,2.0,66.0,3,1,2,2,0,2,131.0,3.0,1.0,2.0,2,0,2.0,112.0,3,1,2,2,0,2,131.0,3,1,2,2,0,2,153.0,3,1,2,2,0,2,98.0,1,0,1,1,0,1,32.0,3.0,1.0,2.0,2,0,2.0,125.0,3.0,1.0,2.0,2,0,2.0,136.0,1.0,0.0,1.0,1,0,1.0,28.0,3.0,1.0,2.0,2,0,2.0,146.0,1,0,1,1,0,1,35.0,3,1,2,2,0,2,138.0,1,0,1,1,0,1,27.0
600,3.0,1.0,2.0,2,0,2.0,92.0,3,1,2,2,0,2,86.0,3,1,2,2,0,2,125.0,3,1,2,2,0,2,94.0,3,1,2,2,0,2,56.0,3,1,2,2,0,2,108.0,3.0,1.0,2.0,2,0,2.0,108.0,3,1,2,2,0,2,190.0,7.0,3.0,4.0,4,0,3.0,156.0,3,1,2,2,0,2,177.0,1,0,1,1,0,1,11.0,1,0,1,1,0,1,25.0,1,0,1,1,0,1,86.0,1.0,0.0,1.0,1,0,1.0,44.0,3.0,1.0,2.0,2,0,2.0,181.0,3.0,1.0,2.0,2,0,2.0,83.0,3.0,1.0,2.0,2,0,2.0,203.0,3,1,2,2,0,2,66.0,1,0,1,1,0,1,14.0,1,0,1,1,0,1,81.0
700,3.0,1.0,2.0,2,0,2.0,129.0,3,1,2,2,0,2,127.0,1,0,1,1,0,1,52.0,3,1,2,2,0,2,141.0,3,1,2,2,0,2,105.0,1,0,1,1,0,1,50.0,1.0,0.0,1.0,1,0,1.0,37.0,3,1,2,2,0,2,71.0,7.0,3.0,4.0,4,0,3.0,201.0,3,1,2,2,0,2,232.0,3,1,2,2,0,2,52.0,1,0,1,1,0,1,77.0,1,0,1,1,0,1,19.0,3.0,1.0,2.0,2,0,2.0,97.0,3.0,1.0,2.0,2,0,2.0,223.0,3.0,1.0,2.0,2,0,2.0,136.0,1.0,0.0,1.0,1,0,1.0,19.0,3,1,2,2,0,2,110.0,3,1,2,2,0,2,62.0,1,0,1,1,0,1,14.0
800,3.0,1.0,2.0,2,0,2.0,170.0,5,2,3,3,0,3,179.0,1,0,1,1,0,1,101.0,1,0,1,1,0,1,43.0,3,1,2,2,0,2,152.0,3,1,2,2,0,2,105.0,3.0,1.0,2.0,2,0,2.0,79.0,3,1,2,2,0,2,116.0,7.0,3.0,4.0,4,0,3.0,257.0,3,1,2,2,0,2,281.0,3,1,2,2,0,2,102.0,1,0,1,1,0,1,16.0,3,1,2,2,0,2,69.0,1.0,0.0,1.0,1,0,1.0,17.0,3.0,1.0,2.0,2,0,2.0,276.0,1.0,0.0,1.0,1,0,1.0,54.0,3.0,1.0,2.0,2,0,2.0,73.0,3,1,2,2,0,2,63.0,1,0,1,1,0,1,21.0,3,1,2,2,0,2,63.0
900,3.0,1.0,2.0,2,0,2.0,227.0,5,2,3,3,0,3,231.0,3,1,2,2,0,2,85.0,3,1,2,2,0,2,100.0,5,2,3,3,0,3,204.0,3,1,2,2,0,2,50.0,1.0,0.0,1.0,1,0,1.0,33.0,3,1,2,2,0,2,162.0,7.0,3.0,4.0,4,0,3.0,302.0,3,1,2,2,0,2,331.0,1,0,1,1,0,1,28.0,3,1,2,2,0,2,66.0,3,1,2,2,0,2,53.0,3.0,1.0,2.0,2,0,2.0,74.0,5.0,2.0,3.0,3,0,3.0,324.0,3.0,1.0,2.0,2,0,2.0,109.0,3.0,1.0,2.0,2,0,2.0,86.0,3,1,2,2,0,2,118.0,3,1,2,2,0,2,72.0,1,0,1,1,0,1,46.0
1000,5.0,2.0,3.0,3,0,3.0,269.0,5,2,3,3,0,3,271.0,3,1,2,2,0,2,127.0,3,1,2,2,0,2,90.0,3,1,2,2,0,2,85.0,3,1,2,2,0,2,101.0,1.0,0.0,1.0,1,0,1.0,78.0,3,1,2,2,0,2,210.0,9.0,4.0,5.0,5,0,4.0,359.0,7,3,4,4,0,3,382.0,1,0,1,1,0,1,79.0,5,2,3,3,0,3,123.0,3,1,2,2,0,2,100.0,3.0,1.0,2.0,2,0,2.0,125.0,5.0,2.0,3.0,3,0,3.0,377.0,3.0,1.0,2.0,2,0,2.0,157.0,3.0,1.0,2.0,2,0,2.0,135.0,3,1,2,2,0,2,164.0,3,1,2,2,0,2,131.0,3,1,2,2,0,2,87.0
