,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,1,0,1,1,0,1,58.0,3,1,2,2,0,2,52.0,1,0,1,1,0,1,43.0,1,0,1,1,0,1,49.0,3,1,2,2,0,2,55.0,3,1,2,2,0,2,50.0,3,1,2,2,0,2,54.0,1,0,1,1,0,1,48.0,3,1,2,2,0,2,54.0,1,0,1,1,0,1,40.0,1,0,1,1,0,1,49.0,1,0,1,1,0,1,49.0,1,0,1,1,0,1,48.0,3,1,2,2,0,2,60.0,1,0,1,1,0,1,48.0,3,1,2,2,0,2,50.0,3,1,2,2,0,2,59.0,1,0,1,1,0,1,47.0,3,1,2,2,0,2,52.0,1,0,1,1,0,1,49.0
200,3,1,2,2,0,2,108.0,3,1,2,2,0,2,103.0,3,1,2,2,0,2,96.0,1,0,1,1,0,1,97.0,3,1,2,2,0,2,102.0,3,1,2,2,0,2,105.0,3,1,2,2,0,2,104.0,1,0,1,1,0,1,99.0,3,1,2,2,0,2,115.0,3,1,2,2,0,2,93.0,3,1,2,2,0,2,98.0,1,0,1,1,0,1,100.0,3,1,2,2,0,2,107.0,5,2,3,3,0,3,111.0,3,1,2,2,0,2,91.0,3,1,2,2,0,2,102.0,3,1,2,2,0,2,109.0,1,0,1,1,0,1,97.0,3,1,2,2,0,2,100.0,3,1,2,2,0,2,95.0
300,3,1,2,2,0,2,156.0,5,2,3,3,0,3,145.0,5,2,3,3,0,3,142.0,3,1,2,2,0,2,153.0,3,1,2,2,0,2,148.0,3,1,2,2,0,2,158.0,3,1,2,2,0,2,153.0,3,1,2,2,0,2,152.0,3,1,2,2,0,2,172.0,3,1,2,2,0,2,140.0,3,1,2,2,0,2,145.0,1,0,1,1,0,1,149.0,3,1,2,2,0,2,154.0,5,2,3,3,0,3,165.0,5,2,3,3,0,3,139.0,3,1,2,2,0,2,152.0,3,1,2,2,0,2,154.0,3,1,2,2,0,2,144.0,3,1,2,2,0,2,149.0,3,1,2,2,0,2,148.0
400,3,1,2,2,0,2,209.0,5,2,3,3,0,3,190.0,7,3,4,4,0,4,191.0,3,1,2,2,0,2,202.0,3,1,2,2,0,2,202.0,3,1,2,2,0,2,210.0,5,2,3,3,0,3,202.0,3,1,2,2,0,2,206.0,5,2,3,3,0,3,219.0,5,2,3,3,0,3,194.0,5,2,3,3,0,3,195.0,3,1,2,2,0,2,196.0,3,1,2,2,0,2,208.0,5,2,3,3,0,3,214.0,5,2,3,3,0,3,186.0,5,2,3,3,0,3,204.0,3,1,2,2,0,2,197.0,3,1,2,2,0,2,196.0,5,2,3,3,0,3,194.0,3,1,2,2,0,2,199.0
500,3,1,2,2,0,2,260.0,5,2,3,3,0,3,231.0,7,3,4,4,0,4,244.0,3,1,2,2,0,2,255.0,3,1,2,2,0,2,256.0,3,1,2,2,0,2,266.0,5,2,3,3,0,3,251.0,3,1,2,2,0,2,257.0,5,2,3,3,0,3,272.0,5,2,3,3,0,3,237.0,5,2,3,3,0,3,240.0,3,1,2,2,0,2,245.0,3,1,2,2,0,2,261.0,5,2,3,3,0,3,253.0,7,3,4,4,0,4,239.0,5,2,3,3,0,3,257.0,5,2,3,3,0,3,253.0,3,1,2,2,0,2,245.0,5,2,3,3,0,3,240.0,3,1,2,2,0,2,253.0
600,3,1,2,2,0,2,305.0,5,2,3,3,0,3,278.0,9,4,5,5,0,5,299.0,3,1,2,2,0,2,313.0,3,1,2,2,0,2,304.0,5,2,3,3,0,3,309.0,5,2,3,3,0,3,309.0,3,1,2,2,0,2,308.0,5,2,3,3,0,3,320.0,5,2,3,3,0,3,285.0,5,2,3,3,0,3,280.0,3,1,2,2,0,2,299.0,5,2,3,3,0,3,309.0,5,2,3,3,0,3,302.0,11,5,6,6,0,5,292.0,5,2,3,3,0,3,315.0,7,3,4,4,0,4,308.0,3,1,2,2,0,2,288.0,5,2,3,3,0,3,290.0,5,2,3,3,0,3,300.0
700,5,2,3,3,0,3,365.0,7,3,4,4,0,4,335.0,11,5,6,6,0,5,346.0,3,1,2,2,0,2,361.0,7,3,4,4,0,3,358.0,5,2,3,3,0,3,358.0,7,3,4,4,0,4,358.0,3,1,2,2,0,2,355.0,7,3,4,4,0,3,370.0,7,3,4,4,0,4,333.0,7,3,4,4,0,4,325.0,3,1,2,2,0,2,346.0,5,2,3,3,0,3,365.0,7,3,4,4,0,4,346.0,11,5,6,6,0,5,342.0,5,2,3,3,0,3,368.0,9,4,5,5,0,4,353.0,3,1,2,2,0,2,343.0,5,2,3,3,0,3,335.0,5,2,3,3,0,3,357.0
800,5,2,3,3,0,3,417.0,9,4,5,5,0,4,388.0,11,5,6,6,0,5,403.0,3,1,2,2,0,2,418.0,7,3,4,4,0,3,409.0,5,2,3,3,0,3,406.0,7,3,4,4,0,4,403.0,5,2,3,3,0,3,407.0,7,3,4,4,0,3,422.0,7,3,4,4,0,4,381.0,7,3,4,4,0,4,369.0,3,1,2,2,0,2,395.0,7,3,4,4,0,3,417.0,7,3,4,4,0,4,395.0,11,5,6,6,0,5,397.0,7,3,4,4,0,4,421.0,9,4,5,5,0,4,397.0,3,1,2,2,0,2,392.0,5,2,3,3,0,3,387.0,5,2,3,3,0,3,417.0
900,5,2,3,3,0,3,458.0,9,4,5,5,0,4,440.0,11,5,6,6,0,5,460.0,5,2,3,3,0,3,468.0,7,3,4,4,0,3,455.0,5,2,3,3,0,3,456.0,9,4,5,5,0,4,447.0,5,2,3,3,0,3,456.0,9,4,5,5,0,4,462.0,7,3,4,4,0,4,433.0,7,3,4,4,0,4,419.0,5,2,3,3,0,3,435.0,7,3,4,4,0,3,467.0,7,3,4,4,0,4,448.0,11,5,6,6,0,5,446.0,7,3,4,4,0,4,479.0,11,5,6,6,0,5,445.0,3,1,2,2,0,2,442.0,9,4,5,5,0,4,440.0,5,2,3,3,0,3,462.0
1000,5,2,3,3,0,3,514.0,9,4,5,5,0,4,487.0,13,6,7,7,0,6,514.0,5,2,3,3,0,3,516.0,7,3,4,4,0,3,509.0,5,2,3,3,0,3,517.0,9,4,5,5,0,4,497.0,5,2,3,3,0,3,505.0,9,4,5,5,0,4,505.0,7,3,4,4,0,4,484.0,7,3,4,4,0,4,458.0,5,2,3,3,0,3,489.0,7,3,4,4,0,3,518.0,7,3,4,4,0,4,500.0,15,7,8,8,0,5,496.0,7,3,4,4,0,4,530.0,11,5,6,6,0,5,496.0,3,1,2,2,0,2,492.0,9,4,5,5,0,4,493.0,7,3,4,4,0,3,510.0
