,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,3,1,2,2,0,2,51.0,1,0,1,1,0,1,47.0,3,1,2,2,0,2,52.0,1,0,1,1,0,1,51.0,3,1,2,2,0,2,59.0,3,1,2,2,0,2,53.0,1,0,1,1,0,1,47.0,1,0,1,1,0,1,46.0,1,0,1,1,0,1,45.0,3,1,2,2,0,2,54.0,3,1,2,2,0,2,50.0,1,0,1,1,0,1,53.0,3,1,2,2,0,2,54.0,1,0,1,1,0,1,48.0,3,1,2,2,0,2,52.0,1,0,1,1,0,1,46.0,1,0,1,1,0,1,54.0,3,1,2,2,0,2,51.0,3,1,2,2,0,2,59.0,1,0,1,1,0,1,45.0
200,3,1,2,2,0,2,100.0,3,1,2,2,0,2,102.0,3,1,2,2,0,2,104.0,1,0,1,1,0,1,95.0,3,1,2,2,0,2,113.0,3,1,2,2,0,2,107.0,1,0,1,1,0,1,98.0,3,1,2,2,0,2,86.0,3,1,2,2,0,2,91.0,3,1,2,2,0,2,100.0,3,1,2,2,0,2,101.0,1,0,1,1,0,1,107.0,3,1,2,2,0,2,104.0,3,1,2,2,0,2,98.0,3,1,2,2,0,2,98.0,3,1,2,2,0,2,100.0,1,0,1,1,0,1,99.0,3,1,2,2,0,2,104.0,3,1,2,2,0,2,105.0,3,1,2,2,0,2,90.0
300,5,2,3,3,0,3,146.0,3,1,2,2,0,2,156.0,5,2,3,3,0,3,153.0,1,0,1,1,0,1,148.0,3,1,2,2,0,2,164.0,5,2,3,3,0,3,176.0,3,1,2,2,0,2,153.0,3,1,2,2,0,2,130.0,3,1,2,2,0,2,137.0,3,1,2,2,0,2,153.0,3,1,2,2,0,2,146.0,3,1,2,2,0,2,157.0,3,1,2,2,0,2,157.0,3,1,2,2,0,2,150.0,5,2,3,3,0,3,143.0,5,2,3,3,0,3,157.0,3,1,2,2,0,2,141.0,3,1,2,2,0,2,152.0,3,1,2,2,0,2,160.0,5,2,3,3,0,3,131.0
400,7,3,4,4,0,3,211.0,5,2,3,3,0,3,201.0,5,2,3,3,0,3,201.0,3,1,2,2,0,2,203.0,5,2,3,3,0,3,211.0,5,2,3,3,0,3,230.0,3,1,2,2,0,2,194.0,3,1,2,2,0,2,167.0,5,2,3,3,0,3,193.0,3,1,2,2,0,2,201.0,5,2,3,3,0,3,206.0,3,1,2,2,0,2,206.0,3,1,2,2,0,2,208.0,5,2,3,3,0,3,206.0,5,2,3,3,0,3,190.0,5,2,3,3,0,3,213.0,3,1,2,2,0,2,192.0,5,2,3,3,0,3,197.0,3,1,2,2,0,2,208.0,5,2,3,3,0,3,181.0
500,7,3,4,4,0,3,255.0,5,2,3,3,0,3,253.0,7,3,4,4,0,4,251.0,3,1,2,2,0,2,252.0,5,2,3,3,0,3,266.0,5,2,3,3,0,3,279.0,5,2,3,3,0,3,235.0,5,2,3,3,0,3,214.0,5,2,3,3,0,3,247.0,3,1,2,2,0,2,261.0,5,2,3,3,0,3,258.0,3,1,2,2,0,2,254.0,3,1,2,2,0,2,254.0,7,3,4,4,0,3,255.0,5,2,3,3,0,3,239.0,5,2,3,3,0,3,264.0,5,2,3,3,0,3,239.0,7,3,4,4,0,3,246.0,7,3,4,4,0,3,265.0,7,3,4,4,0,4,233.0
600,7,3,4,4,0,3,302.0,5,2,3,3,0,3,304.0,9,4,5,5,0,4,300.0,3,1,2,2,0,2,292.0,5,2,3,3,0,3,314.0,5,2,3,3,0,3,327.0,5,2,3,3,0,3,286.0,5,2,3,3,0,3,269.0,5,2,3,3,0,3,301.0,3,1,2,2,0,2,312.0,7,3,4,4,0,3,301.0,5,2,3,3,0,3,304.0,3,1,2,2,0,2,301.0,7,3,4,4,0,3,305.0,5,2,3,3,0,3,292.0,3,1,2,2,0,2,50.0,7,3,4,4,0,4,288.0,9,4,5,5,0,4,297.0,7,3,4,4,0,3,319.0,7,3,4,4,0,4,272.0
700,7,3,4,4,0,3,343.0,7,3,4,4,0,3,355.0,9,4,5,5,0,4,344.0,3,1,2,2,0,2,342.0,5,2,3,3,0,3,348.0,7,3,4,4,0,3,381.0,5,2,3,3,0,3,343.0,5,2,3,3,0,3,327.0,5,2,3,3,0,3,355.0,5,2,3,3,0,3,372.0,9,4,5,5,0,4,353.0,7,3,4,4,0,3,342.0,5,2,3,3,0,3,347.0,7,3,4,4,0,3,356.0,5,2,3,3,0,3,341.0,3,1,2,2,0,2,92.0,7,3,4,4,0,4,334.0,9,4,5,5,0,4,347.0,7,3,4,4,0,3,368.0,9,4,5,5,0,5,322.0
800,9,4,5,5,0,4,392.0,7,3,4,4,0,3,404.0,9,4,5,5,0,4,385.0,3,1,2,2,0,2,391.0,7,3,4,4,0,4,396.0,7,3,4,4,0,3,434.0,7,3,4,4,0,4,398.0,9,4,5,5,0,4,383.0,5,2,3,3,0,3,402.0,5,2,3,3,0,3,423.0,9,4,5,5,0,4,408.0,7,3,4,4,0,3,391.0,5,2,3,3,0,3,403.0,9,4,5,5,0,4,410.0,5,2,3,3,0,3,387.0,3,1,2,2,0,2,137.0,3,1,2,2,0,2,124.0,9,4,5,5,0,4,392.0,7,3,4,4,0,3,409.0,3,1,2,2,0,2,112.0
900,3,1,2,2,0,2,185.0,11,5,6,6,0,4,452.0,9,4,5,5,0,4,429.0,5,2,3,3,0,3,454.0,3,1,2,2,0,2,68.0,7,3,4,4,0,3,484.0,5,2,3,3,0,3,209.0,9,4,5,5,0,4,437.0,1,0,1,1,0,1,20.0,5,2,3,3,0,3,476.0,9,4,5,5,0,4,455.0,7,3,4,4,0,3,441.0,5,2,3,3,0,3,454.0,3,1,2,2,0,2,51.0,7,3,4,4,0,3,439.0,3,1,2,2,0,2,186.0,5,2,3,3,0,3,185.0,1,0,1,1,0,1,17.0,7,3,4,4,0,3,454.0,3,1,2,2,0,2,165.0
1000,3,1,2,2,0,2,239.0,11,5,6,6,0,4,492.0,7,3,4,4,0,3,225.0,5,2,3,3,0,3,501.0,3,1,2,2,0,2,122.0,1,0,1,1,0,1,49.0,7,3,4,4,0,4,252.0,9,4,5,5,0,4,489.0,3,1,2,2,0,2,71.0,5,2,3,3,0,3,527.0,9,4,5,5,0,4,508.0,9,4,5,5,0,4,493.0,5,2,3,3,0,3,508.0,3,1,2,2,0,2,104.0,9,4,5,5,0,4,485.0,3,1,2,2,0,2,238.0,7,3,4,4,0,3,237.0,3,1,2,2,0,2,71.0,9,4,5,5,0,4,501.0,5,2,3,3,0,3,218.0
