,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,10,4,6,6,0,4,616.0,5,2,3,3,0,3,570.0,5,2,3,3,0,3,616.0,7,3,4,4,0,3,596.0,3,1,2,2,0,2,621.0,9,4,5,5,0,4,589.0,1,0,1,1,0,1,572.0,8,3,5,5,0,3,622.0,1,0,1,1,0,1,569.0,5.0,2.0,3.0,3,0,3.0,584.0,5,2,3,3,0,3,588.0,5.0,2.0,3.0,3,0,3.0,576.0,3,1,2,2,0,2,598.0,8,3,5,5,0,3,610.0,6,2,4,4,0,3,537.0,3.0,1.0,2.0,2,0,2.0,636.0,1,0,1,1,0,1,587.0,1,0,1,1,0,1,581.0,5,2,3,3,0,3,615.0,3,1,2,2,0,2,607.0
200,14,6,8,8,0,4,1182.0,16,7,9,9,0,5,1176.0,5,2,3,3,0,3,1214.0,19,9,10,10,0,6,1175.0,7,3,4,4,0,4,1219.0,15,7,8,8,0,5,1228.0,10,4,6,6,0,4,1160.0,12,5,7,7,0,4,1261.0,7,3,4,4,0,3,1220.0,9.0,4.0,5.0,5,0,5.0,1238.0,11,5,6,6,0,4,1194.0,9.0,4.0,5.0,5,0,4.0,1178.0,9,4,5,5,0,4,1202.0,18,8,10,10,0,5,1209.0,12,5,7,7,0,4,1152.0,13.0,5.0,8.0,8,0,5.0,1227.0,6,2,4,4,0,3,1175.0,10,4,6,6,0,4,1159.0,9,4,5,5,0,4,1224.0,10,4,6,6,0,4,1263.0
300,24,11,13,13,0,6,1840.0,24,11,13,13,0,7,1744.0,11,5,6,6,0,5,1800.0,33,15,18,18,0,7,1743.0,12,5,7,7,0,5,1809.0,26,12,14,14,0,6,1791.0,22,10,12,12,0,6,1735.0,22,10,12,12,0,7,1840.0,19,9,10,10,0,6,1887.0,13.0,6.0,7.0,7,0,6.0,1832.0,19,9,10,10,0,5,1768.0,20.0,9.0,11.0,11,0,5.0,1776.0,21,10,11,11,0,6,1797.0,28,13,15,15,0,6,1782.0,22,10,12,12,0,6,1750.0,21.0,9.0,12.0,12,0,5.0,1842.0,11,4,7,7,0,4,1826.0,20,9,11,11,0,7,1766.0,15,7,8,8,0,5,1837.0,14,6,8,8,0,5,1848.0
400,32,15,17,17,0,6,2452.0,28,13,15,15,0,7,2339.0,15,7,8,8,0,6,2404.0,39,18,21,21,0,8,2328.0,29,13,16,16,0,7,2397.0,36,17,19,19,0,7,2402.0,36,17,19,19,0,7,2295.0,28,13,15,15,0,8,2429.0,29,14,15,15,0,7,2488.0,28.0,13.0,15.0,15,0,7.0,2452.0,33,16,17,17,0,7,2411.0,28.0,13.0,15.0,15,0,6.0,2343.0,35,17,18,18,0,7,2355.0,40,19,21,21,0,7,2352.0,30,14,16,16,0,7,2362.0,35.0,16.0,19.0,19,0,6.0,2456.0,21,9,12,12,0,5,2418.0,30,14,16,16,0,7,2389.0,25,12,13,13,0,8,2447.0,22,10,12,12,0,6,2466.0
500,38,18,20,20,0,6,3061.0,40,19,21,21,0,9,2939.0,27,13,14,14,0,7,3001.0,47,22,25,25,0,8,2937.0,37,17,20,20,0,8,2984.0,44,21,23,23,0,8,3018.0,20,9,11,11,0,5,1248.0,1,0,1,1,0,1,331.0,1,0,1,1,0,1,313.0,42.0,20.0,22.0,22,0,9.0,3069.0,47,23,24,24,0,8,3019.0,1.0,0.0,1.0,1,0,1.0,287.0,1,0,1,1,0,1,324.0,6,2,4,4,0,3,655.0,38,18,20,20,0,7,2971.0,45.0,21.0,24.0,24,0,7.0,3073.0,1,0,1,1,0,1,298.0,14,6,8,8,0,4,1267.0,1,0,1,1,0,1,280.0,1,0,1,1,0,1,296.0
600,46,22,24,24,0,7,3708.0,5,2,3,3,0,3,911.0,10,4,6,6,0,5,540.0,55,26,29,29,0,8,3529.0,1,0,1,1,0,1,870.0,50,24,26,26,0,9,3650.0,26,12,14,14,0,6,1870.0,1,0,1,1,0,1,934.0,1,0,1,1,0,1,931.0,9.0,4.0,5.0,5,0,4.0,920.0,9,4,5,5,0,4,845.0,7.0,3.0,4.0,4,0,4.0,854.0,3,1,2,2,0,2,966.0,14,6,8,8,0,4,1286.0,44,21,23,23,0,8,3570.0,9.0,4.0,5.0,5,0,5.0,972.0,1,0,1,1,0,1,900.0,24,11,13,13,0,5,1849.0,1,0,1,1,0,1,871.0,3,1,2,2,0,2,892.0
700,54,26,28,28,0,8,4295.0,13,6,7,7,0,5,1475.0,16,7,9,9,0,6,1142.0,65,31,34,34,0,9,4133.0,7,3,4,4,0,3,1468.0,60,29,31,31,0,9,4240.0,42,20,22,22,0,8,2468.0,12,5,7,7,0,5,1471.0,10,4,6,6,0,4,1490.0,13.0,6.0,7.0,7,0,5.0,1539.0,17,8,9,9,0,7,1396.0,20.0,9.0,11.0,11,0,6.0,1493.0,14,6,8,8,0,5,1551.0,26,12,14,14,0,6,1860.0,48,23,25,25,0,8,4147.0,19.0,8.0,11.0,11,0,6.0,1539.0,18,8,10,10,0,5,1521.0,38,18,20,20,0,6,2465.0,13,6,7,7,0,5,1488.0,11,5,6,6,0,4,1495.0
800,62,30,32,32,0,8,4894.0,21,10,11,11,0,7,2044.0,24,11,13,13,0,7,1755.0,69,33,36,36,0,9,4739.0,20,9,11,11,0,6,2078.0,11,5,6,6,0,5,1927.0,46,22,24,24,0,8,3116.0,24,11,13,13,0,6,2028.0,12,5,7,7,0,4,2093.0,19.0,9.0,10.0,10,0,6.0,2152.0,29,14,15,15,0,8,2019.0,30.0,14.0,16.0,16,0,8.0,2074.0,22,10,12,12,0,6,2169.0,32,15,17,17,0,6,2433.0,60,29,31,31,0,8,4768.0,23.0,10.0,13.0,13,0,7.0,2176.0,34,16,18,18,0,6,2139.0,46,22,24,24,0,7,3087.0,23,11,12,12,0,7,2106.0,23,11,12,12,0,5,2041.0
900,22,10,12,12,0,6,2544.0,27,13,14,14,0,8,2693.0,30,14,16,16,0,7,2337.0,32,15,17,17,0,7,2695.0,28,13,15,15,0,7,2691.0,18,8,10,10,0,6,2502.0,62,30,32,32,0,8,3730.0,30,14,16,16,0,6,2624.0,24,11,13,13,0,6,2679.0,30.0,14.0,16.0,16,0,8.0,2782.0,45,22,23,23,0,10,2632.0,,,,0,0,,0.0,26,12,14,14,0,7,2748.0,48,23,25,25,0,8,3016.0,64,31,33,33,0,9,5358.0,33.0,15.0,18.0,18,0,7.0,2746.0,44,21,23,23,0,7,2709.0,58,28,30,30,0,8,3682.0,9,4,5,5,0,5,929.0,1,0,1,1,0,1,15.0
1000,32,15,17,17,0,7,3131.0,11,5,6,6,0,6,1582.0,41,19,22,22,0,9,2948.0,42,20,22,22,0,9,3348.0,40,19,21,21,0,7,3294.0,24,11,13,13,0,6,3088.0,68,33,35,35,0,9,4338.0,12,5,7,7,0,5,793.0,15,7,8,8,0,6,1344.0,38.0,18.0,20.0,20,0,8.0,3387.0,54,26,28,28,0,11,3251.0,5.0,2.0,3.0,3,0,3.0,612.0,13,6,7,7,0,6,1579.0,54,26,28,28,0,8,3650.0,76,37,39,39,0,9,5948.0,45.0,21.0,24.0,24,0,8.0,3305.0,13,6,7,7,0,6,1376.0,72,35,37,37,0,9,4259.0,21,10,11,11,0,8,1574.0,1,0,1,1,0,1,607.0
