,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,1.0,0.0,1.0,1,0,1.0,48.0,3,1,2,2,0,2,50.0,3,1,2,2,0,2,51.0,1,0,1,1,0,1,47.0,1,0,1,1,0,1,45.0,1.0,0.0,1.0,1,0,1.0,62.0,1,0,1,1,0,1,47.0,3,1,2,2,0,2,59.0,1,0,1,1,0,1,42.0,3,1,2,2,0,2,55.0,3,1,2,2,0,2,51.0,3.0,1.0,2.0,2,0,2.0,51.0,1,0,1,1,0,1,49.0,1,0,1,1,0,1,47.0,3,1,2,2,0,2,65.0,3,1,2,2,0,2,52.0,3.0,1.0,2.0,2,0,2.0,56.0,3,1,2,2,0,2,60.0,1,0,1,1,0,1,47.0,3,1,2,2,0,2,54.0
200,3.0,1.0,2.0,2,0,2.0,97.0,1,0,1,1,0,1,33.0,3,1,2,2,0,2,100.0,1,0,1,1,0,1,100.0,3,1,2,2,0,2,101.0,3.0,1.0,2.0,2,0,2.0,112.0,3,1,2,2,0,2,101.0,3,1,2,2,0,2,109.0,1,0,1,1,0,1,26.0,3,1,2,2,0,2,108.0,3,1,2,2,0,2,106.0,3.0,1.0,2.0,2,0,2.0,103.0,3,1,2,2,0,2,101.0,1,0,1,1,0,1,41.0,3,1,2,2,0,2,112.0,3,1,2,2,0,2,93.0,3.0,1.0,2.0,2,0,2.0,115.0,3,1,2,2,0,2,108.0,3,1,2,2,0,2,85.0,3,1,2,2,0,2,99.0
300,5.0,2.0,3.0,3,0,3.0,152.0,3,1,2,2,0,2,72.0,5,2,3,3,0,3,156.0,3,1,2,2,0,2,51.0,3,1,2,2,0,2,157.0,1.0,0.0,1.0,1,0,1.0,40.0,5,2,3,3,0,3,156.0,3,1,2,2,0,2,156.0,3,1,2,2,0,2,77.0,5,2,3,3,0,3,146.0,3,1,2,2,0,2,159.0,3.0,1.0,2.0,2,0,2.0,156.0,3,1,2,2,0,2,147.0,3,1,2,2,0,2,82.0,3,1,2,2,0,2,178.0,3,1,2,2,0,2,144.0,3.0,1.0,2.0,2,0,2.0,164.0,3,1,2,2,0,2,161.0,3,1,2,2,0,2,135.0,3,1,2,2,0,2,150.0
400,5.0,2.0,3.0,3,0,3.0,211.0,3,1,2,2,0,2,128.0,5,2,3,3,0,3,210.0,3,1,2,2,0,2,101.0,3,1,2,2,0,2,212.0,1.0,0.0,1.0,1,0,1.0,89.0,5,2,3,3,0,3,209.0,3,1,2,2,0,2,211.0,3,1,2,2,0,2,123.0,5,2,3,3,0,3,197.0,5,2,3,3,0,3,216.0,3.0,1.0,2.0,2,0,2.0,218.0,3,1,2,2,0,2,192.0,3,1,2,2,0,2,132.0,3,1,2,2,0,2,105.0,3,1,2,2,0,2,196.0,5.0,2.0,3.0,3,0,3.0,217.0,3,1,2,2,0,2,208.0,5,2,3,3,0,3,180.0,3,1,2,2,0,2,58.0
500,1.0,0.0,1.0,1,0,1.0,42.0,3,1,2,2,0,2,178.0,3,1,2,2,0,2,138.0,3,1,2,2,0,2,144.0,3,1,2,2,0,2,57.0,3.0,1.0,2.0,2,0,2.0,137.0,5,2,3,3,0,3,148.0,3,1,2,2,0,2,158.0,7,3,4,4,0,3,177.0,1,0,1,1,0,1,28.0,1,0,1,1,0,1,44.0,5.0,2.0,3.0,3,0,3.0,151.0,3,1,2,2,0,2,128.0,3,1,2,2,0,2,190.0,3,1,2,2,0,2,160.0,5,2,3,3,0,3,242.0,3.0,1.0,2.0,2,0,2.0,57.0,3,1,2,2,0,2,50.0,5,2,3,3,0,3,231.0,3,1,2,2,0,2,107.0
600,3.0,1.0,2.0,2,0,2.0,96.0,3,1,2,2,0,2,235.0,3,1,2,2,0,2,194.0,3,1,2,2,0,2,197.0,3,1,2,2,0,2,107.0,3.0,1.0,2.0,2,0,2.0,186.0,5,2,3,3,0,3,194.0,5,2,3,3,0,3,202.0,7,3,4,4,0,3,231.0,3,1,2,2,0,2,76.0,3,1,2,2,0,2,102.0,5.0,2.0,3.0,3,0,3.0,190.0,3,1,2,2,0,2,174.0,3,1,2,2,0,2,245.0,3,1,2,2,0,2,211.0,3,1,2,2,0,2,69.0,3.0,1.0,2.0,2,0,2.0,104.0,3,1,2,2,0,2,98.0,1,0,1,1,0,1,82.0,3,1,2,2,0,2,155.0
700,3.0,1.0,2.0,2,0,2.0,132.0,3,1,2,2,0,2,292.0,3,1,2,2,0,2,242.0,5,2,3,3,0,3,242.0,3,1,2,2,0,2,156.0,3.0,1.0,2.0,2,0,2.0,232.0,5,2,3,3,0,3,239.0,5,2,3,3,0,3,248.0,9,4,5,5,0,4,287.0,3,1,2,2,0,2,125.0,3,1,2,2,0,2,153.0,5.0,2.0,3.0,3,0,3.0,237.0,3,1,2,2,0,2,222.0,3,1,2,2,0,2,292.0,3,1,2,2,0,2,266.0,3,1,2,2,0,2,122.0,3.0,1.0,2.0,2,0,2.0,154.0,3,1,2,2,0,2,151.0,1,0,1,1,0,1,135.0,3,1,2,2,0,2,209.0
800,3.0,1.0,2.0,2,0,2.0,187.0,1,0,1,1,0,1,16.0,3,1,2,2,0,2,289.0,1,0,1,1,0,1,48.0,5,2,3,3,0,3,213.0,1.0,0.0,1.0,1,0,1.0,31.0,9,4,5,5,0,4,288.0,5,2,3,3,0,3,306.0,3,1,2,2,0,2,104.0,5,2,3,3,0,3,173.0,3,1,2,2,0,2,206.0,7.0,3.0,4.0,4,0,3.0,289.0,3,1,2,2,0,2,268.0,3,1,2,2,0,2,116.0,3,1,2,2,0,2,320.0,3,1,2,2,0,2,178.0,5.0,2.0,3.0,3,0,3.0,202.0,3,1,2,2,0,2,206.0,3,1,2,2,0,2,189.0,5,2,3,3,0,3,255.0
900,1.0,0.0,1.0,1,0,1.0,1.0,3,1,2,2,0,2,74.0,5,2,3,3,0,3,335.0,3,1,2,2,0,2,94.0,5,2,3,3,0,3,268.0,1.0,0.0,1.0,1,0,1.0,71.0,9,4,5,5,0,4,334.0,5,2,3,3,0,3,360.0,5,2,3,3,0,3,151.0,5,2,3,3,0,3,222.0,3,1,2,2,0,2,250.0,7.0,3.0,4.0,4,0,3.0,342.0,3,1,2,2,0,2,323.0,3,1,2,2,0,2,161.0,3,1,2,2,0,2,364.0,5,2,3,3,0,3,228.0,1.0,0.0,1.0,1,0,1.0,31.0,3,1,2,2,0,2,151.0,1,0,1,1,0,1,33.0,5,2,3,3,0,3,169.0
1000,1.0,0.0,1.0,1,0,1.0,3.0,3,1,2,2,0,2,122.0,5,2,3,3,0,3,383.0,5,2,3,3,0,3,136.0,3,1,2,2,0,2,201.0,1.0,0.0,1.0,1,0,1.0,114.0,3,1,2,2,0,2,149.0,5,2,3,3,0,3,415.0,5,2,3,3,0,3,199.0,3,1,2,2,0,2,58.0,3,1,2,2,0,2,120.0,3.0,1.0,2.0,2,0,2.0,82.0,3,1,2,2,0,2,369.0,3,1,2,2,0,2,218.0,5,2,3,3,0,3,413.0,5,2,3,3,0,3,158.0,3.0,1.0,2.0,2,0,2.0,80.0,5,2,3,3,0,3,206.0,3,1,2,2,0,2,78.0,5,2,3,3,0,3,219.0
