,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,1,0,1,1,0,1,53.0,1,0,1,1,0,1,46.0,3,1,2,2,0,2,52.0,1,0,1,1,0,1,49.0,1.0,0.0,1.0,1,0,1.0,44.0,3,1,2,2,0,2,50.0,1,0,1,1,0,1,59.0,3,1,2,2,0,2,50.0,3,1,2,2,0,2,60.0,3,1,2,2,0,2,52.0,1,0,1,1,0,1,44.0,3,1,2,2,0,2,57.0,3,1,2,2,0,2,57.0,1,0,1,1,0,1,47.0,3,1,2,2,0,2,50.0,1,0,1,1,0,1,39.0,1,0,1,1,0,1,45.0,1,0,1,1,0,1,45.0,1,0,1,1,0,1,47.0,3,1,2,2,0,2,56.0
200,1,0,1,1,0,1,110.0,3,1,2,2,0,2,93.0,3,1,2,2,0,2,101.0,3,1,2,2,0,2,93.0,3.0,1.0,2.0,2,0,2.0,93.0,3,1,2,2,0,2,105.0,1,0,1,1,0,1,103.0,3,1,2,2,0,2,91.0,5,2,3,3,0,3,110.0,3,1,2,2,0,2,100.0,1,0,1,1,0,1,91.0,3,1,2,2,0,2,102.0,3,1,2,2,0,2,103.0,1,0,1,1,0,1,90.0,3,1,2,2,0,2,97.0,3,1,2,2,0,2,81.0,3,1,2,2,0,2,97.0,1,0,1,1,0,1,98.0,3,1,2,2,0,2,93.0,3,1,2,2,0,2,106.0
300,3,1,2,2,0,2,169.0,5,2,3,3,0,3,146.0,5,2,3,3,0,3,155.0,5,2,3,3,0,3,140.0,1.0,0.0,1.0,1,0,1.0,7.0,5,2,3,3,0,3,158.0,1,0,1,1,0,1,36.0,5,2,3,3,0,3,136.0,1,0,1,1,0,1,9.0,1,0,1,1,0,1,32.0,3,1,2,2,0,2,133.0,3,1,2,2,0,2,161.0,1,0,1,1,0,1,10.0,3,1,2,2,0,2,127.0,5,2,3,3,0,3,146.0,3,1,2,2,0,2,131.0,3,1,2,2,0,2,152.0,1,0,1,1,0,1,39.0,5,2,3,3,0,3,142.0,5,2,3,3,0,3,153.0
400,3,1,2,2,0,2,218.0,5,2,3,3,0,3,193.0,5,2,3,3,0,3,215.0,5,2,3,3,0,3,188.0,3.0,1.0,2.0,2,0,2.0,61.0,5,2,3,3,0,3,211.0,3,1,2,2,0,2,85.0,5,2,3,3,0,3,178.0,3,1,2,2,0,2,57.0,3,1,2,2,0,2,81.0,3,1,2,2,0,2,184.0,5,2,3,3,0,3,209.0,1,0,1,1,0,1,57.0,3,1,2,2,0,2,170.0,5,2,3,3,0,3,201.0,5,2,3,3,0,3,182.0,5,2,3,3,0,3,200.0,3,1,2,2,0,2,88.0,3,1,2,2,0,2,80.0,5,2,3,3,0,3,198.0
500,1,0,1,1,0,1,24.0,1,0,1,1,0,1,26.0,5,2,3,3,0,3,130.0,1,0,1,1,0,1,29.0,3.0,1.0,2.0,2,0,2.0,113.0,3,1,2,2,0,2,112.0,5,2,3,3,0,3,134.0,1,0,1,1,0,1,49.0,3,1,2,2,0,2,106.0,3,1,2,2,0,2,126.0,1,0,1,1,0,1,26.0,1,0,1,1,0,1,28.0,3,1,2,2,0,2,109.0,1,0,1,1,0,1,89.0,5,2,3,3,0,3,115.0,1,0,1,1,0,1,27.0,1,0,1,1,0,1,30.0,3,1,2,2,0,2,145.0,3,1,2,2,0,2,136.0,1,0,1,1,0,1,25.0
600,3,1,2,2,0,2,78.0,3,1,2,2,0,2,80.0,5,2,3,3,0,3,185.0,3,1,2,2,0,2,76.0,5.0,2.0,3.0,3,0,3.0,163.0,5,2,3,3,0,3,161.0,7,3,4,4,0,4,182.0,3,1,2,2,0,2,105.0,3,1,2,2,0,2,155.0,3,1,2,2,0,2,182.0,3,1,2,2,0,2,71.0,1,0,1,1,0,1,80.0,5,2,3,3,0,3,158.0,3,1,2,2,0,2,140.0,5,2,3,3,0,3,169.0,1,0,1,1,0,1,76.0,3,1,2,2,0,2,81.0,3,1,2,2,0,2,198.0,3,1,2,2,0,2,175.0,3,1,2,2,0,2,81.0
700,3,1,2,2,0,2,134.0,3,1,2,2,0,2,134.0,7,3,4,4,0,4,235.0,3,1,2,2,0,2,135.0,5.0,2.0,3.0,3,0,3.0,219.0,5,2,3,3,0,3,214.0,7,3,4,4,0,4,231.0,7,3,4,4,0,3,152.0,5,2,3,3,0,3,211.0,3,1,2,2,0,2,241.0,3,1,2,2,0,2,125.0,3,1,2,2,0,2,137.0,5,2,3,3,0,3,210.0,5,2,3,3,0,3,191.0,5,2,3,3,0,3,214.0,3,1,2,2,0,2,121.0,3,1,2,2,0,2,128.0,3,1,2,2,0,2,240.0,5,2,3,3,0,3,229.0,3,1,2,2,0,2,135.0
800,3,1,2,2,0,2,189.0,3,1,2,2,0,2,196.0,7,3,4,4,0,4,288.0,5,2,3,3,0,3,181.0,,,,0,0,,0.0,9,4,5,5,0,4,264.0,7,3,4,4,0,4,279.0,7,3,4,4,0,3,202.0,5,2,3,3,0,3,261.0,5,2,3,3,0,3,287.0,3,1,2,2,0,2,173.0,3,1,2,2,0,2,180.0,5,2,3,3,0,3,264.0,5,2,3,3,0,3,240.0,5,2,3,3,0,3,260.0,3,1,2,2,0,2,166.0,3,1,2,2,0,2,171.0,5,2,3,3,0,3,280.0,5,2,3,3,0,3,278.0,3,1,2,2,0,2,186.0
900,3,1,2,2,0,2,241.0,3,1,2,2,0,2,252.0,7,3,4,4,0,4,332.0,5,2,3,3,0,3,244.0,3.0,1.0,2.0,2,0,2.0,59.0,9,4,5,5,0,4,322.0,9,4,5,5,0,4,333.0,7,3,4,4,0,3,252.0,5,2,3,3,0,3,310.0,5,2,3,3,0,3,338.0,3,1,2,2,0,2,227.0,3,1,2,2,0,2,218.0,7,3,4,4,0,4,308.0,5,2,3,3,0,3,297.0,9,4,5,5,0,4,311.0,3,1,2,2,0,2,211.0,3,1,2,2,0,2,219.0,5,2,3,3,0,3,327.0,5,2,3,3,0,3,326.0,5,2,3,3,0,3,238.0
1000,3,1,2,2,0,2,299.0,3,1,2,2,0,2,303.0,9,4,5,5,0,4,383.0,5,2,3,3,0,3,291.0,3.0,1.0,2.0,2,0,2.0,108.0,9,4,5,5,0,4,374.0,11,5,6,6,0,5,385.0,7,3,4,4,0,3,296.0,7,3,4,4,0,3,360.0,5,2,3,3,0,3,384.0,5,2,3,3,0,3,269.0,3,1,2,2,0,2,277.0,7,3,4,4,0,4,350.0,5,2,3,3,0,3,342.0,9,4,5,5,0,4,367.0,3,1,2,2,0,2,264.0,5,2,3,3,0,3,270.0,5,2,3,3,0,3,387.0,5,2,3,3,0,3,374.0,5,2,3,3,0,3,291.0
