,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,1,0,1,1,0,1,51.0,1,0,1,1,0,1,57.0,1,0,1,1,0,1,46.0,1,0,1,1,0,1,48.0,1,0,1,1,0,1,42.0,1,0,1,1,0,1,46.0,1,0,1,1,0,1,57.0,1,0,1,1,0,1,52.0,1,0,1,1,0,1,54.0,1,0,1,1,0,1,53.0,1,0,1,1,0,1,47.0,1,0,1,1,0,1,50.0,1,0,1,1,0,1,56.0,1,0,1,1,0,1,60.0,1,0,1,1,0,1,57.0,1,0,1,1,0,1,51.0,1,0,1,1,0,1,42.0,1,0,1,1,0,1,48.0,1,0,1,1,0,1,51.0,1,0,1,1,0,1,56.0
200,3,1,2,2,0,2,100.0,1,0,1,1,0,1,101.0,1,0,1,1,0,1,97.0,1,0,1,1,0,1,104.0,1,0,1,1,0,1,97.0,1,0,1,1,0,1,98.0,1,0,1,1,0,1,105.0,1,0,1,1,0,1,98.0,3,1,2,2,0,2,106.0,1,0,1,1,0,1,100.0,1,0,1,1,0,1,97.0,1,0,1,1,0,1,50.0,3,1,2,2,0,2,107.0,1,0,1,1,0,1,103.0,1,0,1,1,0,1,104.0,1,0,1,1,0,1,101.0,3,1,2,2,0,2,60.0,1,0,1,1,0,1,100.0,1,0,1,1,0,1,107.0,1,0,1,1,0,1,105.0
300,3,1,2,2,0,2,151.0,3,1,2,2,0,2,157.0,1,0,1,1,0,1,139.0,1,0,1,1,0,1,157.0,1,0,1,1,0,1,146.0,3,1,2,2,0,2,148.0,3,1,2,2,0,2,156.0,1,0,1,1,0,1,146.0,3,1,2,2,0,2,151.0,3,1,2,2,0,2,158.0,1,0,1,1,0,1,142.0,3,1,2,2,0,2,100.0,3,1,2,2,0,2,165.0,1,0,1,1,0,1,163.0,1,0,1,1,0,1,148.0,1,0,1,1,0,1,84.0,3,1,2,2,0,2,113.0,1,0,1,1,0,1,154.0,3,1,2,2,0,2,156.0,1,0,1,1,0,1,160.0
400,5,2,3,3,0,3,202.0,3,1,2,2,0,2,197.0,1,0,1,1,0,1,197.0,1,0,1,1,0,1,204.0,3,1,2,2,0,2,192.0,3,1,2,2,0,2,191.0,3,1,2,2,0,2,211.0,1,0,1,1,0,1,198.0,3,1,2,2,0,2,192.0,3,1,2,2,0,2,204.0,1,0,1,1,0,1,193.0,3,1,2,2,0,2,142.0,3,1,2,2,0,2,206.0,1,0,1,1,0,1,212.0,1,0,1,1,0,1,194.0,1,0,1,1,0,1,134.0,5,2,3,3,0,3,164.0,1,0,1,1,0,1,199.0,3,1,2,2,0,2,207.0,1,0,1,1,0,1,206.0
500,5,2,3,3,0,3,256.0,3,1,2,2,0,2,246.0,1,0,1,1,0,1,245.0,1,0,1,1,0,1,255.0,3,1,2,2,0,2,239.0,3,1,2,2,0,2,242.0,3,1,2,2,0,2,210.0,1,0,1,1,0,1,248.0,5,2,3,3,0,3,242.0,3,1,2,2,0,2,241.0,1,0,1,1,0,1,239.0,3,1,2,2,0,2,190.0,3,1,2,2,0,2,250.0,1,0,1,1,0,1,261.0,1,0,1,1,0,1,241.0,3,1,2,2,0,2,190.0,5,2,3,3,0,3,219.0,1,0,1,1,0,1,253.0,5,2,3,3,0,3,262.0,3,1,2,2,0,2,262.0
600,3,1,2,2,0,2,84.0,3,1,2,2,0,2,292.0,1,0,1,1,0,1,287.0,1,0,1,1,0,1,309.0,3,1,2,2,0,2,291.0,3,1,2,2,0,2,290.0,3,1,2,2,0,2,271.0,3,1,2,2,0,2,300.0,1,0,1,1,0,1,146.0,3,1,2,2,0,2,304.0,3,1,2,2,0,2,294.0,5,2,3,3,0,3,250.0,3,1,2,2,0,2,304.0,3,1,2,2,0,2,307.0,1,0,1,1,0,1,289.0,3,1,2,2,0,2,238.0,5,2,3,3,0,3,269.0,1,0,1,1,0,1,293.0,5,2,3,3,0,3,308.0,3,1,2,2,0,2,311.0
700,3,1,2,2,0,2,140.0,3,1,2,2,0,2,121.0,3,1,2,2,0,2,333.0,1,0,1,1,0,1,354.0,3,1,2,2,0,2,335.0,5,2,3,3,0,3,337.0,3,1,2,2,0,2,318.0,3,1,2,2,0,2,347.0,1,0,1,1,0,1,195.0,5,2,3,3,0,3,351.0,3,1,2,2,0,2,349.0,1,0,1,1,0,1,44.0,3,1,2,2,0,2,357.0,3,1,2,2,0,2,355.0,1,0,1,1,0,1,339.0,3,1,2,2,0,2,279.0,5,2,3,3,0,3,317.0,3,1,2,2,0,2,346.0,1,0,1,1,0,1,131.0,3,1,2,2,0,2,355.0
800,3,1,2,2,0,2,186.0,3,1,2,2,0,2,169.0,3,1,2,2,0,2,394.0,1,0,1,1,0,1,401.0,5,2,3,3,0,3,376.0,7,3,4,4,0,3,392.0,5,2,3,3,0,3,364.0,3,1,2,2,0,2,394.0,1,0,1,1,0,1,241.0,5,2,3,3,0,3,404.0,3,1,2,2,0,2,400.0,1,0,1,1,0,1,92.0,3,1,2,2,0,2,413.0,3,1,2,2,0,2,403.0,1,0,1,1,0,1,387.0,1,0,1,1,0,1,13.0,5,2,3,3,0,3,365.0,3,1,2,2,0,2,390.0,3,1,2,2,0,2,177.0,3,1,2,2,0,2,409.0
900,5,2,3,3,0,3,243.0,3,1,2,2,0,2,220.0,3,1,2,2,0,2,445.0,1,0,1,1,0,1,453.0,5,2,3,3,0,3,415.0,7,3,4,4,0,3,449.0,7,3,4,4,0,3,419.0,3,1,2,2,0,2,446.0,1,0,1,1,0,1,296.0,5,2,3,3,0,3,455.0,5,2,3,3,0,3,450.0,1,0,1,1,0,1,139.0,5,2,3,3,0,3,461.0,3,1,2,2,0,2,453.0,1,0,1,1,0,1,437.0,1,0,1,1,0,1,65.0,7,3,4,4,0,4,410.0,3,1,2,2,0,2,443.0,3,1,2,2,0,2,225.0,3,1,2,2,0,2,135.0
1000,5,2,3,3,0,3,292.0,3,1,2,2,0,2,269.0,3,1,2,2,0,2,490.0,1,0,1,1,0,1,511.0,5,2,3,3,0,3,471.0,7,3,4,4,0,3,492.0,7,3,4,4,0,3,474.0,3,1,2,2,0,2,490.0,1,0,1,1,0,1,344.0,7,3,4,4,0,3,495.0,5,2,3,3,0,3,496.0,3,1,2,2,0,2,184.0,5,2,3,3,0,3,517.0,3,1,2,2,0,2,507.0,1,0,1,1,0,1,486.0,3,1,2,2,0,2,115.0,7,3,4,4,0,4,458.0,3,1,2,2,0,2,498.0,3,1,2,2,0,2,276.0,3,1,2,2,0,2,192.0
