,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,3,1,2,2,0,2,59.0,3,1,2,2,0,2,50.0,1.0,0.0,1.0,1,0,1.0,47.0,1,0,1,1,0,1,45.0,1,0,1,1,0,1,46.0,1,0,1,1,0,1,47.0,3,1,2,2,0,2,57.0,3,1,2,2,0,2,57.0,3,1,2,2,0,2,51.0,1,0,1,1,0,1,44.0,3,1,2,2,0,2,53.0,1.0,0.0,1.0,1,0,1.0,44.0,1,0,1,1,0,1,45.0,1,0,1,1,0,1,49.0,3,1,2,2,0,2,56.0,1,0,1,1,0,1,44.0,3,1,2,2,0,2,57.0,1,0,1,1,0,1,37.0,3,1,2,2,0,2,50.0,3,1,2,2,0,2,51.0
200,3,1,2,2,0,2,104.0,3,1,2,2,0,2,102.0,3.0,1.0,2.0,2,0,2.0,95.0,3,1,2,2,0,2,94.0,1,0,1,1,0,1,95.0,3,1,2,2,0,2,95.0,3,1,2,2,0,2,103.0,3,1,2,2,0,2,109.0,3,1,2,2,0,2,96.0,3,1,2,2,0,2,96.0,3,1,2,2,0,2,94.0,1.0,0.0,1.0,1,0,1.0,96.0,1,0,1,1,0,1,99.0,3,1,2,2,0,2,101.0,3,1,2,2,0,2,108.0,3,1,2,2,0,2,103.0,3,1,2,2,0,2,116.0,3,1,2,2,0,2,88.0,3,1,2,2,0,2,95.0,3,1,2,2,0,2,102.0
300,3,1,2,2,0,2,145.0,3,1,2,2,0,2,160.0,3.0,1.0,2.0,2,0,2.0,140.0,3,1,2,2,0,2,146.0,3,1,2,2,0,2,145.0,3,1,2,2,0,2,145.0,3,1,2,2,0,2,157.0,3,1,2,2,0,2,159.0,3,1,2,2,0,2,149.0,3,1,2,2,0,2,149.0,3,1,2,2,0,2,141.0,1.0,0.0,1.0,1,0,1.0,163.0,3,1,2,2,0,2,141.0,3,1,2,2,0,2,156.0,5,2,3,3,0,3,162.0,3,1,2,2,0,2,150.0,5,2,3,3,0,3,171.0,5,2,3,3,0,3,129.0,3,1,2,2,0,2,146.0,5,2,3,3,0,3,151.0
400,5,2,3,3,0,3,200.0,3,1,2,2,0,2,208.0,5.0,2.0,3.0,3,0,3.0,189.0,5,2,3,3,0,3,199.0,3,1,2,2,0,2,190.0,5,2,3,3,0,3,200.0,5,2,3,3,0,3,209.0,5,2,3,3,0,3,205.0,5,2,3,3,0,3,196.0,3,1,2,2,0,2,198.0,3,1,2,2,0,2,191.0,3.0,1.0,2.0,2,0,2.0,206.0,3,1,2,2,0,2,193.0,5,2,3,3,0,3,208.0,7,3,4,4,0,3,212.0,3,1,2,2,0,2,203.0,5,2,3,3,0,3,224.0,5,2,3,3,0,3,180.0,3,1,2,2,0,2,192.0,5,2,3,3,0,3,198.0
500,5,2,3,3,0,3,249.0,3,1,2,2,0,2,258.0,5.0,2.0,3.0,3,0,3.0,238.0,5,2,3,3,0,3,249.0,5,2,3,3,0,3,241.0,5,2,3,3,0,3,258.0,3,1,2,2,0,2,106.0,5,2,3,3,0,3,253.0,5,2,3,3,0,3,237.0,3,1,2,2,0,2,249.0,1,0,1,1,0,1,26.0,3.0,1.0,2.0,2,0,2.0,259.0,5,2,3,3,0,3,246.0,5,2,3,3,0,3,255.0,1,0,1,1,0,1,27.0,5,2,3,3,0,3,258.0,5,2,3,3,0,3,273.0,7,3,4,4,0,4,223.0,3,1,2,2,0,2,238.0,7,3,4,4,0,4,250.0
600,7,3,4,4,0,3,294.0,3,1,2,2,0,2,312.0,7.0,3.0,4.0,4,0,3.0,291.0,9,4,5,5,0,4,296.0,5,2,3,3,0,3,296.0,5,2,3,3,0,3,307.0,3,1,2,2,0,2,148.0,5,2,3,3,0,3,309.0,5,2,3,3,0,3,282.0,3,1,2,2,0,2,301.0,3,1,2,2,0,2,73.0,3.0,1.0,2.0,2,0,2.0,299.0,5,2,3,3,0,3,291.0,5,2,3,3,0,3,305.0,3,1,2,2,0,2,70.0,7,3,4,4,0,3,311.0,1,0,1,1,0,1,62.0,9,4,5,5,0,4,270.0,3,1,2,2,0,2,289.0,7,3,4,4,0,4,304.0
700,7,3,4,4,0,3,344.0,7,3,4,4,0,3,363.0,3.0,1.0,2.0,2,0,2.0,60.0,9,4,5,5,0,4,341.0,7,3,4,4,0,3,348.0,7,3,4,4,0,4,360.0,3,1,2,2,0,2,193.0,5,2,3,3,0,3,353.0,3,1,2,2,0,2,107.0,5,2,3,3,0,3,345.0,3,1,2,2,0,2,126.0,3.0,1.0,2.0,2,0,2.0,339.0,5,2,3,3,0,3,341.0,5,2,3,3,0,3,351.0,3,1,2,2,0,2,118.0,7,3,4,4,0,3,351.0,3,1,2,2,0,2,116.0,9,4,5,5,0,4,311.0,5,2,3,3,0,3,339.0,9,4,5,5,0,4,355.0
800,9,4,5,5,0,4,396.0,7,3,4,4,0,3,420.0,3.0,1.0,2.0,2,0,2.0,113.0,9,4,5,5,0,4,393.0,7,3,4,4,0,3,404.0,7,3,4,4,0,4,403.0,3,1,2,2,0,2,236.0,5,2,3,3,0,3,396.0,5,2,3,3,0,3,152.0,5,2,3,3,0,3,394.0,5,2,3,3,0,3,173.0,3.0,1.0,2.0,2,0,2.0,394.0,5,2,3,3,0,3,391.0,5,2,3,3,0,3,401.0,5,2,3,3,0,3,179.0,7,3,4,4,0,3,402.0,3,1,2,2,0,2,164.0,9,4,5,5,0,4,363.0,5,2,3,3,0,3,399.0,11,5,6,6,0,5,404.0
900,9,4,5,5,0,4,447.0,5,2,3,3,0,3,161.0,3.0,1.0,2.0,2,0,2.0,161.0,1,0,1,1,0,1,1.0,7,3,4,4,0,3,448.0,7,3,4,4,0,4,454.0,3,1,2,2,0,2,280.0,7,3,4,4,0,3,440.0,5,2,3,3,0,3,208.0,5,2,3,3,0,3,447.0,1,0,1,1,0,1,30.0,3.0,1.0,2.0,2,0,2.0,445.0,5,2,3,3,0,3,438.0,5,2,3,3,0,3,451.0,5,2,3,3,0,3,226.0,7,3,4,4,0,3,453.0,3,1,2,2,0,2,202.0,11,5,6,6,0,5,410.0,5,2,3,3,0,3,450.0,1,0,1,1,0,1,50.0
1000,9,4,5,5,0,4,506.0,5,2,3,3,0,3,217.0,3.0,1.0,2.0,2,0,2.0,210.0,1,0,1,1,0,1,54.0,7,3,4,4,0,3,497.0,7,3,4,4,0,4,508.0,5,2,3,3,0,3,327.0,7,3,4,4,0,3,491.0,5,2,3,3,0,3,260.0,7,3,4,4,0,3,496.0,3,1,2,2,0,2,75.0,3.0,1.0,2.0,2,0,2.0,497.0,7,3,4,4,0,4,485.0,5,2,3,3,0,3,504.0,7,3,4,4,0,4,273.0,7,3,4,4,0,3,501.0,3,1,2,2,0,2,252.0,1,0,1,1,0,1,17.0,5,2,3,3,0,3,503.0,1,0,1,1,0,1,101.0
