,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,3,1,2,2,0,2,56.0,1,0,1,1,0,1,46.0,1.0,0.0,1.0,1,0,1.0,53.0,3,1,2,2,0,2,50.0,1.0,0.0,1.0,1,0,1.0,46.0,1,0,1,1,0,1,53.0,1.0,0.0,1.0,1,0,1.0,51.0,1.0,0.0,1.0,1,0,1.0,48.0,3.0,1.0,2.0,2,0,2.0,62.0,1,0,1,1,0,1,43.0,1.0,0.0,1.0,1,0,1.0,46.0,1,0,1,1,0,1,46.0,3.0,1.0,2.0,2,0,2.0,52.0,3.0,1.0,2.0,2,0,2.0,51.0,1,0,1,1,0,1,47.0,3.0,1.0,2.0,2,0,2.0,52.0,1,0,1,1,0,1,52.0,1.0,0.0,1.0,1,0,1.0,43.0,1,0,1,1,0,1,58.0,3.0,1.0,2.0,2,0,2.0,52.0
200,3,1,2,2,0,2,105.0,3,1,2,2,0,2,86.0,3.0,1.0,2.0,2,0,2.0,106.0,3,1,2,2,0,2,101.0,3.0,1.0,2.0,2,0,2.0,100.0,3,1,2,2,0,2,105.0,3.0,1.0,2.0,2,0,2.0,107.0,3.0,1.0,2.0,2,0,2.0,90.0,3.0,1.0,2.0,2,0,2.0,112.0,1,0,1,1,0,1,90.0,1.0,0.0,1.0,1,0,1.0,95.0,3,1,2,2,0,2,101.0,3.0,1.0,2.0,2,0,2.0,98.0,3.0,1.0,2.0,2,0,2.0,94.0,3,1,2,2,0,2,95.0,3.0,1.0,2.0,2,0,2.0,96.0,3,1,2,2,0,2,111.0,1.0,0.0,1.0,1,0,1.0,93.0,1,0,1,1,0,1,100.0,3.0,1.0,2.0,2,0,2.0,104.0
300,3,1,2,2,0,2,152.0,3,1,2,2,0,2,140.0,3.0,1.0,2.0,2,0,2.0,160.0,3,1,2,2,0,2,158.0,3.0,1.0,2.0,2,0,2.0,152.0,3,1,2,2,0,2,155.0,3.0,1.0,2.0,2,0,2.0,158.0,3.0,1.0,2.0,2,0,2.0,143.0,3.0,1.0,2.0,2,0,2.0,161.0,1,0,1,1,0,1,137.0,3.0,1.0,2.0,2,0,2.0,137.0,3,1,2,2,0,2,155.0,3.0,1.0,2.0,2,0,2.0,154.0,3.0,1.0,2.0,2,0,2.0,139.0,3,1,2,2,0,2,150.0,3.0,1.0,2.0,2,0,2.0,137.0,3,1,2,2,0,2,168.0,3.0,1.0,2.0,2,0,2.0,145.0,3,1,2,2,0,2,157.0,3.0,1.0,2.0,2,0,2.0,158.0
400,3,1,2,2,0,2,195.0,3,1,2,2,0,2,186.0,3.0,1.0,2.0,2,0,2.0,205.0,3,1,2,2,0,2,209.0,3.0,1.0,2.0,2,0,2.0,194.0,3,1,2,2,0,2,201.0,3.0,1.0,2.0,2,0,2.0,206.0,3.0,1.0,2.0,2,0,2.0,201.0,3.0,1.0,2.0,2,0,2.0,208.0,1,0,1,1,0,1,175.0,3.0,1.0,2.0,2,0,2.0,181.0,3,1,2,2,0,2,202.0,3.0,1.0,2.0,2,0,2.0,206.0,3.0,1.0,2.0,2,0,2.0,189.0,3,1,2,2,0,2,203.0,3.0,1.0,2.0,2,0,2.0,184.0,3,1,2,2,0,2,216.0,3.0,1.0,2.0,2,0,2.0,196.0,3,1,2,2,0,2,207.0,3.0,1.0,2.0,2,0,2.0,204.0
500,3,1,2,2,0,2,244.0,3,1,2,2,0,2,236.0,3.0,1.0,2.0,2,0,2.0,247.0,3,1,2,2,0,2,249.0,3.0,1.0,2.0,2,0,2.0,250.0,3,1,2,2,0,2,249.0,3.0,1.0,2.0,2,0,2.0,255.0,3.0,1.0,2.0,2,0,2.0,244.0,3.0,1.0,2.0,2,0,2.0,259.0,3,1,2,2,0,2,226.0,3.0,1.0,2.0,2,0,2.0,238.0,3,1,2,2,0,2,251.0,3.0,1.0,2.0,2,0,2.0,257.0,3.0,1.0,2.0,2,0,2.0,234.0,3,1,2,2,0,2,256.0,3.0,1.0,2.0,2,0,2.0,238.0,3,1,2,2,0,2,266.0,3.0,1.0,2.0,2,0,2.0,241.0,3,1,2,2,0,2,257.0,3.0,1.0,2.0,2,0,2.0,252.0
600,3,1,2,2,0,2,285.0,3,1,2,2,0,2,283.0,3.0,1.0,2.0,2,0,2.0,299.0,3,1,2,2,0,2,301.0,3.0,1.0,2.0,2,0,2.0,310.0,3,1,2,2,0,2,298.0,3.0,1.0,2.0,2,0,2.0,304.0,3.0,1.0,2.0,2,0,2.0,296.0,3.0,1.0,2.0,2,0,2.0,307.0,3,1,2,2,0,2,275.0,3.0,1.0,2.0,2,0,2.0,284.0,3,1,2,2,0,2,293.0,3.0,1.0,2.0,2,0,2.0,310.0,3.0,1.0,2.0,2,0,2.0,284.0,3,1,2,2,0,2,307.0,3.0,1.0,2.0,2,0,2.0,290.0,3,1,2,2,0,2,315.0,3.0,1.0,2.0,2,0,2.0,292.0,3,1,2,2,0,2,310.0,3.0,1.0,2.0,2,0,2.0,296.0
700,3,1,2,2,0,2,332.0,3,1,2,2,0,2,331.0,3.0,1.0,2.0,2,0,2.0,348.0,3,1,2,2,0,2,354.0,3.0,1.0,2.0,2,0,2.0,365.0,3,1,2,2,0,2,344.0,5.0,2.0,3.0,3,0,3.0,349.0,3.0,1.0,2.0,2,0,2.0,350.0,3.0,1.0,2.0,2,0,2.0,365.0,3,1,2,2,0,2,336.0,3.0,1.0,2.0,2,0,2.0,333.0,3,1,2,2,0,2,337.0,3.0,1.0,2.0,2,0,2.0,359.0,3.0,1.0,2.0,2,0,2.0,330.0,3,1,2,2,0,2,360.0,3.0,1.0,2.0,2,0,2.0,338.0,3,1,2,2,0,2,359.0,3.0,1.0,2.0,2,0,2.0,352.0,3,1,2,2,0,2,363.0,5.0,2.0,3.0,3,0,3.0,342.0
800,3,1,2,2,0,2,383.0,3,1,2,2,0,2,376.0,3.0,1.0,2.0,2,0,2.0,396.0,5,2,3,3,0,3,402.0,5.0,2.0,3.0,3,0,3.0,417.0,3,1,2,2,0,2,394.0,5.0,2.0,3.0,3,0,3.0,395.0,3.0,1.0,2.0,2,0,2.0,401.0,3.0,1.0,2.0,2,0,2.0,407.0,3,1,2,2,0,2,391.0,3.0,1.0,2.0,2,0,2.0,390.0,5,2,3,3,0,3,383.0,3.0,1.0,2.0,2,0,2.0,404.0,3.0,1.0,2.0,2,0,2.0,373.0,3,1,2,2,0,2,409.0,3.0,1.0,2.0,2,0,2.0,395.0,3,1,2,2,0,2,407.0,3.0,1.0,2.0,2,0,2.0,410.0,3,1,2,2,0,2,411.0,5.0,2.0,3.0,3,0,3.0,393.0
900,3,1,2,2,0,2,432.0,3,1,2,2,0,2,424.0,5.0,2.0,3.0,3,0,3.0,446.0,5,2,3,3,0,3,452.0,5.0,2.0,3.0,3,0,3.0,473.0,3,1,2,2,0,2,439.0,5.0,2.0,3.0,3,0,3.0,441.0,3.0,1.0,2.0,2,0,2.0,451.0,5.0,2.0,3.0,3,0,3.0,462.0,3,1,2,2,0,2,442.0,3.0,1.0,2.0,2,0,2.0,445.0,5,2,3,3,0,3,419.0,3.0,1.0,2.0,2,0,2.0,453.0,5.0,2.0,3.0,3,0,3.0,428.0,3,1,2,2,0,2,455.0,5.0,2.0,3.0,3,0,3.0,441.0,3,1,2,2,0,2,462.0,3.0,1.0,2.0,2,0,2.0,459.0,3,1,2,2,0,2,460.0,5.0,2.0,3.0,3,0,3.0,446.0
1000,3,1,2,2,0,2,478.0,3,1,2,2,0,2,487.0,5.0,2.0,3.0,3,0,3.0,495.0,5,2,3,3,0,3,503.0,5.0,2.0,3.0,3,0,3.0,529.0,3,1,2,2,0,2,492.0,5.0,2.0,3.0,3,0,3.0,484.0,5.0,2.0,3.0,3,0,3.0,504.0,7.0,3.0,4.0,4,0,3.0,513.0,3,1,2,2,0,2,495.0,3.0,1.0,2.0,2,0,2.0,500.0,5,2,3,3,0,3,466.0,3.0,1.0,2.0,2,0,2.0,497.0,5.0,2.0,3.0,3,0,3.0,472.0,3,1,2,2,0,2,514.0,5.0,2.0,3.0,3,0,3.0,497.0,3,1,2,2,0,2,509.0,3.0,1.0,2.0,2,0,2.0,512.0,3,1,2,2,0,2,505.0,5.0,2.0,3.0,3,0,3.0,492.0
