,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,3,1,2,2,0,2,50.0,1,0,1,1,0,1,54.0,1,0,1,1,0,1,49.0,1,0,1,1,0,1,47.0,1,0,1,1,0,1,49.0,3,1,2,2,0,2,56.0,1,0,1,1,0,1,44.0,1,0,1,1,0,1,43.0,3,1,2,2,0,2,53.0,1,0,1,1,0,1,51.0,1,0,1,1,0,1,51.0,3,1,2,2,0,2,51.0,1,0,1,1,0,1,44.0,1,0,1,1,0,1,41.0,3,1,2,2,0,2,51.0,3,1,2,2,0,2,59.0,3,1,2,2,0,2,50.0,1,0,1,1,0,1,41.0,1,0,1,1,0,1,43.0,1,0,1,1,0,1,40.0
200,3,1,2,2,0,2,95.0,1,0,1,1,0,1,94.0,1,0,1,1,0,1,99.0,3,1,2,2,0,2,103.0,3,1,2,2,0,2,67.0,3,1,2,2,0,2,110.0,3,1,2,2,0,2,93.0,3,1,2,2,0,2,54.0,3,1,2,2,0,2,103.0,3,1,2,2,0,2,59.0,3,1,2,2,0,2,105.0,5,2,3,3,0,3,105.0,3,1,2,2,0,2,99.0,3,1,2,2,0,2,91.0,3,1,2,2,0,2,73.0,3,1,2,2,0,2,113.0,1,0,1,1,0,1,67.0,1,0,1,1,0,1,89.0,1,0,1,1,0,1,98.0,1,0,1,1,0,1,58.0
300,3,1,2,2,0,2,136.0,3,1,2,2,0,2,137.0,3,1,2,2,0,2,148.0,5,2,3,3,0,3,166.0,3,1,2,2,0,2,118.0,3,1,2,2,0,2,163.0,5,2,3,3,0,3,138.0,3,1,2,2,0,2,105.0,1,0,1,1,0,1,89.0,3,1,2,2,0,2,107.0,3,1,2,2,0,2,150.0,5,2,3,3,0,3,153.0,1,0,1,1,0,1,30.0,3,1,2,2,0,2,140.0,3,1,2,2,0,2,119.0,3,1,2,2,0,2,168.0,3,1,2,2,0,2,123.0,3,1,2,2,0,2,117.0,3,1,2,2,0,2,153.0,3,1,2,2,0,2,108.0
400,3,1,2,2,0,2,182.0,3,1,2,2,0,2,189.0,3,1,2,2,0,2,195.0,5,2,3,3,0,3,213.0,3,1,2,2,0,2,169.0,1,0,1,1,0,1,78.0,7,3,4,4,0,3,186.0,3,1,2,2,0,2,151.0,3,1,2,2,0,2,137.0,3,1,2,2,0,2,162.0,3,1,2,2,0,2,202.0,5,2,3,3,0,3,201.0,3,1,2,2,0,2,75.0,5,2,3,3,0,3,191.0,5,2,3,3,0,3,171.0,5,2,3,3,0,3,218.0,3,1,2,2,0,2,169.0,3,1,2,2,0,2,169.0,3,1,2,2,0,2,203.0,3,1,2,2,0,2,149.0
500,5,2,3,3,0,3,229.0,3,1,2,2,0,2,236.0,3,1,2,2,0,2,234.0,7,3,4,4,0,3,261.0,3,1,2,2,0,2,225.0,3,1,2,2,0,2,127.0,7,3,4,4,0,3,228.0,3,1,2,2,0,2,193.0,3,1,2,2,0,2,187.0,3,1,2,2,0,2,215.0,3,1,2,2,0,2,250.0,5,2,3,3,0,3,248.0,3,1,2,2,0,2,126.0,5,2,3,3,0,3,249.0,5,2,3,3,0,3,223.0,5,2,3,3,0,3,273.0,3,1,2,2,0,2,215.0,3,1,2,2,0,2,215.0,3,1,2,2,0,2,264.0,3,1,2,2,0,2,198.0
600,5,2,3,3,0,3,279.0,3,1,2,2,0,2,286.0,3,1,2,2,0,2,280.0,7,3,4,4,0,3,312.0,5,2,3,3,0,3,271.0,3,1,2,2,0,2,174.0,7,3,4,4,0,3,285.0,5,2,3,3,0,3,234.0,3,1,2,2,0,2,239.0,3,1,2,2,0,2,272.0,3,1,2,2,0,2,304.0,1,0,1,1,0,1,46.0,3,1,2,2,0,2,178.0,7,3,4,4,0,3,297.0,5,2,3,3,0,3,276.0,5,2,3,3,0,3,328.0,5,2,3,3,0,3,266.0,3,1,2,2,0,2,264.0,3,1,2,2,0,2,306.0,3,1,2,2,0,2,251.0
700,5,2,3,3,0,3,323.0,3,1,2,2,0,2,332.0,3,1,2,2,0,2,338.0,9,4,5,5,0,4,364.0,5,2,3,3,0,3,321.0,5,2,3,3,0,3,217.0,9,4,5,5,0,4,326.0,5,2,3,3,0,3,283.0,5,2,3,3,0,3,297.0,5,2,3,3,0,3,323.0,3,1,2,2,0,2,359.0,3,1,2,2,0,2,98.0,5,2,3,3,0,3,228.0,7,3,4,4,0,3,343.0,5,2,3,3,0,3,317.0,5,2,3,3,0,3,379.0,5,2,3,3,0,3,318.0,3,1,2,2,0,2,316.0,3,1,2,2,0,2,356.0,1,0,1,1,0,1,48.0
800,5,2,3,3,0,3,374.0,3,1,2,2,0,2,373.0,7,3,4,4,0,3,391.0,9,4,5,5,0,4,410.0,5,2,3,3,0,3,375.0,5,2,3,3,0,3,264.0,9,4,5,5,0,4,372.0,7,3,4,4,0,3,336.0,7,3,4,4,0,3,350.0,5,2,3,3,0,3,387.0,3,1,2,2,0,2,407.0,3,1,2,2,0,2,143.0,1,0,1,1,0,1,34.0,9,4,5,5,0,4,395.0,1,0,1,1,0,1,36.0,5,2,3,3,0,3,433.0,5,2,3,3,0,3,373.0,7,3,4,4,0,3,371.0,5,2,3,3,0,3,401.0,3,1,2,2,0,2,98.0
900,5,2,3,3,0,3,425.0,5,2,3,3,0,3,420.0,7,3,4,4,0,3,445.0,9,4,5,5,0,4,468.0,5,2,3,3,0,3,416.0,7,3,4,4,0,3,322.0,9,4,5,5,0,4,421.0,7,3,4,4,0,3,384.0,7,3,4,4,0,3,398.0,7,3,4,4,0,4,428.0,3,1,2,2,0,2,456.0,3,1,2,2,0,2,188.0,3,1,2,2,0,2,82.0,9,4,5,5,0,4,439.0,3,1,2,2,0,2,79.0,5,2,3,3,0,3,487.0,5,2,3,3,0,3,421.0,7,3,4,4,0,3,423.0,5,2,3,3,0,3,451.0,3,1,2,2,0,2,153.0
1000,7,3,4,4,0,3,477.0,5,2,3,3,0,3,467.0,7,3,4,4,0,3,497.0,9,4,5,5,0,4,514.0,5,2,3,3,0,3,464.0,7,3,4,4,0,3,369.0,13,6,7,7,0,5,476.0,7,3,4,4,0,3,430.0,7,3,4,4,0,3,446.0,7,3,4,4,0,4,469.0,5,2,3,3,0,3,508.0,3,1,2,2,0,2,242.0,1,0,1,1,0,1,20.0,1,0,1,1,0,1,52.0,3,1,2,2,0,2,126.0,5,2,3,3,0,3,539.0,5,2,3,3,0,3,463.0,7,3,4,4,0,3,472.0,5,2,3,3,0,3,508.0,5,2,3,3,0,3,202.0
1100,9,4,5,5,0,4,523.0,7,3,4,4,0,4,510.0,7,3,4,4,0,3,548.0,9,4,5,5,0,4,565.0,5,2,3,3,0,3,513.0,7,3,4,4,0,3,427.0,3,1,2,2,0,2,104.0,7,3,4,4,0,3,481.0,7,3,4,4,0,3,494.0,1,0,1,1,0,1,72.0,5,2,3,3,0,3,557.0,3,1,2,2,0,2,296.0,1,0,1,1,0,1,70.0,1,0,1,1,0,1,102.0,3,1,2,2,0,2,171.0,5,2,3,3,0,3,580.0,9,4,5,5,0,4,519.0,9,4,5,5,0,4,529.0,5,2,3,3,0,3,569.0,5,2,3,3,0,3,255.0
