,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,1,0,1,1,0,1,42.0,1,0,1,1,0,1,50.0,1,0,1,1,0,1,48.0,1.0,0.0,1.0,1,0,1.0,49.0,1,0,1,1,0,1,52.0,1,0,1,1,0,1,61.0,1,0,1,1,0,1,52.0,3,1,2,2,0,2,57.0,1,0,1,1,0,1,49.0,1,0,1,1,0,1,52.0,1.0,0.0,1.0,1,0,1.0,49.0,1.0,0.0,1.0,1,0,1.0,54.0,3.0,1.0,2.0,2,0,2.0,51.0,1,0,1,1,0,1,52.0,1,0,1,1,0,1,53.0,1,0,1,1,0,1,44.0,3,1,2,2,0,2,51.0,1,0,1,1,0,1,50.0,3,1,2,2,0,2,50.0,1,0,1,1,0,1,49.0
200,1,0,1,1,0,1,90.0,1,0,1,1,0,1,100.0,1,0,1,1,0,1,99.0,1.0,0.0,1.0,1,0,1.0,99.0,1,0,1,1,0,1,111.0,3,1,2,2,0,2,123.0,1,0,1,1,0,1,100.0,3,1,2,2,0,2,103.0,1,0,1,1,0,1,103.0,3,1,2,2,0,2,106.0,1.0,0.0,1.0,1,0,1.0,104.0,3.0,1.0,2.0,2,0,2.0,112.0,3.0,1.0,2.0,2,0,2.0,99.0,1,0,1,1,0,1,106.0,1,0,1,1,0,1,99.0,1,0,1,1,0,1,97.0,3,1,2,2,0,2,109.0,1,0,1,1,0,1,103.0,3,1,2,2,0,2,106.0,3,1,2,2,0,2,97.0
300,1,0,1,1,0,1,138.0,1,0,1,1,0,1,154.0,1,0,1,1,0,1,145.0,1.0,0.0,1.0,1,0,1.0,153.0,1,0,1,1,0,1,155.0,3,1,2,2,0,2,169.0,1,0,1,1,0,1,147.0,3,1,2,2,0,2,158.0,1,0,1,1,0,1,152.0,3,1,2,2,0,2,149.0,1.0,0.0,1.0,1,0,1.0,154.0,3.0,1.0,2.0,2,0,2.0,157.0,3.0,1.0,2.0,2,0,2.0,148.0,1,0,1,1,0,1,157.0,1,0,1,1,0,1,149.0,1,0,1,1,0,1,138.0,3,1,2,2,0,2,160.0,1,0,1,1,0,1,151.0,1,0,1,1,0,1,35.0,3,1,2,2,0,2,138.0
400,1,0,1,1,0,1,187.0,1,0,1,1,0,1,200.0,1,0,1,1,0,1,205.0,1.0,0.0,1.0,1,0,1.0,203.0,1,0,1,1,0,1,197.0,3,1,2,2,0,2,219.0,3,1,2,2,0,2,202.0,3,1,2,2,0,2,218.0,1,0,1,1,0,1,200.0,3,1,2,2,0,2,209.0,1.0,0.0,1.0,1,0,1.0,212.0,3.0,1.0,2.0,2,0,2.0,208.0,3.0,1.0,2.0,2,0,2.0,205.0,1,0,1,1,0,1,196.0,1,0,1,1,0,1,200.0,1,0,1,1,0,1,185.0,3,1,2,2,0,2,212.0,1,0,1,1,0,1,202.0,1,0,1,1,0,1,82.0,3,1,2,2,0,2,191.0
500,1,0,1,1,0,1,240.0,1,0,1,1,0,1,255.0,1,0,1,1,0,1,25.0,1.0,0.0,1.0,1,0,1.0,248.0,1,0,1,1,0,1,247.0,3,1,2,2,0,2,267.0,1,0,1,1,0,1,29.0,5,2,3,3,0,3,271.0,3,1,2,2,0,2,250.0,1,0,1,1,0,1,114.0,1.0,0.0,1.0,1,0,1.0,25.0,3.0,1.0,2.0,2,0,2.0,257.0,3.0,1.0,2.0,2,0,2.0,260.0,1,0,1,1,0,1,249.0,1,0,1,1,0,1,248.0,1,0,1,1,0,1,234.0,3,1,2,2,0,2,256.0,1,0,1,1,0,1,260.0,1,0,1,1,0,1,134.0,1,0,1,1,0,1,115.0
600,1,0,1,1,0,1,61.0,1,0,1,1,0,1,311.0,1,0,1,1,0,1,76.0,1.0,0.0,1.0,1,0,1.0,45.0,1,0,1,1,0,1,23.0,1,0,1,1,0,1,76.0,1,0,1,1,0,1,78.0,5,2,3,3,0,3,314.0,3,1,2,2,0,2,292.0,1,0,1,1,0,1,166.0,1.0,0.0,1.0,1,0,1.0,77.0,1.0,0.0,1.0,1,0,1.0,67.0,3.0,1.0,2.0,2,0,2.0,309.0,3,1,2,2,0,2,60.0,1,0,1,1,0,1,77.0,1,0,1,1,0,1,281.0,3,1,2,2,0,2,303.0,1,0,1,1,0,1,57.0,1,0,1,1,0,1,185.0,1,0,1,1,0,1,162.0
700,3,1,2,2,0,2,100.0,1,0,1,1,0,1,370.0,1,0,1,1,0,1,122.0,1.0,0.0,1.0,1,0,1.0,96.0,1,0,1,1,0,1,74.0,3,1,2,2,0,2,127.0,1,0,1,1,0,1,127.0,5,2,3,3,0,3,376.0,1,0,1,1,0,1,71.0,1,0,1,1,0,1,207.0,1.0,0.0,1.0,1,0,1.0,128.0,1.0,0.0,1.0,1,0,1.0,113.0,3.0,1.0,2.0,2,0,2.0,362.0,3,1,2,2,0,2,114.0,1,0,1,1,0,1,122.0,1,0,1,1,0,1,330.0,3,1,2,2,0,2,358.0,3,1,2,2,0,2,110.0,1,0,1,1,0,1,233.0,1,0,1,1,0,1,215.0
800,3,1,2,2,0,2,149.0,3,1,2,2,0,2,122.0,1,0,1,1,0,1,181.0,3.0,1.0,2.0,2,0,2.0,142.0,1,0,1,1,0,1,122.0,3,1,2,2,0,2,176.0,1,0,1,1,0,1,176.0,5,2,3,3,0,3,431.0,1,0,1,1,0,1,125.0,1,0,1,1,0,1,264.0,1.0,0.0,1.0,1,0,1.0,172.0,1.0,0.0,1.0,1,0,1.0,165.0,5.0,2.0,3.0,3,0,3.0,413.0,3,1,2,2,0,2,170.0,1,0,1,1,0,1,164.0,3,1,2,2,0,2,123.0,3,1,2,2,0,2,415.0,3,1,2,2,0,2,155.0,1,0,1,1,0,1,286.0,1,0,1,1,0,1,267.0
900,3,1,2,2,0,2,203.0,3,1,2,2,0,2,176.0,1,0,1,1,0,1,239.0,3.0,1.0,2.0,2,0,2.0,189.0,3,1,2,2,0,2,178.0,3,1,2,2,0,2,225.0,1,0,1,1,0,1,235.0,3,1,2,2,0,2,194.0,1,0,1,1,0,1,176.0,1,0,1,1,0,1,308.0,1.0,0.0,1.0,1,0,1.0,210.0,1.0,0.0,1.0,1,0,1.0,223.0,1.0,0.0,1.0,1,0,1.0,70.0,3,1,2,2,0,2,217.0,1,0,1,1,0,1,209.0,3,1,2,2,0,2,169.0,1,0,1,1,0,1,72.0,3,1,2,2,0,2,199.0,1,0,1,1,0,1,16.0,1,0,1,1,0,1,330.0
1000,3,1,2,2,0,2,256.0,3,1,2,2,0,2,221.0,1,0,1,1,0,1,55.0,3.0,1.0,2.0,2,0,2.0,241.0,3,1,2,2,0,2,223.0,3,1,2,2,0,2,273.0,1,0,1,1,0,1,288.0,3,1,2,2,0,2,250.0,1,0,1,1,0,1,228.0,1,0,1,1,0,1,354.0,1.0,0.0,1.0,1,0,1.0,263.0,1.0,0.0,1.0,1,0,1.0,269.0,3.0,1.0,2.0,2,0,2.0,118.0,3,1,2,2,0,2,264.0,1,0,1,1,0,1,269.0,3,1,2,2,0,2,218.0,1,0,1,1,0,1,126.0,3,1,2,2,0,2,253.0,1,0,1,1,0,1,71.0,1,0,1,1,0,1,386.0
