,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,1,0,1,1,0,1,51.0,1,0,1,1,0,1,56.0,1.0,0.0,1.0,1,0,1.0,38.0,1,0,1,1,0,1,58.0,1,0,1,1,0,1,54.0,1,0,1,1,0,1,53.0,3,1,2,2,0,2,51.0,1,0,1,1,0,1,46.0,1,0,1,1,0,1,42.0,1,0,1,1,0,1,54.0,1,0,1,1,0,1,48.0,1,0,1,1,0,1,56.0,3,1,2,2,0,2,56.0,1,0,1,1,0,1,40.0,1,0,1,1,0,1,56.0,3,1,2,2,0,2,57.0,1,0,1,1,0,1,48.0,1,0,1,1,0,1,53.0,1,0,1,1,0,1,54.0,1,0,1,1,0,1,50.0
200,1,0,1,1,0,1,100.0,1,0,1,1,0,1,102.0,1.0,0.0,1.0,1,0,1.0,82.0,3,1,2,2,0,2,111.0,3,1,2,2,0,2,109.0,1,0,1,1,0,1,111.0,3,1,2,2,0,2,96.0,1,0,1,1,0,1,99.0,3,1,2,2,0,2,90.0,1,0,1,1,0,1,98.0,1,0,1,1,0,1,92.0,1,0,1,1,0,1,108.0,3,1,2,2,0,2,107.0,3,1,2,2,0,2,93.0,1,0,1,1,0,1,98.0,3,1,2,2,0,2,101.0,1,0,1,1,0,1,99.0,3,1,2,2,0,2,100.0,1,0,1,1,0,1,108.0,1,0,1,1,0,1,98.0
300,3,1,2,2,0,2,151.0,1,0,1,1,0,1,167.0,1.0,0.0,1.0,1,0,1.0,130.0,3,1,2,2,0,2,162.0,3,1,2,2,0,2,161.0,1,0,1,1,0,1,157.0,5,2,3,3,0,3,150.0,1,0,1,1,0,1,154.0,3,1,2,2,0,2,141.0,1,0,1,1,0,1,153.0,1,0,1,1,0,1,146.0,1,0,1,1,0,1,153.0,3,1,2,2,0,2,155.0,3,1,2,2,0,2,146.0,3,1,2,2,0,2,147.0,3,1,2,2,0,2,154.0,1,0,1,1,0,1,146.0,3,1,2,2,0,2,151.0,1,0,1,1,0,1,151.0,1,0,1,1,0,1,149.0
400,3,1,2,2,0,2,194.0,1,0,1,1,0,1,220.0,1.0,0.0,1.0,1,0,1.0,172.0,3,1,2,2,0,2,210.0,3,1,2,2,0,2,215.0,1,0,1,1,0,1,215.0,7,3,4,4,0,3,205.0,1,0,1,1,0,1,209.0,5,2,3,3,0,3,195.0,1,0,1,1,0,1,207.0,3,1,2,2,0,2,202.0,1,0,1,1,0,1,206.0,5,2,3,3,0,3,217.0,5,2,3,3,0,3,195.0,3,1,2,2,0,2,194.0,3,1,2,2,0,2,199.0,1,0,1,1,0,1,209.0,3,1,2,2,0,2,206.0,3,1,2,2,0,2,206.0,1,0,1,1,0,1,200.0
500,3,1,2,2,0,2,248.0,3,1,2,2,0,2,263.0,1.0,0.0,1.0,1,0,1.0,227.0,3,1,2,2,0,2,256.0,3,1,2,2,0,2,263.0,3,1,2,2,0,2,264.0,9,4,5,5,0,4,262.0,1,0,1,1,0,1,252.0,5,2,3,3,0,3,244.0,1,0,1,1,0,1,248.0,3,1,2,2,0,2,246.0,1,0,1,1,0,1,255.0,5,2,3,3,0,3,266.0,5,2,3,3,0,3,253.0,3,1,2,2,0,2,245.0,3,1,2,2,0,2,249.0,1,0,1,1,0,1,256.0,3,1,2,2,0,2,267.0,3,1,2,2,0,2,251.0,3,1,2,2,0,2,254.0
600,3,1,2,2,0,2,306.0,3,1,2,2,0,2,316.0,3.0,1.0,2.0,2,0,2.0,277.0,5,2,3,3,0,3,306.0,5,2,3,3,0,3,300.0,3,1,2,2,0,2,312.0,9,4,5,5,0,4,313.0,1,0,1,1,0,1,302.0,5,2,3,3,0,3,296.0,1,0,1,1,0,1,297.0,3,1,2,2,0,2,295.0,1,0,1,1,0,1,305.0,5,2,3,3,0,3,310.0,5,2,3,3,0,3,309.0,3,1,2,2,0,2,295.0,3,1,2,2,0,2,302.0,1,0,1,1,0,1,313.0,5,2,3,3,0,3,319.0,3,1,2,2,0,2,299.0,3,1,2,2,0,2,303.0
700,3,1,2,2,0,2,359.0,3,1,2,2,0,2,365.0,3.0,1.0,2.0,2,0,2.0,328.0,5,2,3,3,0,3,347.0,7,3,4,4,0,3,350.0,3,1,2,2,0,2,367.0,9,4,5,5,0,4,363.0,1,0,1,1,0,1,346.0,7,3,4,4,0,3,353.0,1,0,1,1,0,1,350.0,3,1,2,2,0,2,351.0,1,0,1,1,0,1,357.0,7,3,4,4,0,3,364.0,5,2,3,3,0,3,357.0,3,1,2,2,0,2,345.0,5,2,3,3,0,3,351.0,3,1,2,2,0,2,363.0,5,2,3,3,0,3,373.0,5,2,3,3,0,3,347.0,3,1,2,2,0,2,358.0
800,3,1,2,2,0,2,406.0,3,1,2,2,0,2,414.0,3.0,1.0,2.0,2,0,2.0,378.0,5,2,3,3,0,3,392.0,7,3,4,4,0,3,399.0,3,1,2,2,0,2,423.0,9,4,5,5,0,4,410.0,1,0,1,1,0,1,395.0,7,3,4,4,0,3,406.0,1,0,1,1,0,1,397.0,3,1,2,2,0,2,400.0,1,0,1,1,0,1,404.0,7,3,4,4,0,3,414.0,5,2,3,3,0,3,409.0,3,1,2,2,0,2,391.0,5,2,3,3,0,3,400.0,3,1,2,2,0,2,419.0,5,2,3,3,0,3,424.0,7,3,4,4,0,3,391.0,3,1,2,2,0,2,410.0
900,3,1,2,2,0,2,457.0,3,1,2,2,0,2,466.0,3.0,1.0,2.0,2,0,2.0,420.0,5,2,3,3,0,3,446.0,7,3,4,4,0,3,450.0,3,1,2,2,0,2,470.0,9,4,5,5,0,4,462.0,1,0,1,1,0,1,449.0,7,3,4,4,0,3,457.0,3,1,2,2,0,2,442.0,3,1,2,2,0,2,448.0,1,0,1,1,0,1,446.0,9,4,5,5,0,4,471.0,5,2,3,3,0,3,462.0,5,2,3,3,0,3,444.0,7,3,4,4,0,3,448.0,3,1,2,2,0,2,472.0,7,3,4,4,0,4,471.0,7,3,4,4,0,3,442.0,3,1,2,2,0,2,451.0
1000,5,2,3,3,0,3,507.0,3,1,2,2,0,2,522.0,3.0,1.0,2.0,2,0,2.0,466.0,7,3,4,4,0,4,487.0,7,3,4,4,0,3,489.0,3,1,2,2,0,2,518.0,9,4,5,5,0,4,510.0,3,1,2,2,0,2,488.0,7,3,4,4,0,3,509.0,3,1,2,2,0,2,494.0,3,1,2,2,0,2,508.0,1,0,1,1,0,1,493.0,9,4,5,5,0,4,519.0,5,2,3,3,0,3,510.0,5,2,3,3,0,3,492.0,7,3,4,4,0,3,495.0,3,1,2,2,0,2,517.0,7,3,4,4,0,4,512.0,7,3,4,4,0,3,491.0,3,1,2,2,0,2,514.0
