,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,3,1,2,2,0,2,52.0,1,0,1,1,0,1,46.0,1,0,1,1,0,1,50.0,1,0,1,1,0,1,49.0,1,0,1,1,0,1,51.0,3,1,2,2,0,2,51.0,3,1,2,2,0,2,52.0,3,1,2,2,0,2,53.0,3.0,1.0,2.0,2,0,2.0,52.0,1,0,1,1,0,1,50.0,3,1,2,2,0,2,52.0,3,1,2,2,0,2,52.0,1,0,1,1,0,1,45.0,1,0,1,1,0,1,47.0,1.0,0.0,1.0,1,0,1.0,50.0,3,1,2,2,0,2,58.0,3,1,2,2,0,2,53.0,3,1,2,2,0,2,54.0,3.0,1.0,2.0,2,0,2.0,52.0,3,1,2,2,0,2,56.0
200,3,1,2,2,0,2,105.0,1,0,1,1,0,1,93.0,3,1,2,2,0,2,100.0,3,1,2,2,0,2,102.0,1,0,1,1,0,1,97.0,3,1,2,2,0,2,103.0,3,1,2,2,0,2,102.0,3,1,2,2,0,2,101.0,3.0,1.0,2.0,2,0,2.0,103.0,1,0,1,1,0,1,46.0,3,1,2,2,0,2,104.0,3,1,2,2,0,2,97.0,1,0,1,1,0,1,90.0,3,1,2,2,0,2,91.0,1.0,0.0,1.0,1,0,1.0,43.0,3,1,2,2,0,2,115.0,3,1,2,2,0,2,103.0,3,1,2,2,0,2,105.0,3.0,1.0,2.0,2,0,2.0,95.0,3,1,2,2,0,2,105.0
300,3,1,2,2,0,2,156.0,3,1,2,2,0,2,144.0,3,1,2,2,0,2,150.0,1,0,1,1,0,1,38.0,3,1,2,2,0,2,147.0,1,0,1,1,0,1,33.0,3,1,2,2,0,2,148.0,3,1,2,2,0,2,84.0,3.0,1.0,2.0,2,0,2.0,54.0,3,1,2,2,0,2,101.0,3,1,2,2,0,2,93.0,3,1,2,2,0,2,151.0,1,0,1,1,0,1,138.0,3,1,2,2,0,2,138.0,3.0,1.0,2.0,2,0,2.0,98.0,3,1,2,2,0,2,163.0,3,1,2,2,0,2,156.0,3,1,2,2,0,2,152.0,3.0,1.0,2.0,2,0,2.0,149.0,3,1,2,2,0,2,154.0
400,1,0,1,1,0,1,5.0,1,0,1,1,0,1,8.0,3,1,2,2,0,2,212.0,1,0,1,1,0,1,84.0,1,0,1,1,0,1,49.0,3,1,2,2,0,2,86.0,3,1,2,2,0,2,82.0,3,1,2,2,0,2,130.0,3.0,1.0,2.0,2,0,2.0,110.0,5,2,3,3,0,3,161.0,5,2,3,3,0,3,139.0,3,1,2,2,0,2,86.0,1,0,1,1,0,1,9.0,1,0,1,1,0,1,5.0,3.0,1.0,2.0,2,0,2.0,141.0,3,1,2,2,0,2,70.0,3,1,2,2,0,2,67.0,5,2,3,3,0,3,206.0,3.0,1.0,2.0,2,0,2.0,195.0,1,0,1,1,0,1,8.0
500,1,0,1,1,0,1,48.0,3,1,2,2,0,2,59.0,1,0,1,1,0,1,57.0,3,1,2,2,0,2,133.0,3,1,2,2,0,2,95.0,3,1,2,2,0,2,147.0,3,1,2,2,0,2,137.0,3,1,2,2,0,2,179.0,3.0,1.0,2.0,2,0,2.0,163.0,7,3,4,4,0,3,215.0,5,2,3,3,0,3,190.0,3,1,2,2,0,2,134.0,3,1,2,2,0,2,57.0,3,1,2,2,0,2,55.0,3.0,1.0,2.0,2,0,2.0,190.0,3,1,2,2,0,2,114.0,3,1,2,2,0,2,112.0,3,1,2,2,0,2,54.0,5.0,2.0,3.0,3,0,3.0,247.0,3,1,2,2,0,2,63.0
600,3,1,2,2,0,2,57.0,3,1,2,2,0,2,103.0,3,1,2,2,0,2,110.0,3,1,2,2,0,2,177.0,3,1,2,2,0,2,144.0,3,1,2,2,0,2,202.0,3,1,2,2,0,2,189.0,5,2,3,3,0,3,232.0,3.0,1.0,2.0,2,0,2.0,211.0,9,4,5,5,0,4,266.0,5,2,3,3,0,3,245.0,3,1,2,2,0,2,189.0,3,1,2,2,0,2,106.0,1,0,1,1,0,1,55.0,3.0,1.0,2.0,2,0,2.0,245.0,3,1,2,2,0,2,172.0,3,1,2,2,0,2,155.0,3,1,2,2,0,2,96.0,3.0,1.0,2.0,2,0,2.0,112.0,3,1,2,2,0,2,109.0
700,3,1,2,2,0,2,102.0,3,1,2,2,0,2,150.0,3,1,2,2,0,2,161.0,3,1,2,2,0,2,233.0,5,2,3,3,0,3,196.0,3,1,2,2,0,2,253.0,3,1,2,2,0,2,238.0,3,1,2,2,0,2,82.0,3.0,1.0,2.0,2,0,2.0,265.0,9,4,5,5,0,4,315.0,5,2,3,3,0,3,295.0,3,1,2,2,0,2,246.0,5,2,3,3,0,3,157.0,1,0,1,1,0,1,108.0,5.0,2.0,3.0,3,0,3.0,289.0,3,1,2,2,0,2,225.0,3,1,2,2,0,2,204.0,5,2,3,3,0,3,153.0,5.0,2.0,3.0,3,0,3.0,173.0,3,1,2,2,0,2,166.0
800,3,1,2,2,0,2,160.0,3,1,2,2,0,2,196.0,5,2,3,3,0,3,218.0,1,0,1,1,0,1,40.0,7,3,4,4,0,3,246.0,1,0,1,1,0,1,39.0,3,1,2,2,0,2,292.0,3,1,2,2,0,2,133.0,1.0,0.0,1.0,1,0,1.0,47.0,1,0,1,1,0,1,98.0,7,3,4,4,0,3,343.0,3,1,2,2,0,2,298.0,7,3,4,4,0,4,211.0,1,0,1,1,0,1,162.0,3.0,1.0,2.0,2,0,2.0,86.0,3,1,2,2,0,2,90.0,5,2,3,3,0,3,257.0,5,2,3,3,0,3,195.0,5.0,2.0,3.0,3,0,3.0,222.0,5,2,3,3,0,3,221.0
900,5,2,3,3,0,3,207.0,5,2,3,3,0,3,245.0,5,2,3,3,0,3,264.0,3,1,2,2,0,2,90.0,3,1,2,2,0,2,178.0,1,0,1,1,0,1,89.0,3,1,2,2,0,2,340.0,3,1,2,2,0,2,191.0,3.0,1.0,2.0,2,0,2.0,94.0,3,1,2,2,0,2,156.0,1,0,1,1,0,1,97.0,1,0,1,1,0,1,44.0,1,0,1,1,0,1,17.0,1,0,1,1,0,1,209.0,3.0,1.0,2.0,2,0,2.0,136.0,5,2,3,3,0,3,143.0,3,1,2,2,0,2,130.0,5,2,3,3,0,3,252.0,5.0,2.0,3.0,3,0,3.0,274.0,5,2,3,3,0,3,277.0
1000,5,2,3,3,0,3,266.0,3,1,2,2,0,2,51.0,1,0,1,1,0,1,44.0,3,1,2,2,0,2,141.0,3,1,2,2,0,2,223.0,3,1,2,2,0,2,131.0,5,2,3,3,0,3,183.0,5,2,3,3,0,3,242.0,5.0,2.0,3.0,3,0,3.0,148.0,3,1,2,2,0,2,199.0,3,1,2,2,0,2,148.0,3,1,2,2,0,2,93.0,3,1,2,2,0,2,73.0,1,0,1,1,0,1,19.0,3.0,1.0,2.0,2,0,2.0,184.0,5,2,3,3,0,3,197.0,3,1,2,2,0,2,176.0,3,1,2,2,0,2,208.0,1.0,0.0,1.0,1,0,1.0,17.0,7,3,4,4,0,3,330.0
