,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,1,0,1,1,0,1,46.0,1,0,1,1,0,1,47.0,1,0,1,1,0,1,56.0,1,0,1,1,0,1,40.0,1,0,1,1,0,1,55.0,1,0,1,1,0,1,49.0,1,0,1,1,0,1,51.0,1,0,1,1,0,1,51.0,1,0,1,1,0,1,48.0,1,0,1,1,0,1,56.0,1.0,0.0,1.0,1,0,1.0,55.0,1,0,1,1,0,1,52.0,1,0,1,1,0,1,53.0,1,0,1,1,0,1,55.0,1,0,1,1,0,1,47.0,1,0,1,1,0,1,56.0,1,0,1,1,0,1,51.0,1,0,1,1,0,1,48.0,1,0,1,1,0,1,53.0,1.0,0.0,1.0,1,0,1.0,43.0
200,1,0,1,1,0,1,103.0,1,0,1,1,0,1,100.0,1,0,1,1,0,1,106.0,1,0,1,1,0,1,87.0,1,0,1,1,0,1,112.0,3,1,2,2,0,2,104.0,1,0,1,1,0,1,106.0,1,0,1,1,0,1,115.0,1,0,1,1,0,1,97.0,1,0,1,1,0,1,104.0,1.0,0.0,1.0,1,0,1.0,104.0,3,1,2,2,0,2,105.0,1,0,1,1,0,1,102.0,1,0,1,1,0,1,96.0,1,0,1,1,0,1,89.0,1,0,1,1,0,1,113.0,1,0,1,1,0,1,97.0,1,0,1,1,0,1,92.0,1,0,1,1,0,1,105.0,1.0,0.0,1.0,1,0,1.0,102.0
300,1,0,1,1,0,1,152.0,1,0,1,1,0,1,148.0,1,0,1,1,0,1,164.0,1,0,1,1,0,1,135.0,1,0,1,1,0,1,163.0,3,1,2,2,0,2,152.0,1,0,1,1,0,1,154.0,1,0,1,1,0,1,161.0,1,0,1,1,0,1,145.0,1,0,1,1,0,1,157.0,1.0,0.0,1.0,1,0,1.0,152.0,3,1,2,2,0,2,157.0,1,0,1,1,0,1,159.0,1,0,1,1,0,1,148.0,1,0,1,1,0,1,132.0,1,0,1,1,0,1,166.0,1,0,1,1,0,1,149.0,3,1,2,2,0,2,136.0,1,0,1,1,0,1,149.0,3.0,1.0,2.0,2,0,2.0,154.0
400,3,1,2,2,0,2,202.0,1,0,1,1,0,1,206.0,1,0,1,1,0,1,210.0,1,0,1,1,0,1,198.0,1,0,1,1,0,1,213.0,3,1,2,2,0,2,199.0,1,0,1,1,0,1,200.0,1,0,1,1,0,1,217.0,1,0,1,1,0,1,196.0,3,1,2,2,0,2,214.0,1.0,0.0,1.0,1,0,1.0,194.0,3,1,2,2,0,2,210.0,1,0,1,1,0,1,217.0,1,0,1,1,0,1,203.0,3,1,2,2,0,2,178.0,1,0,1,1,0,1,221.0,1,0,1,1,0,1,198.0,3,1,2,2,0,2,179.0,1,0,1,1,0,1,205.0,3.0,1.0,2.0,2,0,2.0,206.0
500,3,1,2,2,0,2,256.0,1,0,1,1,0,1,259.0,1,0,1,1,0,1,269.0,1,0,1,1,0,1,248.0,3,1,2,2,0,2,258.0,3,1,2,2,0,2,254.0,3,1,2,2,0,2,254.0,1,0,1,1,0,1,263.0,3,1,2,2,0,2,241.0,3,1,2,2,0,2,258.0,1.0,0.0,1.0,1,0,1.0,238.0,3,1,2,2,0,2,255.0,1,0,1,1,0,1,276.0,1,0,1,1,0,1,251.0,3,1,2,2,0,2,229.0,1,0,1,1,0,1,278.0,1,0,1,1,0,1,251.0,3,1,2,2,0,2,225.0,1,0,1,1,0,1,255.0,3.0,1.0,2.0,2,0,2.0,259.0
600,3,1,2,2,0,2,305.0,1,0,1,1,0,1,304.0,1,0,1,1,0,1,69.0,1,0,1,1,0,1,295.0,3,1,2,2,0,2,57.0,1,0,1,1,0,1,67.0,3,1,2,2,0,2,309.0,1,0,1,1,0,1,44.0,3,1,2,2,0,2,294.0,3,1,2,2,0,2,309.0,1.0,0.0,1.0,1,0,1.0,67.0,3,1,2,2,0,2,302.0,1,0,1,1,0,1,48.0,1,0,1,1,0,1,294.0,3,1,2,2,0,2,274.0,1,0,1,1,0,1,49.0,1,0,1,1,0,1,43.0,1,0,1,1,0,1,64.0,1,0,1,1,0,1,300.0,1.0,0.0,1.0,1,0,1.0,44.0
700,3,1,2,2,0,2,91.0,1,0,1,1,0,1,357.0,1,0,1,1,0,1,122.0,1,0,1,1,0,1,344.0,3,1,2,2,0,2,107.0,1,0,1,1,0,1,110.0,3,1,2,2,0,2,352.0,3,1,2,2,0,2,93.0,3,1,2,2,0,2,340.0,3,1,2,2,0,2,359.0,1.0,0.0,1.0,1,0,1.0,114.0,3,1,2,2,0,2,349.0,3,1,2,2,0,2,97.0,1,0,1,1,0,1,347.0,3,1,2,2,0,2,323.0,1,0,1,1,0,1,98.0,3,1,2,2,0,2,85.0,1,0,1,1,0,1,107.0,1,0,1,1,0,1,347.0,1.0,0.0,1.0,1,0,1.0,100.0
800,3,1,2,2,0,2,136.0,1,0,1,1,0,1,410.0,1,0,1,1,0,1,165.0,1,0,1,1,0,1,406.0,5,2,3,3,0,3,158.0,3,1,2,2,0,2,158.0,3,1,2,2,0,2,394.0,3,1,2,2,0,2,134.0,3,1,2,2,0,2,397.0,5,2,3,3,0,3,412.0,1.0,0.0,1.0,1,0,1.0,164.0,3,1,2,2,0,2,395.0,3,1,2,2,0,2,146.0,1,0,1,1,0,1,391.0,3,1,2,2,0,2,376.0,3,1,2,2,0,2,146.0,3,1,2,2,0,2,142.0,1,0,1,1,0,1,159.0,3,1,2,2,0,2,404.0,1.0,0.0,1.0,1,0,1.0,153.0
900,5,2,3,3,0,3,184.0,1,0,1,1,0,1,151.0,1,0,1,1,0,1,211.0,1,0,1,1,0,1,35.0,7,3,4,4,0,4,218.0,3,1,2,2,0,2,201.0,3,1,2,2,0,2,184.0,3,1,2,2,0,2,181.0,3,1,2,2,0,2,190.0,3,1,2,2,0,2,193.0,1.0,0.0,1.0,1,0,1.0,211.0,3,1,2,2,0,2,447.0,3,1,2,2,0,2,205.0,3,1,2,2,0,2,188.0,1,0,1,1,0,1,64.0,3,1,2,2,0,2,198.0,3,1,2,2,0,2,194.0,1,0,1,1,0,1,209.0,1,0,1,1,0,1,148.0,1.0,0.0,1.0,1,0,1.0,202.0
1000,5,2,3,3,0,3,227.0,3,1,2,2,0,2,209.0,1,0,1,1,0,1,259.0,1,0,1,1,0,1,77.0,7,3,4,4,0,4,271.0,3,1,2,2,0,2,249.0,3,1,2,2,0,2,240.0,3,1,2,2,0,2,231.0,3,1,2,2,0,2,237.0,3,1,2,2,0,2,245.0,1.0,0.0,1.0,1,0,1.0,261.0,3,1,2,2,0,2,499.0,3,1,2,2,0,2,258.0,3,1,2,2,0,2,237.0,1,0,1,1,0,1,122.0,3,1,2,2,0,2,245.0,3,1,2,2,0,2,248.0,1,0,1,1,0,1,263.0,3,1,2,2,0,2,195.0,1.0,0.0,1.0,1,0,1.0,247.0
