,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,1.0,0.0,1.0,1,0,1.0,47.0,3.0,1.0,2.0,2,0,2.0,57.0,1,0,1,1,0,1,44.0,1.0,0.0,1.0,1,0,1.0,47.0,3,1,2,2,0,2,51.0,3.0,1.0,2.0,2,0,2.0,50.0,1,0,1,1,0,1,49.0,1.0,0.0,1.0,1,0,1.0,49.0,1.0,0.0,1.0,1,0,1.0,47.0,1.0,0.0,1.0,1,0,1.0,44.0,1.0,0.0,1.0,1,0,1.0,41.0,1,0,1,1,0,1,55.0,1.0,0.0,1.0,1,0,1.0,45.0,1,0,1,1,0,1,48.0,1.0,0.0,1.0,1,0,1.0,45.0,3,1,2,2,0,2,51.0,1.0,0.0,1.0,1,0,1.0,49.0,1,0,1,1,0,1,44.0,1,0,1,1,0,1,45.0,1,0,1,1,0,1,40.0
200,3.0,1.0,2.0,2,0,2.0,102.0,3.0,1.0,2.0,2,0,2.0,111.0,3,1,2,2,0,2,93.0,1.0,0.0,1.0,1,0,1.0,95.0,3,1,2,2,0,2,97.0,3.0,1.0,2.0,2,0,2.0,104.0,3,1,2,2,0,2,96.0,3.0,1.0,2.0,2,0,2.0,94.0,1.0,0.0,1.0,1,0,1.0,96.0,3.0,1.0,2.0,2,0,2.0,95.0,3.0,1.0,2.0,2,0,2.0,95.0,1,0,1,1,0,1,106.0,3.0,1.0,2.0,2,0,2.0,91.0,3,1,2,2,0,2,92.0,3.0,1.0,2.0,2,0,2.0,91.0,3,1,2,2,0,2,104.0,1.0,0.0,1.0,1,0,1.0,97.0,3,1,2,2,0,2,98.0,3,1,2,2,0,2,107.0,1,0,1,1,0,1,87.0
300,3.0,1.0,2.0,2,0,2.0,150.0,3.0,1.0,2.0,2,0,2.0,167.0,3,1,2,2,0,2,139.0,3.0,1.0,2.0,2,0,2.0,132.0,3,1,2,2,0,2,149.0,3.0,1.0,2.0,2,0,2.0,145.0,3,1,2,2,0,2,143.0,3.0,1.0,2.0,2,0,2.0,139.0,3.0,1.0,2.0,2,0,2.0,143.0,3.0,1.0,2.0,2,0,2.0,145.0,3.0,1.0,2.0,2,0,2.0,156.0,3,1,2,2,0,2,156.0,3.0,1.0,2.0,2,0,2.0,138.0,3,1,2,2,0,2,153.0,3.0,1.0,2.0,2,0,2.0,146.0,3,1,2,2,0,2,155.0,3.0,1.0,2.0,2,0,2.0,135.0,3,1,2,2,0,2,143.0,3,1,2,2,0,2,158.0,3,1,2,2,0,2,134.0
400,3.0,1.0,2.0,2,0,2.0,205.0,3.0,1.0,2.0,2,0,2.0,224.0,5,2,3,3,0,3,191.0,3.0,1.0,2.0,2,0,2.0,185.0,3,1,2,2,0,2,207.0,3.0,1.0,2.0,2,0,2.0,196.0,3,1,2,2,0,2,187.0,5.0,2.0,3.0,3,0,3.0,189.0,3.0,1.0,2.0,2,0,2.0,193.0,3.0,1.0,2.0,2,0,2.0,190.0,3.0,1.0,2.0,2,0,2.0,207.0,3,1,2,2,0,2,205.0,3.0,1.0,2.0,2,0,2.0,182.0,3,1,2,2,0,2,208.0,3.0,1.0,2.0,2,0,2.0,201.0,3,1,2,2,0,2,214.0,3.0,1.0,2.0,2,0,2.0,180.0,3,1,2,2,0,2,193.0,3,1,2,2,0,2,207.0,3,1,2,2,0,2,195.0
500,3.0,1.0,2.0,2,0,2.0,259.0,5.0,2.0,3.0,3,0,3.0,276.0,5,2,3,3,0,3,250.0,3.0,1.0,2.0,2,0,2.0,233.0,3,1,2,2,0,2,253.0,3.0,1.0,2.0,2,0,2.0,252.0,5,2,3,3,0,3,236.0,5.0,2.0,3.0,3,0,3.0,237.0,3.0,1.0,2.0,2,0,2.0,242.0,3.0,1.0,2.0,2,0,2.0,239.0,5.0,2.0,3.0,3,0,3.0,254.0,3,1,2,2,0,2,249.0,3.0,1.0,2.0,2,0,2.0,231.0,3,1,2,2,0,2,255.0,3.0,1.0,2.0,2,0,2.0,252.0,3,1,2,2,0,2,261.0,3.0,1.0,2.0,2,0,2.0,233.0,3,1,2,2,0,2,246.0,3,1,2,2,0,2,269.0,3,1,2,2,0,2,248.0
600,5.0,2.0,3.0,3,0,3.0,316.0,5.0,2.0,3.0,3,0,3.0,326.0,5,2,3,3,0,3,295.0,3.0,1.0,2.0,2,0,2.0,283.0,3,1,2,2,0,2,300.0,5.0,2.0,3.0,3,0,3.0,306.0,5,2,3,3,0,3,294.0,5.0,2.0,3.0,3,0,3.0,293.0,3.0,1.0,2.0,2,0,2.0,294.0,3.0,1.0,2.0,2,0,2.0,287.0,5.0,2.0,3.0,3,0,3.0,295.0,3,1,2,2,0,2,298.0,5.0,2.0,3.0,3,0,3.0,283.0,3,1,2,2,0,2,312.0,3.0,1.0,2.0,2,0,2.0,313.0,3,1,2,2,0,2,310.0,3.0,1.0,2.0,2,0,2.0,279.0,5,2,3,3,0,3,299.0,3,1,2,2,0,2,315.0,3,1,2,2,0,2,303.0
700,5.0,2.0,3.0,3,0,3.0,372.0,5.0,2.0,3.0,3,0,3.0,384.0,5,2,3,3,0,3,344.0,3.0,1.0,2.0,2,0,2.0,332.0,3,1,2,2,0,2,347.0,5.0,2.0,3.0,3,0,3.0,352.0,5,2,3,3,0,3,345.0,5.0,2.0,3.0,3,0,3.0,341.0,3.0,1.0,2.0,2,0,2.0,354.0,3.0,1.0,2.0,2,0,2.0,337.0,5.0,2.0,3.0,3,0,3.0,338.0,3,1,2,2,0,2,342.0,5.0,2.0,3.0,3,0,3.0,339.0,3,1,2,2,0,2,353.0,3.0,1.0,2.0,2,0,2.0,357.0,3,1,2,2,0,2,360.0,3.0,1.0,2.0,2,0,2.0,335.0,7,3,4,4,0,3,344.0,5,2,3,3,0,3,365.0,3,1,2,2,0,2,349.0
800,5.0,2.0,3.0,3,0,3.0,415.0,5.0,2.0,3.0,3,0,3.0,435.0,5,2,3,3,0,3,396.0,3.0,1.0,2.0,2,0,2.0,376.0,3,1,2,2,0,2,399.0,5.0,2.0,3.0,3,0,3.0,396.0,5,2,3,3,0,3,391.0,5.0,2.0,3.0,3,0,3.0,388.0,3.0,1.0,2.0,2,0,2.0,405.0,3.0,1.0,2.0,2,0,2.0,391.0,5.0,2.0,3.0,3,0,3.0,390.0,3,1,2,2,0,2,388.0,7.0,3.0,4.0,4,0,3.0,385.0,3,1,2,2,0,2,407.0,3.0,1.0,2.0,2,0,2.0,405.0,3,1,2,2,0,2,410.0,3.0,1.0,2.0,2,0,2.0,384.0,7,3,4,4,0,3,395.0,5,2,3,3,0,3,418.0,3,1,2,2,0,2,399.0
900,5.0,2.0,3.0,3,0,3.0,468.0,5.0,2.0,3.0,3,0,3.0,484.0,7,3,4,4,0,4,442.0,3.0,1.0,2.0,2,0,2.0,431.0,3,1,2,2,0,2,450.0,5.0,2.0,3.0,3,0,3.0,446.0,5,2,3,3,0,3,442.0,5.0,2.0,3.0,3,0,3.0,442.0,3.0,1.0,2.0,2,0,2.0,450.0,5.0,2.0,3.0,3,0,3.0,436.0,5.0,2.0,3.0,3,0,3.0,443.0,3,1,2,2,0,2,436.0,7.0,3.0,4.0,4,0,3.0,428.0,3,1,2,2,0,2,453.0,3.0,1.0,2.0,2,0,2.0,448.0,3,1,2,2,0,2,451.0,3.0,1.0,2.0,2,0,2.0,429.0,7,3,4,4,0,3,442.0,5,2,3,3,0,3,456.0,3,1,2,2,0,2,451.0
1000,5.0,2.0,3.0,3,0,3.0,518.0,5.0,2.0,3.0,3,0,3.0,535.0,9,4,5,5,0,4,502.0,3.0,1.0,2.0,2,0,2.0,484.0,5,2,3,3,0,3,501.0,5.0,2.0,3.0,3,0,3.0,501.0,5,2,3,3,0,3,495.0,5.0,2.0,3.0,3,0,3.0,490.0,3.0,1.0,2.0,2,0,2.0,496.0,5.0,2.0,3.0,3,0,3.0,489.0,5.0,2.0,3.0,3,0,3.0,491.0,3,1,2,2,0,2,482.0,7.0,3.0,4.0,4,0,3.0,474.0,5,2,3,3,0,3,496.0,5.0,2.0,3.0,3,0,3.0,504.0,3,1,2,2,0,2,502.0,3.0,1.0,2.0,2,0,2.0,477.0,7,3,4,4,0,3,496.0,5,2,3,3,0,3,511.0,3,1,2,2,0,2,493.0
