,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,1,0,1,1,0,1,42.0,1.0,0.0,1.0,1,0,1.0,48.0,1,0,1,1,0,1,56.0,1,0,1,1,0,1,60.0,1,0,1,1,0,1,49.0,1,0,1,1,0,1,48.0,3,1,2,2,0,2,50.0,3,1,2,2,0,2,50.0,1,0,1,1,0,1,50.0,1,0,1,1,0,1,55.0,1,0,1,1,0,1,51.0,1,0,1,1,0,1,52.0,1,0,1,1,0,1,45.0,1,0,1,1,0,1,51.0,1,0,1,1,0,1,42.0,1,0,1,1,0,1,48.0,3,1,2,2,0,2,54.0,1,0,1,1,0,1,56.0,1,0,1,1,0,1,53.0,1,0,1,1,0,1,55.0
200,1,0,1,1,0,1,93.0,1.0,0.0,1.0,1,0,1.0,97.0,1,0,1,1,0,1,109.0,1,0,1,1,0,1,105.0,3,1,2,2,0,2,98.0,1,0,1,1,0,1,100.0,3,1,2,2,0,2,101.0,3,1,2,2,0,2,94.0,1,0,1,1,0,1,91.0,3,1,2,2,0,2,105.0,1,0,1,1,0,1,94.0,1,0,1,1,0,1,99.0,1,0,1,1,0,1,96.0,1,0,1,1,0,1,100.0,1,0,1,1,0,1,86.0,1,0,1,1,0,1,97.0,3,1,2,2,0,2,101.0,3,1,2,2,0,2,106.0,1,0,1,1,0,1,100.0,1,0,1,1,0,1,106.0
300,3,1,2,2,0,2,89.0,3.0,1.0,2.0,2,0,2.0,150.0,1,0,1,1,0,1,162.0,1,0,1,1,0,1,73.0,3,1,2,2,0,2,140.0,1,0,1,1,0,1,154.0,3,1,2,2,0,2,152.0,1,0,1,1,0,1,84.0,3,1,2,2,0,2,140.0,1,0,1,1,0,1,89.0,1,0,1,1,0,1,146.0,3,1,2,2,0,2,145.0,1,0,1,1,0,1,146.0,3,1,2,2,0,2,156.0,1,0,1,1,0,1,75.0,3,1,2,2,0,2,151.0,3,1,2,2,0,2,147.0,1,0,1,1,0,1,76.0,1,0,1,1,0,1,157.0,1,0,1,1,0,1,158.0
400,3,1,2,2,0,2,146.0,3.0,1.0,2.0,2,0,2.0,192.0,1,0,1,1,0,1,204.0,3,1,2,2,0,2,125.0,3,1,2,2,0,2,197.0,1,0,1,1,0,1,207.0,3,1,2,2,0,2,201.0,1,0,1,1,0,1,137.0,3,1,2,2,0,2,194.0,3,1,2,2,0,2,138.0,1,0,1,1,0,1,199.0,3,1,2,2,0,2,194.0,1,0,1,1,0,1,203.0,3,1,2,2,0,2,204.0,3,1,2,2,0,2,132.0,3,1,2,2,0,2,194.0,3,1,2,2,0,2,199.0,1,0,1,1,0,1,128.0,1,0,1,1,0,1,212.0,1,0,1,1,0,1,207.0
500,3,1,2,2,0,2,192.0,3.0,1.0,2.0,2,0,2.0,244.0,1,0,1,1,0,1,254.0,3,1,2,2,0,2,175.0,3,1,2,2,0,2,240.0,1,0,1,1,0,1,260.0,3,1,2,2,0,2,256.0,1,0,1,1,0,1,197.0,3,1,2,2,0,2,243.0,3,1,2,2,0,2,186.0,1,0,1,1,0,1,247.0,3,1,2,2,0,2,244.0,3,1,2,2,0,2,254.0,3,1,2,2,0,2,254.0,3,1,2,2,0,2,179.0,3,1,2,2,0,2,246.0,3,1,2,2,0,2,251.0,3,1,2,2,0,2,180.0,1,0,1,1,0,1,264.0,3,1,2,2,0,2,261.0
600,5,2,3,3,0,3,242.0,5.0,2.0,3.0,3,0,3.0,296.0,1,0,1,1,0,1,301.0,3,1,2,2,0,2,221.0,3,1,2,2,0,2,293.0,1,0,1,1,0,1,303.0,3,1,2,2,0,2,179.0,1,0,1,1,0,1,243.0,3,1,2,2,0,2,292.0,3,1,2,2,0,2,233.0,1,0,1,1,0,1,300.0,3,1,2,2,0,2,293.0,3,1,2,2,0,2,306.0,3,1,2,2,0,2,302.0,5,2,3,3,0,3,230.0,3,1,2,2,0,2,282.0,5,2,3,3,0,3,296.0,3,1,2,2,0,2,232.0,3,1,2,2,0,2,322.0,3,1,2,2,0,2,316.0
700,7,3,4,4,0,3,300.0,5.0,2.0,3.0,3,0,3.0,344.0,3,1,2,2,0,2,352.0,3,1,2,2,0,2,275.0,5,2,3,3,0,3,343.0,1,0,1,1,0,1,355.0,3,1,2,2,0,2,236.0,1,0,1,1,0,1,296.0,3,1,2,2,0,2,340.0,1,0,1,1,0,1,27.0,1,0,1,1,0,1,348.0,5,2,3,3,0,3,338.0,3,1,2,2,0,2,357.0,3,1,2,2,0,2,357.0,5,2,3,3,0,3,286.0,7,3,4,4,0,3,335.0,5,2,3,3,0,3,346.0,3,1,2,2,0,2,285.0,3,1,2,2,0,2,378.0,3,1,2,2,0,2,376.0
800,7,3,4,4,0,3,342.0,5.0,2.0,3.0,3,0,3.0,390.0,3,1,2,2,0,2,399.0,3,1,2,2,0,2,327.0,5,2,3,3,0,3,386.0,1,0,1,1,0,1,398.0,5,2,3,3,0,3,279.0,1,0,1,1,0,1,345.0,3,1,2,2,0,2,395.0,1,0,1,1,0,1,75.0,3,1,2,2,0,2,402.0,5,2,3,3,0,3,391.0,3,1,2,2,0,2,410.0,3,1,2,2,0,2,401.0,7,3,4,4,0,3,336.0,7,3,4,4,0,3,375.0,5,2,3,3,0,3,395.0,5,2,3,3,0,3,335.0,3,1,2,2,0,2,427.0,3,1,2,2,0,2,424.0
900,7,3,4,4,0,3,391.0,5.0,2.0,3.0,3,0,3.0,435.0,3,1,2,2,0,2,445.0,3,1,2,2,0,2,372.0,5,2,3,3,0,3,435.0,3,1,2,2,0,2,440.0,5,2,3,3,0,3,336.0,1,0,1,1,0,1,397.0,5,2,3,3,0,3,437.0,1,0,1,1,0,1,116.0,3,1,2,2,0,2,450.0,5,2,3,3,0,3,439.0,3,1,2,2,0,2,457.0,3,1,2,2,0,2,458.0,7,3,4,4,0,3,383.0,7,3,4,4,0,3,430.0,5,2,3,3,0,3,453.0,5,2,3,3,0,3,377.0,3,1,2,2,0,2,479.0,3,1,2,2,0,2,475.0
1000,7,3,4,4,0,3,443.0,7.0,3.0,4.0,4,0,3.0,480.0,3,1,2,2,0,2,498.0,5,2,3,3,0,3,424.0,5,2,3,3,0,3,472.0,3,1,2,2,0,2,481.0,5,2,3,3,0,3,384.0,3,1,2,2,0,2,455.0,5,2,3,3,0,3,487.0,3,1,2,2,0,2,160.0,3,1,2,2,0,2,498.0,5,2,3,3,0,3,492.0,3,1,2,2,0,2,504.0,3,1,2,2,0,2,505.0,7,3,4,4,0,3,430.0,7,3,4,4,0,3,475.0,5,2,3,3,0,3,504.0,5,2,3,3,0,3,428.0,3,1,2,2,0,2,536.0,3,1,2,2,0,2,528.0
