,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,11,5,6,6,0,6,616.0,13,6,7,7,0,4,570.0,13,6,7,7,0,4,616.0,9,4,5,5,0,4,596.0,13,6,7,7,0,6,621.0,13,6,7,7,0,5,589.0,15,7,8,8,0,6,572.0,11,5,6,6,0,4,622.0,9,4,5,5,0,5,569.0,11,5,6,6,0,4,584.0,15,7,8,8,0,6,588.0,13,6,7,7,0,5,576.0,13,6,7,7,0,5,598.0,11.0,5.0,6.0,6,0,5.0,610.0,9,4,5,5,0,4,537.0,11,5,6,6,0,5,636.0,7,3,4,4,0,4,587.0,9,4,5,5,0,4,581.0,7,3,4,4,0,4,615.0,11,5,6,6,0,4,607.0
200,17,8,9,9,0,8,1182.0,17,8,9,9,0,6,1176.0,25,12,13,13,0,6,1214.0,19,9,10,10,0,5,1175.0,15,7,8,8,0,6,1219.0,17,8,9,9,0,6,1228.0,27,13,14,14,0,8,1160.0,23,11,12,12,0,6,1261.0,15,7,8,8,0,6,1220.0,19,9,10,10,0,6,1238.0,21,10,11,11,0,7,1194.0,27,13,14,14,0,6,1178.0,23,11,12,12,0,6,1202.0,21.0,10.0,11.0,11,0,8.0,1209.0,11,5,6,6,0,5,1152.0,29,14,15,15,0,8,1227.0,15,7,8,8,0,6,1175.0,17,8,9,9,0,6,1159.0,21,10,11,11,0,6,1224.0,23,11,12,12,0,6,1263.0
300,25,12,13,13,0,9,1840.0,7,3,4,4,0,4,421.0,13,6,7,7,0,5,815.0,29,14,15,15,0,6,1743.0,25,12,13,13,0,7,1809.0,25,12,13,13,0,7,1791.0,9,4,5,5,0,4,432.0,37,18,19,19,0,7,1840.0,21,10,11,11,0,8,1887.0,31,15,16,16,0,7,1832.0,27,13,14,14,0,8,1768.0,9,4,5,5,0,4,447.0,35,17,18,18,0,7,1797.0,11.0,5.0,6.0,6,0,4.0,444.0,15,7,8,8,0,6,1750.0,11,5,6,6,0,4,451.0,9,4,5,5,0,5,282.0,29,14,15,15,0,8,1766.0,13,6,7,7,0,5,443.0,33,16,17,17,0,7,1848.0
400,35,17,18,18,0,10,2452.0,13,6,7,7,0,5,1016.0,27,13,14,14,0,8,1419.0,39,19,20,20,0,8,2328.0,37,18,19,19,0,8,2397.0,33,16,17,17,0,8,2402.0,19,9,10,10,0,7,992.0,47,23,24,24,0,8,2429.0,7,3,4,4,0,4,669.0,37,18,19,19,0,8,2452.0,31,15,16,16,0,9,2411.0,25,12,13,13,0,6,1014.0,43,21,22,22,0,8,2355.0,21.0,10.0,11.0,11,0,6.0,1014.0,21,10,11,11,0,7,2362.0,25,12,13,13,0,6,1065.0,15,7,8,8,0,7,874.0,39,19,20,20,0,9,2389.0,25,12,13,13,0,7,1053.0,25,12,13,13,0,5,1442.0
500,23,11,12,12,0,6,1314.0,27,13,14,14,0,7,1616.0,39,19,20,20,0,8,2016.0,45,22,23,23,0,8,2937.0,47,23,24,24,0,10,2984.0,29,14,15,15,0,7,1476.0,27,13,14,14,0,8,1619.0,61,30,31,31,0,9,3065.0,19,9,10,10,0,5,1283.0,49,24,25,25,0,9,3069.0,11,5,6,6,0,5,1497.0,15,7,8,8,0,5,821.0,7,3,4,4,0,4,524.0,31.0,15.0,16.0,16,0,7.0,1574.0,29,14,15,15,0,7,2971.0,33,16,17,17,0,7,1682.0,31,15,16,16,0,9,1460.0,51,25,26,26,0,10,2972.0,5,2,3,3,0,3,280.0,35,17,18,18,0,7,2023.0
600,35,17,18,18,0,8,1961.0,37,18,19,19,0,8,2201.0,49,24,25,25,0,9,2634.0,59,29,30,30,0,9,3529.0,33,16,17,17,0,7,2377.0,35,17,18,18,0,7,2108.0,35,17,18,18,0,8,2241.0,73,36,37,37,0,9,3668.0,27,13,14,14,0,5,1901.0,59,29,30,30,0,10,3661.0,19,9,10,10,0,6,2035.0,19,9,10,10,0,6,1388.0,21,10,11,11,0,6,1166.0,47.0,23.0,24.0,24,0,8.0,2205.0,37,18,19,19,0,8,3570.0,49,24,25,25,0,8,2339.0,43,21,22,22,0,11,2062.0,65,32,33,33,0,11,3554.0,13,6,7,7,0,5,871.0,51,25,26,26,0,8,2619.0
700,47,23,24,24,0,9,2548.0,51,25,26,26,0,9,2765.0,63,31,32,32,0,9,3236.0,69,34,35,35,0,9,4133.0,37,18,19,19,0,7,2975.0,39,19,20,20,0,8,2698.0,45,22,23,23,0,9,2839.0,83,41,42,42,0,10,4205.0,39,19,20,20,0,7,2460.0,65,32,33,33,0,11,4280.0,31,15,16,16,0,8,2586.0,27,13,14,14,0,8,2027.0,31,15,16,16,0,7,1751.0,5.0,2.0,3.0,3,0,3.0,154.0,53,26,27,27,0,9,4147.0,51,25,26,26,0,9,2906.0,53,26,27,27,0,12,2683.0,73,36,37,37,0,12,4170.0,27,13,14,14,0,6,1488.0,63,31,32,32,0,9,3222.0
800,57,28,29,29,0,9,3147.0,7,3,4,4,0,3,353.0,69,34,35,35,0,10,3849.0,49,24,25,25,0,9,2508.0,43,21,22,22,0,8,3585.0,53,26,27,27,0,8,3271.0,61,30,31,31,0,11,3487.0,99,49,50,50,0,11,4762.0,47,23,24,24,0,8,3063.0,75,37,38,38,0,12,4893.0,45,22,23,23,0,10,3209.0,31,15,16,16,0,8,2608.0,47,23,24,24,0,8,2369.0,17.0,8.0,9.0,9,0,5.0,727.0,63,31,32,32,0,10,4768.0,67,33,34,34,0,9,3543.0,57,28,29,29,0,12,3301.0,91,45,46,46,0,13,4792.0,1,0,1,1,0,1,576.0,73,36,37,37,0,9,3768.0
900,67,33,34,34,0,9,3746.0,25,12,13,13,0,7,1002.0,79,39,40,40,0,10,4431.0,59,29,30,30,0,9,3104.0,51,25,26,26,0,8,4198.0,63,31,32,32,0,9,3846.0,67,33,34,34,0,12,4101.0,115,57,58,58,0,11,5358.0,9,4,5,5,0,5,570.0,85,42,43,43,0,13,5523.0,55,27,28,28,0,10,3822.0,37,18,19,19,0,8,3183.0,57,28,29,29,0,9,2948.0,29.0,14.0,15.0,15,0,7.0,1310.0,15,7,8,8,0,5,769.0,73,36,37,37,0,9,4113.0,65,32,33,33,0,12,3871.0,101,50,51,51,0,13,5387.0,15,7,8,8,0,6,1132.0,89,44,45,45,0,10,4343.0
1000,83,41,42,42,0,10,4333.0,35,17,18,18,0,8,1582.0,97,48,49,49,0,11,5042.0,71,35,36,36,0,11,3757.0,61,30,31,31,0,8,4801.0,73,36,37,37,0,9,4432.0,81,40,41,41,0,12,4709.0,121,60,61,61,0,11,5965.0,23,11,12,12,0,6,1147.0,95,47,48,48,0,13,6128.0,67,33,34,34,0,11,4441.0,49,24,25,25,0,8,3795.0,69,34,35,35,0,10,3558.0,41.0,20.0,21.0,21,0,8.0,1944.0,19,9,10,10,0,6,1359.0,87,43,44,44,0,10,4672.0,79,39,40,40,0,13,4495.0,111,55,56,56,0,13,5964.0,23,11,12,12,0,8,1777.0,97,48,49,49,0,11,4935.0
