,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,6,2,4,4,0,3,616.0,9,4,5,5,0,5,570.0,6,2,4,4,0,3,616.0,5,2,3,3,0,3,596.0,5,2,3,3,0,3,621.0,5,2,3,3,0,3,589.0,8,3,5,5,0,3,572.0,10,4,6,6,0,4,622.0,5,2,3,3,0,3,569.0,5,2,3,3,0,3,584.0,5,2,3,3,0,3,588.0,3,1,2,2,0,2,576.0,8,3,5,5,0,4,598.0,6,2,4,4,0,3,610.0,5,2,3,3,0,3,537.0,8,3,5,5,0,3,636.0,6,2,4,4,0,3,587.0,8,3,5,5,0,3,581.0,10,4,6,6,0,5,615.0,10,4,6,6,0,4,607.0
200,16,7,9,9,0,5,1182.0,15,7,8,8,0,6,1176.0,10,4,6,6,0,4,1214.0,9,4,5,5,0,4,1175.0,13,6,7,7,0,5,1219.0,9,4,5,5,0,4,1228.0,12,5,7,7,0,4,1160.0,20,9,11,11,0,5,1261.0,13,6,7,7,0,5,1220.0,11,5,6,6,0,5,1238.0,9,4,5,5,0,4,1194.0,6,2,4,4,0,3,1178.0,20,9,11,11,0,6,1202.0,12,5,7,7,0,4,1209.0,7,3,4,4,0,3,1152.0,20,9,11,11,0,6,1227.0,16,7,9,9,0,5,1175.0,20,9,11,11,0,5,1159.0,16,7,9,9,0,6,1224.0,22,10,12,12,0,7,1263.0
300,31,14,17,17,0,7,1840.0,24,11,13,13,0,7,1744.0,20,9,11,11,0,5,1800.0,16,7,9,9,0,5,1743.0,19,9,10,10,0,6,1809.0,13,6,7,7,0,5,1791.0,16,7,9,9,0,5,1735.0,24,11,13,13,0,5,1840.0,25,12,13,13,0,6,1887.0,15,7,8,8,0,5,1832.0,17,8,9,9,0,5,1768.0,16,7,9,9,0,5,1776.0,26,12,14,14,0,7,1797.0,18,8,10,10,0,5,1782.0,9,4,5,5,0,4,1750.0,26,12,14,14,0,8,1842.0,22,10,12,12,0,6,1826.0,26,12,14,14,0,5,1766.0,21,9,12,12,0,6,1837.0,34,16,18,18,0,8,1848.0
400,41,19,22,22,0,8,2452.0,32,15,17,17,0,7,2339.0,32,15,17,17,0,6,2404.0,28,13,15,15,0,6,2328.0,34,16,18,18,0,7,2397.0,26,12,14,14,0,6,2402.0,22,10,12,12,0,6,2295.0,32,15,17,17,0,6,2429.0,30,14,16,16,0,6,2488.0,22,10,12,12,0,5,2452.0,34,16,18,18,0,7,2411.0,24,11,13,13,0,6,2343.0,34,16,18,18,0,7,2355.0,26,12,14,14,0,7,2352.0,18,8,10,10,0,6,2362.0,28,13,15,15,0,8,2456.0,30,14,16,16,0,7,2418.0,38,18,20,20,0,6,2389.0,29,13,16,16,0,8,2447.0,42,20,22,22,0,9,2466.0
500,47,22,25,25,0,9,3061.0,43,20,23,23,0,8,2939.0,40,19,21,21,0,7,3001.0,38,18,20,20,0,7,2937.0,44,21,23,23,0,8,2984.0,42,20,22,22,0,8,3018.0,24,11,13,13,0,7,2922.0,40,19,21,21,0,6,3065.0,38,18,20,20,0,7,3102.0,32,15,17,17,0,6,3069.0,47,22,25,25,0,8,3019.0,30,14,16,16,0,6,2916.0,40,19,21,21,0,8,2985.0,34,16,18,18,0,8,2912.0,28,13,15,15,0,6,2971.0,42,20,22,22,0,9,3073.0,42,20,22,22,0,8,3004.0,50,24,26,26,0,7,2972.0,33,15,18,18,0,8,3036.0,48,23,25,25,0,9,3047.0
600,57,27,30,30,0,9,3708.0,53,25,28,28,0,9,3524.0,46,22,24,24,0,8,3619.0,50,24,26,26,0,8,3529.0,58,28,30,30,0,8,3561.0,58,28,30,30,0,8,3650.0,36,17,19,19,0,7,3544.0,54,26,28,28,0,7,3668.0,40,19,21,21,0,7,3720.0,44,21,23,23,0,7,3661.0,51,24,27,27,0,8,3557.0,38,18,20,20,0,7,3483.0,50,24,26,26,0,8,3627.0,50,24,26,26,0,9,3543.0,38,18,20,20,0,7,3570.0,50,24,26,26,0,9,3730.0,54,26,28,28,0,9,3606.0,62,30,32,32,0,7,3554.0,47,22,25,25,0,9,3627.0,60,29,31,31,0,10,3643.0
700,67,32,35,35,0,10,4295.0,65,31,34,34,0,9,4088.0,60,29,31,31,0,8,4221.0,58,28,30,30,0,8,4133.0,72,34,38,38,0,9,4159.0,77,37,40,40,0,9,4240.0,42,20,22,22,0,7,4142.0,64,31,33,33,0,8,4205.0,46,22,24,24,0,7,4279.0,54,26,28,28,0,8,4280.0,63,30,33,33,0,9,4108.0,46,22,24,24,0,7,4122.0,58,28,30,30,0,9,4212.0,60,29,31,31,0,10,4117.0,48,23,25,25,0,8,4147.0,58,28,30,30,0,9,4297.0,64,31,33,33,0,10,4227.0,70,34,36,36,0,8,4170.0,51,24,27,27,0,9,4244.0,74,36,38,38,0,10,4246.0
800,75,36,39,39,0,10,4894.0,78,37,41,41,0,9,4657.0,82,40,42,42,0,9,4834.0,70,34,36,36,0,9,4739.0,83,39,44,44,0,9,4769.0,87,42,45,45,0,9,4813.0,50,24,26,26,0,7,4790.0,68,33,35,35,0,8,4762.0,52,25,27,27,0,8,4882.0,58,28,30,30,0,8,4893.0,74,35,39,39,0,10,4731.0,50,24,26,26,0,7,4703.0,62,30,32,32,0,9,4830.0,66,32,34,34,0,10,4690.0,58,28,30,30,0,9,4768.0,72,35,37,37,0,10,4934.0,72,35,37,37,0,11,4845.0,80,39,41,41,0,8,4792.0,63,30,33,33,0,10,4862.0,84,41,43,43,0,11,4792.0
900,85,41,44,44,0,10,5493.0,88,42,46,46,0,10,5306.0,92,45,47,47,0,10,5416.0,82,40,42,42,0,9,5335.0,91,43,48,48,0,9,5382.0,93,45,48,48,0,9,5388.0,60,29,31,31,0,8,5404.0,72,35,37,37,0,8,5358.0,66,32,34,34,0,9,5468.0,72,35,37,37,0,9,5523.0,7,3,4,4,0,3,789.0,60,29,31,31,0,8,5278.0,74,36,38,38,0,10,5409.0,78,38,40,40,0,11,5273.0,71,34,37,37,0,10,5358.0,82,40,42,42,0,10,5504.0,84,41,43,43,0,11,5415.0,90,44,46,46,0,8,5387.0,73,35,38,38,0,11,5418.0,100,49,51,51,0,11,5367.0
1000,103,50,53,53,0,11,6080.0,98,47,51,51,0,10,5886.0,104,51,53,53,0,11,6027.0,32,15,17,17,0,7,2568.0,99,47,52,52,0,10,5985.0,105,51,54,54,0,10,5974.0,80,39,41,41,0,9,6012.0,90,44,46,46,0,9,5965.0,70,34,36,36,0,9,6045.0,24,11,13,13,0,6,2412.0,15,7,8,8,0,5,1408.0,70,34,36,36,0,9,5890.0,84,41,43,43,0,10,6019.0,86,42,44,44,0,11,5907.0,83,40,43,43,0,10,5948.0,92,45,47,47,0,10,6063.0,92,45,47,47,0,12,6039.0,100,49,51,51,0,9,5964.0,83,40,43,43,0,11,6063.0,112,55,57,57,0,11,5959.0
