,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,3,1,2,2,0,2,51.0,1.0,0.0,1.0,1,0,1.0,53.0,3,1,2,2,0,2,51.0,1,0,1,1,0,1,42.0,1,0,1,1,0,1,48.0,3.0,1.0,2.0,2,0,2.0,53.0,1.0,0.0,1.0,1,0,1.0,55.0,1,0,1,1,0,1,46.0,3,1,2,2,0,2,54.0,3,1,2,2,0,2,58.0,1,0,1,1,0,1,47.0,1,0,1,1,0,1,48.0,1,0,1,1,0,1,48.0,1.0,0.0,1.0,1,0,1.0,46.0,1,0,1,1,0,1,43.0,3,1,2,2,0,2,52.0,3,1,2,2,0,2,56.0,1.0,0.0,1.0,1,0,1.0,46.0,1,0,1,1,0,1,49.0,1,0,1,1,0,1,48.0
200,3,1,2,2,0,2,94.0,1.0,0.0,1.0,1,0,1.0,102.0,3,1,2,2,0,2,50.0,3,1,2,2,0,2,97.0,3,1,2,2,0,2,100.0,3.0,1.0,2.0,2,0,2.0,101.0,3.0,1.0,2.0,2,0,2.0,103.0,1,0,1,1,0,1,94.0,3,1,2,2,0,2,103.0,3,1,2,2,0,2,104.0,3,1,2,2,0,2,95.0,3,1,2,2,0,2,102.0,3,1,2,2,0,2,98.0,3.0,1.0,2.0,2,0,2.0,90.0,3,1,2,2,0,2,94.0,3,1,2,2,0,2,92.0,3,1,2,2,0,2,97.0,3.0,1.0,2.0,2,0,2.0,95.0,3,1,2,2,0,2,103.0,1,0,1,1,0,1,95.0
300,3,1,2,2,0,2,148.0,1.0,0.0,1.0,1,0,1.0,146.0,3,1,2,2,0,2,104.0,3,1,2,2,0,2,146.0,3,1,2,2,0,2,150.0,3.0,1.0,2.0,2,0,2.0,141.0,3.0,1.0,2.0,2,0,2.0,145.0,1,0,1,1,0,1,150.0,3,1,2,2,0,2,145.0,3,1,2,2,0,2,156.0,3,1,2,2,0,2,150.0,3,1,2,2,0,2,154.0,5,2,3,3,0,3,144.0,3.0,1.0,2.0,2,0,2.0,135.0,5,2,3,3,0,3,145.0,3,1,2,2,0,2,135.0,3,1,2,2,0,2,145.0,5.0,2.0,3.0,3,0,3.0,141.0,1,0,1,1,0,1,97.0,3,1,2,2,0,2,102.0
400,3,1,2,2,0,2,198.0,3.0,1.0,2.0,2,0,2.0,198.0,3,1,2,2,0,2,152.0,5,2,3,3,0,3,199.0,3,1,2,2,0,2,201.0,3.0,1.0,2.0,2,0,2.0,195.0,3.0,1.0,2.0,2,0,2.0,193.0,1,0,1,1,0,1,197.0,3,1,2,2,0,2,202.0,5,2,3,3,0,3,200.0,5,2,3,3,0,3,203.0,3,1,2,2,0,2,211.0,5,2,3,3,0,3,192.0,3.0,1.0,2.0,2,0,2.0,180.0,5,2,3,3,0,3,184.0,3,1,2,2,0,2,181.0,3,1,2,2,0,2,191.0,5.0,2.0,3.0,3,0,3.0,194.0,3,1,2,2,0,2,145.0,3,1,2,2,0,2,148.0
500,3,1,2,2,0,2,239.0,1.0,0.0,1.0,1,0,1.0,62.0,3,1,2,2,0,2,199.0,3,1,2,2,0,2,144.0,5,2,3,3,0,3,259.0,5.0,2.0,3.0,3,0,3.0,248.0,1.0,0.0,1.0,1,0,1.0,44.0,1,0,1,1,0,1,46.0,3,1,2,2,0,2,257.0,3,1,2,2,0,2,131.0,7,3,4,4,0,3,252.0,5,2,3,3,0,3,255.0,5,2,3,3,0,3,248.0,3.0,1.0,2.0,2,0,2.0,227.0,1,0,1,1,0,1,31.0,1,0,1,1,0,1,24.0,3,1,2,2,0,2,238.0,5.0,2.0,3.0,3,0,3.0,242.0,3,1,2,2,0,2,198.0,5,2,3,3,0,3,207.0
600,3,1,2,2,0,2,89.0,3.0,1.0,2.0,2,0,2.0,115.0,1,0,1,1,0,1,36.0,3,1,2,2,0,2,189.0,3,1,2,2,0,2,106.0,1.0,0.0,1.0,1,0,1.0,67.0,3.0,1.0,2.0,2,0,2.0,86.0,3,1,2,2,0,2,107.0,3,1,2,2,0,2,68.0,5,2,3,3,0,3,177.0,1,0,1,1,0,1,42.0,3,1,2,2,0,2,65.0,1,0,1,1,0,1,46.0,3.0,1.0,2.0,2,0,2.0,88.0,3,1,2,2,0,2,81.0,1,0,1,1,0,1,68.0,1,0,1,1,0,1,40.0,1.0,0.0,1.0,1,0,1.0,40.0,3,1,2,2,0,2,251.0,5,2,3,3,0,3,265.0
700,3,1,2,2,0,2,138.0,3.0,1.0,2.0,2,0,2.0,172.0,1,0,1,1,0,1,80.0,3,1,2,2,0,2,237.0,3,1,2,2,0,2,161.0,3.0,1.0,2.0,2,0,2.0,118.0,3.0,1.0,2.0,2,0,2.0,128.0,5,2,3,3,0,3,158.0,3,1,2,2,0,2,117.0,5,2,3,3,0,3,227.0,3,1,2,2,0,2,96.0,3,1,2,2,0,2,117.0,1,0,1,1,0,1,93.0,3.0,1.0,2.0,2,0,2.0,141.0,3,1,2,2,0,2,125.0,3,1,2,2,0,2,112.0,3,1,2,2,0,2,56.0,3.0,1.0,2.0,2,0,2.0,99.0,3,1,2,2,0,2,100.0,7,3,4,4,0,3,318.0
800,3,1,2,2,0,2,186.0,3.0,1.0,2.0,2,0,2.0,106.0,1,0,1,1,0,1,130.0,3,1,2,2,0,2,286.0,3,1,2,2,0,2,216.0,3.0,1.0,2.0,2,0,2.0,164.0,5.0,2.0,3.0,3,0,3.0,178.0,3,1,2,2,0,2,56.0,3,1,2,2,0,2,169.0,5,2,3,3,0,3,278.0,3,1,2,2,0,2,133.0,3,1,2,2,0,2,171.0,3,1,2,2,0,2,145.0,5.0,2.0,3.0,3,0,3.0,194.0,3,1,2,2,0,2,177.0,3,1,2,2,0,2,164.0,3,1,2,2,0,2,110.0,3.0,1.0,2.0,2,0,2.0,148.0,3,1,2,2,0,2,152.0,7,3,4,4,0,3,371.0
900,3,1,2,2,0,2,232.0,3.0,1.0,2.0,2,0,2.0,156.0,3,1,2,2,0,2,175.0,5,2,3,3,0,3,334.0,3,1,2,2,0,2,268.0,3.0,1.0,2.0,2,0,2.0,210.0,5.0,2.0,3.0,3,0,3.0,225.0,3,1,2,2,0,2,101.0,3,1,2,2,0,2,223.0,5,2,3,3,0,3,333.0,3,1,2,2,0,2,192.0,3,1,2,2,0,2,228.0,3,1,2,2,0,2,196.0,5.0,2.0,3.0,3,0,3.0,251.0,3,1,2,2,0,2,223.0,5,2,3,3,0,3,208.0,5,2,3,3,0,3,169.0,5.0,2.0,3.0,3,0,3.0,200.0,3,1,2,2,0,2,196.0,7,3,4,4,0,3,414.0
1000,3,1,2,2,0,2,287.0,1.0,0.0,1.0,1,0,1.0,47.0,3,1,2,2,0,2,105.0,5,2,3,3,0,3,156.0,3,1,2,2,0,2,86.0,3.0,1.0,2.0,2,0,2.0,148.0,7.0,3.0,4.0,4,0,3.0,274.0,3,1,2,2,0,2,162.0,3,1,2,2,0,2,281.0,9,4,5,5,0,4,386.0,3,1,2,2,0,2,240.0,3,1,2,2,0,2,271.0,1,0,1,1,0,1,36.0,1.0,0.0,1.0,1,0,1.0,6.0,1,0,1,1,0,1,35.0,3,1,2,2,0,2,191.0,5,2,3,3,0,3,222.0,1.0,0.0,1.0,1,0,1.0,18.0,3,1,2,2,0,2,247.0,9,4,5,5,0,4,459.0
