,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,11,5,6,6,0,4,616.0,11,5,6,6,0,5,570.0,9,4,5,5,0,5,616.0,15,7,8,8,0,5,596.0,7,3,4,4,0,4,621.0,9,4,5,5,0,4,589.0,9,4,5,5,0,4,572.0,7,3,4,4,0,4,622.0,7,3,4,4,0,4,569.0,9,4,5,5,0,4,584.0,15,7,8,8,0,5,588.0,9,4,5,5,0,4,576.0,11.0,5.0,6.0,6,0,6.0,598.0,13,6,7,7,0,4,610.0,9,4,5,5,0,4,537.0,13,6,7,7,0,5,636.0,11.0,5.0,6.0,6,0,4.0,587.0,9,4,5,5,0,4,581.0,15,7,8,8,0,5,615.0,13,6,7,7,0,5,607.0
200,19,9,10,10,0,6,1182.0,23,11,12,12,0,7,1176.0,17,8,9,9,0,7,1214.0,25,12,13,13,0,6,1175.0,11,5,6,6,0,6,1219.0,17,8,9,9,0,6,1228.0,21,10,11,11,0,7,1160.0,21,10,11,11,0,7,1261.0,17,8,9,9,0,5,1220.0,23,11,12,12,0,7,1238.0,27,13,14,14,0,7,1194.0,19,9,10,10,0,6,1178.0,23.0,11.0,12.0,12,0,9.0,1202.0,23,11,12,12,0,6,1209.0,19,9,10,10,0,6,1152.0,19,9,10,10,0,5,1227.0,25.0,12.0,13.0,13,0,6.0,1175.0,23,11,12,12,0,7,1159.0,29,14,15,15,0,6,1224.0,21,10,11,11,0,6,1263.0
300,33,16,17,17,0,7,1840.0,31,15,16,16,0,8,1744.0,29,14,15,15,0,9,1800.0,31,15,16,16,0,6,1743.0,13,6,7,7,0,6,1809.0,23,11,12,12,0,6,1791.0,29,14,15,15,0,8,1735.0,25,12,13,13,0,8,1840.0,21,10,11,11,0,6,1887.0,33,16,17,17,0,7,1832.0,33,16,17,17,0,7,1768.0,31,15,16,16,0,7,1776.0,35.0,17.0,18.0,18,0,10.0,1797.0,27,13,14,14,0,6,1782.0,29,14,15,15,0,8,1750.0,31,15,16,16,0,7,1842.0,33.0,16.0,17.0,17,0,7.0,1826.0,33,16,17,17,0,9,1766.0,41,20,21,21,0,7,1837.0,39,19,20,20,0,7,1848.0
400,41,20,21,21,0,8,2452.0,45,22,23,23,0,8,2339.0,35,17,18,18,0,10,2404.0,37,18,19,19,0,8,2328.0,19,9,10,10,0,7,2397.0,29,14,15,15,0,7,2402.0,37,18,19,19,0,9,2295.0,37,18,19,19,0,9,2429.0,33,16,17,17,0,8,2488.0,45,22,23,23,0,8,2452.0,35,17,18,18,0,7,2411.0,39,19,20,20,0,8,2343.0,39.0,19.0,20.0,20,0,10.0,2355.0,37,18,19,19,0,7,2352.0,41,20,21,21,0,8,2362.0,39,19,20,20,0,7,2456.0,43.0,21.0,22.0,22,0,8.0,2418.0,47,23,24,24,0,9,2389.0,53,26,27,27,0,8,2447.0,55,27,28,28,0,8,2466.0
500,51,25,26,26,0,8,3061.0,47,23,24,24,0,9,2939.0,45,22,23,23,0,11,3001.0,45,22,23,23,0,8,2937.0,27,13,14,14,0,8,2984.0,35,17,18,18,0,7,3018.0,47,23,24,24,0,10,2922.0,39,19,20,20,0,9,3065.0,39,19,20,20,0,8,3102.0,55,27,28,28,0,8,3069.0,39,19,20,20,0,8,3019.0,53,26,27,27,0,9,2916.0,47.0,23.0,24.0,24,0,10.0,2985.0,47,23,24,24,0,8,2912.0,47,23,24,24,0,9,2971.0,7,3,4,4,0,4,315.0,7.0,3.0,4.0,4,0,4.0,298.0,55,27,28,28,0,10,2972.0,67,33,34,34,0,9,3036.0,65,32,33,33,0,10,3047.0
600,59,29,30,30,0,9,3708.0,55,27,28,28,0,9,3524.0,57,28,29,29,0,13,3619.0,49,24,25,25,0,9,3529.0,33,16,17,17,0,8,3561.0,43,21,22,22,0,8,3650.0,11,5,6,6,0,5,530.0,49,24,25,25,0,9,3668.0,47,23,24,24,0,9,3720.0,65,32,33,33,0,8,3661.0,47,23,24,24,0,9,3557.0,57,28,29,29,0,9,3483.0,61.0,30.0,31.0,31,0,11.0,3627.0,3,1,2,2,0,2,125.0,57,28,29,29,0,10,3570.0,13,6,7,7,0,6,972.0,19.0,9.0,10.0,10,0,7.0,900.0,65,32,33,33,0,11,3554.0,3,1,2,2,0,2,136.0,9,4,5,5,0,4,516.0
700,69,34,35,35,0,9,4295.0,69,34,35,35,0,10,4088.0,65,32,33,33,0,13,4221.0,55,27,28,28,0,9,4133.0,45,22,23,23,0,9,4159.0,45,22,23,23,0,8,4240.0,23,11,12,12,0,7,1128.0,59,29,30,30,0,10,4205.0,59,29,30,30,0,10,4279.0,71,35,36,36,0,9,4280.0,55,27,28,28,0,9,4108.0,65,32,33,33,0,10,4122.0,69.0,34.0,35.0,35,0,12.0,4212.0,13,6,7,7,0,5,699.0,63,31,32,32,0,11,4147.0,23,11,12,12,0,7,1539.0,33.0,16.0,17.0,17,0,9.0,1521.0,79,39,40,40,0,11,4170.0,11,5,6,6,0,5,753.0,15,7,8,8,0,6,1119.0
800,81,40,41,41,0,10,4894.0,75,37,38,38,0,10,4657.0,73,36,37,37,0,14,4834.0,59,29,30,30,0,9,4739.0,59,29,30,30,0,9,4769.0,51,25,26,26,0,8,4813.0,33,16,17,17,0,9,1776.0,69,34,35,35,0,10,4762.0,69,34,35,35,0,11,4882.0,77,38,39,39,0,9,4893.0,69,34,35,35,0,11,4731.0,79,39,40,40,0,10,4703.0,75.0,37.0,38.0,38,0,12.0,4830.0,27,13,14,14,0,6,1272.0,71,35,36,36,0,11,4768.0,33,16,17,17,0,8,2176.0,43.0,21.0,22.0,22,0,10.0,2139.0,89,44,45,45,0,12,4792.0,17,8,9,9,0,7,1371.0,31,15,16,16,0,7,1665.0
900,97,48,49,49,0,11,5493.0,87,43,44,44,0,10,5306.0,15,7,8,8,0,6,781.0,7,3,4,4,0,4,385.0,63,31,32,32,0,9,5382.0,61,30,31,31,0,9,5388.0,45,22,23,23,0,10,2390.0,17,8,9,9,0,5,761.0,77,38,39,39,0,12,5468.0,91,45,46,46,0,9,5523.0,15,7,8,8,0,6,789.0,29,14,15,15,0,9,1721.0,3.0,1.0,2.0,2,0,2.0,199.0,43,21,22,22,0,7,1855.0,83,41,42,42,0,12,5358.0,41,20,21,21,0,9,2746.0,25.0,12.0,13.0,13,0,7.0,1352.0,99,49,50,50,0,12,5387.0,29,14,15,15,0,7,1927.0,43,21,22,22,0,8,2240.0
1000,105,52,53,53,0,11,6080.0,103,51,52,52,0,10,5886.0,33,16,17,17,0,7,1392.0,21,10,11,11,0,7,1038.0,69,34,35,35,0,9,5985.0,73,36,37,37,0,9,5974.0,61,30,31,31,0,10,2998.0,33,16,17,17,0,7,1368.0,91,45,46,46,0,13,6045.0,107,53,54,54,0,9,6128.0,25,12,13,13,0,7,1408.0,41,20,21,21,0,9,2333.0,17.0,8.0,9.0,9,0,5.0,809.0,55,27,28,28,0,8,2489.0,91,45,46,46,0,12,5948.0,47,23,24,24,0,10,3305.0,39.0,19.0,20.0,20,0,8.0,1976.0,109,54,55,55,0,12,5964.0,35,17,18,18,0,8,2572.0,47,23,24,24,0,8,2832.0
