,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,5,2,3,3,0,3,616.0,11,5,6,6,0,5,570.0,13,4,9,9,0,4,616.0,1,0,1,1,0,1,596.0,7,3,4,4,0,4,621.0,17,3,14,14,0,3,589.0,11,5,6,6,0,4,572.0,14,4,10,10,0,4,622.0,9,4,5,5,0,4,569.0,7,3,4,4,0,3,584.0,12,3,9,9,0,3,588.0,18,4,14,14,0,4,576.0,12,3,9,9,0,3,598.0,5,2,3,3,0,3,610.0,3,1,2,2,0,2,537.0,12,3,9,9,0,3,636.0,9,4,5,5,0,4,587.0,28,3,25,25,0,4,581.0,31,1,30,30,0,2,615.0,13,6,7,7,0,4,607.0
200,22,6,16,16,0,4,1182.0,23,9,14,14,0,6,1176.0,25,8,17,17,0,5,1214.0,28,5,23,23,0,4,1175.0,24,9,15,15,0,5,1219.0,28,6,22,22,0,4,1228.0,25,12,13,13,0,6,1160.0,33,11,22,22,0,5,1261.0,50,12,38,38,0,6,1220.0,21,10,11,11,0,6,1238.0,20,6,14,14,0,4,1194.0,31,7,24,24,0,5,1178.0,25,8,17,17,0,4,1202.0,17,6,11,11,0,5,1209.0,30,8,22,22,0,5,1152.0,26,5,21,21,0,4,1227.0,24,10,14,14,0,5,1175.0,35,3,32,32,0,4,1159.0,34,2,32,32,0,3,1224.0,36,10,26,26,0,6,1263.0
300,48,13,35,35,0,6,1840.0,56,15,41,41,0,7,1744.0,43,16,27,27,0,7,1800.0,49,10,39,39,0,6,1743.0,45,15,30,30,0,7,1809.0,43,11,32,32,0,4,1791.0,35,17,18,18,0,7,1735.0,49,16,33,33,0,6,1840.0,71,15,56,56,0,7,1887.0,35,17,18,18,0,9,1832.0,33,11,22,22,0,6,1768.0,41,10,31,31,0,5,1776.0,31,10,21,21,0,4,1797.0,26,8,18,18,0,5,1782.0,47,10,37,37,0,6,1750.0,43,11,32,32,0,4,1842.0,44,14,30,30,0,7,1826.0,38,4,34,34,0,5,1766.0,9,4,5,5,0,4,443.0,75,16,59,59,0,7,1848.0
400,63,15,48,48,0,6,2452.0,72,18,54,54,0,7,2339.0,49,19,30,30,0,7,2404.0,63,13,50,50,0,8,2328.0,62,20,42,42,0,7,2397.0,49,14,35,35,0,4,2402.0,45,22,23,23,0,9,2295.0,62,22,40,40,0,7,2429.0,87,17,70,70,0,8,2488.0,56,24,32,32,0,10,2452.0,52,18,34,34,0,8,2411.0,47,13,34,34,0,5,2343.0,44,15,29,29,0,6,2355.0,39,14,25,25,0,6,2352.0,56,13,43,43,0,6,2362.0,64,14,50,50,0,5,2456.0,66,20,46,46,0,8,2418.0,7,3,4,4,0,4,474.0,21,10,11,11,0,5,1053.0,95,21,74,74,0,8,2466.0
500,83,20,63,63,0,7,3061.0,86,21,65,65,0,8,2939.0,71,26,45,45,0,8,3001.0,77,16,61,61,0,10,2937.0,72,22,50,50,0,7,2984.0,61,20,41,41,0,5,3018.0,74,29,45,45,0,9,2922.0,81,28,53,53,0,8,3065.0,94,19,75,75,0,8,3102.0,66,29,37,37,0,10,3069.0,64,23,41,41,0,9,3019.0,55,17,38,38,0,6,2916.0,54,18,36,36,0,6,2985.0,61,20,41,41,0,7,2912.0,70,17,53,53,0,7,2971.0,77,18,59,59,0,5,3073.0,76,22,54,54,0,8,3004.0,11,5,6,6,0,5,1057.0,38,15,23,23,0,7,1642.0,107,25,82,82,0,9,3047.0
600,108,25,83,83,0,7,3708.0,96,23,73,73,0,8,3524.0,79,29,50,50,0,9,3619.0,86,18,68,68,0,10,3529.0,87,26,61,61,0,7,3561.0,77,28,49,49,0,5,3650.0,91,33,58,58,0,11,3544.0,101,33,68,68,0,9,3668.0,117,25,92,92,0,9,3720.0,75,32,43,43,0,10,3661.0,74,27,47,47,0,9,3557.0,65,22,43,43,0,6,3483.0,65,23,42,42,0,6,3627.0,71,25,46,46,0,7,3543.0,80,18,62,62,0,7,3570.0,91,25,66,66,0,5,3730.0,89,25,64,64,0,8,3606.0,23,11,12,12,0,8,1639.0,50,19,31,31,0,7,2233.0,124,31,93,93,0,10,3643.0
700,128,31,97,97,0,7,4295.0,111,29,82,82,0,9,4088.0,109,36,73,73,0,9,4221.0,98,21,77,77,0,11,4133.0,101,31,70,70,0,8,4159.0,81,30,51,51,0,5,4240.0,109,37,72,72,0,11,4142.0,107,35,72,72,0,9,4205.0,123,27,96,96,0,9,4279.0,101,41,60,60,0,11,4280.0,85,32,53,53,0,9,4108.0,81,30,51,51,0,6,4122.0,76,28,48,48,0,7,4212.0,79,29,50,50,0,8,4117.0,92,21,71,71,0,7,4147.0,104,29,75,75,0,6,4297.0,96,28,68,68,0,8,4227.0,39,17,22,22,0,10,2255.0,63,24,39,39,0,7,2850.0,140,35,105,105,0,10,4246.0
800,141,35,106,106,0,7,4894.0,124,35,89,89,0,9,4657.0,135,40,95,95,0,10,4834.0,108,25,83,83,0,11,4739.0,109,35,74,74,0,8,4769.0,89,34,55,55,0,6,4813.0,134,41,93,93,0,12,4790.0,113,37,76,76,0,9,4762.0,140,30,110,110,0,10,4882.0,120,48,72,72,0,11,4893.0,97,38,59,59,0,9,4731.0,87,33,54,54,0,6,4703.0,86,33,53,53,0,8,4830.0,81,30,51,51,0,8,4690.0,114,31,83,83,0,7,4768.0,119,35,84,84,0,6,4934.0,104,32,72,72,0,8,4845.0,57,22,35,35,0,10,2877.0,78,31,47,47,0,8,3468.0,146,38,108,108,0,10,4792.0
900,156,42,114,114,0,7,5493.0,140,41,99,99,0,10,5306.0,153,45,108,108,0,10,5416.0,120,30,90,90,0,11,5335.0,117,39,78,78,0,8,5382.0,1,0,1,1,0,1,23.0,148,45,103,103,0,12,5404.0,135,48,87,87,0,9,5358.0,149,34,115,115,0,10,5468.0,132,53,79,79,0,11,5523.0,107,43,64,64,0,10,5344.0,27,5,22,22,0,5,1130.0,104,39,65,65,0,8,5409.0,122,40,82,82,0,9,5273.0,120,33,87,87,0,7,5358.0,132,41,91,91,0,7,5504.0,106,33,73,73,0,8,5415.0,71,27,44,44,0,11,3472.0,95,37,58,58,0,9,4024.0,168,44,124,124,0,11,5367.0
1000,164,44,120,120,0,7,6080.0,147,43,104,104,0,10,5886.0,183,50,133,133,0,10,6027.0,129,34,95,95,0,11,5988.0,139,47,92,92,0,9,5985.0,32,1,31,31,0,2,609.0,167,50,117,117,0,12,6012.0,152,53,99,99,0,9,5965.0,164,37,127,127,0,10,6045.0,155,61,94,94,0,12,6128.0,123,46,77,77,0,11,5963.0,35,8,27,27,0,5,1742.0,124,43,81,81,0,9,6019.0,145,47,98,98,0,9,5907.0,132,38,94,94,0,7,5948.0,142,45,97,97,0,7,6063.0,127,41,86,86,0,9,6039.0,79,30,49,49,0,12,4049.0,131,43,88,88,0,9,4669.0,171,45,126,126,0,11,5959.0
