,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,1,0,1,1,0,1,19.0,3.0,1.0,2.0,2,0,2.0,59.0,1,0,1,1,0,1,46.0,1,0,1,1,0,1,44.0,1,0,1,1,0,1,49.0,1,0,1,1,0,1,46.0,1,0,1,1,0,1,44.0,1,0,1,1,0,1,47.0,1,0,1,1,0,1,49.0,1.0,0.0,1.0,1,0,1.0,46.0,1,0,1,1,0,1,48.0,3,1,2,2,0,2,60.0,1,0,1,1,0,1,54.0,1,0,1,1,0,1,43.0,3,1,2,2,0,2,50.0,3,1,2,2,0,2,61.0,1,0,1,1,0,1,41.0,1,0,1,1,0,1,49.0,3,1,2,2,0,2,50.0,1,0,1,1,0,1,19.0
200,1,0,1,1,0,1,75.0,3.0,1.0,2.0,2,0,2.0,108.0,3,1,2,2,0,2,53.0,1,0,1,1,0,1,90.0,3,1,2,2,0,2,101.0,1,0,1,1,0,1,97.0,3,1,2,2,0,2,103.0,3,1,2,2,0,2,104.0,3,1,2,2,0,2,106.0,3.0,1.0,2.0,2,0,2.0,93.0,3,1,2,2,0,2,97.0,3,1,2,2,0,2,116.0,3,1,2,2,0,2,104.0,3,1,2,2,0,2,97.0,3,1,2,2,0,2,100.0,3,1,2,2,0,2,119.0,3,1,2,2,0,2,97.0,3,1,2,2,0,2,97.0,3,1,2,2,0,2,111.0,3,1,2,2,0,2,63.0
300,1,0,1,1,0,1,126.0,3.0,1.0,2.0,2,0,2.0,160.0,3,1,2,2,0,2,106.0,3,1,2,2,0,2,148.0,3,1,2,2,0,2,148.0,1,0,1,1,0,1,148.0,5,2,3,3,0,3,152.0,5,2,3,3,0,3,145.0,5,2,3,3,0,3,150.0,5.0,2.0,3.0,3,0,3.0,141.0,3,1,2,2,0,2,144.0,3,1,2,2,0,2,172.0,3,1,2,2,0,2,150.0,3,1,2,2,0,2,160.0,3,1,2,2,0,2,139.0,3,1,2,2,0,2,171.0,3,1,2,2,0,2,58.0,3,1,2,2,0,2,143.0,3,1,2,2,0,2,159.0,3,1,2,2,0,2,104.0
400,1,0,1,1,0,1,174.0,3.0,1.0,2.0,2,0,2.0,219.0,5,2,3,3,0,3,150.0,5,2,3,3,0,3,197.0,3,1,2,2,0,2,200.0,1,0,1,1,0,1,195.0,5,2,3,3,0,3,199.0,5,2,3,3,0,3,186.0,5,2,3,3,0,3,199.0,5.0,2.0,3.0,3,0,3.0,198.0,3,1,2,2,0,2,193.0,3,1,2,2,0,2,226.0,3,1,2,2,0,2,201.0,7,3,4,4,0,3,217.0,3,1,2,2,0,2,185.0,3,1,2,2,0,2,225.0,5,2,3,3,0,3,113.0,3,1,2,2,0,2,186.0,3,1,2,2,0,2,205.0,5,2,3,3,0,3,147.0
500,1,0,1,1,0,1,219.0,5.0,2.0,3.0,3,0,3.0,268.0,5,2,3,3,0,3,205.0,5,2,3,3,0,3,251.0,5,2,3,3,0,3,245.0,3,1,2,2,0,2,242.0,7,3,4,4,0,4,246.0,5,2,3,3,0,3,236.0,7,3,4,4,0,4,250.0,7.0,3.0,4.0,4,0,3.0,261.0,3,1,2,2,0,2,241.0,9,2,7,7,0,3,279.0,3,1,2,2,0,2,255.0,7,3,4,4,0,3,275.0,3,1,2,2,0,2,233.0,3,1,2,2,0,2,270.0,5,2,3,3,0,3,171.0,3,1,2,2,0,2,233.0,3,1,2,2,0,2,250.0,5,2,3,3,0,3,195.0
600,1,0,1,1,0,1,266.0,5.0,2.0,3.0,3,0,3.0,318.0,5,2,3,3,0,3,259.0,7,3,4,4,0,4,293.0,5,2,3,3,0,3,297.0,3,1,2,2,0,2,288.0,7,3,4,4,0,4,287.0,7,3,4,4,0,4,290.0,7,3,4,4,0,4,299.0,7.0,3.0,4.0,4,0,3.0,314.0,3,1,2,2,0,2,292.0,10,2,8,8,0,3,334.0,3,1,2,2,0,2,313.0,7,3,4,4,0,3,332.0,3,1,2,2,0,2,279.0,3,1,2,2,0,2,315.0,5,2,3,3,0,3,215.0,5,2,3,3,0,3,284.0,5,2,3,3,0,3,306.0,5,2,3,3,0,3,256.0
700,3,1,2,2,0,2,316.0,7.0,3.0,4.0,4,0,3.0,368.0,5,2,3,3,0,3,317.0,9,4,5,5,0,4,349.0,5,2,3,3,0,3,344.0,5,2,3,3,0,3,336.0,7,3,4,4,0,4,330.0,7,3,4,4,0,4,335.0,9,4,5,5,0,4,347.0,9.0,4.0,5.0,5,0,4.0,367.0,3,1,2,2,0,2,340.0,11,2,9,9,0,3,383.0,3,1,2,2,0,2,369.0,7,3,4,4,0,3,381.0,3,1,2,2,0,2,328.0,3,1,2,2,0,2,365.0,5,2,3,3,0,3,263.0,5,2,3,3,0,3,334.0,5,2,3,3,0,3,350.0,5,2,3,3,0,3,304.0
800,5,2,3,3,0,3,367.0,7.0,3.0,4.0,4,0,3.0,421.0,7,3,4,4,0,3,366.0,9,4,5,5,0,4,399.0,5,2,3,3,0,3,394.0,7,3,4,4,0,3,399.0,7,3,4,4,0,4,385.0,9,4,5,5,0,5,384.0,9,4,5,5,0,4,398.0,9.0,4.0,5.0,5,0,4.0,419.0,3,1,2,2,0,2,380.0,11,2,9,9,0,3,433.0,5,2,3,3,0,3,415.0,7,3,4,4,0,3,426.0,5,2,3,3,0,3,386.0,3,1,2,2,0,2,417.0,7,3,4,4,0,4,321.0,5,2,3,3,0,3,389.0,5,2,3,3,0,3,405.0,7,3,4,4,0,3,353.0
900,5,2,3,3,0,3,421.0,7.0,3.0,4.0,4,0,3.0,471.0,7,3,4,4,0,3,413.0,9,4,5,5,0,4,452.0,5,2,3,3,0,3,446.0,7,3,4,4,0,3,446.0,7,3,4,4,0,4,433.0,9,4,5,5,0,5,436.0,13,6,7,7,0,5,444.0,9.0,4.0,5.0,5,0,4.0,469.0,5,2,3,3,0,3,432.0,11,2,9,9,0,3,482.0,5,2,3,3,0,3,462.0,7,3,4,4,0,3,478.0,7,3,4,4,0,3,429.0,5,2,3,3,0,3,472.0,7,3,4,4,0,4,372.0,5,2,3,3,0,3,442.0,5,2,3,3,0,3,450.0,9,4,5,5,0,4,405.0
1000,5,2,3,3,0,3,464.0,7.0,3.0,4.0,4,0,3.0,522.0,7,3,4,4,0,3,455.0,11,5,6,6,0,4,499.0,5,2,3,3,0,3,493.0,9,4,5,5,0,4,505.0,7,3,4,4,0,4,484.0,9,4,5,5,0,5,495.0,13,6,7,7,0,5,487.0,9.0,4.0,5.0,5,0,4.0,517.0,7,3,4,4,0,3,481.0,14,3,11,11,0,4,541.0,5,2,3,3,0,3,514.0,7,3,4,4,0,3,529.0,7,3,4,4,0,3,474.0,5,2,3,3,0,3,514.0,9,4,5,5,0,5,417.0,5,2,3,3,0,3,495.0,5,2,3,3,0,3,491.0,9,4,5,5,0,4,448.0
