,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,3,1,2,2,0,2,55.0,1,0,1,1,0,1,49.0,1,0,1,1,0,1,50.0,3,1,2,2,0,2,56.0,1,0,1,1,0,1,45.0,1,0,1,1,0,1,48.0,1,0,1,1,0,1,59.0,3,1,2,2,0,2,52.0,1,0,1,1,0,1,44.0,1,0,1,1,0,1,48.0,1,0,1,1,0,1,43.0,3,1,2,2,0,2,54.0,1,0,1,1,0,1,49.0,1,0,1,1,0,1,45.0,3,1,2,2,0,2,53.0,3,1,2,2,0,2,56.0,3,1,2,2,0,2,57.0,1,0,1,1,0,1,48.0,3,1,2,2,0,2,53.0,1,0,1,1,0,1,51.0
200,3,1,2,2,0,2,102.0,3,1,2,2,0,2,100.0,1,0,1,1,0,1,99.0,3,1,2,2,0,2,110.0,1,0,1,1,0,1,93.0,3,1,2,2,0,2,102.0,1,0,1,1,0,1,106.0,3,1,2,2,0,2,108.0,1,0,1,1,0,1,100.0,3,1,2,2,0,2,101.0,3,1,2,2,0,2,101.0,3,1,2,2,0,2,106.0,3,1,2,2,0,2,100.0,3,1,2,2,0,2,100.0,3,1,2,2,0,2,98.0,3,1,2,2,0,2,102.0,3,1,2,2,0,2,108.0,3,1,2,2,0,2,106.0,3,1,2,2,0,2,101.0,1,0,1,1,0,1,105.0
300,3,1,2,2,0,2,153.0,3,1,2,2,0,2,157.0,3,1,2,2,0,2,156.0,3,1,2,2,0,2,159.0,3,1,2,2,0,2,138.0,3,1,2,2,0,2,145.0,1,0,1,1,0,1,161.0,3,1,2,2,0,2,157.0,1,0,1,1,0,1,142.0,3,1,2,2,0,2,148.0,3,1,2,2,0,2,153.0,3,1,2,2,0,2,154.0,3,1,2,2,0,2,149.0,3,1,2,2,0,2,151.0,3,1,2,2,0,2,148.0,5,2,3,3,0,3,146.0,3,1,2,2,0,2,165.0,3,1,2,2,0,2,153.0,3,1,2,2,0,2,144.0,1,0,1,1,0,1,157.0
400,3,1,2,2,0,2,210.0,3,1,2,2,0,2,207.0,3,1,2,2,0,2,205.0,3,1,2,2,0,2,200.0,3,1,2,2,0,2,185.0,5,2,3,3,0,3,188.0,1,0,1,1,0,1,201.0,3,1,2,2,0,2,213.0,1,0,1,1,0,1,195.0,3,1,2,2,0,2,197.0,5,2,3,3,0,3,201.0,3,1,2,2,0,2,210.0,5,2,3,3,0,3,197.0,3,1,2,2,0,2,206.0,3,1,2,2,0,2,209.0,7,3,4,4,0,3,197.0,3,1,2,2,0,2,208.0,3,1,2,2,0,2,198.0,3,1,2,2,0,2,200.0,1,0,1,1,0,1,203.0
500,3,1,2,2,0,2,266.0,3,1,2,2,0,2,250.0,3,1,2,2,0,2,260.0,3,1,2,2,0,2,244.0,5,2,3,3,0,3,232.0,7,3,4,4,0,3,253.0,1,0,1,1,0,1,249.0,3,1,2,2,0,2,262.0,3,1,2,2,0,2,250.0,3,1,2,2,0,2,248.0,5,2,3,3,0,3,254.0,3,1,2,2,0,2,257.0,5,2,3,3,0,3,249.0,5,2,3,3,0,3,258.0,3,1,2,2,0,2,258.0,7,3,4,4,0,3,248.0,3,1,2,2,0,2,261.0,3,1,2,2,0,2,239.0,3,1,2,2,0,2,251.0,1,0,1,1,0,1,251.0
600,3,1,2,2,0,2,310.0,3,1,2,2,0,2,304.0,3,1,2,2,0,2,303.0,3,1,2,2,0,2,292.0,5,2,3,3,0,3,284.0,7,3,4,4,0,3,301.0,3,1,2,2,0,2,297.0,3,1,2,2,0,2,313.0,3,1,2,2,0,2,299.0,3,1,2,2,0,2,295.0,5,2,3,3,0,3,307.0,3,1,2,2,0,2,312.0,5,2,3,3,0,3,299.0,5,2,3,3,0,3,304.0,3,1,2,2,0,2,308.0,7,3,4,4,0,3,291.0,3,1,2,2,0,2,309.0,3,1,2,2,0,2,305.0,3,1,2,2,0,2,304.0,1,0,1,1,0,1,300.0
700,3,1,2,2,0,2,359.0,3,1,2,2,0,2,352.0,3,1,2,2,0,2,344.0,3,1,2,2,0,2,333.0,5,2,3,3,0,3,335.0,7,3,4,4,0,3,352.0,3,1,2,2,0,2,363.0,5,2,3,3,0,3,371.0,3,1,2,2,0,2,349.0,3,1,2,2,0,2,356.0,5,2,3,3,0,3,358.0,3,1,2,2,0,2,358.0,5,2,3,3,0,3,350.0,5,2,3,3,0,3,357.0,3,1,2,2,0,2,357.0,7,3,4,4,0,3,336.0,3,1,2,2,0,2,353.0,3,1,2,2,0,2,354.0,3,1,2,2,0,2,362.0,1,0,1,1,0,1,345.0
800,3,1,2,2,0,2,412.0,3,1,2,2,0,2,398.0,5,2,3,3,0,3,391.0,3,1,2,2,0,2,381.0,5,2,3,3,0,3,389.0,9,4,5,5,0,4,411.0,5,2,3,3,0,3,415.0,5,2,3,3,0,3,424.0,5,2,3,3,0,3,405.0,3,1,2,2,0,2,411.0,7,3,4,4,0,4,402.0,3,1,2,2,0,2,416.0,5,2,3,3,0,3,396.0,5,2,3,3,0,3,409.0,3,1,2,2,0,2,410.0,7,3,4,4,0,3,391.0,3,1,2,2,0,2,404.0,5,2,3,3,0,3,408.0,3,1,2,2,0,2,414.0,1,0,1,1,0,1,380.0
900,3,1,2,2,0,2,462.0,5,2,3,3,0,3,443.0,5,2,3,3,0,3,438.0,3,1,2,2,0,2,432.0,7,3,4,4,0,4,435.0,9,4,5,5,0,4,453.0,5,2,3,3,0,3,469.0,5,2,3,3,0,3,470.0,5,2,3,3,0,3,460.0,3,1,2,2,0,2,457.0,9,4,5,5,0,4,454.0,3,1,2,2,0,2,467.0,7,3,4,4,0,4,454.0,7,3,4,4,0,4,462.0,3,1,2,2,0,2,447.0,7,3,4,4,0,3,442.0,3,1,2,2,0,2,456.0,5,2,3,3,0,3,457.0,3,1,2,2,0,2,462.0,1,0,1,1,0,1,420.0
1000,3,1,2,2,0,2,520.0,5,2,3,3,0,3,488.0,5,2,3,3,0,3,479.0,3,1,2,2,0,2,481.0,7,3,4,4,0,4,477.0,11,5,6,6,0,4,503.0,5,2,3,3,0,3,517.0,5,2,3,3,0,3,509.0,5,2,3,3,0,3,504.0,3,1,2,2,0,2,512.0,9,4,5,5,0,4,506.0,3,1,2,2,0,2,513.0,9,4,5,5,0,4,489.0,7,3,4,4,0,4,509.0,3,1,2,2,0,2,491.0,7,3,4,4,0,3,491.0,5,2,3,3,0,3,503.0,5,2,3,3,0,3,508.0,3,1,2,2,0,2,518.0,1,0,1,1,0,1,467.0
