,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,16,5,11,11,0,5,616.0,15,5,10,10,0,4,570.0,13,6,7,7,0,5,616.0,37,6,31,31,0,4,596.0,9,4,5,5,0,4,621.0,35,4,31,31,0,4,589.0,9,4,5,5,0,5,572.0,3,1,2,2,0,2,622.0,3,1,2,2,0,2,569.0,9,4,5,5,0,4,584.0,11,3,8,8,0,3,588.0,22,4,18,18,0,4,576.0,7,3,4,4,0,4,598.0,20,4,16,16,0,4,610.0,7,3,4,4,0,4,537.0,19,7,12,12,0,5,636.0,9,4,5,5,0,4,587.0,15,5,10,10,0,4,581.0,31,1,30,30,0,2,615.0,15,5,10,10,0,4,607.0
200,38,11,27,27,0,5,1182.0,40,11,29,29,0,6,1176.0,25,12,13,13,0,7,1214.0,50,10,40,40,0,6,1175.0,32,12,20,20,0,6,1219.0,52,6,46,46,0,5,1228.0,15,7,8,8,0,6,1160.0,16,4,12,12,0,4,1261.0,16,4,12,12,0,5,1220.0,17,8,9,9,0,5,1238.0,27,9,18,18,0,5,1194.0,46,7,39,39,0,4,1178.0,17,8,9,9,0,5,1202.0,45,8,37,37,0,6,1209.0,27,8,19,19,0,6,1152.0,29,10,19,19,0,6,1227.0,25,7,18,18,0,5,1175.0,39,9,30,30,0,5,1159.0,1,0,1,1,0,1,45.0,34,9,25,25,0,5,1263.0
300,66,16,50,50,0,6,1840.0,67,15,52,52,0,7,1744.0,45,22,23,23,0,8,1800.0,54,12,42,42,0,8,1743.0,59,17,42,42,0,7,1809.0,92,10,82,82,0,5,1791.0,21,10,11,11,0,8,1735.0,32,6,26,26,0,6,1840.0,42,12,30,30,0,6,1887.0,33,14,19,19,0,7,1832.0,37,13,24,24,0,6,1768.0,54,8,46,46,0,4,1776.0,33,13,20,20,0,7,1797.0,56,11,45,45,0,7,1782.0,47,14,33,33,0,7,1750.0,47,14,33,33,0,7,1842.0,36,10,26,26,0,5,1826.0,53,12,41,41,0,5,1766.0,32,1,31,31,0,2,658.0,40,10,30,30,0,5,1848.0
400,93,21,72,72,0,7,2452.0,82,18,64,64,0,7,2339.0,60,26,34,34,0,10,2404.0,66,17,49,49,0,10,2328.0,91,21,70,70,0,8,2397.0,105,12,93,93,0,5,2402.0,27,13,14,14,0,9,2295.0,39,9,30,30,0,6,2429.0,56,18,38,38,0,8,2488.0,47,19,28,28,0,9,2452.0,43,16,27,27,0,8,2411.0,56,9,47,47,0,4,2343.0,69,19,50,50,0,7,2355.0,72,16,56,56,0,8,2352.0,69,18,51,51,0,7,2362.0,56,18,38,38,0,7,2456.0,46,13,33,33,0,6,2418.0,70,19,51,51,0,7,2389.0,34,2,32,32,0,3,1268.0,54,17,37,37,0,5,2466.0
500,105,23,82,82,0,7,3061.0,91,20,71,71,0,7,2939.0,76,31,45,45,0,11,3001.0,79,20,59,59,0,10,2937.0,115,25,90,90,0,8,2984.0,118,17,101,101,0,5,3018.0,37,18,19,19,0,10,2922.0,62,16,46,46,0,6,3065.0,84,26,58,58,0,9,3102.0,64,24,40,40,0,10,3069.0,62,24,38,38,0,10,3019.0,67,14,53,53,0,5,2916.0,84,21,63,63,0,7,2985.0,117,24,93,93,0,9,2912.0,86,22,64,64,0,8,2971.0,72,24,48,48,0,8,3073.0,63,19,44,44,0,6,3004.0,83,24,59,59,0,8,2972.0,9,4,5,5,0,4,475.0,63,21,42,42,0,6,3047.0
600,118,27,91,91,0,7,3708.0,100,23,77,77,0,7,3524.0,95,37,58,58,0,12,3619.0,96,22,74,74,0,10,3529.0,136,29,107,107,0,9,3561.0,133,23,110,110,0,6,3650.0,59,24,35,35,0,11,3544.0,64,17,47,47,0,6,3668.0,104,33,71,71,0,9,3720.0,84,30,54,54,0,11,3661.0,71,27,44,44,0,10,3557.0,71,16,55,55,0,5,3483.0,94,22,72,72,0,8,3627.0,128,26,102,102,0,9,3543.0,113,30,83,83,0,9,3570.0,85,27,58,58,0,8,3730.0,75,23,52,52,0,6,3606.0,93,28,65,65,0,8,3554.0,23,11,12,12,0,6,1066.0,78,27,51,51,0,6,3643.0
700,124,29,95,95,0,7,4295.0,105,25,80,80,0,7,4088.0,112,42,70,70,0,13,4221.0,108,26,82,82,0,10,4133.0,148,32,116,116,0,10,4159.0,145,27,118,118,0,6,4240.0,72,28,44,44,0,11,4142.0,75,22,53,53,0,6,4205.0,120,35,85,85,0,10,4279.0,100,35,65,65,0,12,4280.0,89,33,56,56,0,10,4108.0,79,20,59,59,0,5,4122.0,109,26,83,83,0,8,4212.0,148,29,119,119,0,9,4117.0,131,33,98,98,0,9,4147.0,99,31,68,68,0,8,4297.0,94,30,64,64,0,7,4227.0,101,31,70,70,0,9,4170.0,36,15,21,21,0,8,1683.0,87,31,56,56,0,6,4246.0
800,131,32,99,99,0,8,4894.0,121,30,91,91,0,8,4657.0,129,48,81,81,0,13,4834.0,112,27,85,85,0,11,4739.0,151,32,119,119,0,10,4769.0,151,29,122,122,0,6,4813.0,83,30,53,53,0,11,4790.0,99,27,72,72,0,7,4762.0,132,38,94,94,0,10,4882.0,111,39,72,72,0,12,4893.0,97,37,60,60,0,10,4731.0,83,22,61,61,0,5,4703.0,120,29,91,91,0,8,4830.0,156,30,126,126,0,9,4690.0,151,38,113,113,0,9,4768.0,116,34,82,82,0,8,4934.0,107,34,73,73,0,7,4845.0,112,36,76,76,0,9,4792.0,56,20,36,36,0,9,2301.0,98,34,64,64,0,7,4792.0
900,140,36,104,104,0,9,5493.0,137,37,100,100,0,8,5306.0,142,53,89,89,0,13,5416.0,126,30,96,96,0,11,5335.0,171,36,135,135,0,10,5382.0,170,38,132,132,0,6,5388.0,119,36,83,83,0,12,5404.0,140,34,106,106,0,7,5358.0,175,44,131,131,0,11,5468.0,124,44,80,80,0,12,5523.0,101,38,63,63,0,10,5344.0,43,11,32,32,0,5,1912.0,129,32,97,97,0,8,5409.0,167,33,134,134,0,10,5273.0,168,42,126,126,0,10,5358.0,139,42,97,97,0,9,5504.0,112,35,77,77,0,7,5415.0,126,43,83,83,0,9,5387.0,83,24,59,59,0,10,2857.0,108,37,71,71,0,7,5367.0
1000,154,41,113,113,0,10,6080.0,152,41,111,111,0,8,5886.0,155,59,96,96,0,13,6027.0,155,37,118,118,0,11,5988.0,180,38,142,142,0,10,5985.0,177,41,136,136,0,7,5974.0,126,38,88,88,0,12,6012.0,157,39,118,118,0,7,5965.0,191,45,146,146,0,11,6045.0,148,50,98,98,0,12,6128.0,113,44,69,69,0,10,5963.0,53,16,37,37,0,6,2524.0,142,38,104,104,0,8,6019.0,183,38,145,145,0,10,5907.0,176,45,131,131,0,10,5948.0,160,47,113,113,0,9,6063.0,128,39,89,89,0,7,6039.0,138,47,91,91,0,10,5964.0,110,28,82,82,0,12,3502.0,137,43,94,94,0,8,5959.0
