,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,1,0,1,1,0,1,45.0,1,0,1,1,0,1,50.0,3.0,1.0,2.0,2,0,2.0,52.0,3,1,2,2,0,2,50.0,1,0,1,1,0,1,46.0,1,0,1,1,0,1,46.0,1,0,1,1,0,1,31.0,1,0,1,1,0,1,53.0,1,0,1,1,0,1,47.0,3,1,2,2,0,2,50.0,1,0,1,1,0,1,55.0,1,0,1,1,0,1,50.0,1,0,1,1,0,1,52.0,1,0,1,1,0,1,47.0,1,0,1,1,0,1,54.0,3,1,2,2,0,2,50.0,3,1,2,2,0,2,51.0,1,0,1,1,0,1,48.0,1,0,1,1,0,1,46.0,1,0,1,1,0,1,48.0
200,3,1,2,2,0,2,91.0,1,0,1,1,0,1,103.0,3.0,1.0,2.0,2,0,2.0,106.0,3,1,2,2,0,2,107.0,3,1,2,2,0,2,96.0,3,1,2,2,0,2,93.0,3,1,2,2,0,2,86.0,3,1,2,2,0,2,113.0,3,1,2,2,0,2,96.0,3,1,2,2,0,2,97.0,1,0,1,1,0,1,91.0,3,1,2,2,0,2,103.0,1,0,1,1,0,1,98.0,3,1,2,2,0,2,104.0,3,1,2,2,0,2,104.0,3,1,2,2,0,2,100.0,3,1,2,2,0,2,101.0,3,1,2,2,0,2,99.0,3,1,2,2,0,2,102.0,3,1,2,2,0,2,101.0
300,3,1,2,2,0,2,141.0,3,1,2,2,0,2,162.0,3.0,1.0,2.0,2,0,2.0,157.0,3,1,2,2,0,2,160.0,3,1,2,2,0,2,146.0,3,1,2,2,0,2,136.0,3,1,2,2,0,2,137.0,3,1,2,2,0,2,157.0,3,1,2,2,0,2,146.0,3,1,2,2,0,2,147.0,3,1,2,2,0,2,142.0,3,1,2,2,0,2,161.0,1,0,1,1,0,1,148.0,3,1,2,2,0,2,152.0,3,1,2,2,0,2,146.0,3,1,2,2,0,2,148.0,3,1,2,2,0,2,155.0,3,1,2,2,0,2,153.0,3,1,2,2,0,2,152.0,5,2,3,3,0,3,147.0
400,3,1,2,2,0,2,194.0,3,1,2,2,0,2,208.0,3.0,1.0,2.0,2,0,2.0,213.0,5,2,3,3,0,3,211.0,3,1,2,2,0,2,198.0,5,2,3,3,0,3,187.0,3,1,2,2,0,2,190.0,3,1,2,2,0,2,203.0,3,1,2,2,0,2,202.0,3,1,2,2,0,2,207.0,3,1,2,2,0,2,188.0,3,1,2,2,0,2,206.0,3,1,2,2,0,2,197.0,3,1,2,2,0,2,209.0,3,1,2,2,0,2,196.0,5,2,3,3,0,3,194.0,5,2,3,3,0,3,201.0,3,1,2,2,0,2,204.0,5,2,3,3,0,3,204.0,7,3,4,4,0,4,206.0
500,5,2,3,3,0,3,248.0,3,1,2,2,0,2,251.0,3.0,1.0,2.0,2,0,2.0,263.0,5,2,3,3,0,3,260.0,5,2,3,3,0,3,246.0,5,2,3,3,0,3,238.0,3,1,2,2,0,2,238.0,3,1,2,2,0,2,249.0,3,1,2,2,0,2,249.0,3,1,2,2,0,2,251.0,3,1,2,2,0,2,244.0,3,1,2,2,0,2,255.0,3,1,2,2,0,2,245.0,5,2,3,3,0,3,259.0,3,1,2,2,0,2,245.0,5,2,3,3,0,3,242.0,5,2,3,3,0,3,245.0,7,3,4,4,0,3,257.0,5,2,3,3,0,3,253.0,7,3,4,4,0,4,248.0
600,5,2,3,3,0,3,298.0,5,2,3,3,0,3,306.0,3.0,1.0,2.0,2,0,2.0,313.0,5,2,3,3,0,3,309.0,5,2,3,3,0,3,286.0,7,3,4,4,0,3,285.0,3,1,2,2,0,2,286.0,3,1,2,2,0,2,293.0,3,1,2,2,0,2,296.0,3,1,2,2,0,2,297.0,3,1,2,2,0,2,295.0,5,2,3,3,0,3,313.0,3,1,2,2,0,2,289.0,5,2,3,3,0,3,314.0,3,1,2,2,0,2,289.0,5,2,3,3,0,3,292.0,5,2,3,3,0,3,294.0,7,3,4,4,0,3,310.0,5,2,3,3,0,3,304.0,9,4,5,5,0,4,291.0
700,7,3,4,4,0,3,352.0,5,2,3,3,0,3,361.0,5.0,2.0,3.0,3,0,3.0,360.0,5,2,3,3,0,3,356.0,5,2,3,3,0,3,333.0,7,3,4,4,0,3,336.0,5,2,3,3,0,3,334.0,5,2,3,3,0,3,344.0,3,1,2,2,0,2,345.0,5,2,3,3,0,3,345.0,3,1,2,2,0,2,349.0,5,2,3,3,0,3,367.0,3,1,2,2,0,2,346.0,5,2,3,3,0,3,369.0,5,2,3,3,0,3,347.0,5,2,3,3,0,3,347.0,7,3,4,4,0,3,341.0,7,3,4,4,0,3,358.0,5,2,3,3,0,3,361.0,9,4,5,5,0,4,346.0
800,9,4,5,5,0,4,407.0,5,2,3,3,0,3,410.0,5.0,2.0,3.0,3,0,3.0,409.0,5,2,3,3,0,3,409.0,7,3,4,4,0,3,386.0,9,4,5,5,0,4,386.0,7,3,4,4,0,3,386.0,5,2,3,3,0,3,393.0,3,1,2,2,0,2,394.0,7,3,4,4,0,3,394.0,3,1,2,2,0,2,394.0,5,2,3,3,0,3,405.0,3,1,2,2,0,2,401.0,5,2,3,3,0,3,418.0,5,2,3,3,0,3,399.0,5,2,3,3,0,3,395.0,9,4,5,5,0,4,382.0,7,3,4,4,0,3,398.0,7,3,4,4,0,4,412.0,9,4,5,5,0,4,395.0
900,9,4,5,5,0,4,456.0,5,2,3,3,0,3,460.0,5.0,2.0,3.0,3,0,3.0,466.0,7,3,4,4,0,3,451.0,7,3,4,4,0,3,439.0,9,4,5,5,0,4,430.0,7,3,4,4,0,3,430.0,5,2,3,3,0,3,435.0,3,1,2,2,0,2,452.0,7,3,4,4,0,3,439.0,3,1,2,2,0,2,441.0,5,2,3,3,0,3,459.0,5,2,3,3,0,3,454.0,5,2,3,3,0,3,472.0,5,2,3,3,0,3,446.0,7,3,4,4,0,4,440.0,9,4,5,5,0,4,428.0,9,4,5,5,0,4,448.0,7,3,4,4,0,4,459.0,9,4,5,5,0,4,442.0
1000,11,5,6,6,0,4,507.0,5,2,3,3,0,3,523.0,5.0,2.0,3.0,3,0,3.0,521.0,7,3,4,4,0,3,501.0,7,3,4,4,0,3,496.0,9,4,5,5,0,4,477.0,7,3,4,4,0,3,483.0,7,3,4,4,0,3,492.0,5,2,3,3,0,3,503.0,7,3,4,4,0,3,490.0,3,1,2,2,0,2,490.0,5,2,3,3,0,3,511.0,5,2,3,3,0,3,504.0,5,2,3,3,0,3,525.0,5,2,3,3,0,3,497.0,9,4,5,5,0,4,492.0,9,4,5,5,0,4,473.0,9,4,5,5,0,4,505.0,7,3,4,4,0,4,515.0,11,5,6,6,0,5,487.0
