,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,1,0,1,1,0,1,51.0,1,0,1,1,0,1,47.0,1,0,1,1,0,1,41.0,1,0,1,1,0,1,45.0,3,1,2,2,0,2,51.0,3,1,2,2,0,2,54.0,1,0,1,1,0,1,42.0,3,1,2,2,0,2,54.0,1,0,1,1,0,1,47.0,1,0,1,1,0,1,44.0,1,0,1,1,0,1,54.0,3,1,2,2,0,2,58.0,3,1,2,2,0,2,53.0,1,0,1,1,0,1,49.0,3,1,2,2,0,2,53.0,1,0,1,1,0,1,47.0,1,0,1,1,0,1,47.0,3,1,2,2,0,2,53.0,1,0,1,1,0,1,51.0,1,0,1,1,0,1,48.0
200,3,1,2,2,0,2,104.0,3,1,2,2,0,2,84.0,3,1,2,2,0,2,91.0,3,1,2,2,0,2,87.0,3,1,2,2,0,2,100.0,3,1,2,2,0,2,107.0,3,1,2,2,0,2,92.0,3,1,2,2,0,2,107.0,3,1,2,2,0,2,92.0,3,1,2,2,0,2,97.0,3,1,2,2,0,2,111.0,3,1,2,2,0,2,110.0,3,1,2,2,0,2,104.0,3,1,2,2,0,2,98.0,3,1,2,2,0,2,102.0,3,1,2,2,0,2,112.0,3,1,2,2,0,2,100.0,3,1,2,2,0,2,105.0,1,0,1,1,0,1,102.0,3,1,2,2,0,2,98.0
300,3,1,2,2,0,2,147.0,3,1,2,2,0,2,130.0,5,2,3,3,0,3,133.0,3,1,2,2,0,2,140.0,5,2,3,3,0,3,155.0,3,1,2,2,0,2,160.0,3,1,2,2,0,2,137.0,3,1,2,2,0,2,158.0,3,1,2,2,0,2,140.0,3,1,2,2,0,2,148.0,3,1,2,2,0,2,162.0,5,2,3,3,0,3,159.0,3,1,2,2,0,2,159.0,3,1,2,2,0,2,146.0,3,1,2,2,0,2,147.0,5,2,3,3,0,3,165.0,3,1,2,2,0,2,151.0,5,2,3,3,0,3,155.0,3,1,2,2,0,2,150.0,3,1,2,2,0,2,147.0
400,3,1,2,2,0,2,199.0,3,1,2,2,0,2,174.0,5,2,3,3,0,3,180.0,7,3,4,4,0,3,189.0,5,2,3,3,0,3,202.0,3,1,2,2,0,2,211.0,5,2,3,3,0,3,186.0,5,2,3,3,0,3,207.0,3,1,2,2,0,2,198.0,3,1,2,2,0,2,187.0,5,2,3,3,0,3,206.0,7,3,4,4,0,3,212.0,7,3,4,4,0,3,206.0,3,1,2,2,0,2,197.0,3,1,2,2,0,2,195.0,5,2,3,3,0,3,209.0,3,1,2,2,0,2,201.0,5,2,3,3,0,3,205.0,3,1,2,2,0,2,192.0,5,2,3,3,0,3,194.0
500,5,2,3,3,0,3,252.0,3,1,2,2,0,2,217.0,5,2,3,3,0,3,234.0,7,3,4,4,0,3,247.0,5,2,3,3,0,3,259.0,3,1,2,2,0,2,250.0,5,2,3,3,0,3,231.0,5,2,3,3,0,3,250.0,3,1,2,2,0,2,251.0,3,1,2,2,0,2,242.0,5,2,3,3,0,3,261.0,7,3,4,4,0,3,259.0,7,3,4,4,0,3,255.0,5,2,3,3,0,3,243.0,5,2,3,3,0,3,248.0,1,0,1,1,0,1,28.0,3,1,2,2,0,2,250.0,7,3,4,4,0,4,260.0,3,1,2,2,0,2,240.0,5,2,3,3,0,3,251.0
600,5,2,3,3,0,3,300.0,3,1,2,2,0,2,268.0,7,3,4,4,0,4,284.0,7,3,4,4,0,3,284.0,7,3,4,4,0,4,311.0,3,1,2,2,0,2,298.0,5,2,3,3,0,3,281.0,5,2,3,3,0,3,303.0,3,1,2,2,0,2,302.0,5,2,3,3,0,3,285.0,5,2,3,3,0,3,307.0,7,3,4,4,0,3,307.0,7,3,4,4,0,3,306.0,5,2,3,3,0,3,294.0,5,2,3,3,0,3,300.0,3,1,2,2,0,2,76.0,5,2,3,3,0,3,297.0,3,1,2,2,0,2,74.0,5,2,3,3,0,3,291.0,7,3,4,4,0,3,306.0
700,7,3,4,4,0,4,345.0,5,2,3,3,0,3,308.0,9,4,5,5,0,4,342.0,11,5,6,6,0,4,334.0,7,3,4,4,0,4,366.0,3,1,2,2,0,2,349.0,5,2,3,3,0,3,335.0,5,2,3,3,0,3,350.0,5,2,3,3,0,3,354.0,5,2,3,3,0,3,328.0,5,2,3,3,0,3,358.0,3,1,2,2,0,2,108.0,9,4,5,5,0,4,362.0,5,2,3,3,0,3,342.0,5,2,3,3,0,3,357.0,3,1,2,2,0,2,121.0,5,2,3,3,0,3,348.0,3,1,2,2,0,2,122.0,7,3,4,4,0,3,335.0,9,4,5,5,0,4,355.0
800,7,3,4,4,0,4,394.0,5,2,3,3,0,3,365.0,9,4,5,5,0,4,393.0,11,5,6,6,0,4,378.0,7,3,4,4,0,4,414.0,5,2,3,3,0,3,405.0,5,2,3,3,0,3,380.0,7,3,4,4,0,4,402.0,5,2,3,3,0,3,406.0,5,2,3,3,0,3,373.0,5,2,3,3,0,3,411.0,7,3,4,4,0,3,158.0,5,2,3,3,0,3,147.0,5,2,3,3,0,3,392.0,7,3,4,4,0,4,396.0,5,2,3,3,0,3,173.0,7,3,4,4,0,3,398.0,5,2,3,3,0,3,171.0,7,3,4,4,0,3,390.0,9,4,5,5,0,4,407.0
900,5,2,3,3,0,3,206.0,5,2,3,3,0,3,413.0,11,5,6,6,0,4,441.0,11,5,6,6,0,4,418.0,7,3,4,4,0,4,466.0,5,2,3,3,0,3,454.0,5,2,3,3,0,3,431.0,9,4,5,5,0,4,451.0,5,2,3,3,0,3,452.0,1,0,1,1,0,1,71.0,7,3,4,4,0,4,471.0,7,3,4,4,0,3,210.0,5,2,3,3,0,3,188.0,7,3,4,4,0,4,441.0,9,4,5,5,0,4,445.0,5,2,3,3,0,3,224.0,7,3,4,4,0,3,442.0,5,2,3,3,0,3,218.0,1,0,1,1,0,1,35.0,9,4,5,5,0,4,455.0
1000,5,2,3,3,0,3,265.0,5,2,3,3,0,3,461.0,5,2,3,3,0,3,284.0,11,5,6,6,0,4,467.0,9,4,5,5,0,5,509.0,5,2,3,3,0,3,503.0,5,2,3,3,0,3,484.0,9,4,5,5,0,4,506.0,5,2,3,3,0,3,499.0,3,1,2,2,0,2,127.0,5,2,3,3,0,3,129.0,7,3,4,4,0,3,257.0,7,3,4,4,0,3,238.0,7,3,4,4,0,4,479.0,9,4,5,5,0,4,487.0,5,2,3,3,0,3,288.0,3,1,2,2,0,2,77.0,5,2,3,3,0,3,273.0,3,1,2,2,0,2,87.0,9,4,5,5,0,4,500.0
