,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,13,6,7,7,0,6,616.0,9,4,5,5,0,4,570.0,7,3,4,4,0,3,616.0,11.0,5.0,6.0,6,0,4.0,596.0,9,4,5,5,0,5,621.0,9,4,5,5,0,4,589.0,13,6,7,7,0,5,572.0,13,6,7,7,0,5,622.0,9,4,5,5,0,4,569.0,15,7,8,8,0,5,584.0,11,5,6,6,0,5,588.0,5,2,3,3,0,3,576.0,9,4,5,5,0,5,598.0,11,5,6,6,0,5,610.0,9,4,5,5,0,4,537.0,11,5,6,6,0,5,636.0,11,5,6,6,0,5,587.0,17,8,9,9,0,5,581.0,13,6,7,7,0,5,615.0,13,6,7,7,0,4,607.0
200,21,10,11,11,0,7,1182.0,15,7,8,8,0,6,1176.0,19,9,10,10,0,5,1214.0,25.0,12.0,13.0,13,0,6.0,1175.0,21,10,11,11,0,7,1219.0,23,11,12,12,0,6,1228.0,21,10,11,11,0,7,1160.0,25,12,13,13,0,7,1261.0,21,10,11,11,0,6,1220.0,27,13,14,14,0,7,1238.0,21,10,11,11,0,6,1194.0,15,7,8,8,0,6,1178.0,15,7,8,8,0,6,1202.0,23,11,12,12,0,7,1209.0,21,10,11,11,0,6,1152.0,27,13,14,14,0,7,1227.0,27,13,14,14,0,6,1175.0,29,14,15,15,0,6,1159.0,25,12,13,13,0,7,1224.0,17,8,9,9,0,6,1263.0
300,41,20,21,21,0,8,1840.0,23,11,12,12,0,6,1744.0,29,14,15,15,0,6,1800.0,27.0,13.0,14.0,14,0,6.0,1743.0,33,16,17,17,0,9,1809.0,29,14,15,15,0,6,1791.0,31,15,16,16,0,9,1735.0,33,16,17,17,0,7,1840.0,35,17,18,18,0,7,1887.0,41,20,21,21,0,9,1832.0,31,15,16,16,0,7,1768.0,31,15,16,16,0,7,1776.0,29,14,15,15,0,8,1797.0,33,16,17,17,0,8,1782.0,25,12,13,13,0,7,1750.0,31,15,16,16,0,7,1842.0,45,22,23,23,0,8,1826.0,39,19,20,20,0,9,1766.0,33,16,17,17,0,7,1837.0,27,13,14,14,0,7,1848.0
400,55,27,28,28,0,9,2452.0,31,15,16,16,0,7,2339.0,39,19,20,20,0,8,2404.0,35.0,17.0,18.0,18,0,7.0,2328.0,37,18,19,19,0,9,2397.0,37,18,19,19,0,7,2402.0,45,22,23,23,0,10,2295.0,47,23,24,24,0,8,2429.0,53,26,27,27,0,8,2488.0,53,26,27,27,0,10,2452.0,47,23,24,24,0,8,2411.0,41,20,21,21,0,9,2343.0,39,19,20,20,0,9,2355.0,45,22,23,23,0,8,2352.0,37,18,19,19,0,8,2362.0,39,19,20,20,0,8,2456.0,51,25,26,26,0,8,2418.0,49,24,25,25,0,10,2389.0,45,22,23,23,0,7,2447.0,45,22,23,23,0,9,2466.0
500,71,35,36,36,0,10,3061.0,45,22,23,23,0,7,2939.0,5,2,3,3,0,3,294.0,53.0,26.0,27.0,27,0,9.0,2937.0,41,20,21,21,0,10,2984.0,43,21,22,22,0,7,3018.0,49,24,25,25,0,10,2922.0,59,29,30,30,0,9,3065.0,61,30,31,31,0,8,3102.0,67,33,34,34,0,11,3069.0,55,27,28,28,0,8,3019.0,33,16,17,17,0,6,1970.0,49,24,25,25,0,9,2985.0,47,23,24,24,0,8,2912.0,5,2,3,3,0,3,297.0,47,23,24,24,0,8,3073.0,63,31,32,32,0,8,3004.0,57,28,29,29,0,10,2972.0,7,3,4,4,0,4,280.0,55,27,28,28,0,9,3047.0
600,73,36,37,37,0,10,3708.0,53,26,27,27,0,8,3524.0,11,5,6,6,0,5,912.0,57.0,28.0,29.0,29,0,11.0,3529.0,47,23,24,24,0,10,3561.0,51,25,26,26,0,8,3650.0,53,26,27,27,0,10,3544.0,73,36,37,37,0,10,3668.0,75,37,38,38,0,8,3720.0,71,35,36,36,0,11,3661.0,67,33,34,34,0,8,3557.0,39,19,20,20,0,7,2537.0,55,27,28,28,0,10,3627.0,61,30,31,31,0,9,3543.0,21,10,11,11,0,5,896.0,65,32,33,33,0,9,3730.0,75,37,38,38,0,9,3606.0,67,33,34,34,0,11,3554.0,23,11,12,12,0,7,871.0,65,32,33,33,0,9,3643.0
700,75,37,38,38,0,11,4295.0,65,32,33,33,0,9,4088.0,21,10,11,11,0,8,1514.0,69.0,34.0,35.0,35,0,12.0,4133.0,53,26,27,27,0,10,4159.0,55,27,28,28,0,8,4240.0,65,32,33,33,0,10,4142.0,77,38,39,39,0,11,4205.0,17,8,9,9,0,5,1070.0,77,38,39,39,0,12,4280.0,75,37,38,38,0,9,4108.0,43,21,22,22,0,7,3176.0,65,32,33,33,0,10,4212.0,67,33,34,34,0,9,4117.0,33,16,17,17,0,7,1473.0,75,37,38,38,0,10,4297.0,85,42,43,43,0,10,4227.0,79,39,40,40,0,11,4170.0,33,16,17,17,0,7,1488.0,77,38,39,39,0,10,4246.0
800,87,43,44,44,0,11,4894.0,51,25,26,26,0,9,2044.0,33,16,17,17,0,8,2127.0,73.0,36.0,37.0,37,0,12.0,4739.0,61,30,31,31,0,11,4769.0,61,30,31,31,0,9,4813.0,81,40,41,41,0,10,4790.0,85,42,43,43,0,11,4762.0,31,15,16,16,0,7,1673.0,87,43,44,44,0,12,4893.0,1,0,1,1,0,1,176.0,57,28,29,29,0,8,3757.0,73,36,37,37,0,11,4830.0,5,2,3,3,0,3,153.0,45,22,23,23,0,7,2094.0,83,41,42,42,0,11,4934.0,93,46,47,47,0,11,4845.0,87,43,44,44,0,11,4792.0,41,20,21,21,0,9,2106.0,87,43,44,44,0,10,4792.0
900,101,50,51,51,0,11,5493.0,65,32,33,33,0,9,2693.0,47,23,24,24,0,9,2709.0,89.0,44.0,45.0,45,0,13.0,5335.0,67,33,34,34,0,11,5382.0,71,35,36,36,0,9,5388.0,87,43,44,44,0,10,5404.0,93,46,47,47,0,11,5358.0,45,22,23,23,0,8,2259.0,101,50,51,51,0,12,5523.0,15,7,8,8,0,5,789.0,67,33,34,34,0,9,4332.0,87,43,44,44,0,11,5409.0,11,5,6,6,0,6,736.0,59,29,30,30,0,8,2684.0,33,16,17,17,0,7,1722.0,103,51,52,52,0,11,5415.0,101,50,51,51,0,11,5387.0,53,26,27,27,0,10,2662.0,93,46,47,47,0,10,5367.0
1000,115,57,58,58,0,11,6080.0,73,36,37,37,0,10,3273.0,55,27,28,28,0,9,3320.0,105.0,52.0,53.0,53,0,13.0,5988.0,77,38,39,39,0,13,5985.0,83,41,42,42,0,9,5974.0,99,49,50,50,0,11,6012.0,99,49,50,50,0,12,5965.0,55,27,28,28,0,9,2836.0,111,55,56,56,0,12,6128.0,23,11,12,12,0,6,1408.0,73,36,37,37,0,9,4944.0,87,43,44,44,0,11,6019.0,21,10,11,11,0,7,1370.0,67,33,34,34,0,8,3274.0,43,21,22,22,0,8,2281.0,115,57,58,58,0,12,6039.0,107,53,54,54,0,11,5964.0,61,30,31,31,0,11,3307.0,107,53,54,54,0,12,5959.0
