,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,1.0,0.0,1.0,1,0,1.0,51.0,1.0,0.0,1.0,1,0,1.0,56.0,1,0,1,1,0,1,2.0,1,0,1,1,0,1,20.0,1,0,1,1,0,1,50.0,1,0,1,1,0,1,43.0,1,0,1,1,0,1,45.0,1,0,1,1,0,1,49.0,1,0,1,1,0,1,51.0,1,0,1,1,0,1,56.0,3,1,2,2,0,2,56.0,1,0,1,1,0,1,56.0,1,0,1,1,0,1,53.0,1,0,1,1,0,1,15.0,1,0,1,1,0,1,53.0,1,0,1,1,0,1,46.0,1,0,1,1,0,1,43.0,3,1,2,2,0,2,58.0,1,0,1,1,0,1,45.0,1,0,1,1,0,1,55.0
200,1.0,0.0,1.0,1,0,1.0,104.0,3.0,1.0,2.0,2,0,2.0,102.0,1,0,1,1,0,1,47.0,1,0,1,1,0,1,70.0,1,0,1,1,0,1,89.0,3,1,2,2,0,2,91.0,1,0,1,1,0,1,98.0,1,0,1,1,0,1,100.0,1,0,1,1,0,1,104.0,1,0,1,1,0,1,111.0,3,1,2,2,0,2,101.0,1,0,1,1,0,1,107.0,3,1,2,2,0,2,106.0,1,0,1,1,0,1,66.0,3,1,2,2,0,2,103.0,1,0,1,1,0,1,95.0,1,0,1,1,0,1,98.0,3,1,2,2,0,2,106.0,1,0,1,1,0,1,90.0,1,0,1,1,0,1,112.0
300,1.0,0.0,1.0,1,0,1.0,148.0,3.0,1.0,2.0,2,0,2.0,149.0,1,0,1,1,0,1,103.0,3,1,2,2,0,2,114.0,1,0,1,1,0,1,142.0,5,2,3,3,0,3,144.0,3,1,2,2,0,2,150.0,3,1,2,2,0,2,150.0,1,0,1,1,0,1,147.0,3,1,2,2,0,2,166.0,1,0,1,1,0,1,91.0,1,0,1,1,0,1,151.0,3,1,2,2,0,2,151.0,3,1,2,2,0,2,123.0,3,1,2,2,0,2,154.0,1,0,1,1,0,1,150.0,3,1,2,2,0,2,151.0,3,1,2,2,0,2,163.0,3,1,2,2,0,2,149.0,1,0,1,1,0,1,155.0
400,1.0,0.0,1.0,1,0,1.0,194.0,5.0,2.0,3.0,3,0,3.0,193.0,3,1,2,2,0,2,151.0,3,1,2,2,0,2,159.0,3,1,2,2,0,2,194.0,5,2,3,3,0,3,192.0,3,1,2,2,0,2,194.0,3,1,2,2,0,2,205.0,3,1,2,2,0,2,192.0,3,1,2,2,0,2,212.0,1,0,1,1,0,1,141.0,3,1,2,2,0,2,202.0,5,2,3,3,0,3,206.0,3,1,2,2,0,2,173.0,5,2,3,3,0,3,201.0,1,0,1,1,0,1,201.0,3,1,2,2,0,2,211.0,5,2,3,3,0,3,223.0,3,1,2,2,0,2,201.0,3,1,2,2,0,2,200.0
500,3.0,1.0,2.0,2,0,2.0,246.0,5.0,2.0,3.0,3,0,3.0,236.0,3,1,2,2,0,2,207.0,3,1,2,2,0,2,205.0,3,1,2,2,0,2,239.0,5,2,3,3,0,3,238.0,3,1,2,2,0,2,237.0,3,1,2,2,0,2,259.0,3,1,2,2,0,2,246.0,3,1,2,2,0,2,266.0,1,0,1,1,0,1,195.0,3,1,2,2,0,2,259.0,5,2,3,3,0,3,251.0,3,1,2,2,0,2,222.0,5,2,3,3,0,3,249.0,1,0,1,1,0,1,254.0,3,1,2,2,0,2,258.0,5,2,3,3,0,3,277.0,3,1,2,2,0,2,242.0,3,1,2,2,0,2,250.0
600,3.0,1.0,2.0,2,0,2.0,300.0,5.0,2.0,3.0,3,0,3.0,277.0,3,1,2,2,0,2,256.0,3,1,2,2,0,2,252.0,3,1,2,2,0,2,291.0,5,2,3,3,0,3,290.0,3,1,2,2,0,2,282.0,5,2,3,3,0,3,304.0,3,1,2,2,0,2,300.0,3,1,2,2,0,2,315.0,1,0,1,1,0,1,246.0,3,1,2,2,0,2,309.0,5,2,3,3,0,3,299.0,3,1,2,2,0,2,268.0,5,2,3,3,0,3,304.0,1,0,1,1,0,1,306.0,3,1,2,2,0,2,313.0,1,0,1,1,0,1,266.0,3,1,2,2,0,2,289.0,5,2,3,3,0,3,302.0
700,3.0,1.0,2.0,2,0,2.0,356.0,5.0,2.0,3.0,3,0,3.0,330.0,3,1,2,2,0,2,314.0,3,1,2,2,0,2,302.0,5,2,3,3,0,3,344.0,7,3,4,4,0,3,346.0,3,1,2,2,0,2,328.0,5,2,3,3,0,3,353.0,3,1,2,2,0,2,347.0,5,2,3,3,0,3,366.0,1,0,1,1,0,1,300.0,3,1,2,2,0,2,359.0,5,2,3,3,0,3,341.0,3,1,2,2,0,2,329.0,5,2,3,3,0,3,357.0,1,0,1,1,0,1,360.0,3,1,2,2,0,2,371.0,1,0,1,1,0,1,318.0,3,1,2,2,0,2,343.0,5,2,3,3,0,3,354.0
800,5.0,2.0,3.0,3,0,3.0,405.0,5.0,2.0,3.0,3,0,3.0,378.0,3,1,2,2,0,2,66.0,3,1,2,2,0,2,350.0,5,2,3,3,0,3,396.0,7,3,4,4,0,3,395.0,3,1,2,2,0,2,372.0,5,2,3,3,0,3,398.0,3,1,2,2,0,2,387.0,5,2,3,3,0,3,426.0,1,0,1,1,0,1,349.0,3,1,2,2,0,2,411.0,5,2,3,3,0,3,401.0,7,3,4,4,0,3,376.0,5,2,3,3,0,3,399.0,1,0,1,1,0,1,417.0,3,1,2,2,0,2,426.0,3,1,2,2,0,2,375.0,7,3,4,4,0,3,404.0,7,3,4,4,0,3,411.0
900,5.0,2.0,3.0,3,0,3.0,448.0,5.0,2.0,3.0,3,0,3.0,431.0,3,1,2,2,0,2,130.0,5,2,3,3,0,3,401.0,5,2,3,3,0,3,450.0,9,4,5,5,0,4,447.0,3,1,2,2,0,2,427.0,9,4,5,5,0,4,446.0,3,1,2,2,0,2,439.0,5,2,3,3,0,3,476.0,3,1,2,2,0,2,402.0,3,1,2,2,0,2,460.0,5,2,3,3,0,3,459.0,7,3,4,4,0,3,426.0,5,2,3,3,0,3,453.0,1,0,1,1,0,1,465.0,5,2,3,3,0,3,467.0,3,1,2,2,0,2,422.0,7,3,4,4,0,3,454.0,7,3,4,4,0,3,451.0
1000,5.0,2.0,3.0,3,0,3.0,497.0,5.0,2.0,3.0,3,0,3.0,478.0,3,1,2,2,0,2,185.0,5,2,3,3,0,3,452.0,5,2,3,3,0,3,502.0,11,5,6,6,0,4,507.0,3,1,2,2,0,2,475.0,9,4,5,5,0,4,501.0,3,1,2,2,0,2,488.0,5,2,3,3,0,3,528.0,3,1,2,2,0,2,451.0,3,1,2,2,0,2,514.0,5,2,3,3,0,3,503.0,7,3,4,4,0,3,473.0,5,2,3,3,0,3,505.0,1,0,1,1,0,1,513.0,5,2,3,3,0,3,523.0,3,1,2,2,0,2,467.0,9,4,5,5,0,4,501.0,9,4,5,5,0,4,496.0
