,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,1,0,1,1,0,1,49.0,1,0,1,1,0,1,55.0,3,1,2,2,0,2,55.0,1,0,1,1,0,1,46.0,1,0,1,1,0,1,42.0,1,0,1,1,0,1,40.0,1,0,1,1,0,1,42.0,3.0,1.0,2.0,2,0,2.0,56.0,3,1,2,2,0,2,51.0,1,0,1,1,0,1,44.0,1,0,1,1,0,1,47.0,3,1,2,2,0,2,53.0,3,1,2,2,0,2,51.0,1.0,0.0,1.0,1,0,1.0,55.0,1.0,0.0,1.0,1,0,1.0,50.0,1,0,1,1,0,1,49.0,1.0,0.0,1.0,1,0,1.0,53.0,1,0,1,1,0,1,56.0,3.0,1.0,2.0,2,0,2.0,59.0,1,0,1,1,0,1,44.0
200,3,1,2,2,0,2,95.0,1,0,1,1,0,1,98.0,3,1,2,2,0,2,104.0,3,1,2,2,0,2,93.0,3,1,2,2,0,2,103.0,3,1,2,2,0,2,87.0,1,0,1,1,0,1,86.0,3.0,1.0,2.0,2,0,2.0,107.0,3,1,2,2,0,2,101.0,3,1,2,2,0,2,86.0,3,1,2,2,0,2,107.0,3,1,2,2,0,2,98.0,3,1,2,2,0,2,102.0,1.0,0.0,1.0,1,0,1.0,107.0,1.0,0.0,1.0,1,0,1.0,96.0,1,0,1,1,0,1,99.0,1.0,0.0,1.0,1,0,1.0,99.0,3,1,2,2,0,2,111.0,3.0,1.0,2.0,2,0,2.0,120.0,3,1,2,2,0,2,77.0
300,3,1,2,2,0,2,146.0,3,1,2,2,0,2,142.0,3,1,2,2,0,2,150.0,3,1,2,2,0,2,138.0,3,1,2,2,0,2,151.0,3,1,2,2,0,2,133.0,3,1,2,2,0,2,136.0,3.0,1.0,2.0,2,0,2.0,152.0,5,2,3,3,0,3,149.0,3,1,2,2,0,2,136.0,3,1,2,2,0,2,152.0,3,1,2,2,0,2,150.0,3,1,2,2,0,2,152.0,3.0,1.0,2.0,2,0,2.0,157.0,3.0,1.0,2.0,2,0,2.0,152.0,1,0,1,1,0,1,146.0,3.0,1.0,2.0,2,0,2.0,148.0,3,1,2,2,0,2,170.0,5.0,2.0,3.0,3,0,3.0,166.0,3,1,2,2,0,2,121.0
400,3,1,2,2,0,2,195.0,3,1,2,2,0,2,189.0,3,1,2,2,0,2,204.0,3,1,2,2,0,2,185.0,3,1,2,2,0,2,203.0,5,2,3,3,0,3,191.0,3,1,2,2,0,2,182.0,3.0,1.0,2.0,2,0,2.0,195.0,5,2,3,3,0,3,191.0,3,1,2,2,0,2,190.0,3,1,2,2,0,2,205.0,3,1,2,2,0,2,197.0,3,1,2,2,0,2,207.0,3.0,1.0,2.0,2,0,2.0,218.0,3.0,1.0,2.0,2,0,2.0,205.0,3,1,2,2,0,2,199.0,3.0,1.0,2.0,2,0,2.0,204.0,3,1,2,2,0,2,219.0,5.0,2.0,3.0,3,0,3.0,217.0,3,1,2,2,0,2,171.0
500,3,1,2,2,0,2,248.0,3,1,2,2,0,2,238.0,5,2,3,3,0,3,258.0,3,1,2,2,0,2,233.0,3,1,2,2,0,2,259.0,5,2,3,3,0,3,239.0,3,1,2,2,0,2,229.0,3.0,1.0,2.0,2,0,2.0,247.0,5,2,3,3,0,3,242.0,3,1,2,2,0,2,228.0,3,1,2,2,0,2,264.0,5,2,3,3,0,3,247.0,3,1,2,2,0,2,246.0,3.0,1.0,2.0,2,0,2.0,268.0,3.0,1.0,2.0,2,0,2.0,262.0,3,1,2,2,0,2,262.0,3.0,1.0,2.0,2,0,2.0,251.0,3,1,2,2,0,2,267.0,5.0,2.0,3.0,3,0,3.0,277.0,3,1,2,2,0,2,225.0
600,3,1,2,2,0,2,293.0,3,1,2,2,0,2,290.0,5,2,3,3,0,3,307.0,3,1,2,2,0,2,281.0,3,1,2,2,0,2,306.0,5,2,3,3,0,3,297.0,3,1,2,2,0,2,278.0,3.0,1.0,2.0,2,0,2.0,300.0,5,2,3,3,0,3,284.0,3,1,2,2,0,2,281.0,3,1,2,2,0,2,317.0,5,2,3,3,0,3,293.0,3,1,2,2,0,2,295.0,3.0,1.0,2.0,2,0,2.0,317.0,3.0,1.0,2.0,2,0,2.0,307.0,3,1,2,2,0,2,304.0,3.0,1.0,2.0,2,0,2.0,309.0,3,1,2,2,0,2,321.0,5.0,2.0,3.0,3,0,3.0,325.0,3,1,2,2,0,2,274.0
700,3,1,2,2,0,2,343.0,3,1,2,2,0,2,345.0,5,2,3,3,0,3,358.0,3,1,2,2,0,2,329.0,3,1,2,2,0,2,367.0,5,2,3,3,0,3,349.0,3,1,2,2,0,2,321.0,3.0,1.0,2.0,2,0,2.0,341.0,5,2,3,3,0,3,334.0,3,1,2,2,0,2,325.0,3,1,2,2,0,2,361.0,5,2,3,3,0,3,343.0,5,2,3,3,0,3,341.0,3.0,1.0,2.0,2,0,2.0,368.0,3.0,1.0,2.0,2,0,2.0,351.0,3,1,2,2,0,2,355.0,3.0,1.0,2.0,2,0,2.0,361.0,3,1,2,2,0,2,366.0,5.0,2.0,3.0,3,0,3.0,378.0,3,1,2,2,0,2,327.0
800,3,1,2,2,0,2,394.0,3,1,2,2,0,2,389.0,5,2,3,3,0,3,404.0,3,1,2,2,0,2,384.0,3,1,2,2,0,2,419.0,7,3,4,4,0,3,391.0,3,1,2,2,0,2,373.0,5.0,2.0,3.0,3,0,3.0,386.0,5,2,3,3,0,3,388.0,3,1,2,2,0,2,373.0,3,1,2,2,0,2,407.0,5,2,3,3,0,3,384.0,5,2,3,3,0,3,395.0,3.0,1.0,2.0,2,0,2.0,412.0,3.0,1.0,2.0,2,0,2.0,393.0,3,1,2,2,0,2,418.0,3.0,1.0,2.0,2,0,2.0,409.0,5,2,3,3,0,3,427.0,5.0,2.0,3.0,3,0,3.0,426.0,3,1,2,2,0,2,382.0
900,3,1,2,2,0,2,443.0,3,1,2,2,0,2,438.0,5,2,3,3,0,3,449.0,3,1,2,2,0,2,438.0,3,1,2,2,0,2,465.0,7,3,4,4,0,3,445.0,3,1,2,2,0,2,424.0,5.0,2.0,3.0,3,0,3.0,443.0,5,2,3,3,0,3,435.0,3,1,2,2,0,2,423.0,3,1,2,2,0,2,457.0,5,2,3,3,0,3,434.0,5,2,3,3,0,3,438.0,3.0,1.0,2.0,2,0,2.0,467.0,3.0,1.0,2.0,2,0,2.0,444.0,3,1,2,2,0,2,470.0,3.0,1.0,2.0,2,0,2.0,455.0,5,2,3,3,0,3,472.0,7.0,3.0,4.0,4,0,3.0,474.0,3,1,2,2,0,2,439.0
1000,3,1,2,2,0,2,488.0,3,1,2,2,0,2,491.0,7,3,4,4,0,3,506.0,5,2,3,3,0,3,489.0,5,2,3,3,0,3,512.0,7,3,4,4,0,3,493.0,3,1,2,2,0,2,468.0,5.0,2.0,3.0,3,0,3.0,487.0,5,2,3,3,0,3,484.0,3,1,2,2,0,2,466.0,5,2,3,3,0,3,511.0,5,2,3,3,0,3,476.0,5,2,3,3,0,3,481.0,3.0,1.0,2.0,2,0,2.0,523.0,3.0,1.0,2.0,2,0,2.0,492.0,5,2,3,3,0,3,522.0,3.0,1.0,2.0,2,0,2.0,497.0,5,2,3,3,0,3,525.0,7.0,3.0,4.0,4,0,3.0,521.0,3,1,2,2,0,2,487.0
1100,3,1,2,2,0,2,542.0,3,1,2,2,0,2,544.0,7,3,4,4,0,3,556.0,5,2,3,3,0,3,539.0,5,2,3,3,0,3,561.0,7,3,4,4,0,3,542.0,3,1,2,2,0,2,517.0,5.0,2.0,3.0,3,0,3.0,529.0,7,3,4,4,0,3,538.0,3,1,2,2,0,2,519.0,5,2,3,3,0,3,561.0,5,2,3,3,0,3,530.0,5,2,3,3,0,3,536.0,3.0,1.0,2.0,2,0,2.0,564.0,3.0,1.0,2.0,2,0,2.0,539.0,5,2,3,3,0,3,579.0,3.0,1.0,2.0,2,0,2.0,548.0,5,2,3,3,0,3,578.0,7.0,3.0,4.0,4,0,3.0,568.0,3,1,2,2,0,2,546.0
1200,5,2,3,3,0,3,594.0,3,1,2,2,0,2,594.0,7,3,4,4,0,3,601.0,5,2,3,3,0,3,584.0,5,2,3,3,0,3,619.0,7,3,4,4,0,3,584.0,3,1,2,2,0,2,565.0,5.0,2.0,3.0,3,0,3.0,575.0,7,3,4,4,0,3,582.0,5,2,3,3,0,3,570.0,5,2,3,3,0,3,614.0,5,2,3,3,0,3,583.0,7,3,4,4,0,3,590.0,3.0,1.0,2.0,2,0,2.0,613.0,3.0,1.0,2.0,2,0,2.0,588.0,5,2,3,3,0,3,621.0,3.0,1.0,2.0,2,0,2.0,593.0,5,2,3,3,0,3,619.0,7.0,3.0,4.0,4,0,3.0,617.0,3,1,2,2,0,2,591.0
1300,5,2,3,3,0,3,649.0,3,1,2,2,0,2,638.0,7,3,4,4,0,3,655.0,5,2,3,3,0,3,631.0,7,3,4,4,0,3,661.0,7,3,4,4,0,3,636.0,3,1,2,2,0,2,621.0,5.0,2.0,3.0,3,0,3.0,627.0,9,4,5,5,0,4,638.0,5,2,3,3,0,3,627.0,5,2,3,3,0,3,667.0,5,2,3,3,0,3,631.0,7,3,4,4,0,3,632.0,3.0,1.0,2.0,2,0,2.0,661.0,3.0,1.0,2.0,2,0,2.0,640.0,5,2,3,3,0,3,674.0,3.0,1.0,2.0,2,0,2.0,650.0,5,2,3,3,0,3,665.0,7.0,3.0,4.0,4,0,3.0,671.0,5,2,3,3,0,3,639.0
1400,5,2,3,3,0,3,690.0,3,1,2,2,0,2,689.0,7,3,4,4,0,3,707.0,5,2,3,3,0,3,677.0,7,3,4,4,0,3,722.0,7,3,4,4,0,3,687.0,3,1,2,2,0,2,671.0,5.0,2.0,3.0,3,0,3.0,679.0,9,4,5,5,0,4,679.0,5,2,3,3,0,3,680.0,5,2,3,3,0,3,718.0,5,2,3,3,0,3,680.0,7,3,4,4,0,3,685.0,3.0,1.0,2.0,2,0,2.0,716.0,3.0,1.0,2.0,2,0,2.0,692.0,5,2,3,3,0,3,726.0,3.0,1.0,2.0,2,0,2.0,705.0,5,2,3,3,0,3,706.0,7.0,3.0,4.0,4,0,3.0,722.0,5,2,3,3,0,3,686.0
1500,5,2,3,3,0,3,735.0,3,1,2,2,0,2,750.0,7,3,4,4,0,3,756.0,5,2,3,3,0,3,726.0,7,3,4,4,0,3,779.0,7,3,4,4,0,3,734.0,3,1,2,2,0,2,714.0,5.0,2.0,3.0,3,0,3.0,727.0,9,4,5,5,0,4,739.0,7,3,4,4,0,3,722.0,5,2,3,3,0,3,766.0,5,2,3,3,0,3,730.0,7,3,4,4,0,3,730.0,3.0,1.0,2.0,2,0,2.0,764.0,3.0,1.0,2.0,2,0,2.0,746.0,5,2,3,3,0,3,779.0,3.0,1.0,2.0,2,0,2.0,758.0,5,2,3,3,0,3,751.0,7.0,3.0,4.0,4,0,3.0,772.0,5,2,3,3,0,3,735.0
1600,5,2,3,3,0,3,787.0,3,1,2,2,0,2,799.0,7,3,4,4,0,3,812.0,5,2,3,3,0,3,781.0,7,3,4,4,0,3,832.0,7,3,4,4,0,3,776.0,3,1,2,2,0,2,756.0,5.0,2.0,3.0,3,0,3.0,785.0,9,4,5,5,0,4,783.0,7,3,4,4,0,3,770.0,5,2,3,3,0,3,822.0,5,2,3,3,0,3,776.0,7,3,4,4,0,3,781.0,3.0,1.0,2.0,2,0,2.0,811.0,3.0,1.0,2.0,2,0,2.0,790.0,5,2,3,3,0,3,827.0,3.0,1.0,2.0,2,0,2.0,811.0,5,2,3,3,0,3,801.0,7.0,3.0,4.0,4,0,3.0,821.0,7,3,4,4,0,3,786.0
1700,5,2,3,3,0,3,837.0,3,1,2,2,0,2,854.0,7,3,4,4,0,3,856.0,5,2,3,3,0,3,834.0,7,3,4,4,0,3,877.0,9,4,5,5,0,4,828.0,5,2,3,3,0,3,811.0,5.0,2.0,3.0,3,0,3.0,835.0,9,4,5,5,0,4,839.0,7,3,4,4,0,3,822.0,5,2,3,3,0,3,873.0,5,2,3,3,0,3,822.0,7,3,4,4,0,3,841.0,3.0,1.0,2.0,2,0,2.0,855.0,5.0,2.0,3.0,3,0,3.0,839.0,5,2,3,3,0,3,881.0,3.0,1.0,2.0,2,0,2.0,872.0,7,3,4,4,0,3,852.0,9.0,4.0,5.0,5,0,4.0,877.0,7,3,4,4,0,3,832.0
1800,5,2,3,3,0,3,883.0,3,1,2,2,0,2,909.0,7,3,4,4,0,3,907.0,5,2,3,3,0,3,893.0,7,3,4,4,0,3,924.0,11,5,6,6,0,4,874.0,5,2,3,3,0,3,860.0,5.0,2.0,3.0,3,0,3.0,889.0,9,4,5,5,0,4,894.0,7,3,4,4,0,3,861.0,5,2,3,3,0,3,929.0,5,2,3,3,0,3,869.0,7,3,4,4,0,3,887.0,3.0,1.0,2.0,2,0,2.0,909.0,5.0,2.0,3.0,3,0,3.0,890.0,5,2,3,3,0,3,930.0,3.0,1.0,2.0,2,0,2.0,926.0,7,3,4,4,0,3,899.0,9.0,4.0,5.0,5,0,4.0,920.0,7,3,4,4,0,3,879.0
