,n_nodes_000,n_branches_000,n_leaves_000,n_active_leaves_000,n_inactive_leaves_000,height_000,total_observed_weight_000,n_nodes_001,n_branches_001,n_leaves_001,n_active_leaves_001,n_inactive_leaves_001,height_001,total_observed_weight_001,n_nodes_002,n_branches_002,n_leaves_002,n_active_leaves_002,n_inactive_leaves_002,height_002,total_observed_weight_002,n_nodes_003,n_branches_003,n_leaves_003,n_active_leaves_003,n_inactive_leaves_003,height_003,total_observed_weight_003,n_nodes_004,n_branches_004,n_leaves_004,n_active_leaves_004,n_inactive_leaves_004,height_004,total_observed_weight_004,n_nodes_005,n_branches_005,n_leaves_005,n_active_leaves_005,n_inactive_leaves_005,height_005,total_observed_weight_005,n_nodes_006,n_branches_006,n_leaves_006,n_active_leaves_006,n_inactive_leaves_006,height_006,total_observed_weight_006,n_nodes_007,n_branches_007,n_leaves_007,n_active_leaves_007,n_inactive_leaves_007,height_007,total_observed_weight_007,n_nodes_008,n_branches_008,n_leaves_008,n_active_leaves_008,n_inactive_leaves_008,height_008,total_observed_weight_008,n_nodes_009,n_branches_009,n_leaves_009,n_active_leaves_009,n_inactive_leaves_009,height_009,total_observed_weight_009,n_nodes_010,n_branches_010,n_leaves_010,n_active_leaves_010,n_inactive_leaves_010,height_010,total_observed_weight_010,n_nodes_011,n_branches_011,n_leaves_011,n_active_leaves_011,n_inactive_leaves_011,height_011,total_observed_weight_011,n_nodes_012,n_branches_012,n_leaves_012,n_active_leaves_012,n_inactive_leaves_012,height_012,total_observed_weight_012,n_nodes_013,n_branches_013,n_leaves_013,n_active_leaves_013,n_inactive_leaves_013,height_013,total_observed_weight_013,n_nodes_014,n_branches_014,n_leaves_014,n_active_leaves_014,n_inactive_leaves_014,height_014,total_observed_weight_014,n_nodes_015,n_branches_015,n_leaves_015,n_active_leaves_015,n_inactive_leaves_015,height_015,total_observed_weight_015,n_nodes_016,n_branches_016,n_leaves_016,n_active_leaves_016,n_inactive_leaves_016,height_016,total_observed_weight_016,n_nodes_017,n_branches_017,n_leaves_017,n_active_leaves_017,n_inactive_leaves_017,height_017,total_observed_weight_017,n_nodes_018,n_branches_018,n_leaves_018,n_active_leaves_018,n_inactive_leaves_018,height_018,total_observed_weight_018,n_nodes_019,n_branches_019,n_leaves_019,n_active_leaves_019,n_inactive_leaves_019,height_019,total_observed_weight_019
100,8,3,5,5,0,3,616.0,3,1,2,2,0,2,570.0,10,4,6,6,0,4,616.0,5,2,3,3,0,3,596.0,3,1,2,2,0,2,621.0,5,2,3,3,0,3,589.0,10,4,6,6,0,4,572.0,11,5,6,6,0,5,622.0,3,1,2,2,0,2,569.0,5,2,3,3,0,3,584.0,3,1,2,2,0,2,588.0,3,1,2,2,0,2,576.0,9,4,5,5,0,4,598.0,10,4,6,6,0,4,610.0,3,1,2,2,0,2,537.0,7,3,4,4,0,4,636.0,7,3,4,4,0,4,587.0,10,4,6,6,0,4,581.0,7,3,4,4,0,4,615.0,7,3,4,4,0,4,607.0
200,12,5,7,7,0,4,1182.0,3,1,2,2,0,2,1176.0,20,9,11,11,0,6,1214.0,16,7,9,9,0,4,1175.0,14,6,8,8,0,4,1219.0,15,7,8,8,0,6,1228.0,12,5,7,7,0,4,1160.0,22,10,12,12,0,7,1261.0,7,3,4,4,0,4,1220.0,9,4,5,5,0,4,1238.0,11,5,6,6,0,4,1194.0,3,1,2,2,0,2,1178.0,17,8,9,9,0,6,1202.0,22,10,12,12,0,6,1209.0,11,5,6,6,0,5,1152.0,11,5,6,6,0,5,1227.0,19,9,10,10,0,6,1175.0,18,8,10,10,0,6,1159.0,11,5,6,6,0,6,1224.0,15,7,8,8,0,5,1263.0
300,18,8,10,10,0,5,1840.0,7,3,4,4,0,3,1744.0,26,12,14,14,0,6,1800.0,20,9,11,11,0,5,1743.0,24,11,13,13,0,6,1809.0,17,8,9,9,0,7,1791.0,20,9,11,11,0,5,1735.0,24,11,13,13,0,7,1840.0,13,6,7,7,0,6,1887.0,17,8,9,9,0,6,1832.0,20,9,11,11,0,5,1768.0,5,2,3,3,0,3,1776.0,23,11,12,12,0,7,1797.0,34,16,18,18,0,7,1782.0,19,9,10,10,0,6,1750.0,17,8,9,9,0,6,1842.0,25,12,13,13,0,6,1826.0,28,13,15,15,0,8,1766.0,23,11,12,12,0,8,1837.0,19,9,10,10,0,5,1848.0
400,30,14,16,16,0,6,2452.0,22,10,12,12,0,5,2339.0,34,16,18,18,0,7,2404.0,28,13,15,15,0,6,2328.0,37,17,20,20,0,7,2397.0,21,10,11,11,0,7,2402.0,24,11,13,13,0,5,2295.0,36,17,19,19,0,8,2429.0,26,12,14,14,0,7,2488.0,25,12,13,13,0,6,2452.0,32,15,17,17,0,7,2411.0,11,5,6,6,0,5,2343.0,32,15,17,17,0,8,2355.0,34,16,18,18,0,7,2352.0,29,14,15,15,0,7,2362.0,29,14,15,15,0,7,2456.0,38,18,20,20,0,7,2418.0,36,17,19,19,0,9,2389.0,35,17,18,18,0,9,2447.0,27,13,14,14,0,6,2466.0
500,38,18,20,20,0,7,3061.0,28,13,15,15,0,6,2939.0,42,20,22,22,0,8,3001.0,35,16,19,19,0,7,2937.0,45,21,24,24,0,7,2984.0,33,16,17,17,0,9,3018.0,34,16,18,18,0,7,2922.0,48,23,25,25,0,9,3065.0,37,17,20,20,0,8,3102.0,31,15,16,16,0,7,3069.0,44,21,23,23,0,8,3019.0,22,10,12,12,0,6,2916.0,42,20,22,22,0,8,2985.0,46,22,24,24,0,9,2912.0,43,21,22,22,0,8,2971.0,39,19,20,20,0,8,3073.0,54,26,28,28,0,8,3004.0,46,22,24,24,0,10,2972.0,45,22,23,23,0,9,3036.0,35,17,18,18,0,6,3047.0
600,46,22,24,24,0,7,3708.0,38,18,20,20,0,7,3524.0,52,25,27,27,0,8,3619.0,45,21,24,24,0,7,3529.0,55,26,29,29,0,8,3561.0,41,20,21,21,0,9,3650.0,42,20,22,22,0,7,3544.0,54,26,28,28,0,9,3668.0,43,20,23,23,0,9,3720.0,45,22,23,23,0,8,3661.0,50,24,26,26,0,9,3557.0,34,16,18,18,0,7,3483.0,49,23,26,26,0,9,3627.0,62,30,32,32,0,10,3543.0,60,29,31,31,0,8,3570.0,51,25,26,26,0,8,3730.0,66,32,34,34,0,8,3606.0,56,27,29,29,0,10,3554.0,56,27,29,29,0,10,3627.0,44,21,23,23,0,7,3643.0
700,58,28,30,30,0,7,4295.0,48,23,25,25,0,8,4088.0,64,31,33,33,0,9,4221.0,59,28,31,31,0,8,4133.0,66,31,35,35,0,8,4159.0,53,26,27,27,0,10,4240.0,48,23,25,25,0,7,4142.0,62,30,32,32,0,10,4205.0,55,26,29,29,0,10,4279.0,61,30,31,31,0,8,4280.0,62,30,32,32,0,10,4108.0,40,19,21,21,0,8,4122.0,63,30,33,33,0,9,4212.0,72,35,37,37,0,10,4117.0,74,36,38,38,0,9,4147.0,63,31,32,32,0,9,4297.0,74,36,38,38,0,8,4227.0,72,35,37,37,0,11,4170.0,68,33,35,35,0,11,4244.0,54,26,28,28,0,8,4246.0
800,64,31,33,33,0,8,4894.0,56,27,29,29,0,9,4657.0,68,33,35,35,0,9,4834.0,63,30,33,33,0,8,4739.0,78,37,41,41,0,8,4769.0,59,29,30,30,0,10,4813.0,66,32,34,34,0,8,4790.0,76,37,39,39,0,10,4762.0,57,27,30,30,0,10,4882.0,78,38,40,40,0,9,4893.0,72,35,37,37,0,11,4731.0,51,24,27,27,0,8,4703.0,69,33,36,36,0,10,4830.0,74,36,38,38,0,10,4690.0,84,41,43,43,0,10,4768.0,73,36,37,37,0,11,4934.0,24,11,13,13,0,6,1574.0,80,39,41,41,0,11,4792.0,3,1,2,2,0,2,187.0,62,30,32,32,0,9,4792.0
900,78,38,40,40,0,8,5493.0,68,33,35,35,0,9,5306.0,72,35,37,37,0,9,5416.0,3,1,2,2,0,2,773.0,5,2,3,3,0,3,802.0,28,13,15,15,0,7,2116.0,72,35,37,37,0,9,5404.0,80,39,41,41,0,10,5358.0,69,33,36,36,0,10,5468.0,25,12,13,13,0,7,1807.0,88,43,45,45,0,12,5344.0,60,28,32,32,0,8,5278.0,73,35,38,38,0,10,5409.0,84,41,43,43,0,11,5273.0,9,4,5,5,0,4,769.0,89,44,45,45,0,12,5504.0,32,15,17,17,0,6,2144.0,90,44,46,46,0,12,5387.0,7,3,4,4,0,4,743.0,1,0,1,1,0,1,15.0
1000,88,43,45,45,0,8,6080.0,80,39,41,41,0,9,5886.0,84,41,43,43,0,10,6027.0,7,3,4,4,0,4,1426.0,11,5,6,6,0,5,1405.0,38,18,20,20,0,7,2702.0,80,39,41,41,0,9,6012.0,94,46,48,48,0,11,5965.0,85,41,44,44,0,10,6045.0,29,14,15,15,0,7,2412.0,100,49,51,51,0,13,5963.0,66,31,35,35,0,9,5890.0,81,39,42,42,0,10,6019.0,94,46,48,48,0,11,5907.0,19,9,10,10,0,5,1359.0,18,8,10,10,0,7,1313.0,38,18,20,20,0,7,2768.0,104,51,53,53,0,12,5964.0,16,7,9,9,0,5,1388.0,3,1,2,2,0,2,607.0
